,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
253,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,78.0,13.0,85.0,39.0,93.0,454.0,,,1.0,46.0,15,False,,paver,conda-forge/paver,,,,https://pypi.org/project/paver,,,47223.0,47562.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27803.0,3.0,,,,,,,,,,,,,,,,,,,
254,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,20.0,6.0,6.0,15.0,2.0,320.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,15,False,,pycycle,,,86.0,77.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,9.0,3013.0,3013.0,,,,3.0,,,,,,,,,,,,,,,,,,,
255,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,5.0,12.0,210.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,15,True,,cohesion,conda-forge/cohesion,,11.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,11.0,6358.0,6440.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,1824.0,3.0,,,,,,,,,,,,,,,,,,,
256,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-09-06 18:14:00.000,2023-01-30 07:50:18,198.0,,5.0,2.0,139.0,1.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,8.0,4.0,15,False,,yala,,"['flake8', 'pylint']",50.0,50.0,https://pypi.org/project/yala,,,816.0,816.0,,,,3.0,,,,,,,,,,,,,,,,,,,
257,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,6.0,7.0,7.0,12.0,118.0,,,,6.0,14,False,,pep8ify,,,46.0,46.0,https://pypi.org/project/pep8ify,,,245.0,245.0,,,,3.0,,,,,,,,,,,,,,,,,,,
258,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,67.0,18.0,75.0,34.0,30.0,559.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
259,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2023-03-03 20:00:09.000,2022-11-06 20:48:39,188.0,,3.0,2.0,166.0,2.0,3.0,168.0,2022-11-06 21:28:09.190,3.0.2,43.0,3.0,13,True,,freshenv,raiyanyahya/freshenv,,,,https://pypi.org/project/freshenv,2022-11-06 21:28:09.190,,215.0,215.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,,,,,,
260,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,,1.0,,,,18.0,,,6.0,10.0,13,False,,assertpy,conda-forge/assertpy,,,,https://pypi.org/project/assertpy,,,424910.0,425503.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,22535.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
261,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,6.0,5.0,34.0,,3.0,18.0,2021-11-17 16:59:34.000,0.6.18,28.0,5.0,13,True,,universal-build,,,12.0,12.0,https://pypi.org/project/universal-build,,,136.0,136.0,,,,3.0,19.0,,,,,,,,,,,,,,,,,,
262,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,168.0,78.0,4.0,11.0,15.0,2539.0,,,,3.0,12,False,,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
263,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000,2022-12-13 04:09:02,54.0,,21.0,19.0,61.0,8.0,1.0,183.0,2018-12-12 19:47:05.000,0.7.0,10.0,18.0,12,True,,linty-fresh,,"['flake8', 'mypy']",,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,26.0,26.0,,,,3.0,,,,,,,,,,,,,,,,,,,
264,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2023-06-16 16:07:40.909,2022-08-14 07:12:06,109.0,,17.0,6.0,28.0,,15.0,134.0,2022-08-14 07:05:53.000,22.8.0,7.0,9.0,12,False,,retype,conda-forge/retype,,,,https://pypi.org/project/retype,,,495.0,847.0,https://anaconda.org/conda-forge/retype,2023-06-16 16:07:40.909,23948.0,3.0,,,,,,,,,,,,,,,,,,,
265,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2022-12-08 02:07:55.000,2019-06-27 03:42:48,285.0,,18.0,5.0,21.0,7.0,10.0,133.0,2018-11-08 03:05:43.000,0.7.1,25.0,5.0,12,False,,pipenv-pipes,,,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000,,51.0,51.0,,,,3.0,,,,,,,,,,,,,,,,,,,
266,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,4.0,25.0,68.0,,,,3.0,12,False,,pytest-play,,['pytest'],,,https://pypi.org/project/pytest-play,,,151.0,151.0,,,,3.0,,,,,,,,,,,,,,,,,,,
267,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-06-06 05:02:28.000,2023-06-06 05:02:21,291.0,,2.0,3.0,6.0,6.0,,34.0,2023-04-17 06:15:39.465,0.1.7,19.0,2.0,11,False,,pyship,,,,,https://pypi.org/project/pyship,2021-06-09 04:34:00.000,,43.0,43.0,,,,3.0,,,,,,,,,,,,,,,,,,,
