,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
113,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-07-15 06:04:03.000,2022-07-15 06:04:03,201.0,1.0,52.0,19.0,104.0,86.0,212.0,2022-05-21 21:30:52.000,1.5.4,34.0,25.0,29,True,typed_ast,conda-forge/typed-ast,,3.0,5487.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5487.0,12226308.0,12315104.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,5238998.0,2.0,,,,,,,,,,,,,,,,,,,,
114,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-08-31 16:32:22.000,2022-08-31 16:32:22,809.0,90.0,250.0,53.0,124.0,53.0,9165.0,2022-08-30 16:44:23.000,1.3.1,7.0,21.0,28,True,memray,conda-forge/memray,,7.0,30.0,29.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,40195.0,41134.0,https://anaconda.org/conda-forge/memray,2022-08-30 21:49:44.433,4696.0,3.0,,,,,,,,,,,,,,,,,,,,
115,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-09-01 14:49:43.000,2022-09-01 14:49:43,2081.0,161.0,194.0,38.0,922.0,623.0,3576.0,2022-07-26 16:08:19.000,2022.07.26,95.0,88.0,28,True,,conda-forge/mamba,,364.0,,,,,,,95829.0,https://anaconda.org/conda-forge/mamba,2022-08-23 21:14:30.905,4024858.0,3.0,,,,,,,,,,,,,,,,,,,,
116,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-06-28 17:30:47.000,2022-06-28 17:30:47,685.0,16.0,351.0,74.0,146.0,109.0,3540.0,2021-12-18 13:42:24.000,0.60.0,58.0,98.0,28,True,memory_profiler,conda-forge/memory_profiler,,115.0,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,556503.0,559268.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,210174.0,3.0,,,,,,,,,,,,,,,,,,,,
117,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2371.0,3371.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,coala-bears,,,835.0,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,357.0,358.0,,,,2.0,152.0,,,,,,,,,,,,,,,,,,,
118,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-09-01 07:20:49.000,2022-09-01 07:20:00,1958.0,181.0,132.0,27.0,499.0,707.0,3028.0,2022-08-30 02:25:58.000,2.1.3,131.0,71.0,28,True,pdm,conda-forge/pdm,,22.0,2.0,,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,2.0,72018.0,74321.0,https://anaconda.org/conda-forge/pdm,2022-08-31 13:22:43.363,27637.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
119,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-08-22 23:47:11.000,2022-08-14 14:29:35,1235.0,2.0,148.0,33.0,201.0,277.0,1682.0,2022-03-09 20:13:02.000,1.7.7,114.0,79.0,28,True,prospector,conda-forge/prospector,,38.0,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,442243.0,442734.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,35895.0,2.0,,,,,,,,,,,,,,,,,,,,
120,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-08-24 23:30:14.000,2022-08-18 06:28:05,490.0,14.0,120.0,20.0,359.0,257.0,864.0,2022-08-08 00:29:01.111,2022.8.7,23.0,78.0,28,True,nox,conda-forge/nox,['pytest'],32.0,188.0,2.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,186.0,1657423.0,1659497.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,97491.0,3.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
121,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-08-26 14:40:45.000,2022-08-26 14:40:45,454.0,16.0,105.0,20.0,110.0,70.0,833.0,2022-08-25 12:45:38.158,3.4.0,25.0,49.0,28,False,prettytable,conda-forge/prettytable,,17.0,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,654.0,6134313.0,6144973.0,https://anaconda.org/conda-forge/prettytable,2022-08-26 07:31:48.206,799547.0,3.0,,,,,,,,,,,,,,,,,,,,
122,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-08-26 19:06:01.000,2022-07-26 01:17:01,1067.0,4.0,76.0,23.0,74.0,170.0,744.0,2022-05-23 22:25:25.000,3.4.2,144.0,38.0,28,True,green,conda-forge/green,,4.0,922.0,713.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,12800.0,14513.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,102831.0,3.0,,,,,,,,,,,,,,,,,,,,
123,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-08-29 17:47:14.000,2022-06-25 09:17:57,263.0,1.0,88.0,24.0,108.0,75.0,678.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,28,True,astor,conda-forge/astor,,34.0,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,4751363.0,4777388.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1691636.0,2.0,,,,,,,,,,,,,,,,,,,,
124,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-08-20 19:37:23.000,2022-08-20 19:37:01,606.0,24.0,97.0,21.0,144.0,58.0,660.0,2022-08-07 15:50:19.406,2.0.4,24.0,39.0,28,False,pyhamcrest,conda-forge/pyhamcrest,,22.0,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1821.0,1582112.0,1587633.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,419642.0,3.0,,,,,,,,,,,,,,,,,,,,
125,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-09-01 12:22:38.359,2022-09-01 05:01:53,477.0,38.0,60.0,11.0,58.0,46.0,582.0,2022-09-01 05:09:02.814,1.5.3,40.0,26.0,28,True,autoflake,conda-forge/autoflake,,31.0,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,540.0,1052790.0,1061953.0,https://anaconda.org/conda-forge/autoflake,2022-09-01 12:22:38.359,375688.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
126,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-07-25 12:32:05.000,2022-07-25 12:32:04,1671.0,1.0,172.0,54.0,265.0,222.0,542.0,2021-11-25 21:08:56.000,2.13.6,119.0,91.0,28,False,zc.buildout,conda-forge/zc.buildout,,134.0,1067.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1067.0,75142.0,76129.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,11852.0,3.0,,,,,,,,,,,,,,,,,,,,
127,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-08-22 19:55:12.624,2022-08-19 19:21:52,253.0,5.0,74.0,13.0,118.0,76.0,394.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,28,False,pep8-naming,conda-forge/pep8-naming,,17.0,17057.0,15305.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1752.0,1504010.0,1507013.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,237290.0,2.0,,,,,,,,,,,,,,,,,,,,
128,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-08-05 11:23:49.284,2022-08-04 16:53:17,294.0,12.0,52.0,7.0,65.0,44.0,134.0,2022-08-04 16:55:02.029,4.2.0,36.0,34.0,28,True,flake8-isort,conda-forge/flake8-isort,['flake8'],9.0,10301.0,9666.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,739348.0,739946.0,https://anaconda.org/conda-forge/flake8-isort,2022-08-05 11:23:49.284,20946.0,2.0,,,,,,,,,,,,,,,,,,,,
129,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-07-25 08:51:29.000,2022-07-21 09:15:29,245.0,10.0,124.0,50.0,37.0,68.0,6142.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,27,True,icecream,conda-forge/icecream,,32.0,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,163301.0,163696.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,6726.0,2.0,,,,,,,,,,,,,,,,,,,,
130,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-07-27 21:17:26.000,2022-07-27 21:17:25,694.0,7.0,105.0,20.0,126.0,146.0,2209.0,2022-07-03 20:36:39.000,2.5,44.0,33.0,27,True,vulture,conda-forge/vulture,,19.0,2098.0,1876.0,https://pypi.org/project/vulture,2022-07-03 20:36:20.000,222.0,358915.0,359705.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,57670.0,2.0,,,,,,,,,,,,,,,,,,,,
131,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-08-30 12:54:52.000,2022-07-05 20:52:00,701.0,4.0,300.0,83.0,351.0,201.0,2095.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,27,True,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],122.0,8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,168648.0,168930.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,5652.0,3.0,,,,,,,,,,,,,,,,,,,,
132,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,606.0,157.0,33.0,119.0,1839.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,uiautomator,,,171.0,288.0,221.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,93960.0,93960.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
133,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,,97.0,31.0,75.0,140.0,1361.0,2021-08-08 13:25:20.000,5.1.0,54.0,51.0,27,True,radon,conda-forge/radon,,20.0,3314.0,2714.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,294438.0,295201.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,45043.0,2.0,,,,,,,,,,,,,,,,,,,,
134,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-08-15 18:22:24.000,2022-07-04 19:28:58,321.0,2.0,76.0,17.0,60.0,165.0,993.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,27,True,typeguard,conda-forge/typeguard,,43.0,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,6363041.0,6365952.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,128124.0,2.0,,,,,,,,,,,,,,,,,,,,
135,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-07-29 13:29:19.248,2022-02-23 21:20:41,987.0,,98.0,17.0,61.0,79.0,956.0,2021-12-15 15:32:37.134,0.0.1,42.0,35.0,27,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],87.0,3822.0,3223.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,599.0,497552.0,516019.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-07-29 13:29:19.248,1440463.0,3.0,,,,,,,,,,,,,,,,,,,,
136,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-08-20 18:10:06.000,2022-08-20 18:10:06,527.0,4.0,76.0,9.0,143.0,238.0,834.0,2022-05-28 15:57:31.000,0.19.0,44.0,30.0,27,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],48.0,236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,220307.0,221563.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,28888.0,2.0,,,,,,,,,,,,,,,,,,,,
137,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-08-31 17:05:39.000,2022-08-31 17:05:38,425.0,35.0,67.0,20.0,306.0,103.0,489.0,2022-08-24 11:20:03.106,3.3.0,39.0,35.0,27,True,mypy-protobuf,conda-forge/mypy-protobuf,,5.0,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1253668.0,1256353.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,59091.0,3.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
138,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,39.0,7.0,35.0,50.0,476.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,27,False,coloredlogs,anaconda/coloredlogs,,26.0,14212.0,12478.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,3729626.0,3729717.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,5513.0,3.0,,,,,,,,,,,,,,,,,,,,
139,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-07-25 00:50:31.000,2021-10-18 03:34:23,504.0,,38.0,6.0,57.0,95.0,436.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,darglint,conda-forge/darglint,,53.0,6343.0,6290.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,356903.0,358059.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,41616.0,3.0,,,,,,,,,,,,,,,,,,,,
140,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-28 19:50:37.314,2022-08-24 14:59:30,494.0,50.0,39.0,10.0,56.0,50.0,310.0,2022-08-19 15:59:04.388,1.5.0,49.0,22.0,27,True,docformatter,conda-forge/docformatter,,11.0,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,222936.0,223814.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,21081.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
141,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,7.0,33.0,21.0,185.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,astunparse,conda-forge/astunparse,,18.0,53029.0,52746.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,6834002.0,6848784.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,931326.0,3.0,,,,,,,,,,,,,,,,,,,,
142,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,11.0,41.0,28.0,121.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,gast,conda-forge/gast,,1.0,95770.0,93907.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,12020476.0,12053044.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1693574.0,3.0,,,,,,,,,,,,,,,,,,,,
143,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,3.0,51.0,17.0,311.0,119.0,974.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,pdbpp,conda-forge/pdbpp,,74.0,3640.0,3048.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,245894.0,247186.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,78835.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,4.0,77.0,8.0,58.0,51.0,956.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,pympler,conda-forge/pympler,,53.0,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1250865.0,1254015.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,207924.0,3.0,,,,,,,,,,,,,,,,,,,,
145,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-08-19 14:36:32.000,2022-08-19 14:36:32,571.0,1.0,131.0,8.0,112.0,197.0,873.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,pdoc3,anaconda/pdoc3,,98.0,1920.0,1803.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,476082.0,476108.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,913.0,2.0,,,,,,,,,,,,,,,,,,,,
146,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-08-30 18:30:44.000,2022-04-12 10:40:59,2005.0,,155.0,18.0,719.0,362.0,712.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,asv,conda-forge/asv,,150.0,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,23283.0,32556.0,https://anaconda.org/conda-forge/asv,2022-05-24 16:16:44.182,630601.0,3.0,,,,,,,1.0,,,,,,,,,,,,,
147,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,11.0,49.0,42.0,650.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,pytest-watch,conda-forge/pytest-watch,['pytest'],39.0,5161.0,4587.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,275036.0,276246.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,67760.0,3.0,,,,,,,,,,,,,,,,,,,,
148,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,82.0,581.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,sphinx-bootstrap-theme,,['sphinx'],54.0,600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,203804.0,203804.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
149,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-08-27 09:44:57.000,2022-08-27 09:44:56,488.0,17.0,23.0,4.0,433.0,45.0,443.0,2022-05-11 17:35:06.000,3.12.0,30.0,16.0,26,True,pytest-randomly,conda-forge/pytest-randomly,,7.0,190.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,190.0,682073.0,687688.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,61765.0,3.0,,,,,,,,,,,,,,,,,,,,
150,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-08-27 09:28:05.000,2022-08-15 08:27:49,453.0,16.0,17.0,5.0,397.0,39.0,374.0,2022-05-19 09:53:53.000,3.10.0,33.0,13.0,26,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],7.0,551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,844575.0,853386.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,616802.0,3.0,,,,,,,,,,,,,,,,,,,,
151,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-06-14 15:20:57.000,2022-06-10 09:18:33,1062.0,1.0,66.0,32.0,6.0,,223.0,2021-04-21 10:37:50.000,4.1.0,37.0,185.0,26,True,hacking,,['flake8'],,4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,183107.0,183107.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
152,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,147.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,26,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],3.0,9655.0,8831.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,563532.0,571967.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,607381.0,3.0,,,,,,,,,,,,,,,,,,,,
153,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,351.0,5.0,,,3484.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,25,False,memory_profiler,conda-forge/memory_profiler,,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,556503.0,559268.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,210179.0,3.0,,,,,,,,,,,,,,,,,,,,
