,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
186,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-04-03 20:28:50.813,2023-04-03 19:55:36,164.0,1.0,11.0,2.0,49.0,6.0,23.0,158.0,,,12.0,10.0,23,True,,flake8-black,conda-forge/flake8-black,['flake8'],6839.0,6839.0,https://pypi.org/project/flake8-black,,,1104209.0,1113360.0,https://anaconda.org/conda-forge/flake8-black,2023-04-03 20:28:50.813,439263.0,3.0,,,,,,,,,,,,,,,,,
187,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,33.0,2.0,45.0,18.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,23,False,,pytkdocs,conda-forge/pytkdocs,,1242.0,1242.0,https://pypi.org/project/pytkdocs,,,110068.0,112762.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,86214.0,3.0,,,,,,,,,,,,,,,,,
188,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2017-05-29 17:11:25.872,2023-06-09 13:23:39.407,2022-02-16 05:16:40,168.0,,374.0,76.0,41.0,14.0,38.0,4015.0,2018-12-04 10:11:53.000,2.0.0,44.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,,,6841.0,10781.0,https://anaconda.org/conda-forge/rebound,2023-06-09 13:23:39.407,287456.0,3.0,226.0,,,,,,,,,,,,,,,,
189,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,154.0,72.0,32.0,26.0,57.0,3921.0,,,19.0,17.0,22,True,,vprof,,,113.0,113.0,https://pypi.org/project/vprof,,,3737.0,3737.0,,,,3.0,,,,,,,,,,,,,,,,,
190,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,82.0,29.0,10.0,6.0,38.0,2644.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,pretty_errors,conda-forge/pretty_errors,,53.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,53.0,31036.0,31410.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,11615.0,3.0,,,,,,,,,,,,,,,,,
191,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,72.0,170.0,69.0,126.0,1748.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,22,False,,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,410.0,410.0,,,,3.0,,,,,,,,,,,,,,,,,
192,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,23.0,55.0,63.0,72.0,1274.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,267.0,391.0,,,,3.0,5707.0,,,,,,,,,,,,,,,,
193,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-05-18 17:02:25.000,2023-05-18 17:02:25,1091.0,18.0,74.0,25.0,77.0,5.0,173.0,767.0,,,8.0,39.0,22,True,,green,conda-forge/green,,,,https://pypi.org/project/green,,,12539.0,14335.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,123931.0,3.0,,,,,,,,,,,,,,,,,
194,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-06-15 06:42:55.000,2023-06-15 00:10:23,268.0,35.0,48.0,21.0,252.0,37.0,42.0,403.0,2021-07-31 16:17:24.000,0.1.4,5.0,35.0,22,False,,fixit,,,39.0,39.0,https://pypi.org/project/fixit,,,13991.0,13991.0,,,,3.0,,,,,,,,,,,,,,,,,
195,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,20.0,9.0,21.0,17.0,21.0,329.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1913.0,1797.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,116.0,419062.0,425424.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,470798.0,3.0,,,,,,,,,,,,,,,,,
196,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,49.0,15.0,100.0,44.0,30.0,281.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,286.0,286.0,https://pypi.org/project/baron,,,44654.0,44654.0,,,,3.0,,,,,,,,,,,,,,,,,
197,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,9.0,27.0,220.0,2022-02-24 08:21:17.000,0.9.0,21.0,9.0,22,False,,xenon,conda-forge/xenon,,1140.0,1066.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,74.0,115144.0,115442.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,20268.0,3.0,,,,,,,,,,,,,,,,,
198,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-05-16 19:17:29.000,2023-05-16 19:17:28,188.0,2.0,17.0,6.0,71.0,17.0,30.0,154.0,2022-02-09 03:17:52.000,0.2.3,4.0,13.0,22,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],368.0,368.0,https://pypi.org/project/pandas-vet,,,63575.0,63885.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,15494.0,3.0,58.0,,,,,,,,,,,,,,,,
199,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-06-12 08:48:50.000,2023-06-12 08:48:22,223.0,3.0,12.0,3.0,7.0,9.0,68.0,78.0,2023-06-12 08:50:38.000,2.3.5,40.0,4.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],221.0,221.0,https://pypi.org/project/mkdocs-print-site-plugin,,,10992.0,10992.0,,,,3.0,,,,,,,,,,,,,,,,,
200,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-04-16 21:01:19.000,2023-04-16 21:01:19,502.0,3.0,359.0,75.0,131.0,120.0,222.0,5542.0,2023-01-29 21:48:52.000,1.2.1,9.0,58.0,21,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
201,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-05-23 22:07:04.000,2023-05-23 22:06:16,330.0,3.0,155.0,55.0,126.0,35.0,130.0,4260.0,,,16.0,45.0,21,False,,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,,,60809.0,61600.0,https://anaconda.org/conda-forge/monkeytype,2023-03-20 22:56:45.195,51423.0,3.0,,,,,,,,,,,,,,,,,
202,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,65.0,59.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,6.0,5457.0,5457.0,,,,3.0,,,,,,,,,,,,,,,,,
203,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,197.0,60.0,44.0,40.0,16.0,2682.0,,,,23.0,21,True,,pyrasite,,,48.0,48.0,https://pypi.org/project/pyrasite,,,22806.0,22806.0,,,,3.0,,,,,,,,,,,,,,,,,
204,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2023-05-30 17:59:57.000,2023-05-30 17:59:57,301.0,3.0,98.0,16.0,130.0,33.0,48.0,1873.0,2023-03-04 00:16:16.000,4.0.3,13.0,39.0,21,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,,,351985.0,356691.0,https://anaconda.org/conda-forge/line_profiler,2023-05-18 20:32:53.270,400028.0,3.0,,,,,,,,,,,,,,,,,
205,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,80.0,27.0,113.0,36.0,76.0,1606.0,2022-11-02 23:26:19.000,1.0.3,18.0,39.0,21,True,,shiv,,,,,https://pypi.org/project/shiv,,,18139.0,18149.0,,,,3.0,503.0,,,,,,,,,,,,,,,,
206,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,,93.0,31.0,75.0,38.0,34.0,1475.0,,,5.0,27.0,21,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,,,100131.0,100429.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,16396.0,3.0,,,,,,,,,,,,,,,,,
207,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,28.0,63.0,34.0,33.0,1388.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,144.0,117.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,27.0,2891.0,2891.0,,,,3.0,,,,,,,,,,,,,,,,,
208,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-06-13 09:44:01.000,2023-06-13 09:43:59,560.0,16.0,25.0,5.0,494.0,5.0,52.0,518.0,,,5.0,19.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,,,744725.0,751276.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,131031.0,3.0,,,,,,,,,,,,,,,,-5.0,
209,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-12-17 09:19:57.000,2022-12-17 09:19:54,492.0,,21.0,10.0,44.0,7.0,15.0,341.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,21,True,,manhole,conda-forge/manhole,,251.0,251.0,https://pypi.org/project/manhole,,,13856.0,14516.0,https://anaconda.org/conda-forge/manhole,2022-11-02 02:11:21.465,15198.0,3.0,,,,,,,,,,,,,,,,,
210,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,41.0,19.0,31.0,40.0,46.0,280.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],416.0,416.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,18066.0,18066.0,,,,3.0,,,,,,,,,,,,,,,,,
211,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,21,False,,flake8-commas,,['flake8'],15580.0,15580.0,https://pypi.org/project/flake8-commas,,,548215.0,548215.0,,,,3.0,,,,,,,,,,,,,,,,,
212,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,74.0,18.0,42.0,30.0,32.0,845.0,,,,20.0,20,True,,portray,,,794.0,794.0,https://pypi.org/project/portray,,,15409.0,15409.0,,,,3.0,,,,,,,,,,,,,,,,,
213,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,189.0,24.0,95.0,49.0,83.0,586.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,185822.0,185822.0,,,,3.0,,,,,,,,,,,,,,,,-6.0,
214,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-05-27 16:07:20.000,2022-11-03 10:04:57,807.0,,72.0,24.0,114.0,48.0,58.0,514.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,,,41942.0,42662.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,42525.0,3.0,,,,,,,,,,,,,,,,,
215,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-06-15 14:02:11.000,2023-06-15 14:02:00,532.0,24.0,19.0,7.0,456.0,3.0,51.0,429.0,,,28.0,15.0,20,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,,,1084990.0,1094095.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-04-13 19:34:20.810,719364.0,3.0,,,,,,,,,,,,,,,,,
216,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-05-31 14:30:02.000,2023-05-31 14:29:58,473.0,5.0,21.0,4.0,175.0,11.0,97.0,219.0,2023-04-03 22:44:18.000,0.16.0,30.0,15.0,20,True,hakancelikdev/unimport,unimport,,,,,https://pypi.org/project/unimport,,,15682.0,15682.0,,,,3.0,,,,,,,,,,,,,,,,,
217,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,sphinx builder that outputs markdown files.,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-05-29 21:39:53.000,2023-05-29 21:39:53,104.0,2.0,41.0,7.0,25.0,24.0,17.0,162.0,2022-01-08 15:31:25.000,0.5.5,23.0,19.0,20,True,,sphinx-markdown-builder,,['sphinx'],778.0,702.0,https://pypi.org/project/sphinx-markdown-builder,2022-01-08 15:31:25.000,76.0,42441.0,42441.0,,,,3.0,,,,,,,,,,,,,,,,,
218,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,20.0,5.0,14.0,9.0,3.0,113.0,,,2.0,14.0,20,False,,dodgy,conda-forge/dodgy,,2437.0,2437.0,https://pypi.org/project/dodgy,,,457011.0,457806.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,65238.0,3.0,,,,,,,,,,,,,,,,,
219,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,,122.0,34.0,4.0,5.0,4.0,1624.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,19,False,,heartrate,conda-forge/heartrate,,54.0,51.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,978.0,1080.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,2464.0,3.0,,,,,,,,,,,,,,,,,
220,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10,279.0,,57.0,1.0,,,,381.0,,,13.0,10.0,19,False,,assertpy,conda-forge/assertpy,,103.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,103.0,411979.0,412288.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,20726.0,3.0,,,,,,,,,,,,,,,,7.0,
221,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-05-11 13:21:06.000,2023-04-25 14:50:41,1065.0,1.0,46.0,33.0,7.0,,,228.0,,,,186.0,19,True,,hacking,,['flake8'],,,https://pypi.org/project/hacking,,,72659.0,72659.0,,,,3.0,,,,,,,,,,,,,,,,-9.0,
222,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-04-19 05:31:49.000,2023-04-19 05:31:49,827.0,1.0,9.0,5.0,101.0,18.0,25.0,186.0,2023-01-30 01:07:41.000,1.1.1,11.0,9.0,19,True,,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,75312.0,78967.0,https://anaconda.org/conda-forge/xdoctest,2023-01-30 06:16:04.314,146213.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
223,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-06-03 10:38:27.145,2023-03-30 10:45:48,131.0,4.0,19.0,5.0,67.0,49.0,71.0,154.0,2023-06-03 10:38:27.145,0.19.3,20.0,13.0,19,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,2023-06-03 10:38:27.145,,257940.0,258885.0,https://anaconda.org/conda-forge/flake8-simplify,2023-03-30 15:39:08.410,28364.0,3.0,,,,,,,,,,,,,,,,,
224,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-06-11 00:08:53.000,2023-06-11 00:08:52,155.0,1.0,29.0,7.0,29.0,5.0,23.0,145.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,19,True,,lazydocs,,,151.0,151.0,https://pypi.org/project/lazydocs,,,4902.0,4902.0,,,,3.0,,,,,,,,,,,,,,,,,
225,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,7.0,7.0,6.0,4.0,3.0,93.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,19,False,,pyformat,,,1825.0,1799.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,26.0,33318.0,33318.0,,,,3.0,,,,,,,,,,,,,,,,,
226,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2022-07-19 20:45:56.000,2022-07-19 20:45:38,40.0,,7.0,3.0,8.0,6.0,6.0,62.0,,,4.0,7.0,19,True,,pylint-flask,conda-forge/pylint-flask,['pylint'],7413.0,7413.0,https://pypi.org/project/pylint-flask,,,308951.0,310114.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,95405.0,3.0,,,,,,,,,,,,,,,,,
227,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,9.0,5.0,9.0,4.0,9.0,52.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,19,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1424.0,1424.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,,,44725.0,44725.0,,,,3.0,,,,,,,,,,,,,,,,,
228,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,242.0,,115.0,67.0,29.0,7.0,15.0,2190.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,fake2db,,,22.0,22.0,https://pypi.org/project/fake2db,,,228.0,228.0,,,,3.0,,,,,,,,,,,,,,,,,
229,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2022-11-30 02:55:03.000,2022-11-18 15:26:38,97.0,,54.0,41.0,22.0,6.0,25.0,1548.0,2020-12-02 20:33:26.000,20.12.2,3.0,38.0,18,False,,xar,,,26.0,26.0,https://pypi.org/project/xar,,,247.0,247.0,,,,3.0,,,,,,,,,,,,,,,,,
230,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-22 20:22:27.544,2022-12-22 13:48:56,431.0,,32.0,19.0,16.0,22.0,28.0,937.0,,,4.0,22.0,18,True,,snoop,conda-forge/snoop,,,,https://pypi.org/project/snoop,,,38276.0,38457.0,https://anaconda.org/conda-forge/snoop,2022-12-22 20:22:27.544,3628.0,3.0,,,,,,,,,,,,,,,,,
231,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000,2021-09-18 20:16:24,55.0,,40.0,13.0,6.0,6.0,9.0,766.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,18,False,,py-heat,,,61.0,55.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,2714.0,2714.0,,,,3.0,,,,,,,,,,,,,,,,,
232,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,373.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,vex,,,38.0,28.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,541.0,541.0,,,,3.0,,,,,,,,,,,,,,,,,
