,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2026-02-12 22:38:33.000000,2026-02-12 22:38:31,403.0,20.0,193.0,54.0,236.0,4.0,2692.0,2026-02-12 22:38:37.000,2026.02.12,100.0,16.0,3.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2026-02-12 19:08:50.000000,2025-11-06 18:40:58,419.0,,113.0,17.0,348.0,37.0,1686.0,2023-06-29 18:48:34.000,2023.06.29,68.0,63.0,,0,True,mkdocs/catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,mypy,python/mypy,type-checkers,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2026-02-19 12:32:20.000000,2026-02-17 17:37:46,13305.0,286.0,3097.0,232.0,8904.0,9163.0,20222.0,2025-12-15 05:02:33.000,1.19.1,133.0,837.0,3109.0,49,True,,mypy,conda-forge/mypy,389172.0,350075.0,https://pypi.org/project/mypy,2025-12-15 05:02:33.000,39097.0,99978345.0,100077995.0,https://anaconda.org/conda-forge/mypy,2025-12-15 11:15:52.923,6776240.0,1.0,,,,,,,,,,,,,,,,,,,,
5,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2026-02-18 18:17:31.000000,2026-02-18 18:17:31,17170.0,119.0,3020.0,196.0,6840.0,5382.0,13641.0,2025-12-06 21:31:16.000,9.0.2,189.0,1090.0,986.0,49,True,,pytest,conda-forge/pytest,1846905.0,1727672.0,https://pypi.org/project/pytest,2025-12-06 21:30:49.000,119233.0,490729320.0,491429036.0,https://anaconda.org/conda-forge/pytest,2025-12-06 23:00:53.196,44758681.0,1.0,['pytest'],28251.0,,,,,,,,,,,,,,,,,,
6,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2026-02-19 14:02:27.000000,2026-02-11 22:11:26,4396.0,99.0,2019.0,530.0,1396.0,1262.0,55532.0,2026-02-01 16:21:51.000,14.3.2,204.0,285.0,290.0,47,True,,rich,conda-forge/rich,535519.0,502380.0,https://pypi.org/project/rich,2026-02-01 16:20:46.000,33139.0,314357723.0,314623257.0,https://anaconda.org/conda-forge/rich,2026-02-01 18:46:25.026,17790829.0,1.0,,,,,,,,,,,,,,,,,,,,
7,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2026-02-19 14:09:13.000000,2026-02-19 13:29:35,14183.0,1275.0,1770.0,96.0,14975.0,6104.0,45840.0,2026-02-13 04:56:49.000,0.15.1,394.0,810.0,1647.0,47,True,astral-sh/ruff,ruff,conda-forge/ruff,192010.0,154596.0,https://pypi.org/project/ruff,2026-02-12 23:08:55.000,37414.0,140480611.0,140821659.0,https://anaconda.org/conda-forge/ruff,2026-02-13 04:10:30.594,5869538.0,1.0,,4192056.0,,,,,,,,,,,,,,,,,,
8,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2026-02-12 17:46:23.000000,2026-02-12 17:46:23,6483.0,57.0,1462.0,225.0,839.0,1548.0,11085.0,2026-01-28 18:14:57.000,7.2.2,104.0,229.0,358.0,47,True,,psutil,conda-forge/psutil,791378.0,771756.0,https://pypi.org/project/psutil,2026-01-28 18:14:57.000,19622.0,263111468.0,263966765.0,https://anaconda.org/conda-forge/psutil,2026-01-29 09:23:17.173,57304907.0,1.0,,,,,,,,,,,,,,,,,,,,
9,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2026-02-13 13:05:53.000000,2026-02-13 13:05:53,15802.0,171.0,3231.0,316.0,6051.0,6748.0,10175.0,2026-02-05 02:20:16.000,26.0.1,155.0,870.0,1035.0,47,True,,pip,conda-forge/pip,253593.0,247868.0,https://pypi.org/project/pip,2026-02-05 02:20:16.000,5725.0,590140401.0,593025681.0,https://anaconda.org/conda-forge/pip,2026-02-05 06:08:27.516,199084359.0,1.0,,,,,,,,,,,,,,,,,,,,
10,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2026-02-15 21:08:15.000000,2026-02-15 21:08:13,2130.0,53.0,2722.0,231.0,2129.0,2477.0,41387.0,2026-01-18 04:50:09.000,26.1.0,70.0,497.0,331.0,46,True,,black,conda-forge/black,718298.0,666496.0,https://pypi.org/project/black,2026-01-18 04:50:09.000,51802.0,94246711.0,94515901.0,https://anaconda.org/conda-forge/black,2026-01-21 12:24:18.322,17921633.0,1.0,,141413.0,,,,,,,,,,,,,,,,,,
11,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2026-02-16 10:57:06.000000,2026-02-08 11:44:59,9293.0,95.0,1874.0,354.0,2075.0,4183.0,25108.0,2025-12-17 01:55:45.000,2026.0.3,407.0,535.0,153.0,46,True,,pipenv,conda-forge/pipenv,174463.0,174209.0,https://pypi.org/project/pipenv,2025-12-17 01:55:45.000,254.0,25860059.0,25864621.0,https://anaconda.org/conda-forge/pipenv,2025-12-17 03:59:49.753,314821.0,1.0,,,,,,,,,,,,,,,,,,,,
12,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2026-02-12 00:03:48.000000,2026-02-12 00:03:48,16576.0,71.0,1363.0,97.0,1986.0,2211.0,2810.0,2026-02-08 15:08:43.000,82.0.0,630.0,638.0,635.0,46,True,,setuptools,conda-forge/setuptools,869191.0,837775.0,https://pypi.org/project/setuptools,2026-02-08 15:08:38.000,31416.0,1189343534.0,1192001221.0,https://anaconda.org/conda-forge/setuptools,2026-02-09 10:59:44.494,183380411.0,1.0,,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2026-02-14 00:38:33.555798,2026-02-03 16:58:32,2036.0,17.0,1436.0,209.0,602.0,594.0,30964.0,2026-02-03 18:07:15.000,4.67.3,144.0,130.0,584.0,44,True,,tqdm,conda-forge/tqdm,1231477.0,1181032.0,https://pypi.org/project/tqdm,2026-02-03 17:35:50.000,50445.0,305859743.0,306534974.0,https://anaconda.org/conda-forge/tqdm,2026-02-03 21:18:13.686,45899166.0,1.0,,20133.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2026-02-14 00:38:33.555798,3.0,5784.0,,,,,,,,,,,,,
14,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2026-02-18 18:21:27.703000,2026-02-18 09:40:13,9922.0,59.0,2011.0,222.0,2666.0,5323.0,12884.0,2026-02-14 18:07:36.000,6.19.0,79.0,489.0,286.0,44,True,,pyinstaller,conda-forge/pyinstaller,88292.0,86604.0,https://pypi.org/project/pyinstaller,2026-02-14 18:05:22.000,1688.0,6295918.0,6327543.0,https://anaconda.org/conda-forge/pyinstaller,2026-02-18 18:21:27.703,1620901.0,1.0,,752904.0,,,,,,,,,,,,,,,,,,
15,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2026-02-15 22:46:21.000000,2025-12-31 15:07:44,22399.0,142.0,2375.0,166.0,6602.0,6178.0,7676.0,2025-12-31 15:09:25.000,9.1.0,241.0,907.0,1387.0,44,False,,sphinx,conda-forge/sphinx,512238.0,476181.0,https://pypi.org/project/sphinx,2025-12-31 15:09:25.000,36057.0,48859548.0,49056698.0,https://anaconda.org/conda-forge/sphinx,2026-01-01 12:53:05.325,13603397.0,1.0,['sphinx'],,,,,,,2.0,,,,,,,,,,,,
16,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2026-02-16 22:11:25.000000,2026-02-16 22:11:23,9927.0,54.0,1213.0,74.0,4925.0,4885.0,5652.0,2025-11-30 13:29:02.000,4.0.4,210.0,628.0,1024.0,44,True,pylint-dev/pylint,pylint,conda-forge/pylint,499238.0,487546.0,https://pypi.org/project/pylint,2025-11-30 13:29:02.000,11692.0,42637814.0,42747196.0,https://anaconda.org/conda-forge/pylint,2025-11-30 15:45:47.777,7437397.0,1.0,,567.0,,,,,,,,,,,,,,,,,,
17,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2026-02-19 14:33:10.000000,2026-02-19 07:47:01,1075.0,46.0,1085.0,163.0,1604.0,1393.0,5011.0,2026-02-19 07:48:09.000,20.38.0,250.0,304.0,15.0,44,True,,virtualenv,conda-forge/virtualenv,499083.0,497015.0,https://pypi.org/project/virtualenv,2026-02-19 07:47:59.000,2068.0,308405393.0,308710316.0,https://anaconda.org/conda-forge/virtualenv,2026-02-19 11:15:50.468,19515076.0,2.0,,5.0,,,,,,,,,,,,,,,,,,
18,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2026-02-04 09:03:47.000000,2026-02-04 09:03:41,15337.0,91.0,2514.0,472.0,849.0,4522.0,11428.0,2025-12-23 17:07:57.000,7.4.1,151.0,224.0,268.0,43,True,,robotframework,conda-forge/robotframework,14938.0,13888.0,https://pypi.org/project/robotframework,2025-12-23 17:07:57.000,1050.0,4385852.0,4390210.0,https://anaconda.org/conda-forge/robotframework,2025-12-23 19:54:23.354,256894.0,1.0,,579.0,,,,,,,,,,,,,,,,,,
19,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2026-02-19 00:10:35.000000,2026-02-19 00:10:35,17656.0,123.0,2103.0,178.0,5262.0,9816.0,7308.0,2026-02-17 21:25:35.000,26.1.1,109.0,486.0,610.0,43,True,,conda,conda-forge/conda,51892.0,51809.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,83.0,6365.0,1016001.0,https://anaconda.org/conda-forge/conda,2026-02-03 21:11:42.328,69633501.0,1.0,,41487.0,,,,,,,,,,,,,,,,,,
20,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2026-02-19 10:11:44.000000,2026-02-19 10:11:42,3712.0,57.0,2393.0,188.0,3301.0,5805.0,34269.0,2026-02-01 15:40:53.000,2.3.2,184.0,634.0,577.0,42,True,,poetry,conda-forge/poetry,898.0,,https://pypi.org/project/poetry,2026-02-01 15:40:53.000,898.0,69456805.0,69748022.0,https://anaconda.org/conda-forge/poetry,2026-01-21 12:10:24.534,7618442.0,2.0,,15588868.0,,,,,,,,,,,,,,,,,,
21,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2026-02-19 12:28:07.000000,2026-02-19 12:28:03,6713.0,19.0,4044.0,147.0,3328.0,2660.0,26081.0,2026-02-18 15:53:05.000,9.7.2,437.0,330.0,3.0,42,True,,mkdocs-material,conda-forge/mkdocs-material,88755.0,80217.0,https://pypi.org/project/mkdocs-material,2026-02-18 15:53:05.000,8538.0,14457780.0,14470677.0,https://anaconda.org/conda-forge/mkdocs-material,2025-12-18 12:47:02.325,889922.0,1.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
22,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2025-12-22 21:55:48.000000,2025-12-22 21:55:46,2820.0,16.0,922.0,90.0,1310.0,2244.0,15048.0,2025-12-16 21:18:45.000,4.5.1,201.0,166.0,31.0,42,True,,pre-commit,conda-forge/pre-commit,292722.0,266760.0,https://pypi.org/project/pre-commit,2025-12-16 21:14:32.000,25962.0,102058011.0,102253642.0,https://anaconda.org/conda-forge/pre-commit,2025-12-17 02:34:24.697,8905917.0,1.0,,4938935.0,,,,,,,,,,,,,,,,,,
23,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2026-02-17 02:59:19.909000,2026-02-16 22:59:13,17224.0,240.0,631.0,66.0,2920.0,1679.0,8455.0,2026-02-16 22:59:42.000,hypothesis-python-6.151.9,1488.0,363.0,60.0,42,True,,hypothesis,conda-forge/hypothesis,42033.0,38047.0,https://pypi.org/project/hypothesis,2026-02-16 22:59:20.000,3986.0,19613129.0,19857686.0,https://anaconda.org/conda-forge/hypothesis,2026-02-17 02:59:19.909,16874466.0,1.0,,,,,,,,,,,,,,,,,,,,
24,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2026-02-16 21:18:36.000000,2026-02-16 21:16:49,4456.0,10.0,611.0,44.0,1089.0,1185.0,6906.0,2025-10-11 13:30:57.000,7.0.0,150.0,327.0,175.0,42,True,,isort,conda-forge/isort,595320.0,573111.0,https://pypi.org/project/isort,2025-10-11 13:30:57.000,22209.0,78322840.0,78453106.0,https://anaconda.org/conda-forge/isort,2025-10-11 14:25:50.638,8727859.0,2.0,,,,,,,,,,,,,,,,,,,,
25,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2026-02-13 11:01:08.000000,2026-02-13 11:01:08,8510.0,8.0,522.0,108.0,622.0,1367.0,6111.0,2024-11-11 01:41:40.000,0.19.2,35.0,179.0,94.0,41,True,,jedi,conda-forge/jedi,591643.0,590490.0,https://pypi.org/project/jedi,2024-11-11 01:41:40.000,1153.0,96209405.0,96740629.0,https://anaconda.org/conda-forge/jedi,2025-04-22 14:56:29.139,36123294.0,1.0,,,,,,,,,,,,,,,,,,,,
26,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2026-02-19 13:53:09.695000,2026-02-19 05:50:26,1063.0,119.0,546.0,38.0,1730.0,1815.0,3898.0,2026-02-19 05:51:44.000,4.40.0,259.0,341.0,33.0,41,True,,tox,conda-forge/tox,146171.0,133484.0,https://pypi.org/project/tox,2026-02-19 05:51:44.000,12687.0,25786065.0,25810622.0,https://anaconda.org/conda-forge/tox,2026-02-19 13:53:09.695,1694468.0,1.0,['pytest'],,,,,,,,,,,,,,,,,,,
27,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-10-20 13:17:06.000000,2025-10-20 13:17:06,2118.0,,2588.0,225.0,1351.0,1997.0,21741.0,2024-08-30 12:24:05.000,1.6.1,62.0,262.0,144.0,40,True,,mkdocs,conda-forge/mkdocs,102811.0,95675.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,7136.0,14193362.0,14207059.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,767043.0,1.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
28,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2026-02-11 12:58:02.000000,2026-02-11 12:58:01,1007.0,6.0,1122.0,150.0,1163.0,1450.0,14273.0,2026-01-30 15:09:24.000,1.58.0,127.0,51.0,70.0,40,True,,playwright,,53741.0,49999.0,https://pypi.org/project/playwright,2026-01-30 15:09:24.000,3742.0,34207799.0,34207799.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2025-12-22 21:54:36.000000,2025-12-22 21:54:35,2506.0,8.0,339.0,37.0,395.0,1585.0,3760.0,2025-06-20 19:31:34.000,7.3.0,94.0,178.0,23.0,40,True,,flake8,conda-forge/flake8,708292.0,681758.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,26534.0,45934968.0,46082797.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,10200255.0,1.0,,,,,,,,,,,,,,,,,,,,
30,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2026-02-19 14:02:25.000000,2026-02-19 14:02:22,3625.0,230.0,581.0,72.0,3329.0,1809.0,2140.0,2026-02-16 11:11:31.000,2.53.0,320.0,299.0,267.0,40,True,,sentry-sdk,conda-forge/sentry-sdk,1472.0,,https://pypi.org/project/sentry-sdk,2026-02-16 11:11:13.000,1472.0,86995267.0,87017932.0,https://anaconda.org/conda-forge/sentry-sdk,2026-02-17 02:30:08.700,1530045.0,1.0,,3811.0,,,,,,,,,,,,,,,,,,
31,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2026-02-16 21:58:19.000000,2026-02-16 21:54:49,1290.0,56.0,175.0,34.0,960.0,337.0,1615.0,2025-11-10 16:08:54.000,1.3.0,72.0,77.0,55.0,40,True,,pytest-asyncio,conda-forge/pytest-asyncio,192183.0,177613.0,https://pypi.org/project/pytest-asyncio,2025-11-10 16:07:45.000,14570.0,121264092.0,121306546.0,https://anaconda.org/conda-forge/pytest-asyncio,2025-11-10 17:56:23.183,2926818.0,1.0,['pytest'],1843.0,,,,,,,,,,,,,,,,,,
32,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4-3.13. You feed it your..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,AGPL-3.0,2013-04-23 15:40:33.000,2026-02-19 09:17:53.000000,2026-02-14 19:57:49,14422.0,454.0,765.0,137.0,510.0,2578.0,14542.0,2026-02-14 20:51:34.000,4.0.1,372.0,203.0,189.0,39,True,,nuitka,conda-forge/nuitka,3818.0,3633.0,https://pypi.org/project/nuitka,2026-02-14 20:51:34.000,185.0,978462.0,1017578.0,https://anaconda.org/conda-forge/nuitka,2026-02-15 10:22:09.036,2699067.0,1.0,,,,,,,,,,,,,,,,,,,,
33,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2026-01-26 04:33:25.000000,2025-02-10 20:44:26,1355.0,,902.0,199.0,424.0,473.0,13990.0,2024-11-14 00:11:39.000,0.43.0,75.0,156.0,418.0,39,True,,yapf,conda-forge/yapf,108696.0,107440.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,1256.0,8637672.0,8689264.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,2992378.0,2.0,,,,,,,,,,,,,,,,,,,,
34,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2026-02-16 18:10:06.000000,2026-02-16 17:56:56,2532.0,110.0,641.0,96.0,1155.0,967.0,7996.0,2026-02-11 18:25:06.000,7.5.3,125.0,224.0,202.0,39,True,,pip-tools,conda-forge/pip-tools,40119.0,37194.0,https://pypi.org/project/pip-tools,2026-02-11 18:25:06.000,2925.0,22325799.0,22330037.0,https://anaconda.org/conda-forge/pip-tools,2026-02-12 02:27:03.925,292430.0,2.0,,,,,,,,,,,,,,,,,,,,
35,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2026-02-14 22:02:27.000000,2026-02-14 22:02:27,9881.0,114.0,338.0,61.0,1312.0,2813.0,2350.0,2025-11-16 22:46:54.000,4.10.1,42.0,171.0,649.0,39,True,,scons,conda-forge/scons,4196.0,4138.0,https://pypi.org/project/scons,2025-11-16 22:43:35.000,58.0,881664.0,900318.0,https://anaconda.org/conda-forge/scons,2025-11-17 08:09:00.894,1229591.0,1.0,,2011.0,,,,,,,,,,,,,,,,,,
36,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2026-02-15 18:18:56.000000,2026-02-15 18:18:56,998.0,12.0,174.0,30.0,259.0,406.0,549.0,2026-01-22 12:39:53.000,0.46.3,85.0,88.0,14.0,39,True,,wheel,conda-forge/wheel,398535.0,382964.0,https://pypi.org/project/wheel,2026-01-22 12:39:48.000,15571.0,425573734.0,427945251.0,https://anaconda.org/conda-forge/wheel,2026-01-23 03:34:02.654,156520130.0,1.0,,,,,,,,,,,,,,,,,,,,
37,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,,2011-12-04 08:49:15.000,2026-02-18 21:59:15.000000,2026-02-18 20:24:22,6854.0,195.0,1683.0,498.0,1021.0,2022.0,31720.0,2026-02-08 16:01:53.000,4.5.0,132.0,221.0,156.0,38,False,,glances,conda-forge/glances,1226.0,1220.0,https://pypi.org/project/glances,2026-02-17 21:06:41.000,6.0,102242.0,111414.0,https://anaconda.org/conda-forge/glances,2025-04-22 14:56:20.672,558714.0,1.0,,1761.0,,,,,,,,,,,,,,,,,,
38,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2026-02-17 17:43:32.000000,2026-02-17 17:43:31,8441.0,12.0,1763.0,128.0,2348.0,7224.0,15237.0,2026-01-08 01:30:41.000,1.1.408,492.0,137.0,199.0,38,True,,,,1547.0,1508.0,,,,,2058484.0,,,,2.0,,6311.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2026-01-08 01:25:24.427,39.0,2058293.0,,,,,,,
39,xonsh,xonsh/xonsh,shell,"Python-powered shell. Full-featured, cross-platform and AI-friendly.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2026-02-19 10:48:45.000000,2026-02-19 10:48:06,11161.0,197.0,696.0,95.0,3041.0,2476.0,9220.0,2026-02-17 07:53:37.000,0.22.4,149.0,365.0,322.0,38,False,,xonsh,,1054.0,877.0,https://pypi.org/project/xonsh,2026-02-17 07:53:37.000,177.0,237177.0,237333.0,,,,1.0,,14218.0,,,,,,2.0,,,,,,,,,,,,
40,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2026-02-16 16:02:40.000000,2026-02-16 16:02:38,1490.0,12.0,730.0,70.0,601.0,520.0,7788.0,2026-01-19 04:05:20.000,1.9.3,50.0,195.0,217.0,38,True,,bandit,conda-forge/bandit,65508.0,62494.0,https://pypi.org/project/bandit,2026-01-19 04:05:20.000,3014.0,15393081.0,15402206.0,https://anaconda.org/conda-forge/bandit,2026-01-19 06:43:34.510,583399.0,1.0,,915.0,,,,,,,,,,,,,,,,,,
41,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2026-01-23 19:01:45.611000,2026-01-12 16:01:33,1513.0,6.0,1814.0,168.0,767.0,677.0,5017.0,2026-01-12 16:03:28.000,3.1.0,64.0,122.0,263.0,38,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,20329.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2026-01-12 16:03:28.000,20313.0,11405583.0,11477594.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2026-01-23 19:01:45.611,4896760.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
