,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
167,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-11-22 18:34:58.569,2022-02-16 05:16:40,168.0,,371.0,77.0,41.0,38.0,3932.0,2022-11-22 14:37:02.140,3.22.0,188.0,16.0,24,True,20.0,rebound,conda-forge/rebound,,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,2099.0,5594.0,https://anaconda.org/conda-forge/rebound,2022-11-22 18:34:58.569,233971.0,3.0,18.0,,205.0,,,,,,,,,,,,,,,,,,
168,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-11-28 19:24:12.000,2022-07-14 07:40:12,517.0,,90.0,33.0,358.0,66.0,2344.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,24,True,41.0,notifiers,conda-forge/notifiers,,22.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,106315.0,107465.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,27611.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,
169,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-23 18:35:21.000,2022-09-23 18:35:21,528.0,1.0,84.0,10.0,144.0,249.0,1047.0,2022-05-28 15:57:31.000,0.19.0,44.0,31.0,24,True,51.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,246867.0,248402.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,39929.0,3.0,236.0,,,,,,,,,,,,,,,,,,,,
170,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-11-30 01:11:20.000,2022-10-20 05:12:16,802.0,7.0,53.0,23.0,81.0,58.0,1021.0,2022-10-20 05:13:01.074,1.24.0,50.0,22.0,24,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,11646.0,11646.0,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,,
171,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-11-07 22:28:08.000,2022-11-07 22:28:08,254.0,29.0,73.0,8.0,150.0,115.0,850.0,2022-10-26 22:37:29.000,22.10.27,49.0,63.0,24,True,48.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],,,https://pypi.org/project/flake8-bugbear,2022-10-26 22:37:29.000,1496348.0,1512535.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-10-27 16:08:07.691,647516.0,3.0,,,,,,,,,,,,,,,,,,,,,
172,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-11-01 09:27:31.603,2022-10-29 23:23:34,1055.0,29.0,40.0,14.0,21.0,52.0,703.0,2022-09-27 22:33:15.252,3.5.1,51.0,9.0,24,True,39.0,hunter,conda-forge/hunter,,126.0,105.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,8939.0,10286.0,https://anaconda.org/conda-forge/hunter,2022-11-01 09:27:31.603,22911.0,3.0,21.0,,,,,,,,,,,,,,,,,,,,
173,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,26.0,106.0,46.0,647.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,True,80.0,redbaron,,,556.0,440.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,33797.0,33797.0,,,,2.0,116.0,,,,,,,,,,,,,,,,,,,,
174,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,498.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,24,False,45.0,mamba,,,642.0,524.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,19433.0,19433.0,,,,3.0,118.0,,,,,,,,,,,,,,,,,,,,
175,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,14.0,84.0,93.0,451.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,38177.0,38532.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,25957.0,3.0,961.0,,,,,,,,,,,,,,,,,,,,
176,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-11-12 00:51:38.000,2022-11-12 00:51:38,496.0,2.0,44.0,10.0,57.0,51.0,343.0,2022-08-19 15:59:04.388,1.5.0,49.0,23.0,24,True,20.0,docformatter,conda-forge/docformatter,,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,225487.0,226683.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,32304.0,3.0,99.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
177,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2022-11-28 21:27:58.000,2022-10-31 20:25:04,110.0,30.0,22.0,6.0,37.0,12.0,190.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,24,True,8.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],830.0,742.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,169938.0,171975.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,150756.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
178,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2022-11-01 18:05:31.000,2022-11-01 18:05:31,820.0,19.0,8.0,5.0,94.0,24.0,173.0,2022-09-05 17:42:22.786,1.1.0,66.0,8.0,24,True,18.0,xdoctest,conda-forge/xdoctest,,85.0,,https://pypi.org/project/xdoctest,2022-03-25 19:19:03.000,121847.0,124339.0,https://anaconda.org/conda-forge/xdoctest,2022-09-06 14:20:03.783,84743.0,3.0,85.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
179,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,24.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,5.0,flake8-commas,,['flake8'],10791.0,10457.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,353648.0,353648.0,,,,3.0,334.0,,,,,,,,,,,,,,,,,,,,
180,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,171.0,72.0,32.0,57.0,3871.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,115.0,99.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,5405.0,5405.0,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,
181,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,231.0,70.0,116.0,78.0,2109.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,21.0,python-taint,,,85.0,73.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,4300.0,4301.0,,,,3.0,12.0,,89.0,,,,,,,,,,,,,,,,,,
182,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,89.0,31.0,74.0,34.0,1436.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,104301.0,104592.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,14271.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,
183,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,114.0,32.0,90.0,143.0,816.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,True,31.0,pynsist,,,47.0,,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,1308.0,1308.0,,,,3.0,47.0,,,,,,,,,,,,,,,,,,,,
184,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-11-03 10:04:57.000,2022-11-03 10:04:57,807.0,2.0,65.0,22.0,111.0,59.0,487.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,36013.0,36582.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,30167.0,3.0,63.0,,,,,,,,,,,,,,,,,,,,
185,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-07-23 23:26:28.000,2021-03-14 13:43:08,285.0,,58.0,18.0,57.0,47.0,433.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,23,False,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2667.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,327539.0,329579.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,138770.0,3.0,2667.0,,,,,,,,,,,,,,,,,,,,
186,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-11-23 12:09:44.000,2022-11-15 16:11:08,1044.0,16.0,151.0,33.0,307.0,259.0,381.0,2022-03-22 08:29:10.000,3.3.1,38.0,57.0,23,True,24.0,,constructor,,13.0,13.0,,,,109.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,8600.0,3.0,,,227.0,,,,,,,,,,,,,,,,,,
187,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,13.0,100.0,30.0,276.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,True,46.0,baron,,,303.0,244.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,34539.0,34539.0,,,,3.0,59.0,,,,,,,,,,,,,,,,,,,,
188,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,193.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,23,False,39.0,data-science-types,conda-forge/data-science-types,,283.0,275.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,46567.0,46817.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,6011.0,3.0,8.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
189,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-11-22 08:52:29.000,2021-10-14 20:29:54,188.0,,51.0,8.0,45.0,43.0,192.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,52.0,mkdocs-with-pdf,,['mkdocs'],197.0,197.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,20975.0,20975.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
190,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-11-21 11:35:51.188,2022-11-21 09:11:49,153.0,10.0,10.0,2.0,44.0,23.0,145.0,2022-11-21 09:15:05.260,0.3.5,19.0,9.0,23,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],186.0,,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,676962.0,685532.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,359959.0,3.0,186.0,,,,,,,,,,,,,,,,,,,,
191,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,,23.0,4.0,17.0,15.0,144.0,2022-04-06 09:48:46.000,2.1.0,17.0,10.0,23,False,5.0,eradicate,conda-forge/eradicate,,9696.0,9605.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,448929.0,449079.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,3008.0,3.0,91.0,,,,,,,,,,,,,,,,,,,,
192,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,78.0,28.0,10.0,38.0,2601.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,5.0,pretty_errors,conda-forge/pretty_errors,,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,18369.0,18707.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,8469.0,3.0,45.0,,,,,,,,,,,,,,,,,,,,
193,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-09-26 16:30:02.319,2022-09-25 14:00:35,423.0,3.0,28.0,16.0,14.0,25.0,842.0,2022-09-25 14:10:04.093,0.4.2,13.0,21.0,22,True,18.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,41431.0,41574.0,https://anaconda.org/conda-forge/snoop,2022-09-26 16:30:02.319,2010.0,3.0,13.0,,,,,,,,,,,,,,,,,,,,
194,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,808.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,29.0,pycco,,,381.0,268.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,2219.0,2219.0,,,,3.0,113.0,,,,,,,,,,,,,,,,,,,,
195,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-12-01 09:41:24.000,2022-10-18 01:51:36,278.0,10.0,29.0,6.0,139.0,51.0,451.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,22,True,6.0,blacken-docs,conda-forge/blacken-docs,,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,41083.0,41952.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,25201.0,3.0,17.0,,,,,,,,,,,,,,,,,,,adamchainz/blacken-docs,
196,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,18.0,8.0,21.0,21.0,294.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,True,15.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1036.0,982.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,403423.0,409293.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,399163.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,
197,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,,25.0,7.0,12.0,44.0,276.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,22,True,10.0,mkdocs-awesome-pages-plugin,,['mkdocs'],78.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,74705.0,74705.0,,,,3.0,78.0,,,,,,,,,,,,,,,,,,,,
198,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-09-26 17:26:04.280,2022-09-20 20:05:51,368.0,2.0,11.0,5.0,234.0,30.0,273.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,22,True,6.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],93.0,,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,474933.0,475161.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,4572.0,3.0,93.0,,,,,,,,,,,,,,,,,,,,
199,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,39.0,18.0,31.0,46.0,265.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],296.0,292.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,19577.0,19577.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,
200,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-11-29 04:17:47.000,2022-11-29 04:17:47,386.0,27.0,20.0,6.0,164.0,48.0,259.0,2022-09-26 02:40:01.979,2.3.0,35.0,11.0,22,True,,add-trailing-comma,,,14.0,,https://pypi.org/project/add-trailing-comma,2022-04-17 13:58:01.000,26912.0,26912.0,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,
201,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,27.0,217.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,22,True,8.0,xenon,conda-forge/xenon,,510.0,441.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,119728.0,120021.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,18222.0,3.0,69.0,,,,,,,,,,,,,,,,,,,,
202,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-09-30 22:34:08.000,2022-09-30 22:33:57,546.0,3.0,40.0,5.0,27.0,43.0,164.0,2021-12-15 14:41:21.229,0.1.0,33.0,10.0,22,True,30.0,releases,conda-forge/sphinx-releases,['sphinx'],870.0,504.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,6316.0,7172.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47108.0,3.0,366.0,,,,,,,,,,,,,,,,,,,,
203,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2022-12-01 14:26:24.000,2022-12-01 14:26:21,480.0,49.0,19.0,4.0,25.0,78.0,120.0,2022-11-18 18:52:00.537,0.24.1,48.0,13.0,22,True,17.0,griffe,conda-forge/griffe,,3.0,,https://pypi.org/project/griffe,2022-06-28 19:00:12.000,260585.0,267577.0,https://anaconda.org/conda-forge/griffe,2022-11-19 03:40:09.757,62933.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
204,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-10-28 12:39:07.000,2022-10-18 17:37:46,493.0,11.0,346.0,74.0,123.0,204.0,5258.0,2019-02-14 00:27:42.000,1.1.5,7.0,54.0,21,True,117.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
205,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,17.0,profiling,,,56.0,51.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2944.0,2944.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,
206,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,197.0,60.0,44.0,16.0,2649.0,,,13.0,20.0,21,False,39.0,pyrasite,,,46.0,40.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,31732.0,31732.0,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,
207,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,186.0,73.0,170.0,125.0,1740.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,88.0,sixpack,,,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,74.0,74.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,
208,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,27.0,63.0,33.0,1359.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,26.0,pyannotate,,,107.0,89.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,5568.0,5568.0,,,,3.0,18.0,,,,,,,,,,,,,,,,,,,,
209,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,,41.0,22.0,53.0,72.0,1187.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,21,True,58.0,pyflow,,,42.0,41.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,162.0,281.0,,,,3.0,1.0,,4763.0,,,,,,,,,,,,,,,,,,
