,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
123,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,353.0,155.0,70.0,227.0,8977.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,True,66.0,bpytop,conda-forge/bpytop,,78.0,77.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,8147.0,8566.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,9238.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
124,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-12-06 12:52:33.000,2022-12-04 22:09:17,262.0,16.0,133.0,50.0,39.0,69.0,6468.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,28,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,206124.0,206624.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,10004.0,2.0,88.0,,,,,,,,,,,,,,,,,,,,
125,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3408.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,7940.0,7941.0,,,,2.0,105.0,152.0,,,,,,,,,,,,,,,,,,,
126,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-12-14 16:07:44.000,2022-12-10 11:17:48,712.0,10.0,311.0,82.0,359.0,203.0,2136.0,2022-12-06 07:57:49.000,7.0.1,10.0,121.0,28,True,126.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,189957.0,190317.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,8287.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
127,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-12-17 20:56:24.000,2022-10-07 20:28:48,3330.0,2.0,593.0,91.0,531.0,170.0,1691.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,28,True,232.0,diamond,,,150.0,118.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,26486.0,26486.0,,,,3.0,32.0,,,,,,,,,,,,,,,,,,,,
128,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-12-09 23:55:22.319,2022-12-09 14:20:56,290.0,67.0,95.0,16.0,118.0,45.0,1542.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,28,True,31.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,280868.0,284674.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,300744.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,
129,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-12-14 13:00:18.401,2022-12-13 22:52:45,537.0,8.0,87.0,11.0,146.0,254.0,1065.0,2022-12-13 22:54:02.087,0.19.1,45.0,32.0,28,True,48.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],3673.0,3421.0,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,254555.0,256165.0,https://anaconda.org/conda-forge/mkdocstrings,2022-12-14 13:00:18.401,41875.0,2.0,252.0,,,,,,,,,,,,,,,,,,,,
130,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-12-07 07:11:34.000,2022-11-25 12:58:03,700.0,5.0,57.0,13.0,62.0,50.0,1033.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,18.0,yappi,conda-forge/yappi,,1056.0,714.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,1356519.0,1358555.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,134439.0,3.0,342.0,,,,,,,,,,,,,,,,,,,,
131,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-12-09 05:28:38.000,2022-07-14 18:31:38,706.0,,55.0,19.0,314.0,124.0,1023.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,True,74.0,pdbpp,conda-forge/pdbpp,,3921.0,3329.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,514097.0,515459.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,87215.0,2.0,592.0,,,,,,,,,,,,,,,,,,,,
132,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-11-08 13:36:03.000,2022-08-08 11:25:05,700.0,,95.0,18.0,92.0,94.0,961.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,28,True,42.0,pylama,,,5084.0,4484.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,151831.0,151831.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
133,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-12-10 07:29:42.000,2022-12-07 19:52:01,494.0,38.0,116.0,19.0,124.0,75.0,914.0,2022-10-28 21:23:04.748,3.5.0,27.0,52.0,28,False,31.0,prettytable,conda-forge/prettytable,,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,7249148.0,7261226.0,https://anaconda.org/conda-forge/prettytable,2022-11-27 10:50:54.425,942147.0,3.0,654.0,,,,,,,,,,,,,,,,,,,,
134,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,79.0,23.0,74.0,172.0,756.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,28,True,4.0,green,conda-forge/green,,966.0,757.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,12737.0,14529.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,112937.0,3.0,209.0,,,,,,,,,,,,,,,,,,,,
135,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,,90.0,25.0,108.0,75.0,695.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,28,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,6281234.0,6308017.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1821293.0,2.0,2109.0,,,,,,,,,,,,,,,,,,,,
136,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,495.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,16020.0,14190.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,5154745.0,5154859.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,7206.0,3.0,1830.0,,,,,,,,,,,,,,,,,,,,
137,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-12-19 19:13:23.880,2022-12-18 17:39:58,504.0,10.0,46.0,10.0,64.0,58.0,351.0,2022-12-16 19:22:01.584,1.5.1,50.0,24.0,28,True,17.0,docformatter,conda-forge/docformatter,,1471.0,1372.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,235179.0,236532.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,36554.0,3.0,99.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
138,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,4.0,38.0,4.0,65.0,43.0,157.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,8.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],14500.0,13647.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000,566437.0,574840.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,630238.0,2.0,853.0,,2.0,,,,,,,,,,,,,,,,,,
139,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-19 23:16:24.000,2022-12-19 23:16:20,280.0,58.0,22.0,3.0,56.0,39.0,95.0,2022-11-01 11:29:02.054,2.0.1,25.0,17.0,28,True,4.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5432.0,5032.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,662957.0,665396.0,https://anaconda.org/conda-forge/flake8-builtins,2022-11-01 16:45:27.308,178092.0,2.0,400.0,,,,,,,,,,,,,,,,,,,,
140,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3647.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,584343.0,587532.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,251935.0,3.0,172.0,,,,,,,,,,,,,,,,,,,,
141,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,608.0,156.0,34.0,119.0,1869.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,296.0,229.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,30532.0,30532.0,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,
142,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-12-22 08:37:33.000,2022-12-22 08:34:04,801.0,70.0,29.0,10.0,36.0,119.0,1425.0,2022-09-18 06:22:36.000,0.11.0,22.0,14.0,27,True,33.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,102081.0,103155.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,32233.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,
143,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,,97.0,32.0,75.0,141.0,1402.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3533.0,2933.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,334913.0,335750.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,51920.0,2.0,600.0,,,,,,,,,,,,,,,,,,,,
144,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-12-19 19:31:08.000,2022-10-11 07:52:01,326.0,2.0,76.0,17.0,63.0,166.0,1067.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,27,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,6877984.0,6881804.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,179581.0,3.0,386.0,,,,,,,,,,,,,,,,,,,,
145,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-12-22 03:40:12.000,2022-12-13 06:14:39,356.0,38.0,115.0,35.0,242.0,203.0,1059.0,2022-12-08 12:30:00.681,0.20.3,35.0,40.0,27,True,31.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:22:48.000,4938268.0,4958930.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-12-08 19:33:40.469,1384103.0,3.0,,52.0,,,,,,,,,,,,,,,,,,,
146,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-12-14 19:41:50.000,2022-12-14 19:41:50,614.0,7.0,99.0,22.0,149.0,58.0,682.0,2022-08-07 15:50:19.406,2.0.4,24.0,41.0,27,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1677515.0,1683201.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,449222.0,3.0,1821.0,,,,,,,,,,,,,,,,,,,,
147,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-12-22 08:09:23.000,2022-11-29 17:39:56,463.0,28.0,66.0,20.0,361.0,106.0,523.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,27,True,6.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,1212615.0,1215847.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,80801.0,3.0,60.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
148,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,39.0,6.0,61.0,95.0,463.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,False,56.0,darglint,conda-forge/darglint,,11155.0,11102.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,405319.0,406603.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,50107.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,
149,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-12-11 18:01:45.000,2022-12-11 17:58:01,563.0,15.0,37.0,7.0,69.0,76.0,270.0,,,43.0,22.0,27,True,17.0,check-manifest,conda-forge/check-manifest,,10871.0,8191.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,250281.0,251778.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,71865.0,3.0,2680.0,,,,,,,,,,,,,,,,,,,,
150,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,18.0,69.0,9.0,100.0,90.0,270.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,27,True,16.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1170.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,348713.0,351766.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,222899.0,3.0,1170.0,,,,,,,,,,,,,,,,,,,,
151,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:46:32.000,2022-12-18 18:44:36,259.0,18.0,33.0,7.0,91.0,51.0,217.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,27,True,8.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2430.0,2016.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,289089.0,290376.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,43791.0,3.0,414.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
152,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,7.0,33.0,21.0,188.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,61078.0,60795.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,6980550.0,6998507.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1185169.0,3.0,283.0,,,,,,,,,,,,,,,,,,,,
153,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,125.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,104835.0,102972.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,13668968.0,13703789.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1915171.0,3.0,1863.0,,,,,,,,,,,,,,,,,,,,
154,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-12-22 14:22:26.000,2022-07-14 07:40:12,517.0,,91.0,33.0,360.0,66.0,2354.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,26,True,41.0,notifiers,conda-forge/notifiers,,349.0,327.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,190185.0,191366.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,28345.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,
155,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:29:04.000,2022-11-24 20:28:21,202.0,8.0,35.0,8.0,34.0,21.0,1207.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,178.0,152.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,756987.0,757089.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4301.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,
156,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,995.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,1335432.0,1339074.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,251320.0,3.0,306.0,,,,,,,,,,,,,,,,,,,,
157,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,4.0,134.0,8.0,114.0,201.0,913.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,100.0,pdoc3,anaconda/pdoc3,,2156.0,2039.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,383074.0,383102.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1056.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,
158,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-12-08 16:08:01.000,2022-04-12 10:40:59,2005.0,,157.0,19.0,722.0,365.0,743.0,2022-02-06 14:17:08.000,0.5.1,18.0,67.0,26,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,23177.0,32599.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,669020.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,
159,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,53.0,10.0,49.0,42.0,674.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5755.0,5138.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,315347.0,316667.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,77938.0,3.0,617.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,584.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,229629.0,229629.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
161,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-12-22 12:47:47.000,2022-12-18 17:15:12,517.0,24.0,27.0,4.0,458.0,47.0,469.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,640443.0,647043.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,92405.0,3.0,195.0,,,,,,,,,,,,,,,,,,,,
162,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-12-18 17:14:41.000,2022-12-18 17:14:41,484.0,26.0,17.0,6.0,421.0,42.0,397.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,8.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],567.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,914866.0,924196.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,681146.0,3.0,567.0,,,,,,,,,,,,,,,,,,,,
163,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-12-22 02:04:54.000,2022-12-09 18:35:26,369.0,1.0,11.0,5.0,237.0,30.0,275.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,26,True,6.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],11005.0,10912.0,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,510687.0,510933.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,4920.0,3.0,93.0,,,,,,,,,,,,,,,,,,,,
