,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
124,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-08-26 19:06:01.000,2022-07-26 01:17:01,1067.0,4.0,76.0,23.0,74.0,171.0,745.0,2022-05-23 22:25:25.000,3.4.2,144.0,38.0,28,True,4.0,green,conda-forge/green,,925.0,716.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,14808.0,16529.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,103272.0,3.0,,,,,,,,,,,,,,,,,,,,
125,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-09-02 18:15:40.000,2022-06-25 09:17:57,263.0,1.0,89.0,25.0,108.0,75.0,677.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,28,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,4827351.0,4853489.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1698985.0,2.0,,,,,,,,,,,,,,,,,,,,
126,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-09-06 01:11:13.000,2022-09-05 13:57:27,607.0,25.0,97.0,21.0,146.0,58.0,661.0,2022-08-07 15:50:19.406,2.0.4,24.0,40.0,28,False,22.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1821.0,1506248.0,1511796.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,421655.0,3.0,,,,,,,,,,,,,,,,,,,,
127,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-09-06 15:42:05.000,2022-09-06 15:39:20,481.0,42.0,60.0,11.0,60.0,47.0,588.0,2022-09-01 05:09:02.814,1.5.3,40.0,26.0,28,True,32.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,540.0,1078860.0,1088126.0,https://anaconda.org/conda-forge/autoflake,2022-09-01 12:22:38.359,379938.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
128,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-07-25 12:32:05.000,2022-07-25 12:32:04,1671.0,1.0,172.0,54.0,265.0,222.0,542.0,2021-11-25 21:08:56.000,2.13.6,119.0,91.0,28,False,134.0,zc.buildout,conda-forge/zc.buildout,,1067.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1067.0,77648.0,78665.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,12210.0,3.0,,,,,,,,,,,,,,,,,,,,
129,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-08-05 11:23:49.284,2022-08-04 16:53:17,294.0,12.0,52.0,7.0,65.0,44.0,136.0,2022-08-04 16:55:02.029,4.2.0,36.0,34.0,28,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],10638.0,10003.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,724112.0,724721.0,https://anaconda.org/conda-forge/flake8-isort,2022-08-05 11:23:49.284,21347.0,2.0,,,,,,,,,,,,,,,,,,,,
130,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-09-01 23:27:33.000,2022-09-01 23:27:27,246.0,11.0,124.0,50.0,37.0,68.0,6153.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,27,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,168001.0,168412.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,6993.0,2.0,,,,,,,,,,,,,,,,,,,,
131,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-09-02 21:20:55.000,2022-09-02 21:20:52,702.0,5.0,300.0,82.0,351.0,201.0,2101.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,27,True,122.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,179872.0,180169.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,5958.0,3.0,,,,,,,,,,,,,,,,,,,,
132,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,607.0,156.0,33.0,119.0,1839.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,290.0,223.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,97221.0,97221.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
133,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-09-06 01:17:36.000,2022-08-14 14:29:35,1235.0,2.0,148.0,33.0,201.0,277.0,1685.0,2022-03-09 20:13:02.000,1.7.7,114.0,79.0,27,True,38.0,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,387187.0,387691.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,36814.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,
134,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,31.0,75.0,141.0,1363.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3324.0,2724.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,285802.0,286571.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,45374.0,2.0,,,,,,,,,,,,,,,,,,,,
135,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-09-05 19:05:52.000,2022-07-04 19:28:58,321.0,2.0,76.0,17.0,60.0,165.0,998.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,27,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,6600587.0,6603559.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,130774.0,2.0,,,,,,,,,,,,,,,,,,,,
136,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-04 20:36:26.000,2022-08-20 18:10:06,527.0,4.0,77.0,9.0,144.0,238.0,837.0,2022-05-28 15:57:31.000,0.19.0,44.0,30.0,27,True,49.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,228553.0,229863.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,30142.0,2.0,,,,,,,,,,,,,,,,,,,,
137,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-09-07 16:41:34.000,2022-09-07 16:41:33,429.0,38.0,67.0,20.0,311.0,104.0,491.0,2022-08-24 11:20:03.106,3.3.0,39.0,35.0,27,True,4.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1267276.0,1270012.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,60196.0,3.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
138,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,39.0,8.0,35.0,50.0,476.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,27,False,26.0,coloredlogs,anaconda/coloredlogs,,14304.0,12570.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,3629290.0,3629383.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,5580.0,3.0,,,,,,,,,,,,,,,,,,,,
139,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-07-25 00:50:31.000,2021-10-18 03:34:23,504.0,,38.0,6.0,57.0,95.0,440.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,53.0,darglint,conda-forge/darglint,,6664.0,6611.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,364965.0,366136.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,42161.0,3.0,,,,,,,,,,,,,,,,,,,,
140,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-28 19:50:37.314,2022-08-24 14:59:30,494.0,50.0,39.0,10.0,56.0,50.0,314.0,2022-08-19 15:59:04.388,1.5.0,49.0,22.0,27,True,11.0,docformatter,conda-forge/docformatter,,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,227656.0,228557.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,21634.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
141,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-06-14 15:20:57.000,2022-06-10 09:18:33,1062.0,,66.0,32.0,6.0,,224.0,2021-04-21 10:37:50.000,4.1.0,37.0,185.0,27,True,,hacking,,['flake8'],4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,179562.0,179562.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
142,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,8.0,33.0,21.0,187.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,53413.0,53130.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,6772899.0,6787923.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,946519.0,3.0,,,,,,,,,,,,,,,,,,,,
143,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,11.0,41.0,28.0,121.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,96221.0,94358.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,12216353.0,12249177.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1706856.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,3.0,51.0,17.0,311.0,120.0,982.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,73.0,pdbpp,conda-forge/pdbpp,,3657.0,3065.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,280368.0,281666.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,79186.0,3.0,,,,,,,,,,,,,,,,,,,,
145,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,4.0,77.0,8.0,58.0,51.0,958.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1268422.0,1271651.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,213138.0,3.0,,,,,,,,,,,,,,,,,,,,
146,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-08-19 14:36:32.000,2022-08-19 14:36:32,571.0,1.0,131.0,8.0,112.0,197.0,877.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,98.0,pdoc3,anaconda/pdoc3,,1936.0,1819.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,492676.0,492703.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,924.0,2.0,,,,,,,,,,,,,,,,,,,,
147,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-08-30 18:30:44.000,2022-04-12 10:40:59,2005.0,,155.0,18.0,719.0,362.0,717.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,150.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,21714.0,31016.0,https://anaconda.org/conda-forge/asv,2022-05-24 16:16:44.182,632601.0,3.0,,,,,,,,,,,,,,,,,,,,
148,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,11.0,49.0,42.0,650.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,39.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5184.0,4610.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,281376.0,282593.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,68178.0,3.0,,,,,,,,,,,,,,,,,,,,
149,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,82.0,581.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,237232.0,237232.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
150,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-09-06 10:03:15.000,2022-09-06 10:03:15,489.0,16.0,23.0,4.0,434.0,45.0,445.0,2022-05-11 17:35:06.000,3.12.0,30.0,16.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,190.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,190.0,685509.0,691225.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,62880.0,3.0,,,,,,,,,,,,,,,,,,,,
151,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-09-06 10:08:37.000,2022-09-06 10:08:37,454.0,15.0,17.0,5.0,398.0,39.0,382.0,2022-05-19 09:53:53.000,3.10.0,33.0,13.0,26,True,7.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,841253.0,850124.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,621015.0,3.0,,,,,,,,,,,,,,,,,,,,
152,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,147.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,26,True,3.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],9970.0,9146.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,553419.0,561863.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,608009.0,3.0,,,,,,,,,,,,,,,,,,,,
153,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,351.0,5.0,,,3484.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,25,False,,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,560229.0,563029.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,212815.0,3.0,,,,,,,,,,,,,,,,,,,,
154,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-09-07 07:53:17.789,2022-07-14 07:40:12,517.0,21.0,89.0,33.0,358.0,66.0,2291.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,25,True,41.0,notifiers,conda-forge/notifiers,,22.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,22.0,422322.0,423473.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,24191.0,3.0,,,,,,,,,,,,,,,,,,,,
155,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,23.0,221.0,161.0,1740.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,408.0,396.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,6025.0,6029.0,,,,3.0,185.0,,,,,,,,,,,,,,,,,,,
156,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-08-17 14:09:15.000,2022-08-17 14:08:13,221.0,5.0,78.0,15.0,98.0,33.0,1359.0,2022-04-01 07:40:49.000,3.5.1,23.0,32.0,25,True,28.0,line_profiler,conda-forge/line_profiler,,37.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,37.0,204065.0,207606.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,269161.0,3.0,,,,,,,,,,,,,,,,,,,,
157,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-09-08 07:41:39.000,2022-09-08 07:40:09,716.0,77.0,24.0,9.0,34.0,101.0,1288.0,2022-03-15 06:06:23.000,0.10.4,21.0,12.0,25,True,24.0,beartype,conda-forge/beartype,,30.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,30.0,113357.0,114207.0,https://anaconda.org/conda-forge/beartype,2022-03-15 09:40:26.391,22958.0,3.0,,,,,,,,,,,,,,,,,,,,
158,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-08-25 09:15:03.000,2022-08-25 09:14:19,194.0,9.0,34.0,9.0,31.0,21.0,1180.0,2022-08-25 09:18:01.304,0.2.8,17.0,6.0,25,True,7.0,stackprinter,conda-forge/stackprinter,,160.0,134.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,292053.0,292148.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3742.0,3.0,,,,,,,,,,,,,,,,,,,,
159,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-08-26 09:11:59.000,2022-08-25 03:35:27,793.0,55.0,51.0,23.0,78.0,57.0,981.0,2022-08-21 02:43:17.359,1.23.0,49.0,20.0,25,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,17523.0,17523.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-07-23 23:26:28.000,2021-03-14 13:43:08,285.0,,55.0,12.0,57.0,47.0,418.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,25,False,16.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,289389.0,291239.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,120297.0,3.0,,,,,,,,,,,,,,,,,,,,
161,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-09-05 07:25:02.000,2022-07-29 16:12:10,178.0,4.0,29.0,5.0,88.0,27.0,401.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2378.0,2289.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,106542.0,106542.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
162,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-09-07 10:44:39.000,2020-08-04 12:21:12,274.0,,61.0,9.0,89.0,86.0,266.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,25,False,13.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,355673.0,358737.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,214541.0,3.0,,,,,,,,,,,,,,,,,,,,
163,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,,35.0,6.0,66.0,75.0,263.0,,,42.0,22.0,25,True,19.0,check-manifest,conda-forge/check-manifest,,10418.0,7846.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,207357.0,208628.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,57222.0,3.0,,,,,,,,,,,,,,,,,,,,
164,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-07-17 08:42:32.000,2022-07-17 08:42:20,816.0,1.0,24.0,11.0,22.0,298.0,208.0,2022-05-24 16:02:29.000,0.28.2,44.0,31.0,25,True,146.0,py2app,,,827.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,827.0,9667.0,9667.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
