,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
125,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-07-25 12:32:05.000,2022-07-25 12:32:04,1671.0,2.0,172.0,54.0,265.0,222.0,541.0,2021-11-25 21:08:56.000,2.13.6,119.0,91.0,28,False,zc.buildout,conda-forge/zc.buildout,,134.0,1067.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1067.0,75188.0,76126.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,10323.0,3.0,,,,,,,,,,,,,,,,,,,,
126,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-07-16 21:14:26.828,2022-07-15 19:51:19,249.0,8.0,71.0,13.0,114.0,76.0,388.0,2022-07-15 19:55:16.453,0.13.1,25.0,33.0,28,False,pep8-naming,conda-forge/pep8-naming,,17.0,15696.0,13944.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1752.0,1492923.0,1495896.0,https://anaconda.org/conda-forge/pep8-naming,2022-07-16 21:14:26.828,231935.0,2.0,,,,,,,,,,,,,,,,,,,,
127,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-08-03 23:20:41.000,2022-08-02 10:26:38,756.0,77.0,235.0,49.0,105.0,37.0,8940.0,2022-07-11 23:25:15.622,1.2.0,6.0,20.0,27,True,memray,conda-forge/memray,,21.0,28.0,27.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,59033.0,59747.0,https://anaconda.org/conda-forge/memray,2022-07-12 02:18:16.449,2857.0,3.0,,,,,,,,,,,,,,,,,,,,
128,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-07-25 08:51:29.000,2022-07-21 09:15:29,245.0,17.0,123.0,50.0,37.0,68.0,6077.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,27,True,icecream,conda-forge/icecream,,32.0,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,183364.0,183733.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,5909.0,3.0,,,,,,,,,,,,,,,,,,,,
129,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-07-10 12:48:49.000,2022-07-05 20:52:00,701.0,4.0,300.0,83.0,350.0,201.0,2081.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,27,True,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],122.0,8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,171502.0,171769.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,5085.0,3.0,,,,,,,,,,,,,,,,,,,,
130,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,605.0,156.0,33.0,119.0,1831.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,uiautomator,,,171.0,284.0,217.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,66873.0,66873.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
131,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,97.0,31.0,75.0,140.0,1353.0,2021-08-08 13:25:20.000,5.1.0,54.0,51.0,27,True,radon,conda-forge/radon,,20.0,3262.0,2662.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,470073.0,470823.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,43539.0,2.0,,,,,,,,,,,,,,,,,,,,
132,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-07-29 13:29:19.248,2022-02-23 21:20:41,987.0,,95.0,17.0,61.0,79.0,936.0,2021-12-15 15:32:37.134,0.0.1,42.0,35.0,27,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],83.0,3739.0,3146.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,593.0,429903.0,448239.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-07-29 13:29:19.248,1411876.0,3.0,,2.0,,,,,,,,,,,,,,,,,,
133,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-08-02 03:40:56.000,2022-08-01 11:28:29,485.0,13.0,117.0,20.0,356.0,254.0,847.0,2022-01-07 23:34:01.000,2022.1.7,22.0,78.0,27,True,nox,conda-forge/nox,['pytest'],31.0,166.0,,https://pypi.org/project/nox,2022-01-07 23:34:01.000,166.0,1804118.0,1806133.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,92722.0,3.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
134,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-06-26 13:17:35.000,2022-06-26 13:17:34,524.0,7.0,73.0,9.0,140.0,235.0,809.0,2022-05-28 15:57:31.000,0.19.0,44.0,30.0,27,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],45.0,236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,187713.0,188877.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,25609.0,2.0,,,,,,,,,,,,,,,,,,,,
135,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-07-11 04:13:11.000,2020-12-27 17:36:40,439.0,,57.0,10.0,38.0,34.0,559.0,2019-08-04 15:14:24.000,1.3.1,36.0,17.0,27,False,autoflake,conda-forge/autoflake,,40.0,8175.0,7658.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,517.0,970478.0,979432.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,358198.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
136,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-07-25 00:50:31.000,2021-10-18 03:34:23,504.0,,36.0,7.0,57.0,95.0,430.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,darglint,conda-forge/darglint,,51.0,5213.0,5160.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,383255.0,384382.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,39458.0,2.0,,,,,,,,,,,,,,,,,,,,
137,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-06-14 15:20:57.000,2022-06-10 09:18:33,1062.0,2.0,66.0,32.0,6.0,,222.0,2021-04-21 10:37:50.000,4.1.0,37.0,185.0,27,True,hacking,,['flake8'],,4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,200404.0,200404.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
138,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-07-17 08:42:32.000,2022-07-17 08:42:20,816.0,32.0,24.0,11.0,22.0,298.0,202.0,2022-05-24 16:02:29.000,0.28.2,44.0,31.0,27,True,py2app,,,145.0,827.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,827.0,10028.0,10028.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
139,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,7.0,33.0,21.0,184.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,astunparse,conda-forge/astunparse,,18.0,51111.0,50828.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,6642033.0,6656059.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,869666.0,3.0,,,,,,,,,,,,,,,,,,,,
140,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-08-04 14:17:06.000,2022-07-25 13:26:19,287.0,5.0,51.0,7.0,65.0,42.0,131.0,2022-07-25 13:24:00.888,4.1.2,35.0,33.0,27,True,flake8-isort,conda-forge/flake8-isort,['flake8'],10.0,9151.0,8516.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,747255.0,747832.0,https://anaconda.org/conda-forge/flake8-isort,2022-07-26 05:32:52.041,19630.0,2.0,,,,,,,,,,,,,,,,,,,,
141,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,11.0,41.0,28.0,122.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,gast,conda-forge/gast,,1.0,93704.0,91841.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,11853917.0,11886180.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1645432.0,3.0,,,,,,,,,,,,,,,,,,,,
142,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-08-03 08:06:35.000,2022-08-03 07:41:33,683.0,68.0,22.0,9.0,32.0,92.0,1242.0,2022-03-15 06:06:23.000,0.10.4,21.0,10.0,26,True,beartype,conda-forge/beartype,,23.0,30.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,30.0,99836.0,100599.0,https://anaconda.org/conda-forge/beartype,2022-03-15 09:40:26.391,19851.0,3.0,,,,,,,,,,,,,,,,,,,,
143,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,5.0,51.0,17.0,311.0,120.0,950.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,pdbpp,conda-forge/pdbpp,,71.0,3588.0,2996.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,231186.0,232467.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,76861.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-07-24 16:37:30.000,2022-07-24 14:45:54,478.0,4.0,75.0,8.0,57.0,51.0,942.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,pympler,conda-forge/pympler,,44.0,294.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,294.0,1233644.0,1236754.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,202162.0,3.0,,,,,,,,,,,,,,,,,,,,
145,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,12.0,49.0,42.0,648.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,pytest-watch,conda-forge/pytest-watch,['pytest'],39.0,4967.0,4393.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,256324.0,257518.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,65676.0,3.0,,,,,,,,,,,,,,,,,,,,
146,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,82.0,582.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,sphinx-bootstrap-theme,,['sphinx'],54.0,600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,177211.0,177211.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
147,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-07-31 21:49:55.000,2022-07-31 21:49:55,398.0,10.0,66.0,20.0,281.0,100.0,478.0,2022-01-23 22:29:40.000,3.2.0,38.0,34.0,26,True,mypy-protobuf,conda-forge/mypy-protobuf,,6.0,56.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,56.0,946682.0,949238.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-01-24 01:32:53.849,53683.0,3.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
148,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,39.0,7.0,35.0,49.0,477.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,26,False,coloredlogs,anaconda/coloredlogs,,26.0,13940.0,12206.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,3265767.0,3265855.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,5209.0,3.0,,,,,,,,,,,,,,,,,,,,
149,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-08-02 17:12:21.000,2022-08-02 17:12:20,484.0,22.0,23.0,4.0,429.0,45.0,439.0,2022-05-11 17:35:06.000,3.12.0,30.0,16.0,26,True,pytest-randomly,conda-forge/pytest-randomly,,7.0,190.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,190.0,647825.0,653361.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,55364.0,3.0,,,,,,,,,,,,,,,,,,,,
150,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-08-03 09:11:46.000,2022-08-03 09:11:45,450.0,24.0,17.0,5.0,395.0,38.0,363.0,2022-05-19 09:53:53.000,3.10.0,33.0,13.0,26,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],7.0,551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,783963.0,792652.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,599584.0,3.0,,,,,,,,,,,,,,,,,,,,
151,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-04 12:26:54.000,2022-08-04 12:26:54,468.0,24.0,37.0,12.0,39.0,30.0,292.0,2019-11-10 16:23:03.000,1.3.1,48.0,19.0,26,True,docformatter,conda-forge/docformatter,,27.0,1162.0,1073.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,89.0,276786.0,277608.0,https://anaconda.org/conda-forge/docformatter,2020-12-29 08:31:19.772,18924.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
152,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,11.0,35.0,6.0,66.0,75.0,263.0,,,42.0,22.0,26,True,check-manifest,conda-forge/check-manifest,,19.0,10326.0,7754.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,193215.0,194388.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,51652.0,3.0,,,,,,,,,,,,,,,,,,,,
153,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,147.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,26,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],3.0,8579.0,7755.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,747665.0,756189.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,605215.0,3.0,,,,,,,,,,,,,,,,,,,,
154,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-07-04 00:58:47.000,2022-07-04 00:58:47,315.0,3.0,142.0,50.0,116.0,119.0,3914.0,2022-02-18 23:46:48.000,22.2.0,22.0,42.0,25,True,monkeytype,conda-forge/monkeytype,,38.0,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,60916.0,61673.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,41682.0,2.0,,,,,,,,,,,,,,,,,,,,
155,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,351.0,5.0,,,3484.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,25,False,memory_profiler,conda-forge/memory_profiler,,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,606266.0,608969.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,202762.0,3.0,,,,,,,,,,,,,,,,,,,,
156,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-08-01 18:35:33.000,2022-07-14 07:40:12,517.0,24.0,87.0,33.0,358.0,66.0,2231.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,25,True,notifiers,conda-forge/notifiers,,32.0,17.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,17.0,439365.0,440509.0,https://anaconda.org/conda-forge/notifiers,2021-11-16 00:29:21.949,22897.0,3.0,,,,,,,,,,,,,,,,,,,,
157,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,112.0,23.0,221.0,161.0,1738.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,dephell,,,108.0,393.0,381.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,5234.0,5238.0,,,,3.0,180.0,,,,,,,,,,,,,,,,,,,
158,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-07-22 19:18:03.000,2022-07-08 03:27:13,218.0,8.0,75.0,14.0,96.0,33.0,1304.0,2022-04-01 07:40:49.000,3.5.1,23.0,31.0,25,True,line_profiler,conda-forge/line_profiler,,27.0,37.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,37.0,183202.0,186686.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,261352.0,3.0,,,,,,,,,,,,,,,,,,,,
159,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-05-21 11:34:41.000,2022-02-03 14:42:26,570.0,,126.0,8.0,111.0,195.0,862.0,2021-08-03 14:51:19.000,0.10.0,34.0,57.0,25,True,pdoc3,anaconda/pdoc3,,99.0,1861.0,1744.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,346561.0,346587.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,889.0,3.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-07-23 23:26:28.000,2021-03-14 13:43:08,285.0,,56.0,12.0,57.0,47.0,414.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,25,False,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],15.0,2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,281611.0,283362.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,112075.0,3.0,,,,,,,,,,,,,,,,,,,,
161,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-07-29 16:12:52.000,2022-07-29 16:12:10,178.0,4.0,29.0,4.0,85.0,24.0,384.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,interrogate,,,23.0,2202.0,2113.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,113902.0,113902.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
162,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-06-22 07:13:53.000,2022-06-22 07:13:53,241.0,4.0,33.0,7.0,86.0,43.0,214.0,2022-02-07 17:12:40.000,0.9.1,19.0,16.0,25,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],8.0,2202.0,1816.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,386.0,251999.0,253013.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,30448.0,3.0,,,,,,,,,,,,,,,,,,,,
163,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,332.0,156.0,70.0,224.0,8657.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,24,True,bpytop,conda-forge/bpytop,,64.0,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7399.0,7747.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,6268.0,3.0,,,,,,,,,,,,,,,,,,,,
164,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2021-10-19 01:43:50.000,2021-10-19 01:43:50,99.0,,195.0,74.0,53.0,45.0,4216.0,2021-01-29 16:48:55.000,0.3.3,16.0,15.0,24,True,better-exceptions,,,29.0,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,58.0,63432.0,63432.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
165,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-08-02 14:30:03.054,2022-02-16 05:16:40,168.0,,367.0,78.0,41.0,38.0,3884.0,2022-08-01 20:04:00.298,3.19.8,182.0,16.0,24,True,rebound,conda-forge/rebound,,20.0,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,18.0,1739.0,4827.0,https://anaconda.org/conda-forge/rebound,2022-08-02 14:30:03.054,194407.0,3.0,185.0,,,,,,,,,,,,,,,,,,,
