,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
129,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2023-11-07 04:28:34.000,2023-11-07 04:28:34,266.0,8.0,152.0,16.0,130.0,79.0,476.0,2022-12-19 20:46:12.000,0.13.3,18.0,36.0,28,False,,17.0,pep8-naming,conda-forge/pep8-naming,,51154.0,51154.0,https://pypi.org/project/pep8-naming,1489533.0,1493348.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,358617.0,2.0,,,,,,,,,,,,,,,,,,,
130,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-12-25 18:20:50.000,2023-12-19 22:13:36,574.0,17.0,21.0,7.0,493.0,51.0,457.0,,,30.0,15.0,28,True,,4.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],25788.0,25788.0,https://pypi.org/project/flake8-comprehensions,893413.0,911724.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,769068.0,2.0,,,,,,,,,,,,,,,,,,,
131,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,22.0,211.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,28,False,,25.0,astunparse,conda-forge/astunparse,,96648.0,96174.0,https://pypi.org/project/astunparse,8273226.0,8299541.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,2052618.0,2.0,,2019-12-22 18:12:11.000,474.0,,,,,,,,,,,,,,,,
132,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-12-22 19:33:33.000,2023-11-03 11:07:13,382.0,16.0,100.0,8.0,95.0,56.0,160.0,,,14.0,38.0,28,True,,1.0,flake8-isort,conda-forge/flake8-isort,['flake8'],24893.0,24893.0,https://pypi.org/project/flake8-isort,1072497.0,1073883.0,https://anaconda.org/conda-forge/flake8-isort,2023-11-03 12:57:59.437,56833.0,2.0,,,,,,,,,,,,,,,,,,,
133,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-12-19 18:16:42.000,2023-12-19 18:16:42,104.0,7.0,31.0,13.0,48.0,33.0,132.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,2.0,gast,conda-forge/gast,,143379.0,141414.0,https://pypi.org/project/gast,13565598.0,13629368.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2550828.0,2.0,,2023-04-29 19:44:01.995,1965.0,,,,,,,,,,,,,,,,
134,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-12-07 18:19:12.000,2023-01-21 22:38:30,6697.0,,210.0,62.0,130.0,236.0,4997.0,2022-12-30 01:38:05.000,pyoxidizer/0.24.0,22.0,54.0,27,True,,312.0,pyoxidizer,,,150.0,150.0,https://pypi.org/project/pyoxidizer,11470.0,11743.0,,,,2.0,12859.0,,,,,,,,,,,,,,,,,,
135,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1294.0,101.0,3152.0,2374.0,3503.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,657.0,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,5231.0,5232.0,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
136,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-12-26 18:49:55.000,2023-12-26 18:49:54,1154.0,24.0,157.0,35.0,511.0,399.0,3032.0,,,124.0,35.0,27,True,,14.0,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,470149.0,484278.0,https://anaconda.org/conda-forge/pyupgrade,2023-10-07 20:00:06.902,607580.0,2.0,,,,,,,,,,,,,,,,,,,
137,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-12-15 01:50:13.000,2023-12-05 18:58:24,421.0,25.0,110.0,14.0,160.0,52.0,2279.0,2023-11-03 00:10:48.000,4.1.2,30.0,43.0,27,True,,41.0,line_profiler,conda-forge/line_profiler,,101.0,,https://pypi.org/project/line_profiler,333744.0,346003.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,453587.0,3.0,,2023-11-03 00:10:48.000,101.0,,,,,,,,,,,,,,,,
138,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-12-28 06:10:50.000,2023-12-28 05:50:45,1101.0,63.0,40.0,12.0,44.0,187.0,2190.0,2023-10-21 04:52:32.000,0.16.4,32.0,18.0,27,True,,54.0,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,1542143.0,1543947.0,https://anaconda.org/conda-forge/beartype,2023-09-23 05:39:58.894,75777.0,2.0,,,,,,,,,,,,,,,,,,,
139,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,,70.0,18.0,161.0,91.0,1187.0,2023-04-10 11:18:29.000,0.9.7,8.0,50.0,27,False,,23.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],23712.0,23712.0,https://pypi.org/project/pytest-sugar,1024870.0,1030642.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,225088.0,3.0,12.0,,,,,,,,,,,,,,,,,,
140,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2023-12-28 04:34:45.000,2023-12-28 04:33:01,1810.0,81.0,202.0,28.0,1157.0,852.0,1186.0,2023-12-18 06:34:41.000,6.15.12,68.0,109.0,27,True,,43.0,cx_freeze,conda-forge/cx_freeze,,,,https://pypi.org/project/cx_freeze,115352.0,121934.0,https://anaconda.org/conda-forge/cx_freeze,2023-12-18 07:35:53.008,283034.0,2.0,,,,,,,,,,,,,,,,,,,
141,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-11-05 11:39:24.000,2023-10-11 03:48:44,905.0,4.0,56.0,25.0,123.0,73.0,1153.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,27,True,,35.0,wily,,,210.0,201.0,https://pypi.org/project/wily,17554.0,17554.0,,,,3.0,,2023-10-11 03:48:57.000,9.0,,,,,,,,,,,,,,,,
142,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000,2022-07-24 14:45:54,478.0,,86.0,10.0,61.0,53.0,1111.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,27,False,,56.0,pympler,conda-forge/pympler,,358.0,,https://pypi.org/project/pympler,1187169.0,1192029.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,393730.0,3.0,,2021-12-22 16:55:15.000,358.0,,,,,,,,,,,,,,,,
143,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-12-21 22:48:56.610,2023-12-18 20:09:15,1087.0,34.0,102.0,22.0,71.0,211.0,828.0,2023-12-18 13:26:55.000,4.3.2,47.0,45.0,27,True,,6.0,progressbar2,conda-forge/progressbar2,,,,https://pypi.org/project/progressbar2,23289160.0,23314609.0,https://anaconda.org/conda-forge/progressbar2,2023-12-21 22:48:56.610,1067725.0,3.0,2121.0,,,,,,,,,,,,,,,,,,
144,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2023-12-05 07:38:40.000,2023-11-23 12:41:05,375.0,9.0,49.0,17.0,79.0,126.0,745.0,2023-11-07 09:57:34.000,2.1.0,50.0,24.0,27,True,,24.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1201.0,1201.0,https://pypi.org/project/pytest-testmon,153707.0,154287.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40652.0,3.0,,,,,,,,,,,,,,,,,,,
145,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-12-25 20:43:38.000,2023-12-19 22:13:41,606.0,17.0,28.0,5.0,537.0,54.0,557.0,,,8.0,20.0,27,True,,6.0,pytest-randomly,conda-forge/pytest-randomly,,7694.0,7694.0,https://pypi.org/project/pytest-randomly,1161708.0,1168269.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,170600.0,3.0,,,,,,,,,,,,,,,,,,,
146,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-11-03 14:34:37.000,2023-11-03 14:34:37,258.0,1.0,23.0,15.0,35.0,5.0,431.0,2023-06-07 07:37:46.000,1.1.2,39.0,14.0,27,True,explosion/wasabi,4.0,wasabi,conda-forge/wasabi,,38681.0,38681.0,https://pypi.org/project/wasabi,5638335.0,5659995.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1256282.0,3.0,,,,,,,,,,,,,,,,,,,
147,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-12-25 16:46:43.000,2023-04-16 08:34:06,854.0,,31.0,13.0,30.0,307.0,289.0,2023-06-05 10:23:02.276,0.28.6,48.0,31.0,27,True,,178.0,py2app,,,5454.0,4622.0,https://pypi.org/project/py2app,20159.0,20159.0,,,,2.0,,2023-06-05 10:23:02.276,832.0,,,,,,,,,,,,,,,,
148,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-11-11 14:33:43.000,2022-12-19 16:44:44,108.0,,34.0,5.0,66.0,44.0,170.0,,,15.0,32.0,27,True,,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20459.0,20459.0,https://pypi.org/project/flake8-quotes,655990.0,663880.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,686496.0,2.0,,,,,,,,,,,,,,,,,,,
149,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-12-27 17:07:53.000,2022-12-04 22:09:17,262.0,,169.0,50.0,53.0,71.0,8022.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,26,True,,48.0,icecream,conda-forge/icecream,,21.0,21.0,https://pypi.org/project/icecream,277184.0,278090.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,29002.0,3.0,,,,,,,,,,,,,,,,,,,
150,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-12-20 03:39:31.000,2023-12-20 03:39:27,6413.0,166.0,262.0,57.0,886.0,524.0,4440.0,,,80.0,100.0,26,False,,146.0,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,468059.0,472445.0,https://anaconda.org/conda-forge/pytype,2023-12-19 04:00:25.145,184231.0,3.0,,,,,,,,,,,,-8.0,,,,,,,
151,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000,2023-07-10 03:17:08,1424.0,,237.0,91.0,385.0,424.0,1601.0,2023-07-10 03:25:42.000,0.13.10,11.0,39.0,26,True,,87.0,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,24379.0,26806.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,60684.0,3.0,,,,,,,,,,,,,,,,,,,
152,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-11-27 07:51:58.000,2023-11-24 20:16:12,210.0,6.0,36.0,8.0,36.0,24.0,1259.0,2023-11-24 20:11:45.000,0.2.11,8.0,7.0,26,True,,6.0,stackprinter,conda-forge/stackprinter,,321.0,321.0,https://pypi.org/project/stackprinter,294529.0,294695.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,8978.0,3.0,,,,,,,,,,,,,,,,,,,
153,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-12-22 22:26:17.000,2022-12-21 03:55:00,575.0,,143.0,8.0,120.0,205.0,1051.0,2019-01-24 16:15:02.000,0.3.11,5.0,58.0,26,True,,108.0,pdoc3,anaconda/pdoc3,,3776.0,3776.0,https://pypi.org/project/pdoc3,166770.0,166806.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1775.0,3.0,,,,,,,,,,,,,,,,,,,
154,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,83.0,587.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,56.0,sphinx-bootstrap-theme,,['sphinx'],631.0,,https://pypi.org/project/sphinx-bootstrap-theme,89455.0,89455.0,,,,3.0,,2022-02-03 20:27:24.000,631.0,,,,,,,,,6.0,,,,,,,
155,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:31:43.000,2023-11-09 15:30:55,473.0,5.0,64.0,24.0,86.0,52.0,512.0,2023-11-09 15:31:52.000,0.11.3,8.0,23.0,26,True,,28.0,mamba,,,897.0,897.0,https://pypi.org/project/mamba,5502.0,5502.0,,,,3.0,,,,,,,,,,,,,,,,,,,
156,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,41.0,7.0,61.0,95.0,482.0,,,18.0,22.0,26,False,,56.0,darglint,conda-forge/darglint,,20117.0,20117.0,https://pypi.org/project/darglint,358321.0,359939.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,82551.0,3.0,,,,,,,,,,,,,,,,,,,
157,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-11-04 10:33:24.000,2023-10-15 16:08:38,586.0,2.0,57.0,9.0,122.0,129.0,476.0,2023-07-12 01:47:02.331,1.7.5,62.0,30.0,26,True,PyCQA/docformatter,19.0,docformatter,conda-forge/docformatter,,3424.0,3265.0,https://pypi.org/project/docformatter,366119.0,368880.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,107649.0,3.0,11.0,2023-07-12 01:47:02.331,159.0,,,,,,,,,,,,,,,,
158,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-12-25 19:35:58.000,2023-11-20 21:25:51,861.0,41.0,21.0,4.0,508.0,82.0,372.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,26,True,,47.0,nitpick,,['flake8'],1277.0,1277.0,https://pypi.org/project/nitpick,26486.0,26486.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,
159,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,12.0,5.0,256.0,31.0,305.0,2022-09-20 20:06:30.000,1.4.0,15.0,15.0,26,True,,8.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17901.0,17901.0,https://pypi.org/project/flake8-eradicate,523905.0,524318.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,13235.0,3.0,,,,,,,,,,,,,,,,,,,
160,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-12-18 11:42:17.000,2023-12-18 11:40:52,570.0,5.0,37.0,7.0,71.0,77.0,283.0,,,11.0,22.0,26,True,,20.0,check-manifest,conda-forge/check-manifest,,9760.0,9760.0,https://pypi.org/project/check-manifest,179357.0,181169.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,108773.0,3.0,,,,,,,,,,,,,,,,,,,
161,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,621.0,158.0,35.0,119.0,1976.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,166.0,uiautomator,,,259.0,259.0,https://pypi.org/project/uiautomator,23096.0,23096.0,,,,3.0,,,,,,,,,,,,,,,,,,,
162,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,26.0,221.0,161.0,1760.0,2020-04-28 06:31:17.000,.0.8.3,11.0,37.0,25,False,,100.0,dephell,,,825.0,825.0,https://pypi.org/project/dephell,2354.0,2358.0,,,,3.0,254.0,,,,,,,,,,,,,,,,,,
163,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-11-27 10:30:19.000,2023-11-15 15:09:44,591.0,1.0,128.0,32.0,307.0,119.0,1568.0,2022-12-08 19:08:48.000,2.3.5,18.0,41.0,25,True,,56.0,safety,conda-forge/safety,,29.0,29.0,https://pypi.org/project/safety,1022881.0,1034388.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,88042.0,3.0,445829.0,,,,,,,,,,,,,,,,,,
164,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-10-26 13:50:09.000,2022-08-08 11:25:05,700.0,,96.0,20.0,98.0,95.0,1031.0,,,,46.0,25,False,,51.0,pylama,,,6216.0,6216.0,https://pypi.org/project/pylama,171204.0,171204.0,,,,3.0,,,,,,,,,,,,,,,,,,,
165,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,13.0,86.0,20.0,35.0,142.0,695.0,2023-10-07 21:15:17.000,0.13.0.1,28.0,20.0,25,True,,13.0,py2exe,,,2092.0,1914.0,https://pypi.org/project/py2exe,17225.0,17499.0,,,,3.0,15649.0,2023-10-07 21:21:25.000,178.0,,,,,,,,,,,,,,,,
166,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-11-23 17:26:08.000,2023-04-16 21:21:14,535.0,,83.0,13.0,86.0,93.0,458.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,25,True,,41.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,55111.0,55441.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,28052.0,3.0,,2017-12-31 01:13:41.000,961.0,,,,,,,,,,,,,,,,
167,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,21.0,355.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,25,False,,19.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2244.0,2244.0,https://pypi.org/project/pytest-lazy-fixture,525763.0,532855.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,567427.0,3.0,,,,,,,,,,,,,,,,,,,
168,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,53.0,233.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,25,True,realpython/pytest-mypy,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3837.0,3837.0,https://pypi.org/project/pytest-mypy,246923.0,248940.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,92795.0,3.0,,,,,,,,,,,,,,,,,,,
169,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000,2023-08-12 17:19:26,116.0,,21.0,6.0,17.0,28.0,229.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,25,True,,8.0,xenon,conda-forge/xenon,,1255.0,1167.0,https://pypi.org/project/xenon,141341.0,141637.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21965.0,3.0,,2023-08-12 17:24:35.000,88.0,,,,,,,,,,,,,,,,
170,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,4.0,39.0,10.0,58.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,25,True,,4.0,asteval,conda-forge/asteval,,182.0,,https://pypi.org/project/asteval,271371.0,281618.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,348411.0,3.0,,2023-07-16 18:25:02.803,182.0,,,,,,,,,,,,,,,,
171,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-12-22 19:31:19.000,2023-12-09 22:44:55,325.0,29.0,22.0,4.0,73.0,46.0,108.0,,,20.0,18.0,25,True,,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9986.0,9986.0,https://pypi.org/project/flake8-builtins,643133.0,659677.0,https://anaconda.org/conda-forge/flake8-builtins,2023-11-03 15:56:08.359,231621.0,3.0,,,,,,,,,,,,,,,,,,,
172,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,46.0,4497.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,32.0,better-exceptions,,,90.0,,https://pypi.org/project/better-exceptions,116327.0,116327.0,,,,3.0,,2021-01-29 16:48:55.000,90.0,,,,,,,,,,,,,,,,
173,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-12-21 10:22:59.000,2023-04-30 10:08:19,610.0,,142.0,20.0,97.0,133.0,1867.0,,,13.0,84.0,24,True,,75.0,tabulate,conda-forge/tabulate,,,,https://pypi.org/project/tabulate,47610519.0,47678340.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,6171785.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
