,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
175,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,194.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,39.0,data-science-types,conda-forge/data-science-types,,952.0,944.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,96034.0,96298.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,6875.0,3.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
176,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-02-13 19:21:30.000,2023-02-13 19:21:30,175.0,3.0,23.0,4.0,20.0,15.0,154.0,2022-04-06 09:48:46.000,2.1.0,17.0,12.0,25,False,6.0,eradicate,conda-forge/eradicate,,12500.0,12409.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,91.0,459300.0,459489.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,4173.0,2.0,,,,,,,,,,,,,,,,,,,,
177,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-01-05 00:12:48.000,2023-01-05 00:12:47,102.0,2.0,204.0,72.0,55.0,46.0,4311.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,30.0,better-exceptions,,,73.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,73.0,113536.0,113536.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
178,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,231.0,70.0,116.0,78.0,2116.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,24,False,21.0,python-taint,,,92.0,80.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,8280.0,8281.0,,,,3.0,91.0,,,,,,,,,,,,,,,,,,,
179,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,83.0,26.0,113.0,76.0,1551.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,24,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-11-02 23:25:32.717,12.0,14343.0,14351.0,,,,3.0,373.0,,,,,,,,,,,,,,,,,,,
180,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,26.0,106.0,46.0,655.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,80.0,redbaron,,,629.0,513.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,37961.0,37961.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
181,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-02-12 15:44:27.000,2023-01-27 11:02:15,1077.0,3.0,73.0,19.0,31.0,131.0,532.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,24,True,11.0,py2exe,,,1844.0,1668.0,https://pypi.org/project/py2exe,2022-11-05 16:36:06.716,176.0,15571.0,15824.0,,,,3.0,11917.0,,,,,,,,,,,,,,,,,,,
182,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-02-16 09:29:17.000,2023-02-15 21:56:02,309.0,31.0,36.0,5.0,158.0,53.0,482.0,2023-01-16 10:50:01.873,1.13.0,23.0,16.0,24,True,10.0,blacken-docs,conda-forge/blacken-docs,,19.0,,https://pypi.org/project/blacken-docs,2023-01-16 10:50:01.873,19.0,70890.0,71742.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,26432.0,3.0,,,,,,,,,,,,,,,,,,,adamchainz/blacken-docs,
183,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,13.0,84.0,93.0,453.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,57876.0,58227.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,26366.0,3.0,,,,,,,,,,,,,,,,,,,,
184,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-02-15 11:00:09.000,2023-02-09 07:22:25,1079.0,35.0,155.0,31.0,343.0,274.0,394.0,2023-02-09 08:48:42.000,3.4.3,40.0,63.0,24,True,31.0,,constructor,,13.0,13.0,,,,,116.0,https://anaconda.org/anaconda/constructor,2023-01-27 12:40:28.185,9369.0,3.0,227.0,,,,,,,,,,,,,,,,,,,
185,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-02-11 21:53:10.000,2023-02-11 21:51:22,473.0,5.0,36.0,11.0,54.0,55.0,147.0,2023-02-11 21:55:09.000,0.9.29,29.0,23.0,24,True,5.0,asteval,conda-forge/asteval,,172.0,,https://pypi.org/project/asteval,2022-11-07 21:57:22.231,172.0,207903.0,211194.0,https://anaconda.org/conda-forge/asteval,2022-12-09 19:06:10.648,250160.0,3.0,,,,,,,,,,,,,,,,,,,,
186,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,25.0,3.0,38.0,26.0,129.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,5.0,flake8-commas,,['flake8'],14614.0,14280.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,378859.0,378859.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
187,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,171.0,72.0,32.0,57.0,3886.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,123.0,107.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,4079.0,4079.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
188,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,1.0,90.0,30.0,75.0,34.0,1453.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,101511.0,101805.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,15029.0,3.0,,,,,,,,,,,,,,,,,,,,
189,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-01-19 05:12:52.000,2023-01-19 05:12:11,803.0,1.0,57.0,24.0,82.0,58.0,1038.0,2022-10-20 05:13:01.074,1.24.0,50.0,22.0,23,True,31.0,wily,,,10.0,,https://pypi.org/project/wily,2022-10-20 05:13:01.074,10.0,14830.0,14830.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
190,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-22 20:22:27.544,2022-12-22 13:48:56,431.0,8.0,30.0,17.0,16.0,26.0,896.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,23,True,21.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2022-12-22 13:51:11.775,13.0,35345.0,35508.0,https://anaconda.org/conda-forge/snoop,2022-12-22 20:22:27.544,2614.0,3.0,,,,,,,,,,,,,,,,,,,,
191,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,143.0,832.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,True,29.0,pynsist,,,228.0,181.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,2081.0,2081.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
192,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-11-03 10:04:57.000,2022-11-03 10:04:57,807.0,,67.0,22.0,111.0,59.0,497.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,30017.0,30639.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,34242.0,3.0,,,,,,,,,,,,,,,,,,,,
193,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2023-02-10 00:04:46.000,2023-02-10 00:04:46,219.0,15.0,47.0,19.0,196.0,33.0,373.0,2021-07-31 16:17:24.000,0.1.4,6.0,32.0,23,True,32.0,fixit,,,35.0,33.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,20426.0,20426.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
194,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-02-14 00:31:05.000,2022-10-11 00:53:47,704.0,,20.0,4.0,388.0,77.0,323.0,2022-03-27 17:47:46.000,0.32.0,48.0,15.0,23,True,45.0,nitpick,,['flake8'],1198.0,1194.0,https://pypi.org/project/nitpick,2022-03-27 17:47:42.000,4.0,13521.0,13521.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,
195,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:45:31.955,2022-07-24 17:34:17,72.0,,27.0,7.0,12.0,44.0,291.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,23,True,10.0,mkdocs-awesome-pages-plugin,,['mkdocs'],2245.0,2162.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-07-24 17:45:31.955,83.0,102725.0,102725.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
196,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,13.0,100.0,30.0,278.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,46.0,baron,,,317.0,258.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,38185.0,38185.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
197,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-01-07 04:42:28.000,2021-10-14 20:29:54,188.0,,55.0,10.0,49.0,43.0,207.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,52.0,mkdocs-with-pdf,,['mkdocs'],282.0,282.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,23943.0,23943.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-02-07 01:06:49.000,2023-02-07 01:06:45,111.0,1.0,22.0,6.0,37.0,12.0,197.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,9.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1415.0,1325.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,90.0,182618.0,184802.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,166053.0,3.0,,,,,,,,,,,,,,,,,,,,
199,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-02-10 01:42:43.000,2023-01-30 05:02:24,826.0,6.0,8.0,5.0,100.0,24.0,176.0,2023-01-30 01:24:01.118,1.1.1,67.0,8.0,23,True,18.0,xdoctest,conda-forge/xdoctest,,95.0,,https://pypi.org/project/xdoctest,2023-01-30 01:24:01.118,95.0,104334.0,107220.0,https://anaconda.org/conda-forge/xdoctest,2023-01-30 06:16:04.314,103907.0,3.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
200,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,33.0,2.0,45.0,80.0,46.0,2022-03-07 18:48:43.000,0.16.1,26.0,23.0,23,False,17.0,pytkdocs,conda-forge/pytkdocs,,1182.0,1174.0,https://pypi.org/project/pytkdocs,2022-03-07 18:48:43.000,8.0,132453.0,135053.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,72825.0,3.0,,,,,,,,,,,,4.0,,,,,,,,
201,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,80.0,28.0,10.0,38.0,2610.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,5.0,pretty_errors,conda-forge/pretty_errors,,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,45.0,25711.0,26068.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,9645.0,3.0,,,,,,,,,,,,,,,,,,,,
202,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,,44.0,22.0,53.0,72.0,1222.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,True,60.0,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,188.0,308.0,,,,3.0,5066.0,,,,,,,,,,,,,,,,,,,
203,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,812.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,29.0,pycco,,,396.0,283.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1509.0,1509.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
204,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-02-06 16:22:45.000,2023-02-06 16:22:45,114.0,5.0,33.0,8.0,73.0,38.0,653.0,2022-11-28 11:06:21.000,0.10.0,14.0,11.0,22,True,11.0,python-devtools,conda-forge/python-devtools,,1352.0,1351.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,375.0,894.0,https://anaconda.org/conda-forge/python-devtools,2022-11-28 16:00:12.815,11429.0,3.0,,,,,,,,,,,,,,,,,,,,
205,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-02-12 10:13:02.000,2022-09-14 15:18:11,71.0,,60.0,8.0,52.0,33.0,328.0,2022-09-19 22:54:45.987,1.0.1,20.0,16.0,22,True,17.0,pytest-docker,,['pytest'],34.0,,https://pypi.org/project/pytest-docker,2022-09-19 22:54:45.987,34.0,129355.0,129357.0,,,,3.0,89.0,,,,,,,,,,,,,,,,,,,
206,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,7.0,21.0,21.0,310.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,False,17.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1626.0,1572.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,433250.0,439282.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,422309.0,3.0,,,,,,,,,,,,,,,,,,,,
207,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-02-14 05:58:04.000,2023-02-14 05:58:02,399.0,17.0,20.0,5.0,170.0,48.0,275.0,2022-12-12 20:13:01.220,2.4.0,36.0,11.0,22,True,,add-trailing-comma,,,14.0,,https://pypi.org/project/add-trailing-comma,2022-12-12 20:13:01.220,14.0,27445.0,27445.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
208,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,27.0,219.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,22,True,8.0,xenon,conda-forge/xenon,,983.0,914.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,69.0,109197.0,109493.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,18997.0,3.0,,,,,,,,,,,,,,,,,,,,
209,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2022-08-05 12:40:27.000,2022-02-09 02:49:51,186.0,,16.0,6.0,70.0,30.0,150.0,2022-02-09 03:17:52.000,0.2.3,7.0,12.0,22,True,22.0,pandas-vet,conda-forge/pandas-vet,['flake8'],337.0,324.0,https://pypi.org/project/pandas-vet,2022-02-09 02:48:57.000,13.0,60296.0,60601.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,14048.0,3.0,47.0,,,,,,,,,,,,,,,,,,,
210,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-02-07 16:37:47.000,2023-02-07 16:37:47,499.0,6.0,350.0,76.0,126.0,217.0,5369.0,2023-01-29 21:48:52.000,1.2.1,9.0,55.0,21,True,120.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
211,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,17.0,profiling,,,59.0,54.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,5.0,7415.0,7415.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
212,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,197.0,60.0,44.0,16.0,2659.0,,,13.0,20.0,21,False,39.0,pyrasite,,,53.0,47.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,31187.0,31187.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
213,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,186.0,73.0,170.0,125.0,1746.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,88.0,sixpack,,,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,54.0,54.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
214,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,54.0,27.0,63.0,33.0,1373.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,26.0,pyannotate,,,120.0,102.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,18.0,5361.0,5361.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
215,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-11-01 09:27:31.603,2022-10-29 23:23:34,1055.0,,42.0,14.0,21.0,52.0,712.0,2022-09-27 22:33:15.252,3.5.1,51.0,9.0,21,True,40.0,hunter,conda-forge/hunter,,135.0,114.0,https://pypi.org/project/hunter,2022-09-27 22:33:15.252,21.0,5379.0,6859.0,https://anaconda.org/conda-forge/hunter,2022-11-01 09:27:31.603,28123.0,3.0,,,,,,,,,,,,,,,,,,,,
216,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-12-17 09:19:57.000,2022-12-17 09:19:54,492.0,3.0,20.0,9.0,44.0,15.0,335.0,2021-12-15 14:34:12.182,0.0.1,23.0,11.0,21,True,7.0,manhole,conda-forge/manhole,,265.0,227.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,38.0,16699.0,17275.0,https://anaconda.org/conda-forge/manhole,2022-11-02 02:11:21.465,10956.0,3.0,,,,,,,,,,,,,,,,,,,,
217,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,41.0,19.0,31.0,46.0,270.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,False,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],335.0,331.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,4.0,19398.0,19398.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
218,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,19.0,5.0,14.0,3.0,112.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,9.0,dodgy,conda-forge/dodgy,,2526.0,2242.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,284.0,459037.0,459683.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,50437.0,3.0,,,,,,,,,,,,,,,,,,,,
