,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
42,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-07-19 03:46:20.000,2022-04-28 17:39:04,1348.0,,1678.0,157.0,592.0,543.0,4143.0,2021-12-15 14:46:50.702,0.1.0,32.0,109.0,223.0,35,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],6060.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2021-09-13 19:53:37.000,6044.0,2298899.0,2335027.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2565106.0,2.0,,,,,,,,,,,,,,,,,,,,
43,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-07-22 12:50:17.000,2022-06-07 20:06:03,3558.0,4.0,317.0,95.0,215.0,375.0,3648.0,2022-05-11 16:04:49.000,1.7.1,56.0,57.0,337.0,35,True,invoke,conda-forge/invoke,,15272.0,12647.0,https://pypi.org/project/invoke,2022-05-11 16:04:49.000,2625.0,3267490.0,3276652.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,687154.0,1.0,,,,,,,,,,,,,,,,,,,,
44,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-07-21 09:00:57.000,2022-07-21 09:00:57,564.0,14.0,224.0,32.0,204.0,171.0,3360.0,2022-03-18 09:06:37.000,1.2.1,58.0,105.0,102.0,35,True,freezegun,conda-forge/freezegun,,4447.0,,https://pypi.org/project/freezegun,2022-03-18 09:06:37.000,4447.0,5156294.0,5161653.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,407293.0,2.0,,,,,,,,,,,,,,,,,,,,
45,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2022-07-27 10:40:18.000,2022-07-27 10:40:16,2091.0,43.0,334.0,26.0,1447.0,927.0,1957.0,2022-03-11 19:01:02.000,0.16.1,54.0,171.0,90.0,35,True,wemake-python-styleguide,,,3120.0,3095.0,https://pypi.org/project/wemake-python-styleguide,2022-03-11 18:59:38.000,25.0,154117.0,154117.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
46,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-07-26 23:44:43.000,2022-07-26 23:44:39,8257.0,379.0,259.0,57.0,874.0,2695.0,1475.0,2022-02-15 17:54:05.000,4.3.0,28.0,141.0,655.0,35,True,scons,conda-forge/scons,,48.0,,https://pypi.org/project/scons,2021-12-15 13:39:56.838,48.0,203684.0,208569.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,312013.0,1.0,438.0,,,,,,,,,,,,,,,,,,,
47,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-07-27 15:43:33.000,2022-07-27 11:47:21,2591.0,210.0,154.0,25.0,233.0,173.0,1367.0,2022-06-22 07:57:01.000,1.2.0,74.0,70.0,73.0,35,True,rope,conda-forge/rope,,1602.0,,https://pypi.org/project/rope,2022-06-22 07:57:01.000,1602.0,777533.0,789841.0,https://anaconda.org/conda-forge/rope,2022-06-23 23:14:15.053,775418.0,1.0,,,,,,,,,,,,,,,,,,,,
48,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2022-07-01 13:12:01.000,2022-06-22 16:57:16,556.0,31.0,107.0,17.0,61.0,72.0,1330.0,2022-06-21 16:26:40.000,0.8.10,26.0,76.0,71.0,35,True,tabulate,conda-forge/tabulate,,87462.0,80820.0,https://pypi.org/project/tabulate,2022-06-21 16:26:40.000,6642.0,37931229.0,37967885.0,https://anaconda.org/conda-forge/tabulate,2022-06-22 12:29:14.585,2712591.0,2.0,,,,,,,,,,,,,,,,,,,,
49,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2022-07-13 13:26:51.000,2022-07-13 13:26:51,231.0,13.0,179.0,24.0,66.0,48.0,1318.0,2022-07-11 14:10:01.875,2.0.4,24.0,54.0,32.0,35,True,python-json-logger,conda-forge/python-json-logger,,27913.0,27184.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000,729.0,6230232.0,6251554.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,1343319.0,2.0,,,,,,,,,,,,,,,,,,,,
50,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2022-06-09 13:25:42.238,2022-06-01 10:49:13,1043.0,5.0,269.0,30.0,488.0,380.0,1301.0,2022-06-01 11:37:12.000,4.0.1,50.0,107.0,39.0,35,True,twine,conda-forge/twine,,80228.0,67692.0,https://pypi.org/project/twine,2022-06-01 11:02:29.000,12536.0,3194952.0,3202207.0,https://anaconda.org/conda-forge/twine,2022-06-09 13:25:42.238,515125.0,1.0,,,,,,,,,,,,,,,,,,,,
51,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-07-28 00:26:50.000,2022-07-28 00:25:09,12053.0,660.0,386.0,110.0,304.0,223.0,5991.0,2022-06-30 15:56:01.000,0.9.15,73.0,206.0,105.0,34,True,pyre-check,,,33.0,,https://pypi.org/project/pyre-check,2022-06-30 15:56:01.000,33.0,87978.0,87978.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
52,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2022-04-20 13:28:05.000,2022-04-05 11:58:31,2743.0,,263.0,67.0,197.0,342.0,4103.0,2021-10-24 07:01:21.000,1.6.0,68.0,53.0,95.0,34,True,autopep8,conda-forge/autopep8,,132676.0,127069.0,https://pypi.org/project/autopep8,2021-10-24 06:47:35.000,5607.0,3242571.0,3253042.0,https://anaconda.org/conda-forge/autopep8,2021-10-26 17:07:50.178,764396.0,3.0,,,,,,,-1.0,,,,,,,,,,,,,
53,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2022-07-27 13:13:44.000,2022-07-19 15:45:06,1172.0,13.0,199.0,46.0,238.0,157.0,2430.0,2022-07-19 14:27:35.000,2022.1.2,75.0,85.0,148.0,34,True,pudb,conda-forge/pudb,,3979.0,3240.0,https://pypi.org/project/pudb,2022-03-12 19:52:37.000,739.0,169968.0,171857.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,136020.0,1.0,,,,,,,,,,,,,,,,,,,,
54,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2022-07-28 15:08:19.000,2022-07-28 15:05:46,1064.0,37.0,156.0,31.0,201.0,209.0,2087.0,2022-07-20 11:47:25.000,22.1.0,28.0,89.0,25.0,34,True,structlog,conda-forge/structlog,,939.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000,939.0,4145932.0,4148897.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,213534.0,2.0,,,,,,,,,,,,,,,,,,,,
55,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2022-06-25 20:07:06.831,2022-06-25 15:33:28,663.0,9.0,160.0,30.0,142.0,132.0,1488.0,2022-06-25 15:42:15.000,1.7.0,70.0,84.0,39.0,34,True,nodeenv,conda-forge/nodeenv,,24873.0,23972.0,https://pypi.org/project/nodeenv,2022-06-25 15:38:17.000,901.0,6264970.0,6287293.0,https://anaconda.org/conda-forge/nodeenv,2022-06-25 20:07:06.831,1294786.0,2.0,,,,,,,,,,,,,,,,,,,,
56,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2022-07-25 23:16:36.000,2022-07-25 23:16:35,504.0,27.0,108.0,33.0,187.0,108.0,1414.0,2022-07-05 12:51:54.000,3.8.2,56.0,59.0,14.0,34,True,pytest-mock,conda-forge/pytest-mock,['pytest'],33127.0,28748.0,https://pypi.org/project/pytest-mock,2022-07-05 12:51:24.000,4379.0,7088194.0,7110403.0,https://anaconda.org/conda-forge/pytest-mock,2022-07-05 19:10:32.213,1599106.0,2.0,,,,,,,,,,,,,,,,,,,,
57,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,369.0,47.0,261.0,462.0,1352.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,447.0,34,False,nose,conda-forge/nose,,172321.0,127719.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44602.0,5278128.0,5309376.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2312406.0,2.0,,,,,,,,,,,,,,,,,,,,
58,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-07-25 19:19:43.000,2022-07-11 13:18:52,1347.0,64.0,171.0,23.0,334.0,341.0,606.0,2022-07-11 12:26:57.000,7.0.5,78.0,107.0,81.0,34,True,setuptools_scm,conda-forge/setuptools_scm,,520.0,,https://pypi.org/project/setuptools_scm,2022-07-01 10:34:12.000,520.0,16793006.0,16807295.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-11 20:49:26.454,1086002.0,2.0,,,,,,,,,,,,,,,,,,,,
59,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-06-28 09:59:45.000,2021-09-14 17:41:07,402.0,,920.0,173.0,139.0,211.0,6940.0,2021-07-07 17:05:04.000,0.9.53,50.0,51.0,399.0,33,True,pyautogui,conda-forge/pyautogui,,16646.0,16035.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,611.0,489623.0,492432.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,157328.0,2.0,,,,,,,,,,,,,,,,,,,,
60,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2022-07-27 01:57:04.023,2022-07-26 22:03:48,5447.0,193.0,254.0,56.0,723.0,443.0,3813.0,2022-07-26 22:29:00.885,2022.7.26,144.0,81.0,99.0,33,True,pytype,conda-forge/pytype,,101.0,,https://pypi.org/project/pytype,2022-06-30 19:56:49.000,101.0,253341.0,256873.0,https://anaconda.org/conda-forge/pytype,2022-07-27 01:57:04.023,91852.0,2.0,,,,,,,,,,,,,,,,,,,,
61,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-07-27 07:22:50.000,2022-07-27 07:21:54,1199.0,75.0,221.0,57.0,963.0,765.0,2128.0,2022-07-27 07:24:02.000,2.1.102,189.0,106.0,148.0,33,True,pex,,,133.0,,https://pypi.org/project/pex,2022-07-01 19:45:26.000,133.0,416384.0,451142.0,,,,2.0,1007984.0,,,,,,,,,,,,,,,,,,,
62,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2022-07-28 10:13:23.000,2022-07-28 10:13:20,3480.0,80.0,186.0,39.0,30.0,756.0,1663.0,2022-07-28 10:02:36.000,7.6.0,252.0,22.0,13.0,33,False,pyarmor,,,487.0,473.0,https://pypi.org/project/pyarmor,2022-06-28 00:57:42.000,14.0,566951.0,566951.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
63,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-07-23 14:34:20.000,2022-07-23 14:34:08,1466.0,13.0,151.0,50.0,157.0,211.0,1421.0,2022-04-22 15:33:23.000,0.36.0,48.0,63.0,64.0,33,True,doit,conda-forge/doit,,1283.0,1002.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,309073.0,311057.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,109162.0,3.0,,,,,,,,,,,,,,,,,,,,
64,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-07-27 17:45:26.000,2022-07-27 17:45:26,792.0,7.0,104.0,24.0,122.0,303.0,332.0,2021-12-22 12:22:00.000,0.37.1,66.0,65.0,36.0,33,True,wheel,conda-forge/wheel,,34659.0,,https://pypi.org/project/wheel,2021-12-22 12:22:00.000,34659.0,113418707.0,113937986.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,37388145.0,3.0,,,,,,,,,,,,,,,,,,,,
65,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-07-27 21:08:14.000,2022-07-27 21:08:14,2883.0,60.0,2470.0,384.0,832.0,1458.0,28139.0,2022-06-30 13:07:06.000,2.3.2,58.0,374.0,50.0,32,True,pyenv,,,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,7539.0,7539.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
66,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,309.0,107.0,254.0,168.0,8715.0,2022-05-17 00:35:25.391,0.3.12,36.0,29.0,85.0,32,True,py-spy,conda-forge/py-spy,,334.0,295.0,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,38.0,993471.0,1004478.3333333334,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,323015.0,2.0,9451.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-05-17 00:35:25.391,1.0,957.3333333333334,400698.0,,
67,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-07-27 22:36:53.000,2022-07-27 16:45:50,545.0,42.0,605.0,106.0,601.0,728.0,6656.0,2022-07-22 06:53:59.446,1.24.0,79.0,24.0,26.0,32,True,playwright,,,1601.0,1525.0,https://pypi.org/project/playwright,2022-06-30 23:53:31.000,76.0,352399.0,352399.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
68,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-07-19 09:29:41.000,2022-07-19 09:29:40,722.0,53.0,186.0,52.0,102.0,89.0,4580.0,2022-07-03 16:21:24.000,4.2.0,37.0,40.0,17.0,32,True,pyinstrument,conda-forge/pyinstrument,,933.0,827.0,https://pypi.org/project/pyinstrument,2022-07-03 16:21:24.000,106.0,398876.0,400616.0,https://anaconda.org/conda-forge/pyinstrument,2022-07-10 16:18:25.153,121811.0,2.0,,,,,,,,,,,,,,,,,,,,
69,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-07-28 12:43:49.000,2022-07-28 12:27:37,2256.0,55.0,292.0,68.0,905.0,300.0,3696.0,2022-06-22 12:07:12.000,5.5.0,36.0,112.0,3.0,32,True,mimesis,conda-forge/mimesis,,61.0,,https://pypi.org/project/mimesis,2022-06-22 12:07:12.000,61.0,211808.0,213013.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,28847.0,2.0,336.0,,,,,,,,,,,,,,,,,,,
70,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-07-20 20:14:48.000,2022-07-18 14:47:53,944.0,50.0,340.0,39.0,442.0,363.0,2885.0,2021-10-26 14:02:33.000,3.2.1,42.0,123.0,160.0,32,True,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2201807.0,2203283.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,103338.0,2.0,,,,,,,,,,,,,,,,,,,,
71,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,157.0,36.0,151.0,125.0,1423.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,56.0,32,False,logbook,conda-forge/logbook,,4525.0,3342.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,1466221.0,1468076.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,74101.0,2.0,280.0,,,,,,,,,,,,,,,,,,,
72,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-07-26 04:22:18.000,2022-07-26 04:22:18,307.0,39.0,106.0,36.0,182.0,185.0,976.0,2022-07-15 08:25:25.352,0.19.0,32.0,38.0,34.0,32,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],2057.0,,https://pypi.org/project/pytest-asyncio,2022-07-15 08:25:25.352,2057.0,3387712.0,3405533.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-07-15 14:13:02.270,1104633.0,2.0,30.0,,,,,,,,,,,,,,,,,,,
73,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-07-28 14:05:42.000,2022-07-22 13:44:17,999.0,9.0,160.0,46.0,310.0,272.0,938.0,2021-12-10 11:41:55.000,2.5.0,58.0,83.0,210.0,32,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],4688.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000,4688.0,6247815.0,6289732.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,3018091.0,2.0,,,,,,,,,,,,,,,,,,,,
74,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-29 06:17:38.000,2022-04-05 09:33:19,724.0,,171.0,22.0,302.0,209.0,922.0,2021-05-17 20:37:45.000,6.1.1,17.0,81.0,89.0,32,True,pydocstyle,conda-forge/pydocstyle,,32204.0,29809.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,2395.0,2330193.0,2341119.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,786714.0,2.0,57.0,,,,,,,,,,,,,,,,,,,
75,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2022-06-08 15:08:54.000,2022-01-05 13:41:29,905.0,,100.0,21.0,64.0,189.0,775.0,2022-01-05 13:43:27.000,4.0.0,99.0,40.0,14.0,32,True,progressbar2,conda-forge/progressbar2,,21354.0,19868.0,https://pypi.org/project/progressbar2,2022-01-05 13:41:41.000,1486.0,12555971.0,12563572.0,https://anaconda.org/conda-forge/progressbar2,2022-02-01 19:09:44.843,522544.0,2.0,1679.0,,,,,,,,,,,,,,,,,,,
76,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2022-07-27 20:26:58.000,2022-07-27 20:11:26,1078.0,34.0,136.0,24.0,276.0,209.0,718.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,48.0,32,True,nose2,conda-forge/nose2,,6129.0,5047.0,https://pypi.org/project/nose2,2022-02-13 00:26:17.000,1082.0,562700.0,563890.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,59512.0,2.0,,,,,,,,,,,,,,,,,,,,
77,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2022-07-24 20:36:52.000,2022-07-24 20:36:52,1726.0,27.0,164.0,16.0,335.0,383.0,611.0,2022-06-20 18:54:02.000,4.34.0,64.0,103.0,136.0,32,True,breathe,conda-forge/breathe,,8161.0,7131.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1030.0,287736.0,292757.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,344865.0,2.0,353.0,,,,,,,,,,,,,,,,,,,
78,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-07-25 22:19:46.000,2022-07-17 11:28:12,387.0,3.0,181.0,19.0,237.0,188.0,511.0,2022-07-04 14:37:44.000,3.1.1,44.0,45.0,103.0,32,True,pytest-html,conda-forge/pytest-html,['pytest'],23131.0,22447.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,684.0,2351981.0,2356028.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,250931.0,2.0,,,,,,,,,,,,,,,,,,,,
79,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,83.0,19.0,100.0,99.0,505.0,2021-11-30 21:05:47.000,0.8.3,26.0,44.0,8.0,32,True,parso,conda-forge/parso,,217771.0,211868.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,5903.0,14493117.0,14651800.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8727616.0,2.0,,,,,,,,,,,,,,,,,,,,
80,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-07-27 20:42:40.000,2022-07-27 20:42:35,9963.0,25.0,4899.0,1066.0,320.0,4681.0,24121.0,2022-06-03 22:10:42.000,1.6.6,81.0,117.0,55.0,31,True,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6.0,5901.0,5901.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
81,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,918.0,231.0,111.0,96.0,15110.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,19.0,31,True,pysnooper,conda-forge/pysnooper,,778.0,730.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,155368.0,156661.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,49153.0,1.0,,,,,,,,,,,,,,,,,,,,
82,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-07-28 14:48:20.000,2022-07-01 21:32:54,6351.0,327.0,169.0,57.0,109.0,206.0,3930.0,2022-06-05 23:21:43.000,0.22.0,19.0,46.0,285.0,31,True,pyoxidizer,,,144.0,144.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,2022.0,2143.0,,,,2.0,3655.0,,,,,,,,,,,,,,,,,,,
83,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-07-27 00:26:17.000,2022-07-26 13:53:59,1171.0,17.0,301.0,49.0,334.0,173.0,2400.0,2022-07-22 15:22:53.000,1.3.0,36.0,65.0,96.0,31,True,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,24.0,460917.0,460917.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
