,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,dockerhub_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
0,Python.org Packaging,https://packaging.python.org/overview/,True,An Overview of Packaging for Python.,packaging,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-web-python - Testing,https://github.com/ml-tooling/best-of-web-python,True,Testing libraries & tools for python web frameworks.,testing,0,True,ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000000,2021-10-14 14:19:10.000000,2021-09-01 14:02:18.000000,91.0,2.0,1342.0,2021-09-01 14:02:45.000000,2021.08.26,22.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,unittest,https://docs.python.org/3/library/unittest.html,True,Unittest is a test framework included in the Python standard library.,testing,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,tqdm,https://github.com/tqdm/tqdm,,"A Fast, Extensible Progress Bar for Python and CLI.",logging,37,True,tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000000,2021-10-12 09:59:56.000000,2021-09-20 16:15:31.000000,1021.0,531.0,19723.0,2021-09-20 15:24:06.000000,4.62.3,124.0,107.0,314.0,tqdm,conda-forge/tqdm,tqdm/tqdm,1889.0,7889.0,25533127.0,239798.0,213560.0,https://pypi.org/project/tqdm,2021-09-20 15:11:15.000000,26238.0,25406858.0,https://anaconda.org/conda-forge/tqdm,2021-09-20 17:51:38.361000,8070256.0,https://hub.docker.com/r/tqdm/tqdm,2021-10-09 01:40:20.665436,2.0,3915.0,1.0,,,,,,,,,,
4,mkdocs,https://github.com/mkdocs/mkdocs,,Project documentation with Markdown.,documentation,36,True,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000000,2021-10-13 19:23:48.000000,2021-10-13 19:23:48.000000,1835.0,1478.0,12960.0,2021-10-12 21:59:03.000000,1.2.3,48.0,201.0,111.0,mkdocs,conda-forge/mkdocs,,1596.0,,741880.0,21413.0,15471.0,https://pypi.org/project/mkdocs,2021-10-12 21:46:30.000000,5942.0,739559.0,https://anaconda.org/conda-forge/mkdocs,2021-10-13 01:18:18.279000,153213.0,,,,,1.0,['mkdocs'],,,,,,,,,
5,pytest,https://github.com/pytest-dev/pytest,,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",testing,36,True,pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000000,2021-10-12 15:31:48.000000,2021-10-12 13:12:15.000000,1804.0,3972.0,7838.0,2021-08-30 17:39:28.000000,6.2.5,148.0,749.0,714.0,pytest,conda-forge/pytest,,,,31600564.0,515157.0,384573.0,https://pypi.org/project/pytest,2021-08-30 17:39:00.000000,130584.0,31445732.0,https://anaconda.org/conda-forge/pytest,2021-08-31 02:25:39.479000,9754437.0,,,,,1.0,['pytest'],,,,,,,,,
6,sphinx,https://github.com/sphinx-doc/sphinx,,Main repository for the Sphinx documentation builder.,documentation,36,True,sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000000,2021-10-13 08:04:41.000000,2021-10-10 10:46:07.000000,1571.0,4774.0,4183.0,2021-09-12 07:53:38.000000,4.2.0,156.0,682.0,877.0,sphinx,conda-forge/sphinx,,18272.0,,65935.0,266476.0,161940.0,https://pypi.org/project/sphinx,2021-09-12 07:53:38.000000,104536.0,,https://anaconda.org/conda-forge/sphinx,2021-09-12 10:18:31.683000,4088019.0,,,,,1.0,['sphinx'],,,,,,,,,
7,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,35,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000000,2021-10-14 09:05:42.000000,2021-10-13 22:28:18.000000,2432.0,5073.0,7477.0,2021-08-12 14:54:57.000000,21.2.4,112.0,637.0,924.0,pip,conda-forge/pip,,,,85514545.0,80042.0,61376.0,https://pypi.org/project/pip,2021-10-11 19:42:14.000000,18666.0,85107482.0,https://anaconda.org/conda-forge/pip,2021-10-11 23:27:06.405000,25644984.0,,,,,1.0,,,,,,,,,,
8,jedi,https://github.com/davidhalter/jedi,,"Awesome autocompletion, static analysis and refactoring library for python.",refactoring,35,True,davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000000,2021-10-09 13:20:59.000000,2021-10-09 13:20:59.000000,441.0,1223.0,4989.0,2020-12-25 10:34:25.000000,0.18.0,30.0,146.0,31.0,jedi,conda-forge/jedi,,8227.0,,21586810.0,171142.0,155236.0,https://pypi.org/project/jedi,2020-12-25 10:34:25.000000,15906.0,21480111.0,https://anaconda.org/conda-forge/jedi,2021-06-29 02:44:18.629000,6401947.0,,,,,1.0,,,,,,,,,,
9,tox,https://github.com/tox-dev/tox,,Command line driven CI frontend and development task automation tool.,testing,35,True,tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000000,2021-10-14 07:28:24.000000,2021-10-11 16:52:26.000000,385.0,1128.0,2445.0,2021-10-07 07:28:06.000000,4.0.0a9,124.0,251.0,133.0,tox,conda-forge/tox,,2052.0,,3847722.0,85762.0,49362.0,https://pypi.org/project/tox,2021-09-16 09:44:58.000000,36400.0,3840289.0,https://anaconda.org/conda-forge/tox,2021-09-17 16:40:15.484000,364237.0,,,,,1.0,['pytest'],,,,,,,,,
10,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,34,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000000,2021-10-14 12:05:47.000000,2021-10-12 04:45:58.000000,1442.0,1357.0,22861.0,2021-09-14 02:24:50.000000,21.9b0,33.0,273.0,324.0,black,conda-forge/black,,,17370.0,8889892.0,93814.0,87586.0,https://pypi.org/project/black,2021-09-14 02:25:24.000000,6228.0,8835219.0,https://anaconda.org/conda-forge/black,2021-09-14 05:32:53.068000,2218633.0,,,,,1.0,,,,,,,,,,
11,psutil,https://github.com/giampaolo/psutil,,Cross-platform lib for process and system monitoring in Python.,profiling,34,True,giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000000,2021-10-12 15:08:30.000000,2021-10-12 15:08:27.000000,1149.0,1302.0,7736.0,2020-12-19 01:19:27.000000,5.8.0,83.0,169.0,203.0,psutil,conda-forge/psutil,,5713.0,,126763.0,137263.0,112597.0,https://pypi.org/project/psutil,2020-12-19 01:19:27.000000,24666.0,,https://anaconda.org/conda-forge/psutil,2021-06-29 02:45:06.508000,8366409.0,,,,,1.0,,,,,,,,,,
12,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,34,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000000,2021-10-14 14:29:42.000000,2021-10-13 20:40:45.000000,1786.0,3454.0,6356.0,2021-09-08 10:04:10.000000,4.1.1,68.0,147.0,223.0,robotframework,conda-forge/robotframework,,13043.0,514.0,885705.0,5705.0,4297.0,https://pypi.org/project/robotframework,2021-10-10 17:37:13.000000,1408.0,884277.0,https://anaconda.org/conda-forge/robotframework,2021-09-08 13:23:20.938000,63992.0,,,,,1.0,,,,,,,,,,
13,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000000,2021-10-11 21:43:01.000000,2021-10-05 16:23:26.000000,768.0,1280.0,1454.0,2021-10-02 03:11:48.000000,58.2.0,442.0,464.0,552.0,setuptools,conda-forge/setuptools,,,110.0,154011133.0,177649.0,119719.0,https://pypi.org/project/setuptools,2021-10-02 03:11:40.000000,57930.0,153581525.0,https://anaconda.org/conda-forge/setuptools,2021-10-06 01:02:10.329000,27065251.0,,,,,1.0,,,,,,,,,,
14,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,34,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000000,2021-10-11 19:43:39.000000,2021-10-10 09:31:18.000000,155.0,199.0,1121.0,2021-10-04 01:48:57.000000,3.0.0,43.0,72.0,106.0,pytest-cov,conda-forge/pytest-cov,,860.0,,10344768.0,144524.0,101130.0,https://pypi.org/project/pytest-cov,2021-10-04 01:48:57.000000,43394.0,10288889.0,https://anaconda.org/conda-forge/pytest-cov,2021-10-04 14:17:04.977000,3743900.0,,,,,1.0,['pytest'],2.0,,,,,,,,
15,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,33,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000000,2021-10-14 00:45:39.000000,2021-10-12 08:50:37.000000,937.0,530.0,30072.0,2021-10-06 13:09:30.000000,10.12.0,136.0,118.0,25.0,rich,conda-forge/rich,,2302.0,,2257741.0,7481.0,7481.0,https://pypi.org/project/rich,2021-10-06 13:08:03.000000,0.0,2231147.0,https://anaconda.org/conda-forge/rich,2021-10-06 20:41:59.786000,398910.0,,,,,1.0,,,,,,,,,,
16,pipenv,https://github.com/pypa/pipenv,,Python Development Workflow for Humans.,virtual-envs,33,True,pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000000,2021-10-05 03:41:53.000000,2021-08-31 00:56:36.000000,1650.0,2901.0,22351.0,2021-05-29 03:10:16.000000,2021.5.29,298.0,387.0,583.0,pipenv,conda-forge/pipenv,,7109.0,,1822.0,24469.0,22195.0,https://pypi.org/project/pipenv,2021-05-29 03:10:16.000000,2274.0,,https://anaconda.org/conda-forge/pipenv,2020-11-15 06:15:51.831000,43736.0,,,,,1.0,,,,,,,,,,
17,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,33,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000000,2021-10-14 06:55:44.000000,2021-10-10 18:21:04.000000,1378.0,2111.0,16708.0,2021-10-04 18:05:17.000000,1.1.11,141.0,292.0,1281.0,poetry,conda-forge/poetry,,1885.0,8683144.0,3814193.0,64.0,,https://pypi.org/project/poetry,2021-10-04 18:05:17.000000,64.0,3604541.0,https://anaconda.org/conda-forge/poetry,2021-10-05 20:05:28.270000,270178.0,,,,,2.0,,,,,,,,,,
18,mypy,https://github.com/python/mypy,,Optional static typing for Python 3 and 2 (PEP 484).,linters,33,True,python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000000,2021-10-14 12:33:34.000000,2021-10-14 12:33:34.000000,1904.0,4882.0,11480.0,,,83.0,495.0,1956.0,mypy,conda-forge/mypy,,9801.0,,28117.0,52998.0,46914.0,https://pypi.org/project/mypy,2021-06-22 18:39:23.000000,6084.0,,https://anaconda.org/conda-forge/mypy,2021-06-23 17:56:50.288000,1321539.0,,,,,1.0,,,,,,,,,,
19,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,Technical documentation that just works.,documentation,33,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000000,2021-10-14 10:10:25.000000,2021-10-14 10:09:26.000000,1830.0,1126.0,7687.0,2021-10-11 14:27:14.000000,7.3.3,218.0,131.0,13.0,mkdocs-material,conda-forge/mkdocs-material,,3668.0,,646663.0,10539.0,9037.0,https://pypi.org/project/mkdocs-material,2021-10-11 14:27:14.000000,1502.0,644339.0,https://anaconda.org/conda-forge/mkdocs-material,2021-10-12 01:10:08.350000,67412.0,,,,,1.0,['mkdocs'],,,,,,,,,
20,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000000,2021-10-11 23:02:23.000000,2021-10-08 22:40:24.000000,472.0,1103.0,5423.0,2021-10-08 21:35:53.000000,hypothesis-python-6.23.2,882.0,253.0,57.0,hypothesis,conda-forge/hypothesis,,11024.0,,2265826.0,12743.0,10127.0,https://pypi.org/project/hypothesis,2021-10-08 21:35:35.000000,2616.0,2189224.0,https://anaconda.org/conda-forge/hypothesis,2021-10-09 02:36:04.991000,4825972.0,,,,,1.0,,,,,,,,,,
21,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,33,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000000,2021-10-14 13:56:51.000000,2021-10-13 12:27:28.000000,465.0,651.0,5262.0,2021-10-12 16:00:05.000000,6.4.0,97.0,162.0,112.0,pip-tools,conda-forge/pip-tools,,1662.0,,6898517.0,3252.0,,https://pypi.org/project/pip-tools,2021-10-12 16:00:05.000000,3252.0,6897549.0,https://anaconda.org/conda-forge/pip-tools,2021-10-12 21:23:33.029000,17436.0,,,,,2.0,,,,,,,,,,
22,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,33,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000000,2021-10-12 09:29:24.000000,2021-10-12 06:51:15.000000,420.0,977.0,4219.0,2021-07-29 06:41:35.000000,5.9.3,130.0,248.0,28.0,isort,conda-forge/isort,,,,14745674.0,221845.0,197627.0,https://pypi.org/project/isort,2021-07-29 06:40:41.000000,24218.0,14707257.0,https://anaconda.org/conda-forge/isort,2021-07-29 08:58:06.550000,2420292.0,,,,,2.0,,,,,,,,,,
23,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,33,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000000,2021-10-11 14:20:25.000000,2021-10-11 14:20:24.000000,245.0,336.0,3908.0,2021-04-30 06:09:29.000000,1.5.7,67.0,51.0,90.0,autopep8,conda-forge/autopep8,,2723.0,,2264756.0,102448.0,92264.0,https://pypi.org/project/autopep8,2021-04-30 06:04:42.000000,10184.0,2256189.0,https://anaconda.org/conda-forge/autopep8,2021-04-30 08:34:16.877000,548295.0,,,,,2.0,,,,,,,,,,
24,flake8,https://github.com/PyCQA/flake8,,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelder's McCabe script.,linters,33,True,PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000000,2021-10-13 13:45:49.000000,2021-10-12 00:55:28.000000,164.0,1271.0,1540.0,2021-10-11 12:42:47.000000,4.0.1,81.0,157.0,39.0,flake8,conda-forge/flake8,,,,11950965.0,270316.0,199026.0,https://pypi.org/project/flake8,2021-10-11 12:42:47.000000,71290.0,11902497.0,https://anaconda.org/conda-forge/flake8,2021-10-12 17:50:59.118000,3102011.0,,,,,1.0,,,,,,,,,,
25,pyflakes,https://github.com/PyCQA/pyflakes,,A simple program which checks Python source files for errors.,linters,33,True,PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000000,2021-10-07 19:30:05.408000,2021-10-06 20:38:45.000000,158.0,355.0,1072.0,2021-10-06 20:39:49.000000,2.4.0,31.0,78.0,83.0,pyflakes,conda-forge/pyflakes,,516.0,,12373900.0,127601.0,101103.0,https://pypi.org/project/pyflakes,2021-10-06 20:39:49.000000,26498.0,12325216.0,https://anaconda.org/conda-forge/pyflakes,2021-10-07 19:30:05.408000,3115791.0,,,,,1.0,,,,,,,,,,
26,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,32,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000000,2021-10-12 07:28:50.000000,2021-10-12 00:55:17.000000,497.0,1226.0,6647.0,2021-09-03 00:45:09.000000,2.15.0,163.0,125.0,25.0,pre-commit,conda-forge/pre-commit,,2086.0,15032.0,3787865.0,2136.0,,https://pypi.org/project/pre-commit,2021-09-03 00:33:45.000000,2136.0,3758351.0,https://anaconda.org/conda-forge/pre-commit,2021-09-03 12:43:28.471000,759410.0,,,,,1.0,,,,,,,,,,
27,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000000,2021-10-14 13:42:58.000000,2021-10-11 18:43:59.000000,1089.0,6144.0,4340.0,2021-06-30 04:55:46.000000,4.10.3,100.0,368.0,2055.0,conda,conda-forge/conda,,15751.0,,421103.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000000,2104.0,65951.0,https://anaconda.org/conda-forge/conda,2021-09-24 19:18:03.525000,22019468.0,,,,,2.0,,,,,,,,,,
28,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000000,2021-10-13 16:03:36.000000,2021-10-12 23:26:09.000000,906.0,1108.0,3980.0,2021-09-24 10:46:05.000000,20.8.1,171.0,216.0,65.0,virtualenv,conda-forge/virtualenv,,,,22326829.0,34422.0,,https://pypi.org/project/virtualenv,2021-09-24 10:37:15.000000,34422.0,22305021.0,https://anaconda.org/conda-forge/virtualenv,2021-06-29 14:18:57.494000,1199446.0,,,,,2.0,,,,,,,,,,
29,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000000,2021-09-24 20:48:47.000000,2021-09-24 20:48:45.000000,296.0,358.0,3404.0,2021-07-09 21:42:28.000000,1.6.0,52.0,56.0,327.0,invoke,conda-forge/invoke,,3520.0,,2120034.0,13561.0,8959.0,https://pypi.org/project/invoke,2021-07-09 21:42:28.000000,4602.0,2113436.0,https://anaconda.org/conda-forge/invoke,2021-07-10 12:55:00.642000,435533.0,,,,,1.0,,,,,,,,,,
30,sentry-sdk,https://github.com/getsentry/sentry-python,,The new Python SDK for Sentry.io.,logging,32,True,getsentry/sentry-python,https://github.com/getsentry/sentry-python,BSD-2-Clause,2018-06-18 22:51:10.000000,2021-10-11 03:00:48.000000,2021-10-01 21:43:40.000000,236.0,387.0,1059.0,2021-09-29 13:51:54.000000,1.4.3,135.0,102.0,188.0,sentry-sdk,conda-forge/sentry-sdk,,1301.0,4487.0,10579053.0,15717.0,14731.0,https://pypi.org/project/sentry-sdk,2021-09-29 13:51:50.000000,986.0,10575837.0,https://anaconda.org/conda-forge/sentry-sdk,2021-09-29 16:26:48.534000,108235.0,,,,,1.0,,,,,,,,,,
31,loguru,https://github.com/Delgan/loguru,,Python logging made (stupidly) simple.,logging,31,True,Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000000,2021-10-14 06:31:44.000000,2021-09-09 07:14:10.000000,445.0,398.0,9995.0,2020-09-20 07:56:32.000000,0.5.3,17.0,30.0,69.0,loguru,conda-forge/loguru,,562.0,,1731962.0,11176.0,10834.0,https://pypi.org/project/loguru,2020-09-20 07:54:28.000000,342.0,1723549.0,https://anaconda.org/conda-forge/loguru,2021-09-27 15:58:40.900000,269218.0,,,,,2.0,,,,,,,,,,
32,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,31,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000000,2021-10-13 11:30:22.592000,2021-09-14 17:41:07.000000,767.0,196.0,5607.0,2021-07-07 17:05:04.000000,0.9.53,50.0,51.0,336.0,pyautogui,conda-forge/pyautogui,,402.0,,512543.0,11280.0,10672.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000000,608.0,509664.0,https://anaconda.org/conda-forge/pyautogui,2021-10-13 11:30:22.592000,135343.0,,,,,2.0,,,,,,,,,,
33,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,31,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000000,2021-10-07 16:30:48.000000,2021-09-17 17:13:47.000000,1596.0,534.0,3851.0,2018-10-05 13:20:49.000000,0.4.2,23.0,108.0,186.0,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,,1345.0,,28862.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000000,23474.0,,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268000,1789482.0,,,,,2.0,['sphinx'],,,,,,,,,
34,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-10-14 13:22:20.000000,2021-10-14 10:19:51.000000,755.0,2956.0,3605.0,2021-09-16 20:55:08.000000,2.11.1,119.0,414.0,713.0,pylint,conda-forge/pylint,,,,9008736.0,37734.0,,https://pypi.org/project/pylint,2021-09-16 20:55:08.000000,37734.0,8971627.0,https://anaconda.org/conda-forge/pylint,2021-09-17 15:38:30.268000,2300776.0,,,,,1.0,,,,,,,,,,
35,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-10-11 00:00:39.000000,2021-08-25 15:42:15.000000,199.0,167.0,3025.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,67.0,freezegun,conda-forge/freezegun,,541.0,,3503883.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3499834.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,271292.0,,,,,2.0,,,,,,,,,,
36,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-09-09 11:02:01.000000,2021-09-09 11:02:01.000000,133.0,111.0,1478.0,2021-06-02 11:43:46.000000,0.13.9,41.0,49.0,57.0,ipdb,conda-forge/ipdb,,352.0,,1656182.0,45316.0,28418.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1652908.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,206308.0,,,,,1.0,,,,,,,,,,
37,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,31,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-10-10 12:37:52.000000,2021-10-10 12:21:34.000000,144.0,158.0,1210.0,2021-09-18 12:23:48.000000,0.20.1,21.0,66.0,68.0,rope,conda-forge/rope,,2183.0,,518668.0,34922.0,31990.0,https://pypi.org/project/rope,2021-09-18 12:23:48.000000,2932.0,507950.0,https://anaconda.org/conda-forge/rope,2021-09-18 14:27:09.314000,578789.0,,,,,1.0,,2.0,,,,,,,,
38,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,31,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-07-27 23:18:51.000000,2021-07-27 23:18:45.000000,158.0,46.0,1081.0,2021-07-27 23:09:33.000000,2.0.2,20.0,46.0,20.0,python-json-logger,conda-forge/python-json-logger,,196.0,,4111610.0,18692.0,17774.0,https://pypi.org/project/python-json-logger,2021-07-27 23:09:33.000000,918.0,4094694.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,913477.0,,,,,2.0,,,,,,,,,,
39,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-10-14 10:30:47.000000,2021-03-04 09:33:31.000000,77.0,59.0,990.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,44.0,tabulate,conda-forge/tabulate,,502.0,,33386187.0,61431.0,53329.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,33363254.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1490702.0,,,,,2.0,,,,,,,,,,
40,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-10-13 08:39:05.000000,2021-10-08 19:18:29.000000,174.0,137.0,463.0,2021-07-20 20:24:19.000000,3.2.0,40.0,59.0,8.0,coveralls,,,434.0,,449698.0,36081.0,19073.0,https://pypi.org/project/coveralls,2021-07-20 20:24:19.000000,17008.0,449698.0,,,,,,,,2.0,['pytest'],,,,,,,,,
41,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,31,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000000,2021-09-15 20:32:18.000000,2021-09-15 20:32:18.000000,75.0,94.0,451.0,2021-03-30 20:43:51.000000,0.8.2,25.0,43.0,8.0,parso,conda-forge/parso,,1094.0,,21472515.0,163642.0,152278.0,https://pypi.org/project/parso,2021-03-30 20:43:51.000000,11364.0,21359314.0,https://anaconda.org/conda-forge/parso,2021-03-31 00:05:02.064000,5207277.0,,,,,1.0,,,,,,,,,,
42,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-10-13 05:58:42.000000,2021-10-08 15:19:48.000000,159.0,155.0,328.0,2021-07-23 20:58:52.000000,21.0,36.0,70.0,55.0,packaging,conda-forge/packaging,,,152.0,76900180.0,286925.0,257725.0,https://pypi.org/project/packaging,2021-07-03 12:32:30.000000,29200.0,76743710.0,https://anaconda.org/conda-forge/packaging,2021-07-03 14:49:57.465000,10013729.0,,,,,1.0,,,,,,,,,,
43,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-10-08 15:42:42.000000,2021-10-08 15:41:24.000000,1236.0,1198.0,19313.0,2021-08-14 15:24:27.000000,3.2.3,59.0,147.0,208.0,glances,conda-forge/glances,,4138.0,605.0,119985.0,386.0,336.0,https://pypi.org/project/glances,2021-08-21 06:39:00.000000,50.0,117806.0,https://anaconda.org/conda-forge/glances,2021-09-13 17:25:17.813000,145503.0,,,,,1.0,,,,,,,,,,
