,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
87,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,27,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-07-02 16:32:54.000000,2021-07-02 16:32:54.000000,134.0,199.0,688.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,55.0,,conda-forge/nose2,nose2,1002.0,5994.0,4056.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,424374.0,425294.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,36803.0,2.0,,,,,,,,,,,,,,,
88,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-03-15 17:27:04.000000,2021-03-15 17:27:04.000000,84.0,73.0,603.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,34.0,,conda-forge/astor,astor,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4280556.0,4305514.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1322796.0,3.0,,,,,,,,,,,,,,,
89,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,27,True,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-09-12 03:35:27.000000,2021-09-12 03:35:24.000000,206.0,81.0,576.0,2021-09-12 03:26:49.000000,0.8.0,57.0,37.0,56.0,['sphinx'],,sphinx-bootstrap-theme,395.0,976.0,,https://pypi.org/project/sphinx-bootstrap-theme,2021-09-12 03:26:49.000000,976.0,49456.0,49456.0,,,,2.0,,,,,,,,,,,,,,,
90,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,27,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-07-21 12:10:40.000000,2021-03-29 11:37:20.000000,173.0,203.0,519.0,2021-03-08 07:25:44.000000,2.13.4,103.0,89.0,138.0,,,zc.buildout,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000000,1974.0,98145.0,98145.0,,,,3.0,,,,,,,,,,,,,,,
91,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,27,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,37.0,49.0,428.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,25.0,,,coloredlogs,273.0,11058.0,8962.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,1865990.0,1865990.0,,,,2.0,,,,,,,,,,,,,,,
92,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,27,True,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000000,2021-08-24 17:05:29.578000,2021-08-23 07:53:13.000000,34.0,40.0,131.0,2021-08-23 07:53:16.000000,3.3.0,38.0,29.0,3.0,['flake8'],conda-forge/flake8-quotes,flake8-quotes,101.0,4948.0,3544.0,https://pypi.org/project/flake8-quotes,2021-08-23 07:53:16.000000,1404.0,578778.0,588326.0,https://anaconda.org/conda-forge/flake8-quotes,2021-08-24 17:05:29.578000,572915.0,2.0,,,,,,,,,,,,,,,
93,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000000,2021-09-23 09:47:50.000000,2021-09-23 09:47:50.000000,2176.0,1290.0,24630.0,2021-09-20 17:08:48.000000,2.0.7,49.0,338.0,35.0,,,pyenv,2705.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000000,1.0,6124.0,6124.0,,,,2.0,,,,,,,,,,,,,,,
94,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,26,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-09-16 11:25:58.000000,2021-09-04 18:25:17.000000,243.0,91.0,3658.0,2019-11-14 11:06:56.000000,0.4.10,38.0,51.0,91.0,,conda-forge/pipreqs,pipreqs,309.0,7207.0,6679.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,,371.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,22266.0,3.0,,,,,,,,,,,,,,,
95,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,26,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-09-17 20:02:01.000000,2021-09-17 20:01:58.000000,211.0,340.0,3439.0,2021-09-09 21:56:11.000000,2021.9.9,109.0,68.0,99.0,,conda-forge/pytype,pytype,4671.0,88.0,,https://pypi.org/project/pytype,2021-09-09 21:56:11.000000,88.0,,3707.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,59327.0,2.0,,,,,,,,,,,,,,,
96,detect-secrets,https://github.com/Yelp/detect-secrets,,An enterprise friendly way of detecting and preventing secrets in code.,security,26,True,Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000000,2021-09-16 19:13:42.000000,2021-08-01 20:36:31.000000,220.0,151.0,1983.0,2021-04-14 21:25:44.000000,1.1.0,34.0,51.0,77.0,,,detect-secrets,1095.0,34.0,,https://pypi.org/project/detect-secrets,2021-04-14 21:25:44.000000,34.0,166267.0,166267.0,,,,2.0,,,,,,,,,,,,,,,
97,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-09-21 22:10:04.000000,2021-09-21 22:10:04.000000,205.0,588.0,1957.0,2021-09-14 17:36:03.000000,2.1.50,139.0,101.0,145.0,,,pex,,230.0,,https://pypi.org/project/pex,2021-09-14 17:36:03.000000,230.0,145048.0,152122.0,,,,2.0,396151.0,,,,,,,,,,,,,,
98,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,26,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-08-11 13:46:18.000000,2021-06-04 15:25:15.000000,86.0,135.0,1886.0,2021-01-16 17:51:40.000000,2.3,42.0,28.0,13.0,,conda-forge/vulture,vulture,680.0,1531.0,1171.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,137161.0,137951.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,48201.0,2.0,,,,,,,,,,,,,,,
99,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,26,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000000,2021-09-15 12:47:14.000000,2021-06-04 11:40:10.000000,62.0,118.0,717.0,2021-06-04 09:09:15.000000,2.12.1,41.0,18.0,41.0,,conda-forge/typeguard,typeguard,238.0,158.0,,https://pypi.org/project/typeguard,2021-06-04 09:09:15.000000,158.0,9582731.0,9584382.0,https://anaconda.org/conda-forge/typeguard,2021-06-04 15:05:16.006000,52858.0,3.0,,,,,,,,,,,,,,,
100,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,26,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-09-23 13:02:05.000000,2021-08-03 04:29:02.000000,115.0,182.0,711.0,2021-08-03 14:51:19.000000,0.10.0,34.0,55.0,87.0,,,pdoc3,568.0,1131.0,1041.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000000,90.0,208816.0,208816.0,,,,2.0,,,,,,,,,,,,,,,
101,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,26,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-07-24 08:50:12.000000,2021-07-16 01:00:57.000000,75.0,165.0,707.0,2021-07-16 01:03:10.000000,3.3.0,141.0,37.0,6.0,,conda-forge/green,green,1048.0,960.0,602.0,https://pypi.org/project/green,2021-07-16 01:03:10.000000,358.0,15015.0,16828.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,87027.0,3.0,,,,,,,,,,,,,,,
102,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,26,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000000,2021-09-20 17:47:35.000000,2021-09-15 21:34:02.000000,148.0,283.0,500.0,2021-09-11 19:20:03.000000,6.3.2,47.0,92.0,81.0,,conda-forge/setuptools_scm,setuptools_scm,,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000000,694.0,11424499.0,11435872.0,https://anaconda.org/conda-forge/setuptools_scm,2021-09-11 22:03:30.037000,750618.0,3.0,,,,,,,,,,,,,,,
103,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,26,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-09-07 10:52:07.000000,2021-04-26 10:09:38.000000,101.0,150.0,481.0,2021-04-09 06:40:49.000000,2.4.3,49.0,58.0,33.0,['pylint'],conda-forge/pylint-django,pylint-django,547.0,17192.0,14946.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,,1406.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984000,85283.0,2.0,203.0,,,,,,,,,,,,,,
104,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000000,2021-09-01 03:13:36.000000,2020-12-27 17:36:40.000000,48.0,33.0,430.0,2019-08-04 15:14:24.000000,1.3.1,36.0,17.0,33.0,,conda-forge/autoflake,autoflake,439.0,3500.0,2920.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000000,580.0,486267.0,492365.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374000,176859.0,2.0,,,,,,,,,,,,,,,
105,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-09-19 10:04:04.000000,2021-09-19 10:04:04.000000,68.0,70.0,362.0,2020-10-12 20:37:53.000000,1.11.1,28.0,30.0,56.0,['sphinx'],conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,177.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,279143.0,283908.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,219234.0,2.0,,,,,,,,,,,,,,,
106,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,26,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-09-18 23:10:07.000000,2021-04-04 23:02:21.000000,28.0,92.0,353.0,2021-02-22 05:24:56.000000,1.7.0,47.0,21.0,41.0,,conda-forge/darglint,darglint,495.0,867.0,847.0,https://pypi.org/project/darglint,2021-02-22 05:24:56.000000,20.0,190437.0,191310.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308000,20965.0,2.0,,,,,,,,,,,,,,,
107,interrogate,https://github.com/econchick/interrogate,,Explain yourself! Interrogate a codebase for docstring coverage.,documentation,26,True,econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000000,2021-09-20 07:08:45.000000,2021-09-10 23:10:55.000000,22.0,23.0,316.0,2021-09-10 23:05:20.000000,1.5.0,14.0,11.0,8.0,,,interrogate,172.0,888.0,888.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000000,0.0,71664.0,71664.0,,,,2.0,,,,,,,2.0,,,,,,,,
108,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-09-23 05:17:50.000000,2021-09-23 05:17:43.000000,368.0,1883.0,7153.0,2021-09-21 05:37:14.000000,1.1.170,252.0,62.0,10.0,,,,,122.0,118.0,,,,,267387.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2021-09-14 04:42:38.026000,4.0,267387.0,,
109,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,25,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000000,2021-09-22 03:44:41.000000,2021-09-22 03:44:39.000000,351.0,204.0,5567.0,2021-09-16 19:49:13.000000,0.9.6,64.0,176.0,75.0,,,pyre-check,,46.0,,https://pypi.org/project/pyre-check,2021-09-16 19:49:13.000000,46.0,22791.0,22791.0,,,,2.0,,,,,,,,,,,,,,,
110,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,25,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-09-22 21:55:49.000000,2021-09-22 21:55:47.000000,157.0,103.0,4503.0,2021-07-16 18:51:03.000000,1.3.12,113.0,20.0,36.0,,,scalene,1858.0,62.0,62.0,https://pypi.org/project/scalene,2021-07-16 18:51:03.000000,0.0,4053.0,4053.0,,,,2.0,,,,,,,,,,,,,,,
111,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,25,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-09-22 21:50:10.000000,2021-09-17 20:56:01.000000,133.0,71.0,3345.0,2021-08-16 07:56:32.000000,4.0.3,33.0,31.0,15.0,,conda-forge/pyinstrument,pyinstrument,,494.0,358.0,https://pypi.org/project/pyinstrument,2021-08-16 07:56:32.000000,136.0,214460.0,215830.0,https://anaconda.org/conda-forge/pyinstrument,2021-08-24 07:10:51.566000,82218.0,2.0,,,,,,,,,,,,,,,
112,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,25,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-09-23 07:58:29.000000,2021-09-23 07:58:29.000000,121.0,394.0,2121.0,,,77.0,59.0,193.0,,conda-forge/mamba,,1433.0,351.0,351.0,,,,,42447.0,https://anaconda.org/conda-forge/mamba,2021-08-19 01:32:59.279000,1273410.0,3.0,,,,,,,,,,,,,,,
113,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,25,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000000,2021-09-22 08:42:10.000000,2021-09-22 08:42:01.000000,77.0,54.0,1979.0,2021-08-23 20:42:56.000000,1.3.0,26.0,16.0,38.0,,,notifiers,426.0,181.0,175.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000000,6.0,285473.0,285473.0,,,,3.0,,,,,,,,,,,,,,,
114,uiautomator,https://github.com/xiaocong/uiautomator,,Python wrapper of Android uiautomator test tool.,testing,25,True,xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000000,2021-07-18 13:18:20.000000,2020-11-16 01:36:32.000000,594.0,117.0,1721.0,2020-11-16 03:43:07.000000,1.0.2,41.0,13.0,171.0,,,uiautomator,316.0,314.0,192.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000000,122.0,19611.0,19611.0,,,,3.0,,,,,,,,,,,,,,,
115,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,25,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-09-22 02:16:32.000000,2021-09-20 07:12:39.000000,285.0,881.0,1632.0,2021-06-21 19:33:18.000000,0.15.3,52.0,149.0,81.0,,,wemake-python-styleguide,1875.0,668.0,654.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,,,,,,2.0,,,,,,,,,,,,,,,
116,pyarmor,https://github.com/dashingsoft/pyarmor,,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",security,25,False,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000000,2021-09-03 04:52:09.000000,2021-09-03 04:39:50.000000,147.0,547.0,1154.0,2021-09-01 04:50:07.000000,6.8.0,225.0,17.0,13.0,,,pyarmor,3207.0,256.0,246.0,https://pypi.org/project/pyarmor,2021-09-01 04:49:43.000000,10.0,57064.0,57064.0,,,,3.0,18.0,,,,,,,,,,,,,,
117,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,25,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-08-25 12:36:04.000000,2021-04-28 19:57:23.000000,94.0,70.0,1104.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,47.0,,conda-forge/safety,safety,372.0,3170.0,2626.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,,5302.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,22481.0,3.0,81011.0,,,,,,,,,,,,,,
118,pylama,https://github.com/klen/pylama,,Code audit tool for python.,linters,25,False,klen/pylama,https://github.com/klen/pylama,LGPL-3.0,2012-08-17 10:10:10.000000,2021-08-25 23:21:58.000000,2019-04-10 18:20:19.000000,77.0,53.0,813.0,2019-04-10 18:20:47.000000,7.7.1,99.0,41.0,72.0,,,pylama,689.0,3692.0,2688.0,https://pypi.org/project/pylama,2019-04-10 18:20:47.000000,1004.0,86776.0,86776.0,,,,2.0,,,,,,,,,,,,,,,
119,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,25,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-06-14 13:01:06.000000,2021-06-14 13:01:06.000000,86.0,78.0,802.0,2021-04-17 19:47:26.000000,3.4.1,41.0,33.0,76.0,['pytest'],conda-forge/pytest-benchmark,pytest-benchmark,986.0,2891.0,2161.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,,12615.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,832594.0,3.0,,,,,,,,,,,,,,,
120,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-08-15 10:06:12.000000,2021-08-15 10:06:12.000000,129.0,301.0,611.0,2020-05-16 12:35:26.000000,0.4.2,16.0,55.0,111.0,,conda-forge/asv,asv,1894.0,280.0,192.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,25832.0,35247.0,https://anaconda.org/conda-forge/asv,2021-08-07 18:07:49.271000,527259.0,3.0,,,,,,,,,,,,,,,
121,pytest-watch,https://github.com/joeyespo/pytest-watch,,Local continuous test runner with pytest and watchdog.,testing,25,False,joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000000,2021-08-21 18:28:52.305000,2019-06-15 20:36:43.000000,48.0,41.0,593.0,2018-05-20 19:52:16.000000,4.2.0,17.0,16.0,39.0,['pytest'],conda-forge/pytest-watch,pytest-watch,183.0,3690.0,2908.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000000,782.0,248591.0,249714.0,https://anaconda.org/conda-forge/pytest-watch,2021-08-21 18:28:52.305000,49455.0,3.0,,,,,,,,,,,,,,,
122,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,25,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000000,2021-08-27 17:38:01.000000,2021-03-12 20:34:54.000000,98.0,30.0,392.0,2021-03-12 20:36:06.000000,1.4.2,26.0,34.0,17.0,,conda-forge/ddt,ddt,211.0,6225.0,3741.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000000,2484.0,,1174.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932000,63419.0,3.0,,,,,,,,,,,,,,,
123,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000000,2021-09-22 11:40:52.389000,2021-09-22 09:09:10.000000,31.0,72.0,241.0,,,41.0,20.0,16.0,,conda-forge/check-manifest,check-manifest,526.0,8516.0,6712.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000000,1804.0,189933.0,190905.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389000,32082.0,2.0,,,,,,,,,,,,,,,
124,py2app,https://github.com/ronaldoussoren/py2app,,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,packaging,25,True,ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000000,2021-09-19 09:36:28.000000,2021-09-19 09:15:34.000000,13.0,267.0,154.0,2021-08-30 09:14:55.000000,0.25,41.0,26.0,94.0,,,py2app,691.0,5418.0,3776.0,https://pypi.org/project/py2app,2021-09-19 09:36:28.000000,1642.0,13779.0,13779.0,,,,2.0,,,,,,,2.0,,,,,,,,
125,asteval,https://github.com/newville/asteval,,minimalistic evaluator of python expression using ast module.,ast,25,True,newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000000,2021-09-23 03:33:49.000000,2021-09-23 03:33:43.000000,32.0,46.0,124.0,2021-06-22 12:00:47.000000,0.9.25,25.0,19.0,6.0,,conda-forge/asteval,asteval,414.0,867.0,629.0,https://pypi.org/project/asteval,2021-06-22 12:00:47.000000,238.0,151096.0,153476.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922000,140436.0,3.0,,,,,,,,,,,,,,,
126,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,25,False,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000000,2021-06-09 07:48:32.414000,2020-08-11 08:04:26.000000,35.0,37.0,110.0,2020-08-11 08:04:21.000000,4.0.0,31.0,28.0,9.0,['flake8'],conda-forge/flake8-isort,flake8-isort,257.0,4492.0,3564.0,https://pypi.org/project/flake8-isort,2020-08-11 08:04:21.000000,928.0,445295.0,445873.0,https://anaconda.org/conda-forge/flake8-isort,2021-06-09 07:48:32.414000,13309.0,2.0,,,,,,,,,,,,,,,
127,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000000,2021-09-18 14:33:04.000000,2021-09-18 14:04:13.000000,274.0,198.0,1942.0,2021-06-20 21:23:39.000000,6.4.0,5.0,104.0,111.0,['pytest'],,pytest-testinfra,674.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-06-20 21:23:39.000000,0.0,108716.0,108716.0,,,,3.0,,,,,,,,,,,,,,,
128,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,24,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39.000000,97.0,161.0,1723.0,2020-04-28 06:31:17.000000,.0.8.3,30.0,37.0,100.0,,,dephell,2145.0,314.0,306.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000000,8.0,16507.0,16512.0,,,,3.0,150.0,,,,,,,,,,,,,,
129,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,24,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-09-12 23:26:02.000000,2021-09-05 00:39:32.000000,194.0,238.0,1225.0,2021-03-06 05:36:18.000000,0.3.5,35.0,83.0,105.0,,,briefcase,1205.0,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,3033.0,3033.0,,,,2.0,,,,,,,,,,,,,,,
130,pdoc,https://github.com/mitmproxy/pdoc,,API Documentation for Python Projects.,documentation,24,True,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000000,2021-09-22 08:45:26.000000,2021-09-19 15:15:05.000000,116.0,182.0,1036.0,2021-09-19 15:22:01.000000,8.0.0,71.0,31.0,4.0,,,pdoc,,690.0,402.0,https://pypi.org/project/pdoc,2021-09-19 15:22:01.000000,288.0,79910.0,79910.0,,,,3.0,,,,,,,,,,,,,,,
131,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,24,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-09-20 19:59:55.000000,2021-08-18 07:23:31.000000,143.0,134.0,883.0,2021-07-03 09:06:41.000000,4.1.0,90.0,42.0,115.0,['pytest'],conda-forge/pytest-bdd,pytest-bdd,672.0,268.0,,https://pypi.org/project/pytest-bdd,2021-07-03 09:06:41.000000,268.0,,1362.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,38148.0,3.0,,,,,,,,,,,,,,,
132,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,24,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-08-24 13:10:43.310000,2021-08-23 10:09:38.000000,74.0,67.0,710.0,2021-08-23 10:16:08.000000,6.4.1,62.0,30.0,,,conda-forge/colorlog,colorlog,,15030.0,11364.0,https://pypi.org/project/colorlog,2021-08-23 10:10:30.000000,3666.0,,6430.0,https://anaconda.org/conda-forge/colorlog,2021-08-24 13:10:43.310000,417985.0,3.0,,,,,,,,,,,,,,,
