,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
170,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,,2020-01-14 11:27:41.000,2023-09-11 17:40:04.000,2023-04-16 08:34:06,854.0,,29.0,14.0,27.0,170.0,307.0,266.0,2022-12-28 12:12:07.000,0.28.5,7.0,31.0,25,False,,py2app,,,4525.0,4525.0,https://pypi.org/project/py2app,21572.0,21572.0,,,,3.0,,,,,,,,,,,,,,,,,,,
171,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,198.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1032.0,1032.0,https://pypi.org/project/data-science-types,137177.0,137458.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9273.0,3.0,,,,,,,,,,,,,,,,,,,
172,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,24.0,5.0,25.0,7.0,16.0,188.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14336.0,14242.0,https://pypi.org/project/eradicate,657355.0,657657.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,8766.0,2.0,,2023-06-09 06:33:02.577,94.0,,,,,,,,,,,,,,,,
173,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4430.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,125162.0,125162.0,,,,3.0,,2021-01-29 16:48:55.000,84.0,,,,,,,,,,,,,,,,
174,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-09-07 16:49:17.000,2023-09-07 16:41:57,207.0,2.0,89.0,28.0,115.0,43.0,77.0,1620.0,2023-09-07 16:49:17.000,1.0.4,61.0,39.0,24,True,,shiv,,,13.0,,https://pypi.org/project/shiv,23912.0,23923.0,,,,3.0,596.0,2023-09-07 16:47:11.000,13.0,,,,,,,,,,,,,,,,
175,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-09-09 00:44:05.000,2023-09-09 00:44:04,613.0,14.0,74.0,15.0,167.0,37.0,72.0,802.0,2023-09-01 06:20:05.000,2.2.1,29.0,37.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1616125.0,1625528.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,498391.0,2.0,,,,,,,,,,,,,,,,,,,
176,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-06-16 16:07:30.628,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,41.0,43.0,702.0,,,1.0,16.0,24,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8547.0,8547.0,https://pypi.org/project/pytest-watch,457209.0,458573.0,https://anaconda.org/conda-forge/pytest-watch,2023-06-16 16:07:30.628,92763.0,3.0,,,,,,,,,,,,,,,,,,,
177,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-09-12 05:38:44.000,2023-09-12 05:38:43,366.0,33.0,40.0,7.0,216.0,8.0,62.0,550.0,2023-08-16 08:58:38.000,1.16.0,26.0,19.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,34.0,,https://pypi.org/project/blacken-docs,160470.0,161288.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,31094.0,3.0,,2023-08-16 08:58:38.000,34.0,,,,,,,,,,,,,,,,
178,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,75.0,24.0,116.0,55.0,58.0,517.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,24,True,,pytest-virtualenv,conda-forge/pytest-shutil,,74.0,,https://pypi.org/project/pytest-virtualenv,51630.0,52418.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,48902.0,3.0,,2019-05-28 06:37:19.000,74.0,,,,,,,,,,,,,,,,
179,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,45.0,52.0,507.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,24,False,,mamba,,,967.0,839.0,https://pypi.org/project/mamba,6331.0,6331.0,,,,3.0,,2020-11-16 12:35:41.000,128.0,,,,,,,,,,,,,,,,
180,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-09-13 20:26:49.000,2023-09-13 20:26:49,293.0,1.0,71.0,10.0,101.0,12.0,90.0,273.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1242.0,,https://pypi.org/project/flake8-import-order,394153.0,397080.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,240024.0,3.0,,2022-11-26 20:15:35.517,1242.0,,,,,,,,,,,,,,,,
181,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-08-12 17:24:35.000,2023-08-12 17:19:26,116.0,3.0,20.0,6.0,16.0,8.0,28.0,224.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,24,True,,xenon,conda-forge/xenon,,1175.0,1094.0,https://pypi.org/project/xenon,164330.0,164628.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21228.0,3.0,,2023-08-12 17:24:35.000,81.0,,,,,,,,,,,,,,,,
182,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,40.0,7.0,27.0,28.0,46.0,173.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,releases,conda-forge/sphinx-releases,['sphinx'],956.0,586.0,https://pypi.org/project/releases,18106.0,18880.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49583.0,3.0,,2023-04-28 19:14:01.551,370.0,,,,,,,,,,,,,,,,
183,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-09-04 16:59:36.000,2023-09-04 16:59:35,168.0,4.0,10.0,2.0,52.0,6.0,23.0,159.0,,,12.0,10.0,24,True,,flake8-black,conda-forge/flake8-black,['flake8'],7145.0,7145.0,https://pypi.org/project/flake8-black,939424.0,948228.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,449047.0,3.0,,,,,,,,,,,,,,,,,,,
184,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,21.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1288.0,1288.0,https://pypi.org/project/pytkdocs,79170.0,81862.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,94250.0,3.0,,,,,,,,,,,,,,,,,,,
185,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2019-12-10 22:26:33.000,2023-09-08 01:29:54.000,2023-08-21 22:44:11,394.0,93.0,102.0,15.0,147.0,38.0,49.0,2054.0,2023-08-22 02:51:26.000,4.1.1,15.0,41.0,23,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,404031.0,416667.0,https://anaconda.org/conda-forge/line_profiler,2023-08-22 04:39:59.865,429642.0,3.0,,,,,,,,,,,,,,,,,,,
186,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,123.0,33.0,90.0,31.0,143.0,850.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,252.0,202.0,https://pypi.org/project/pynsist,1574.0,1574.0,,,,3.0,,2022-03-21 11:44:22.000,50.0,,,,,,,,,,,,,,,,
187,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,66.0,48.0,673.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,583.0,583.0,https://pypi.org/project/redbaron,32925.0,32925.0,,,,2.0,,,,,,,,,,,,,,,,,,,
188,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,80.0,21.0,33.0,17.0,133.0,638.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,23,True,,py2exe,,,2019.0,1842.0,https://pypi.org/project/py2exe,14503.0,14769.0,,,,3.0,14374.0,2022-11-05 16:36:06.716,177.0,,,,,,,,,,,,,,,,
189,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-09-05 13:06:38.000,2023-09-05 13:06:37,457.0,31.0,21.0,7.0,196.0,,54.0,311.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,add-trailing-comma,,,21.0,,https://pypi.org/project/add-trailing-comma,26903.0,26903.0,,,,2.0,,2023-08-30 17:27:37.000,21.0,,,,,,,,,,,,,,,,
190,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-09-12 01:26:48.000,2023-09-12 01:26:47,123.0,7.0,21.0,7.0,48.0,8.0,12.0,218.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1608.0,1490.0,https://pypi.org/project/pytest-datadir,175908.0,178545.0,https://anaconda.org/conda-forge/pytest-datadir,2023-06-16 13:24:06.959,218913.0,3.0,,2022-10-25 11:19:00.465,118.0,,,,,,,,,,,,,,,,
191,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-09-06 18:04:26.000,2022-12-22 23:43:03,285.0,,20.0,4.0,61.0,1.0,42.0,104.0,,,19.0,17.0,23,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9570.0,9570.0,https://pypi.org/project/flake8-builtins,616713.0,619412.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,221365.0,3.0,,,,,,,,,,,,,,,,,,,
192,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,1.0,368.0,74.0,132.0,107.0,225.0,5667.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,13.0,13.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
193,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,4.0,91.0,44.0,56.0,20.0,59.0,4608.0,2022-09-29 10:20:01.217,0.8.12,89.0,24.0,22,True,,xxh-xxh,,,76.0,76.0,https://pypi.org/project/xxh-xxh,201.0,242.0,,,,3.0,1770.0,2022-09-29 10:20:01.217,,,,,,,,,,,,,,,,,
194,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,72.0,32.0,26.0,57.0,3931.0,,,19.0,17.0,22,False,,vprof,,,115.0,115.0,https://pypi.org/project/vprof,2234.0,2234.0,,,,3.0,,,,,,,,,,,,,,,,,,,
195,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,82.0,31.0,10.0,7.0,38.0,2671.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,pretty_errors,conda-forge/pretty_errors,,53.0,,https://pypi.org/project/pretty_errors,29567.0,29948.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,12962.0,3.0,,2021-11-24 14:32:07.000,53.0,,,,,,,,,,,,,,,,
196,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,234.0,70.0,116.0,22.0,78.0,2144.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,91.0,91.0,https://pypi.org/project/python-taint,3230.0,3231.0,,,,3.0,109.0,,,,,,,,,,,,,,,,,,
197,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,63.0,72.0,1290.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,194.0,320.0,,,,3.0,6200.0,2021-07-02 13:17:04.000,1.0,,,,,,,,,,,,,,,,
198,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,139.0,16.0,66.0,30.0,28.0,830.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,306.0,306.0,https://pypi.org/project/pycco,1766.0,1766.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-09-06 00:26:02.432,2023-09-03 16:50:32,132.0,9.0,35.0,11.0,89.0,12.0,39.0,825.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1588.0,1588.0,https://pypi.org/project/python-devtools,366.0,976.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,17700.0,3.0,,,,,,,,,,,,,,,,,,,
200,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,43.0,15.0,21.0,41.0,54.0,749.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,22,True,,hunter,conda-forge/hunter,,173.0,151.0,https://pypi.org/project/hunter,7986.0,9888.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,49462.0,3.0,,2023-04-26 10:15:04.184,22.0,,,,,,,,,,,,,,,,
201,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-09-01 07:51:04.000,2023-09-01 07:48:02,73.0,2.0,61.0,8.0,54.0,19.0,34.0,351.0,2023-09-01 07:51:04.000,2.0.1,22.0,18.0,22,True,,pytest-docker,,['pytest'],45.0,,https://pypi.org/project/pytest-docker,141383.0,141386.0,,,,3.0,132.0,2023-09-01 07:48:54.000,45.0,,,,,,,,,,,,,,,,
202,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,289.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],502.0,496.0,https://pypi.org/project/mkdocs-pdf-export-plugin,18025.0,18025.0,,,,3.0,,2021-10-05 01:33:27.000,6.0,,,,,,,,,,,,,,,,
203,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,44.0,30.0,281.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,312.0,312.0,https://pypi.org/project/baron,33025.0,33025.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,66.0,10.0,50.0,77.0,44.0,256.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],381.0,378.0,https://pypi.org/project/mkdocs-with-pdf,22564.0,22564.0,,,,3.0,,2021-07-03 02:04:39.000,3.0,,,,,,,,,,,,,,,,
205,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,10.0,5.0,101.0,19.0,26.0,190.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,101.0,,https://pypi.org/project/xdoctest,121542.0,125538.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,171851.0,3.0,,2023-01-30 01:24:01.118,101.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
206,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,2.0,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,20.0,22,True,,sphinx-markdown-builder,,['sphinx'],807.0,728.0,https://pypi.org/project/sphinx-markdown-builder,53517.0,53517.0,,,,3.0,,2023-08-13 05:31:31.000,79.0,,,,,,,,,,,,,,,,
207,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-09-03 22:00:34.000,2023-08-28 07:27:52,227.0,3.0,14.0,3.0,10.0,8.0,71.0,88.0,2023-08-28 07:29:57.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],243.0,237.0,https://pypi.org/project/mkdocs-print-site-plugin,15754.0,15754.0,,,,3.0,,2023-08-28 07:29:57.000,6.0,,,,,,,,,,,,,,,,
208,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,69.0,63.0,https://pypi.org/project/profiling,2419.0,2419.0,,,,3.0,,2017-06-28 06:10:16.000,6.0,,,,,,,,,,,,,,,,
209,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2725.0,,,,23.0,21,True,,pyrasite,,,49.0,49.0,https://pypi.org/project/pyrasite,30365.0,30365.0,,,,3.0,,,,,,,,,,,,,,,,,,,
210,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,88.0,128.0,1756.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,51.0,51.0,,,,3.0,,2017-11-22 14:27:35.000,4.0,,,,,,,,,,,,,,,,
211,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-09-05 21:11:14.000,2023-09-05 21:07:28,100.0,3.0,55.0,43.0,22.0,8.0,25.0,1551.0,2020-12-02 20:41:20.000,20.12.2,3.0,41.0,21,True,,xar,,,28.0,28.0,https://pypi.org/project/xar,487.0,487.0,,,,3.0,,2020-12-02 20:41:20.000,,,,,,,,,,,,,,,,,
212,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-06-16 16:11:48.791,2023-01-20 18:08:14,186.0,,91.0,36.0,75.0,38.0,34.0,1489.0,,,5.0,27.0,21,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,86982.0,87281.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17380.0,3.0,,,,,,,,,,,,,,,,,,,
213,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,950.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,21,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,45726.0,45915.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4361.0,3.0,,2021-11-11 16:57:18.000,23.0,,,,,,,,,,,,,,,,
214,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-09-13 08:30:09.000,2023-08-03 07:40:25,478.0,6.0,71.0,18.0,444.0,13.0,110.0,585.0,,,11.0,37.0,21,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,1530300.0,1533639.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,113546.0,3.0,,,,,,,,,,,,,,,,,,,
