,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
87,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-06-20 06:00:29.000,2023-06-20 06:00:18,939.0,47.0,168.0,28.0,248.0,16.0,309.0,1557.0,,,,44.0,30,True,,pdoc,,,1889.0,1889.0,https://pypi.org/project/pdoc,100373.0,100373.0,,,,2.0,,,,,,,,,,,,,,,,,
88,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2023-06-17 00:56:42.000,2019-10-16 17:48:40,1195.0,,152.0,35.0,152.0,49.0,126.0,1440.0,2016-07-28 10:37:00.000,1.0.0,2.0,76.0,30,False,,logbook,conda-forge/logbook,,4553.0,4553.0,https://pypi.org/project/logbook,2476948.0,2479639.0,https://anaconda.org/conda-forge/logbook,2023-06-16 16:14:38.179,137131.0,3.0,,,316.0,,,,,,,,,,,,,,
89,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-06-20 05:52:41.000,2023-04-04 06:58:55,1023.0,2.0,190.0,55.0,318.0,126.0,191.0,1170.0,2022-11-09 16:51:21.000,6.1.1,95.0,54.0,30,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3058.0,2880.0,https://pypi.org/project/pytest-bdd,686013.0,687105.0,https://anaconda.org/conda-forge/pytest-bdd,2023-06-16 16:15:16.989,53522.0,2.0,2022-11-08 17:18:53.914,178.0,,,,,,,,,,,,,,,
90,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-06-07 20:13:22.085,2023-06-05 16:18:52,314.0,9.0,94.0,9.0,197.0,49.0,145.0,949.0,2023-06-05 16:21:02.322,23.6.5,59.0,75.0,30,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],32990.0,32732.0,https://pypi.org/project/flake8-bugbear,1934483.0,1949922.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-06-07 20:13:22.085,710199.0,2.0,2020-02-01 04:11:01.000,258.0,,,,,,,,,,,,,,,
91,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-06-16 13:17:17.543,2022-08-29 14:53:21,230.0,,81.0,13.0,46.0,1.0,73.0,810.0,2021-11-08 16:58:17.000,6.6.0,20.0,30.0,30,True,,colorlog,conda-forge/colorlog,,26147.0,26147.0,https://pypi.org/project/colorlog,7039008.0,7056735.0,https://anaconda.org/conda-forge/colorlog,2023-06-16 13:17:17.543,1524578.0,3.0,,,,,,,,,,,,,,,,,
92,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme.",,https://github.com/sphinx-doc/alabaster,https://github.com/sphinx-doc/alabaster,,2013-12-07 00:03:15.000,2023-06-16 13:24:00.075,2023-04-21 00:12:44,383.0,9.0,170.0,30.0,88.0,63.0,56.0,694.0,,,6.0,29.0,30,False,sphinx-doc/alabaster,alabaster,conda-forge/alabaster,['sphinx'],101358.0,101358.0,https://pypi.org/project/alabaster,6321533.0,6395946.0,https://anaconda.org/conda-forge/alabaster,2023-06-16 13:24:00.075,6176298.0,2.0,,,,,,,,,,,,,,,,,
93,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-06-16 13:25:11.432,2023-05-15 04:10:28,628.0,5.0,119.0,16.0,183.0,51.0,166.0,557.0,2023-01-31 16:35:25.772,2.4.4,54.0,68.0,30,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],27513.0,26345.0,https://pypi.org/project/pylint-django,1087838.0,1089700.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,152292.0,2.0,2018-12-17 09:13:39.000,1168.0,253.0,,,,,,,,,,,,,,
94,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,535.0,164.0,153.0,150.0,169.0,9280.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,41.0,29,True,,gdbgui,,,298.0,296.0,https://pypi.org/project/gdbgui,60839.0,61245.0,,,,1.0,2022-06-22 04:46:50.000,2.0,14230.0,,,,,,,,,,,,,,
95,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-06-15 15:02:40.000,2023-06-01 01:16:09,678.0,23.0,178.0,45.0,49.0,13.0,182.0,4484.0,,,19.0,7.0,29,True,,alive-progress,conda-forge/alive-progress,,1990.0,1990.0,https://pypi.org/project/alive-progress,287536.0,288409.0,https://anaconda.org/conda-forge/alive-progress,2023-06-01 05:47:28.243,34948.0,3.0,,,,,,,,,,,,,,,,,
96,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-06-16 13:17:34.885,2022-12-06 17:25:01,713.0,,367.0,79.0,160.0,125.0,113.0,3924.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,29,True,,memory_profiler,conda-forge/memory_profiler,,219.0,,https://pypi.org/project/memory_profiler,727667.0,731644.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,338119.0,2.0,2022-11-15 17:59:01.069,219.0,,,,,,,,,,,,,,,
97,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-06-10 23:21:00.000,2023-06-10 23:21:00,1334.0,25.0,234.0,55.0,1109.0,151.0,884.0,2333.0,2023-05-13 17:15:35.000,2.1.137,100.0,113.0,29,True,,pex,,,,,https://pypi.org/project/pex,751346.0,877172.0,,,,2.0,,,3271496.0,,,,,,,,,,,,,,
98,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-06-16 13:21:31.191,2023-04-11 09:56:01,379.0,1.0,140.0,26.0,83.0,61.0,127.0,1720.0,,,14.0,57.0,29,True,,ipdb,conda-forge/ipdb,,46031.0,46031.0,https://pypi.org/project/ipdb,2316095.0,2320565.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,371073.0,1.0,,,,,,,,,,,,,,,,,
99,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-06-16 13:24:33.275,2023-04-21 13:17:49,643.0,4.0,457.0,70.0,257.0,67.0,149.0,1681.0,,,7.0,91.0,29,False,,pyelftools,conda-forge/pyelftools,,5464.0,5464.0,https://pypi.org/project/pyelftools,1481507.0,1483037.0,https://anaconda.org/conda-forge/pyelftools,2023-06-16 13:24:33.275,133138.0,1.0,,,,,,,,,,,,,,,,,
100,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-06-18 06:48:16.000,2023-06-18 06:48:14,539.0,12.0,102.0,32.0,81.0,19.0,145.0,1455.0,,,16.0,56.0,29,True,,radon,conda-forge/radon,,4090.0,4090.0,https://pypi.org/project/radon,423098.0,423982.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,60158.0,2.0,,,,,,,,,,,,,,,,,
101,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-06-22 12:43:06.000,2023-05-31 17:05:52,1498.0,53.0,185.0,24.0,388.0,96.0,382.0,726.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,29,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,15387164.0,15407238.0,https://anaconda.org/conda-forge/setuptools_scm,2023-06-16 13:24:17.147,1746440.0,3.0,,,,,,,,,,,,,,,,,
102,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,,2009-02-03 18:52:25.000,2023-06-22 13:53:06.000,2023-02-28 20:05:14,1758.0,,179.0,19.0,354.0,165.0,396.0,684.0,2023-03-31 19:07:42.000,4.35.0,42.0,107.0,29,False,breathe-doc/breathe,breathe,conda-forge/breathe,,10058.0,10058.0,https://pypi.org/project/breathe,342289.0,348346.0,https://anaconda.org/conda-forge/breathe,2023-06-16 13:25:00.223,482972.0,2.0,,,522.0,,,,,,,,,,,,,,
103,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-06-20 04:13:53.000,2023-05-03 14:19:26,474.0,1.0,188.0,8.0,225.0,23.0,146.0,519.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],40940.0,31553.0,https://pypi.org/project/coveralls,442624.0,454840.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,940703.0,3.0,2021-11-11 21:00:03.000,9387.0,,,,,,,,,,,,,,,
104,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,41.0,9.0,36.0,31.0,52.0,507.0,2021-06-11 10:24:04.382,15.0.1,63.0,16.0,29,False,,coloredlogs,anaconda/coloredlogs,,24770.0,22815.0,https://pypi.org/project/coloredlogs,5910112.0,5910260.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,10216.0,3.0,2016-10-09 20:35:14.000,1955.0,,,,,,,,,,,,,,,
105,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,4.0,25.0,16.0,34.0,4.0,5.0,423.0,2023-06-07 07:37:46.000,1.1.2,39.0,13.0,29,True,explosion/wasabi,wasabi,conda-forge/wasabi,,29920.0,29920.0,https://pypi.org/project/wasabi,4130844.0,4152056.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1103050.0,3.0,,,,,,,,,,,,,,,,,
106,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-06-16 16:21:34.925,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,19.0,18.0,250.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,,executing,conda-forge/executing,,83640.0,83504.0,https://pypi.org/project/executing,10138318.0,10319058.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,7591118.0,1.0,2022-08-28 16:33:00.987,136.0,,,,,,,,,,,,,,,
107,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-06-16 13:25:25.310,2022-10-08 21:16:38,202.0,,55.0,20.0,106.0,1.0,86.0,219.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,29,True,,typed_ast,conda-forge/typed-ast,,5521.0,,https://pypi.org/project/typed_ast,8062747.0,8151505.0,https://anaconda.org/conda-forge/typed-ast,2023-06-16 13:25:25.310,6035598.0,1.0,2022-05-21 21:30:52.000,5521.0,,,,,,,,,,,,,,,
108,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-06-16 16:15:08.194,2023-04-12 09:10:26,308.0,1.0,927.0,235.0,114.0,24.0,100.0,15922.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,,pysnooper,conda-forge/pysnooper,,58.0,,https://pypi.org/project/pysnooper,328948.0,330279.0,https://anaconda.org/conda-forge/pysnooper,2023-06-16 16:15:08.194,65246.0,2.0,2022-04-02 15:00:56.000,58.0,,,,,,,,,,,,,,,
109,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-06-16 19:24:35.135,2022-03-06 14:20:17,408.0,,367.0,153.0,69.0,74.0,227.0,9410.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,False,,bpytop,conda-forge/bpytop,,128.0,127.0,https://pypi.org/project/bpytop,6353.0,6806.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,12684.0,2.0,2021-12-22 19:23:21.000,1.0,,,,,,,,,,,,,,,
110,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-06-22 13:40:57.000,2023-06-22 13:40:56,2487.0,97.0,283.0,46.0,1254.0,523.0,871.0,4823.0,2023-05-16 21:07:08.000,2023.05.16,106.0,126.0,28,True,,,conda-forge/mamba,,,,,,211532.0,https://anaconda.org/conda-forge/mamba,2023-06-16 10:33:20.133,7826710.0,3.0,,,,,,,,,,,,,,,,,
111,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-04-24 08:06:16.000,2023-01-21 22:38:30,6697.0,,198.0,59.0,123.0,309.0,232.0,4785.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,28,True,,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,6714.0,6939.0,,,,2.0,2023-01-02 16:18:55.910,4.0,9257.0,,,,,,,,,,,,,,
112,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,,2014-09-13 17:06:24.000,2023-06-20 09:49:27.000,2023-06-20 09:49:25,2382.0,18.0,277.0,37.0,318.0,26.0,1488.0,2873.0,,,29.0,172.0,28,False,,flake8,conda-forge/flake8,,,,https://pypi.org/project/flake8,20667710.0,20742736.0,https://anaconda.org/conda-forge/flake8,2023-06-16 13:25:30.103,6302234.0,2.0,,,,,,,,,,,,-12.0,,,,,
113,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-06-19 03:24:58.000,2023-06-19 03:24:57,3119.0,450.0,271.0,42.0,649.0,105.0,503.0,1780.0,2023-04-12 04:02:57.000,0.3.14,24.0,121.0,28,True,,briefcase,,,,,https://pypi.org/project/briefcase,4535.0,4538.0,,,,2.0,,,137.0,,,,,,,,,,,,,,
114,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,,600.0,91.0,533.0,135.0,170.0,1711.0,2016-11-25 22:13:29.000,4.0.515,36.0,385.0,28,True,,diamond,,,178.0,144.0,https://pypi.org/project/diamond,9939.0,9939.0,,,,2.0,2016-11-25 22:13:29.000,34.0,,,,,,,,,,,,,,,
115,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-06-16 16:15:06.955,2023-05-29 16:30:35,590.0,6.0,131.0,31.0,304.0,62.0,117.0,1507.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,28,True,,safety,conda-forge/safety,,402.0,19.0,https://pypi.org/project/safety,1017040.0,1027261.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,68365.0,3.0,2022-10-04 21:08:20.401,383.0,344214.0,,,,,,,,,,,,,,
116,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-06-20 10:56:50.000,2023-06-20 10:56:49,1097.0,24.0,187.0,48.0,365.0,211.0,325.0,1177.0,,,48.0,90.0,28,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],,,https://pypi.org/project/pytest-xdist,8651298.0,8709717.0,https://anaconda.org/conda-forge/pytest-xdist,2023-06-16 13:21:13.802,4848819.0,3.0,,,,,,,,,,,,,,,,,
117,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-06-16 13:20:48.597,2023-05-29 13:41:01,712.0,9.0,64.0,14.0,69.0,19.0,51.0,1159.0,2022-10-31 08:14:02.000,1.4.0,12.0,28.0,28,True,,yappi,conda-forge/yappi,,972.0,972.0,https://pypi.org/project/yappi,1430282.0,1432425.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,154343.0,2.0,,,,,,,,,,,,,,,,,
118,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-06-16 13:25:41.484,2022-07-14 18:31:38,706.0,,60.0,18.0,317.0,78.0,125.0,1103.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,True,,pdbpp,conda-forge/pdbpp,,4881.0,4881.0,https://pypi.org/project/pdbpp,254194.0,255597.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,98277.0,2.0,,,,,,,,,,,,,,,,,
119,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-06-20 08:35:36.000,2023-05-31 18:40:16,630.0,11.0,102.0,25.0,154.0,14.0,65.0,710.0,2021-12-12 20:12:19.000,V2.0.3,9.0,42.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,,34268.0,34268.0,https://pypi.org/project/pyhamcrest,1466550.0,1472091.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,471012.0,3.0,,,,,,,,,,,,,,,,,
120,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,,2013-02-20 22:19:04.000,2023-06-19 12:19:26.000,2023-06-19 12:19:25,147.0,2.0,54.0,17.0,59.0,10.0,39.0,578.0,,,4.0,23.0,28,True,,mccabe,conda-forge/mccabe,,376355.0,376355.0,https://pypi.org/project/mccabe,27949734.0,28031924.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,6903995.0,2.0,,,,,,,,,,,,,,,,,
121,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,6.0,61.0,56.0,95.0,476.0,,,18.0,22.0,28,False,,darglint,conda-forge/darglint,,18740.0,18740.0,https://pypi.org/project/darglint,462419.0,463906.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,66921.0,2.0,,,,,,,,,,,,,,,,,
122,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,8.0,41.0,428.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,28,True,,ddt,conda-forge/ddt,,5119.0,5119.0,https://pypi.org/project/ddt,359331.0,360463.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,84922.0,3.0,,,,,,,,,,,,,,,,,
123,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-06-21 23:31:22.000,2023-06-09 02:08:32,564.0,42.0,53.0,9.0,109.0,13.0,118.0,416.0,2023-06-07 03:02:21.000,1.7.2,13.0,26.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,2929.0,2929.0,https://pypi.org/project/docformatter,355506.0,357677.0,https://anaconda.org/conda-forge/docformatter,2023-06-07 05:21:30.618,71641.0,3.0,,,3.0,,,,,,,,,,,,,,
124,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-06-21 05:08:16.000,2023-06-09 09:23:50,799.0,77.0,22.0,5.0,477.0,46.0,78.0,350.0,2023-05-29 15:15:41.228,0.33.2,51.0,16.0,28,True,,nitpick,,['flake8'],1254.0,1243.0,https://pypi.org/project/nitpick,92351.0,92351.0,,,,2.0,2020-05-15 12:39:35.000,11.0,4.0,,,,,,,,,,,,,,
125,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-05-11 13:21:06.000,2023-04-25 14:50:41,1065.0,1.0,66.0,33.0,7.0,,,228.0,2023-04-27 15:17:02.669,6.0.1,40.0,186.0,28,True,,hacking,,['flake8'],4392.0,,https://pypi.org/project/hacking,71942.0,71942.0,,,,2.0,2021-04-21 10:37:50.000,4392.0,,,,,,,,,,9.0,,,,,
126,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,36.0,4.0,65.0,6.0,43.0,166.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],19589.0,18708.0,https://pypi.org/project/flake8-quotes,794168.0,802560.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,679770.0,2.0,2022-12-19 16:50:01.696,881.0,,,,,,,,,,,,,,,
127,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-06-16 16:18:42.555,2022-12-22 22:55:55,353.0,,93.0,8.0,81.0,9.0,48.0,152.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,28,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],23371.0,22693.0,https://pypi.org/project/flake8-isort,1100893.0,1101834.0,https://anaconda.org/conda-forge/flake8-isort,2023-06-16 16:18:42.555,41414.0,2.0,2022-07-25 13:24:00.888,678.0,,,,,,,,,,,,,,,
128,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-06-16 16:13:00.053,2023-04-29 19:35:43,97.0,1.0,29.0,12.0,45.0,2.0,30.0,127.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,gast,conda-forge/gast,,124531.0,122596.0,https://pypi.org/project/gast,12962742.0,12999987.0,https://anaconda.org/conda-forge/gast,2023-06-16 16:13:00.053,2272002.0,2.0,2021-11-13 21:39:31.000,1935.0,,,,,,,,,,,,,,,
129,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1304.0,104.0,3152.0,658.0,2373.0,3474.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,5463.0,5464.0,,,,2.0,,,171.0,,,,,,,,,,,,,,
130,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-06-19 20:09:39.000,2022-07-14 07:40:12,517.0,,97.0,31.0,361.0,41.0,67.0,2463.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,True,,notifiers,conda-forge/notifiers,,1014.0,990.0,https://pypi.org/project/notifiers,405843.0,406946.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,33119.0,3.0,2022-02-10 14:51:38.000,24.0,,,,,,,,,,,,,,,
