,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
250,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-08-29 08:53:47.000,2023-08-29 08:53:43,44.0,,11.0,7.0,31.0,21.0,136.0,,,,7.0,16,True,,7.0,com2ann,,,,22046.0,65.0,65.0,https://pypi.org/project/com2ann,,,22046.0,,,,3.0,,,,,,,,,,,,,,
251,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:12:10.000,2023-07-27 15:12:07,35.0,,15.0,6.0,23.0,6.0,262.0,,,,7.0,15,True,,8.0,bellybutton,,,,2421.0,45.0,45.0,https://pypi.org/project/bellybutton,,,2421.0,,,,3.0,,,,,,,,,,,,,,
252,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,,34.0,9.0,68.0,26.0,222.0,,,,17.0,15,True,,18.0,imhotep,,,,29.0,12.0,12.0,https://pypi.org/project/imhotep,,,29.0,,,,3.0,,,,,,,,,,,,,,
253,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,12.0,220.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,15,True,,5.0,cohesion,conda-forge/cohesion,,,5127.0,11.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,11.0,5052.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,2112.0,3.0,,,,,,,,,,,,,,
254,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,17.0,110.0,,,,12.0,15,False,,10.0,flake8-bandit,,['flake8'],,502486.0,,,https://pypi.org/project/flake8-bandit,,,502486.0,,,,3.0,,,,,,-6.0,,,,,,,,
255,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,13.0,5.0,1.0,,90.0,,,12.0,62.0,15,False,,,memory_profiler,conda-forge/memory_profiler,,,1408030.0,,,https://pypi.org/project/memory_profiler,,,1403216.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,452567.0,3.0,,,,,,,,,,,,,,
256,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,25.0,68.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,15,False,,4.0,pytest-play,,['pytest'],,122.0,10.0,,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,10.0,122.0,,,,3.0,,,,,,,,,,,,,,
257,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,3.0,21.0,2021-11-17 16:59:34.000,0.6.18,40.0,5.0,15,True,,1.0,universal-build,,,19.0,429.0,19.0,12.0,https://pypi.org/project/universal-build,2021-11-16 23:08:45.000,7.0,429.0,,,,3.0,,,,,,,,,,,,,,
258,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-10-17 23:50:57.000,2023-01-30 07:50:18,198.0,,5.0,2.0,142.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,29.0,4.0,15,False,,1.0,yala,,"['flake8', 'pylint']",,1116.0,60.0,50.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000,10.0,1116.0,,,,3.0,,,,,,,,,,,,,,
259,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,21.0,6.0,6.0,2.0,323.0,,,,2.0,14,False,,15.0,pycycle,,,,4108.0,82.0,82.0,https://pypi.org/project/pycycle,,,4108.0,,,,3.0,,,,,,,,,,,,,,
260,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2024-01-09 20:27:42.000,2023-10-13 18:07:34,192.0,,3.0,2.0,230.0,3.0,168.0,2022-08-09 15:40:30.000,3.0.0,5.0,3.0,14,True,,,freshenv,raiyanyahya/freshenv,,,228.0,,,https://pypi.org/project/freshenv,,,228.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,
261,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2023-06-16 16:07:40.909,2022-08-14 07:12:06,109.0,,19.0,6.0,28.0,15.0,139.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,14,False,,,retype,conda-forge/retype,,,988.0,19.0,,https://pypi.org/project/retype,2022-08-14 07:10:00.969,19.0,654.0,https://anaconda.org/conda-forge/retype,2023-06-16 16:07:40.909,24770.0,3.0,,,,,,,,,,,,,,
262,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,5.0,7.0,12.0,118.0,,,,6.0,14,False,,7.0,pep8ify,,,,347.0,47.0,47.0,https://pypi.org/project/pep8ify,,,347.0,,,,3.0,,,,,,,,,,,,,,
263,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,168.0,77.0,4.0,15.0,2553.0,,,,3.0,13,False,,11.0,,,,,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,
264,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,66.0,17.0,75.0,30.0,566.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,False,,34.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
265,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2023-10-01 17:28:23.000,2019-06-27 03:42:48,285.0,,20.0,5.0,22.0,10.0,133.0,,,,5.0,11,False,,4.0,pipenv-pipes,,,,273.0,,,https://pypi.org/project/pipenv-pipes,,,273.0,,,,3.0,,,,,,,,,,,,,,
266,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-06-06 05:02:28.000,2023-06-06 05:02:21,291.0,,3.0,5.0,6.0,,37.0,2023-04-17 06:15:39.465,0.1.7,19.0,2.0,11,False,,6.0,pyship,,,,123.0,,,https://pypi.org/project/pyship,2021-06-09 04:34:00.000,,123.0,,,,3.0,,,,,,,,,,,,,,
267,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000,2022-12-13 04:09:02,54.0,,21.0,19.0,61.0,1.0,185.0,,,,18.0,9,False,,4.0,linty-fresh,,"['flake8', 'mypy']",,19.0,,,https://pypi.org/project/linty-fresh,,,19.0,,,,3.0,,,,,,,,,,,,,,
