,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
84,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-06-26 23:02:47.000,2023-06-26 23:02:46,316.0,11.0,93.0,9.0,199.0,51.0,145.0,953.0,2023-06-05 16:20:30.000,23.6.5,39.0,75.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],32839.0,32839.0,https://pypi.org/project/flake8-bugbear,,,1867008.0,1882490.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-06-07 20:13:22.085,712182.0,2.0,,,,,,,,,,,,,,,,,,,
85,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-06-16 13:24:19.355,2023-06-10 23:09:40,2169.0,64.0,167.0,21.0,765.0,155.0,394.0,779.0,2022-02-06 14:17:08.000,0.5.1,18.0,75.0,31,True,,asv,conda-forge/asv,,1013.0,946.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,32971.0,42348.0,https://anaconda.org/conda-forge/asv,2023-06-16 13:24:19.355,722039.0,2.0,,,,,,,,,,,,,,,,,,,
86,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-06-28 09:33:56.000,2023-02-28 20:05:14,1758.0,,183.0,19.0,355.0,165.0,397.0,686.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,31,True,breathe-doc/breathe,breathe,conda-forge/breathe,,11161.0,10122.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1039.0,334281.0,340366.0,https://anaconda.org/conda-forge/breathe,2023-06-16 13:25:00.223,485265.0,2.0,,529.0,,,,,,,,,,,,,,,,,
87,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2023-06-28 12:16:30.274,2023-05-13 19:04:08,464.0,42.0,205.0,25.0,320.0,124.0,215.0,601.0,2022-11-11 08:16:56.000,3.2.0,21.0,49.0,31,False,,pytest-html,conda-forge/pytest-html,['pytest'],35180.0,35180.0,https://pypi.org/project/pytest-html,,,3246798.0,3260846.0,https://anaconda.org/conda-forge/pytest-html,2023-06-28 12:16:30.274,435488.0,2.0,,,,,,,,,,,,,,,,,,,
88,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-06-27 15:53:20.000,2023-06-27 15:53:19,312.0,15.0,95.0,11.0,197.0,27.0,140.0,487.0,2023-06-27 00:53:55.000,1.23.3,38.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],38883.0,38883.0,https://pypi.org/project/sphinx-autodoc-typehints,,,1226386.0,1234271.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-06-16 13:25:16.719,528330.0,2.0,,,,,,,,,,,,,,,,,,,
89,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-06-23 18:41:35.000,2023-06-23 18:41:34,2970.0,25.0,255.0,70.0,222.0,141.0,229.0,7915.0,2023-06-07 19:15:37.000,1.5.21.4,144.0,40.0,30,True,,scalene,,,469.0,465.0,https://pypi.org/project/scalene,2023-01-06 20:40:06.239,4.0,18945.0,18945.0,,,,2.0,,,,,,,,,,,,,,,,,,,
90,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2023-06-16 13:21:37.623,2023-05-23 15:52:13,1204.0,5.0,207.0,49.0,267.0,144.0,168.0,2695.0,2022-11-03 16:37:24.000,2022.1.3,12.0,92.0,30,False,,pudb,conda-forge/pudb,,5028.0,5028.0,https://pypi.org/project/pudb,,,196427.0,199113.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,222985.0,1.0,,,,,,,,,,,,,,,,,,,
91,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-06-21 14:05:30.000,2023-05-14 14:47:29,1157.0,12.0,115.0,34.0,265.0,109.0,269.0,1975.0,,,22.0,66.0,30,True,,flit,conda-forge/flit,,1462.0,1462.0,https://pypi.org/project/flit,,,148100.0,150229.0,https://anaconda.org/conda-forge/flit,2023-06-16 13:24:46.150,161836.0,3.0,,,,,,,,,,,,,,,,,,,
92,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-06-16 13:22:52.551,2023-01-16 03:40:03,1483.0,,164.0,52.0,162.0,78.0,217.0,1624.0,,,10.0,65.0,30,True,,doit,conda-forge/doit,,1551.0,1551.0,https://pypi.org/project/doit,,,419579.0,422731.0,https://anaconda.org/conda-forge/doit,2023-06-16 13:22:52.551,208097.0,3.0,,,,,,,,,,,,,,,,,,,
93,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-06-20 05:52:41.000,2023-04-04 06:58:55,1023.0,2.0,190.0,55.0,318.0,126.0,193.0,1173.0,2022-11-09 16:51:21.000,6.1.1,95.0,54.0,30,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3066.0,2887.0,https://pypi.org/project/pytest-bdd,2022-11-08 17:18:53.914,179.0,701608.0,702702.0,https://anaconda.org/conda-forge/pytest-bdd,2023-06-16 16:15:16.989,53614.0,2.0,,,,,,,,,,,,,,,,,,,
94,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,,2016-01-15 02:39:17.000,2023-06-16 13:16:44.965,2023-06-08 14:48:42,516.0,4.0,123.0,21.0,134.0,31.0,82.0,1059.0,2023-06-11 13:26:37.000,3.8.0,20.0,54.0,30,False,,prettytable,conda-forge/prettytable,,45556.0,45556.0,https://pypi.org/project/prettytable,,,8305521.0,8318997.0,https://anaconda.org/conda-forge/prettytable,2023-06-16 13:16:44.965,1131997.0,3.0,,,,,,,,,,,,,,,,,,,
95,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-06-22 17:19:13.688,2022-08-29 14:53:21,230.0,,81.0,13.0,46.0,1.0,73.0,811.0,2021-11-08 16:58:17.000,6.6.0,20.0,30.0,30,True,,colorlog,conda-forge/colorlog,,26344.0,26344.0,https://pypi.org/project/colorlog,,,7059750.0,7103700.0,https://anaconda.org/conda-forge/colorlog,2023-06-22 17:19:13.688,1538252.0,3.0,,,,,,,,,,,,,,,,,,,
96,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2023-06-26 17:54:06.000,2023-05-22 18:16:01,1114.0,14.0,128.0,23.0,311.0,51.0,215.0,757.0,,,5.0,74.0,30,False,,nose2,conda-forge/nose2,,23458.0,23458.0,https://pypi.org/project/nose2,,,558315.0,559931.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,98613.0,2.0,,,,,,,,,,,,,,,,,,,
97,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-06-19 12:19:26.000,2023-06-19 12:19:25,147.0,2.0,54.0,17.0,59.0,13.0,39.0,579.0,2022-01-24 01:14:49.000,0.7.0,13.0,23.0,30,True,,mccabe,conda-forge/mccabe,,393816.0,377887.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15929.0,28022231.0,28104919.0,https://anaconda.org/conda-forge/mccabe,2023-06-16 13:17:55.573,6945858.0,2.0,,,,,,,,,,,,,,,,,,,
98,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2023-06-29 13:51:28.000,2023-06-29 13:51:25,10081.0,27.0,5085.0,1089.0,351.0,53.0,4913.0,27388.0,2023-01-02 22:32:55.000,1.7,8.0,128.0,29,False,,sqlmap,,,,,https://pypi.org/project/sqlmap,,,9540.0,9540.0,,,,2.0,,,,,,,,,,,,,,,,,,,
99,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-06-10 23:21:00.000,2023-06-10 23:21:00,1334.0,22.0,235.0,56.0,1109.0,151.0,884.0,2338.0,2023-05-13 17:15:35.000,2.1.137,100.0,113.0,29,True,,pex,,,,,https://pypi.org/project/pex,,,770188.0,898103.0,,,,2.0,,3325798.0,,,,,,,,,,,,,,,,,
100,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-06-16 13:21:31.191,2023-04-11 09:56:01,379.0,1.0,140.0,26.0,83.0,60.0,128.0,1722.0,,,14.0,57.0,29,True,,ipdb,conda-forge/ipdb,,46238.0,46238.0,https://pypi.org/project/ipdb,,,2376985.0,2381481.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,373177.0,1.0,,,,,,,,,,,,,,,,,,,
101,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2023-06-29 02:31:31.000,2023-06-29 02:31:30,644.0,5.0,457.0,70.0,258.0,66.0,150.0,1686.0,,,7.0,91.0,29,False,,pyelftools,conda-forge/pyelftools,,5503.0,5503.0,https://pypi.org/project/pyelftools,,,1527201.0,1528739.0,https://anaconda.org/conda-forge/pyelftools,2023-06-16 13:24:33.275,133861.0,1.0,,,,,,,,,,,,,,,,,,,
102,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-06-18 06:48:16.000,2023-06-18 06:48:14,539.0,1.0,106.0,32.0,81.0,21.0,145.0,1456.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,29,True,,radon,conda-forge/radon,,4721.0,4100.0,https://pypi.org/project/radon,2020-01-28 10:49:55.000,621.0,423786.0,424675.0,https://anaconda.org/conda-forge/radon,2023-06-16 13:24:51.939,60497.0,2.0,,,,,,,,,,,,,,,,,,,
103,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-06-16 13:23:08.435,2022-12-31 03:02:53,264.0,,94.0,26.0,109.0,38.0,77.0,732.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,29,True,,astor,conda-forge/astor,,2158.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2158.0,6452692.0,6480639.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2068093.0,1.0,,,,,,,,,,,,,,,,,,,
104,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-06-20 08:35:36.000,2023-05-31 18:40:16,630.0,11.0,104.0,25.0,154.0,17.0,65.0,712.0,2022-08-07 15:50:19.406,2.0.4,24.0,42.0,29,False,,pyhamcrest,conda-forge/pyhamcrest,,36182.0,34346.0,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1836.0,1465460.0,1471005.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,471408.0,3.0,,,,,,,,,,,,,,,,,,,
105,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-06-16 13:25:11.432,2023-05-15 04:10:28,628.0,5.0,117.0,16.0,183.0,51.0,166.0,558.0,2022-03-26 22:16:11.000,2.5.3,23.0,68.0,29,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],26399.0,26399.0,https://pypi.org/project/pylint-django,,,1089442.0,1091317.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,153357.0,2.0,,253.0,,,,,,,,,,,,,,,,,
106,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,93.0,23.0,107.0,9.0,104.0,544.0,,,21.0,46.0,29,False,,parso,conda-forge/parso,,317855.0,317855.0,https://pypi.org/project/parso,,,18366458.0,18586804.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,14542849.0,2.0,,,,,,,,,,,,,,,,,,,
107,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-06-26 03:16:15.000,2023-05-03 14:19:26,474.0,1.0,184.0,8.0,225.0,14.0,146.0,519.0,2021-11-11 20:59:17.000,3.3.1,28.0,64.0,29,True,,coveralls,conda-forge/coveralls,['pytest'],31589.0,31589.0,https://pypi.org/project/coveralls,,,439516.0,451802.0,https://anaconda.org/conda-forge/coveralls,2023-06-16 13:24:40.028,946056.0,3.0,,,,,,,,,,,,,,,,,,,
108,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-06-16 13:23:45.665,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,12.0,41.0,428.0,2023-02-02 20:53:42.547,1.4.2,31.0,37.0,29,True,,ddt,conda-forge/ddt,,6464.0,5134.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1330.0,358837.0,359972.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,85181.0,3.0,,,,,,,,,,,,,,,,,,,
109,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,4.0,25.0,16.0,34.0,4.0,5.0,423.0,2023-06-07 07:37:46.000,1.1.2,39.0,13.0,29,True,explosion/wasabi,wasabi,conda-forge/wasabi,,30149.0,30149.0,https://pypi.org/project/wasabi,,,3993093.0,4014426.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1109327.0,3.0,,,,,,,,,,,,,,,,,,,
110,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-06-26 01:08:19.695,2023-06-23 02:03:35,566.0,44.0,55.0,9.0,109.0,11.0,121.0,417.0,2023-06-23 02:01:35.326,1.7.3,60.0,26.0,29,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3077.0,2945.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,132.0,353526.0,355743.0,https://anaconda.org/conda-forge/docformatter,2023-06-26 01:08:19.695,73138.0,3.0,,3.0,,,,,,,,,,,,,,,,,
111,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-06-16 16:21:34.925,2022-12-27 17:54:48,436.0,,27.0,11.0,39.0,19.0,18.0,250.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,29,True,,executing,conda-forge/executing,,85308.0,85172.0,https://pypi.org/project/executing,2022-08-28 16:33:00.987,136.0,10360218.0,10543573.0,https://anaconda.org/conda-forge/executing,2023-06-16 16:21:34.925,7700947.0,1.0,,,,,,,,,,,,,,,,,,,
112,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2023-06-16 13:25:25.310,2022-10-08 21:16:38,202.0,,55.0,20.0,106.0,1.0,86.0,219.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,29,True,,typed_ast,conda-forge/typed-ast,,5522.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5522.0,8073174.0,8162085.0,https://anaconda.org/conda-forge/typed-ast,2023-06-16 13:25:25.310,6045965.0,1.0,,,,,,,,,,,,,,,,,,,
113,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-06-16 13:24:50.388,2019-12-22 18:11:19,86.0,,46.0,8.0,33.0,24.0,21.0,203.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,29,False,,astunparse,conda-forge/astunparse,,79538.0,79116.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,422.0,7809339.0,7832581.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,1673455.0,1.0,,,,,,,,,,,,,,,,,,,
114,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-05-12 22:09:01.000,2022-06-22 04:41:01,431.0,,474.0,164.0,153.0,138.0,169.0,9281.0,2022-06-22 04:50:45.000,0.15.1.0,9.0,40.0,28,True,,gdbgui,,,298.0,298.0,https://pypi.org/project/gdbgui,,,51464.0,51872.0,,,,2.0,,14303.0,,,,,,,,,,,,,,,,,
115,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-06-29 14:22:10.000,2023-06-29 12:27:18,2503.0,100.0,277.0,45.0,1274.0,484.0,880.0,4843.0,2023-06-27 09:08:13.000,2023.06.27,107.0,127.0,28,True,,,conda-forge/mamba,,,,,,,,213696.0,https://anaconda.org/conda-forge/mamba,2023-06-27 13:28:56.467,7906772.0,3.0,,,,,,,,,,,,,,,,,,,
116,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-06-28 10:56:14.000,2023-05-26 21:51:12,740.0,21.0,325.0,82.0,386.0,120.0,207.0,2219.0,2023-05-21 15:39:00.833,8.1.0,13.0,129.0,28,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,224570.0,224969.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-06-16 19:24:25.742,11574.0,3.0,,,,,,,,,,,,,,,,,,,
117,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-06-26 21:07:49.000,2023-06-26 01:47:46,3131.0,429.0,271.0,42.0,654.0,104.0,503.0,1788.0,2023-04-12 04:02:57.000,0.3.14,24.0,121.0,28,True,,briefcase,,,,,https://pypi.org/project/briefcase,,,4275.0,4278.0,,,,2.0,,139.0,,,,,,,,,,,,,,,,,
118,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-06-27 08:01:14.000,2023-05-29 13:41:01,712.0,9.0,64.0,14.0,70.0,21.0,51.0,1165.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1318.0,975.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,343.0,1525967.0,1528122.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,155210.0,2.0,,,,,,,,,,,,,,,,,,,
119,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-06-16 13:25:41.484,2022-07-14 18:31:38,706.0,,60.0,18.0,317.0,78.0,125.0,1104.0,2021-07-09 22:21:56.000,0.10.3,13.0,41.0,28,True,,pdbpp,conda-forge/pdbpp,,4891.0,4891.0,https://pypi.org/project/pdbpp,,,258106.0,259516.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,98711.0,2.0,,,,,,,,,,,,,,,,,,,
120,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-06-16 13:15:49.392,2023-04-27 00:15:19,1004.0,3.0,107.0,19.0,67.0,92.0,87.0,1091.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,28,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],7747.0,7093.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,654.0,722351.0,742845.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1783046.0,3.0,,,,,,,,,,,,,,,,,,,
121,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-06-25 03:07:03.000,2023-06-25 03:00:12,602.0,26.0,77.0,15.0,160.0,36.0,69.0,779.0,2023-06-25 03:09:03.218,2.2.0,58.0,37.0,28,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,672.0,,https://pypi.org/project/autoflake,2022-09-01 05:09:02.814,672.0,1569276.0,1578911.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,481768.0,2.0,,,,,,,,,,,,,,,,,,,
122,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-06-28 08:15:42.000,2023-06-23 15:42:37,1503.0,42.0,185.0,24.0,391.0,96.0,384.0,726.0,2022-12-17 15:59:27.000,7.1.0,50.0,119.0,28,True,,setuptools_scm,conda-forge/setuptools_scm,,,,https://pypi.org/project/setuptools_scm,,,15838028.0,15858267.0,https://anaconda.org/conda-forge/setuptools_scm,2023-06-16 13:24:17.147,1760818.0,3.0,,,,,,,,,,,,,,,,,,,
123,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,40.0,9.0,36.0,29.0,52.0,507.0,,,7.0,15.0,28,False,,coloredlogs,anaconda/coloredlogs,,23036.0,23036.0,https://pypi.org/project/coloredlogs,,,6081810.0,6081959.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,10295.0,3.0,,,,,,,,,,,,,,,,,,,
124,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,56.0,95.0,477.0,,,18.0,22.0,28,False,,darglint,conda-forge/darglint,,18790.0,18790.0,https://pypi.org/project/darglint,,,458138.0,459639.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,67585.0,2.0,,,,,,,,,,,,,,,,,,,
125,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-06-16 13:21:20.882,2023-02-09 08:53:43,295.0,,59.0,19.0,60.0,18.0,53.0,473.0,2022-04-20 19:59:44.000,2021.03.14,4.0,24.0,28,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],18473.0,18473.0,https://pypi.org/project/sphinx-autobuild,,,441308.0,443859.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,188836.0,2.0,,,,,,,,,,,,,,,,,,,
126,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-06-27 01:45:21.000,2023-06-09 09:23:50,799.0,46.0,22.0,5.0,477.0,46.0,78.0,351.0,2023-05-29 15:15:41.228,0.33.2,51.0,16.0,28,True,,nitpick,,['flake8'],1256.0,1245.0,https://pypi.org/project/nitpick,2020-05-15 12:39:35.000,11.0,84684.0,84684.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,
