,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
123,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-08-12 17:17:17.000,2023-08-08 07:31:15,426.0,,71.0,18.0,161.0,24.0,91.0,1177.0,2023-04-10 11:18:29.000,0.9.7,29.0,50.0,29,True,,pytest-sugar,conda-forge/pytest-sugar,['pytest'],26298.0,23484.0,https://pypi.org/project/pytest-sugar,2023-04-10 11:17:46.295,2814.0,1042349.0,1048208.0,https://anaconda.org/conda-forge/pytest-sugar,2023-07-02 12:36:24.393,222631.0,3.0,9.0,,,,,,,,,,,,,,,,,,
124,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-11-21 23:54:00.000,2023-04-27 00:15:19,1004.0,,111.0,19.0,73.0,100.0,87.0,1141.0,2022-10-25 21:23:01.695,4.0.0,43.0,39.0,29,True,,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],8610.0,7870.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,740.0,919649.0,940575.0,https://anaconda.org/conda-forge/pytest-benchmark,2023-06-16 13:15:49.392,1925242.0,3.0,,,,,,,,,,,,,,,,,,,
125,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-11-13 21:52:32.000,2023-10-23 21:48:09,645.0,10.0,106.0,25.0,159.0,21.0,65.0,729.0,2023-10-22 15:51:05.000,V2.1.0,25.0,43.0,29,False,,pyhamcrest,conda-forge/pyhamcrest,,37867.0,36017.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,1850.0,1427656.0,1432966.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,477902.0,3.0,,,,,,,,,,,,,,,,,,,
126,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2023-11-01 16:12:44.000,2023-10-24 08:23:51,1761.0,1.0,185.0,19.0,365.0,176.0,399.0,702.0,2023-03-31 19:07:42.000,4.35.0,65.0,107.0,29,True,breathe-doc/breathe,breathe,conda-forge/breathe,,12544.0,11497.0,https://pypi.org/project/breathe,2022-06-20 18:52:31.000,1047.0,324989.0,337726.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,521554.0,2.0,552.0,,,,,,,,,,,,,,,,,,
127,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-11-14 11:15:59.000,2023-11-14 11:15:58,602.0,24.0,31.0,5.0,530.0,7.0,54.0,550.0,2023-08-15 18:04:57.000,3.15.0,33.0,20.0,29,True,,pytest-randomly,conda-forge/pytest-randomly,,7817.0,7531.0,https://pypi.org/project/pytest-randomly,2023-08-15 18:04:57.000,286.0,1160160.0,1166870.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,167760.0,3.0,,,,,,,,,,,,,,,,,,,
128,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-11-13 14:46:14.052,2021-06-11 10:22:09,273.0,,40.0,10.0,36.0,31.0,52.0,516.0,2021-06-11 10:24:04.382,15.0.1,63.0,16.0,29,False,,coloredlogs,anaconda/coloredlogs,,33080.0,30996.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,2084.0,15129306.0,15129468.0,https://anaconda.org/anaconda/coloredlogs,2023-11-13 14:46:14.052,11996.0,3.0,,,,,,,,,,,,,,,,,,,
129,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-11-08 14:34:43.249,2023-11-08 03:04:24,232.0,2.0,111.0,21.0,62.0,11.0,43.0,432.0,2023-11-08 03:05:41.000,1.7.0,32.0,38.0,29,True,,ddt,conda-forge/ddt,,6693.0,5350.0,https://pypi.org/project/ddt,2023-11-08 03:05:41.000,1343.0,465179.0,471611.0,https://anaconda.org/conda-forge/ddt,2023-11-08 14:34:43.249,90059.0,3.0,,,,,,,,,,,,,,,,,,,
130,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2023-11-18 22:04:00.000,2022-03-06 14:20:17,408.0,,385.0,154.0,72.0,77.0,228.0,9644.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,False,,bpytop,conda-forge/bpytop,,159.0,158.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,6118.0,6572.0,https://anaconda.org/conda-forge/bpytop,2023-06-16 19:24:35.135,14982.0,2.0,,,,,,,,,,,,,,,,,,,
131,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-10-23 14:35:37.000,2023-10-23 14:35:37,718.0,2.0,371.0,81.0,162.0,131.0,115.0,4076.0,2022-11-15 17:59:01.069,0.61.0,59.0,103.0,28,True,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,981465.0,985693.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,380573.0,2.0,,,,,,,,,,,,,,,,,,,
132,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,101.0,3152.0,835.0,2374.0,3498.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-05-31 06:47:25.000,108.0,4000.0,4001.0,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
133,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-11-17 11:40:42.000,2023-05-29 13:41:01,712.0,,68.0,15.0,81.0,24.0,51.0,1278.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,,yappi,conda-forge/yappi,,1412.0,1062.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,350.0,1799631.0,1801769.0,https://anaconda.org/conda-forge/yappi,2023-06-16 13:20:48.597,164670.0,2.0,,,,,,,,,,,,,,,,,,,
134,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-11-07 10:47:13.000,2022-07-14 18:31:38,706.0,,66.0,19.0,322.0,98.0,126.0,1206.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,False,,pdbpp,conda-forge/pdbpp,,5947.0,5227.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,720.0,317495.0,318915.0,https://anaconda.org/conda-forge/pdbpp,2023-06-16 13:25:41.484,106546.0,3.0,,,,,,,,,,,,,,,,,,,
135,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-11-05 11:39:24.000,2023-10-11 03:48:44,905.0,13.0,56.0,26.0,123.0,35.0,73.0,1145.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,28,True,,wily,,,209.0,200.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,9.0,13533.0,13533.0,,,,3.0,,,,,,,,,,,,,,,,,,,
136,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-11-23 03:28:55.000,2023-11-23 03:28:48,627.0,21.0,77.0,14.0,174.0,38.0,74.0,819.0,2023-09-01 06:20:05.000,2.2.1,59.0,38.0,28,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,761.0,,https://pypi.org/project/autoflake,2023-09-01 06:19:21.000,761.0,1691404.0,1700761.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,514640.0,2.0,,,,,,,,,,,,,,,,,,,
137,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,1.0,98.0,24.0,109.0,40.0,78.0,751.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2200.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2200.0,5200751.0,5229090.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2238854.0,2.0,,,,,,,,,,,,,,,,,,,
138,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-10-30 05:29:50.000,2022-11-08 15:07:52,1711.0,,172.0,54.0,275.0,134.0,233.0,567.0,2023-02-03 17:52:32.253,2.13.7,123.0,92.0,28,False,,zc.buildout,conda-forge/zc.buildout,,1045.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1045.0,48482.0,49676.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,31052.0,3.0,,,,,,,,,,,,,,,,,,,
139,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-11-21 17:00:19.000,2023-10-28 12:08:30,302.0,7.0,66.0,20.0,65.0,25.0,53.0,488.0,2022-04-20 19:59:44.000,2021.03.14,15.0,25.0,28,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],23450.0,20501.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2949.0,487146.0,490018.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,226930.0,3.0,,,,,,,,,,,,,,,,,,,
140,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-11-07 04:28:34.000,2023-11-07 04:28:34,266.0,8.0,147.0,16.0,130.0,18.0,79.0,472.0,2022-12-19 20:46:55.580,0.13.3,27.0,36.0,28,False,,pep8-naming,conda-forge/pep8-naming,,52457.0,50569.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1888.0,1786800.0,1790616.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,354966.0,2.0,,,,,,,,,,,,,,,,,,,
141,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-11-03 14:34:37.000,2023-11-03 14:34:37,258.0,1.0,25.0,15.0,35.0,4.0,5.0,429.0,2023-06-07 07:37:46.000,1.1.2,41.0,14.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,37427.0,37119.0,https://pypi.org/project/wasabi,2023-06-07 07:36:02.865,308.0,5083746.0,5105607.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1246092.0,3.0,,,,,,,,,,,,,,,,,,,
142,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-11-13 16:46:02.000,2023-04-16 08:34:06,854.0,,30.0,13.0,30.0,177.0,307.0,284.0,2023-06-05 10:23:02.276,0.28.6,48.0,31.0,28,True,,py2app,,,5420.0,4588.0,https://pypi.org/project/py2app,2022-12-27 12:57:01.911,832.0,23655.0,23655.0,,,,3.0,,,,,,,,,,,,,,,,,,,
143,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-08-18 23:41:57.000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,25.0,22.0,210.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,28,False,,astunparse,conda-forge/astunparse,,92616.0,92151.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,465.0,8629639.0,8655839.0,https://anaconda.org/conda-forge/astunparse,2023-06-16 13:24:50.388,2017430.0,2.0,,,,,,,,,,,,,,,,,,,
144,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-11-11 14:33:43.000,2022-12-19 16:44:44,108.0,,39.0,5.0,66.0,8.0,44.0,170.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],21124.0,20198.0,https://pypi.org/project/flake8-quotes,2022-12-19 16:50:01.696,926.0,721991.0,729967.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,686013.0,2.0,,,,,,,,,,,,,,,,,,,
145,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-11-15 19:55:05.000,2023-11-15 19:55:04,103.0,6.0,30.0,12.0,47.0,2.0,32.0,129.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,gast,conda-forge/gast,,139149.0,137191.0,https://pypi.org/project/gast,2023-04-29 19:44:01.995,1958.0,14215389.0,14280269.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2530342.0,2.0,,,,,,,,,,,,,,,,,,,
146,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-11-05 21:17:28.000,2022-12-04 22:09:17,262.0,,158.0,49.0,50.0,49.0,71.0,7865.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,,icecream,conda-forge/icecream,,149.0,21.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,128.0,295300.0,296192.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,27659.0,3.0,,,,,,,,,,,,,,,,,,,
147,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-11-16 20:40:37.000,2023-01-21 22:38:30,6697.0,,206.0,62.0,129.0,324.0,235.0,4954.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,,151.0,149.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,5338.0,5603.0,,,,3.0,12228.0,,,,,,,,,,,,,,,,,,
148,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-11-13 17:40:53.000,2022-07-14 07:40:12,517.0,,100.0,31.0,361.0,43.0,67.0,2537.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1129.0,1105.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,24.0,436372.0,437380.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,35313.0,3.0,,,,,,,,,,,,,,,,,,,
149,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2023-11-03 00:10:48.000,2023-11-02 23:37:53,418.0,22.0,107.0,14.0,156.0,43.0,52.0,2222.0,2023-11-03 00:10:48.000,4.1.2,30.0,42.0,27,True,,line_profiler,conda-forge/line_profiler,,99.0,,https://pypi.org/project/line_profiler,2023-11-03 00:10:48.000,99.0,372522.0,384964.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,447938.0,3.0,,,,,,,,,,,,,,,,,,,
150,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-11-01 17:50:44.000,2023-11-01 17:50:44,3337.0,2.0,600.0,92.0,534.0,135.0,170.0,1723.0,2016-11-25 22:13:29.000,4.0.515,36.0,387.0,27,True,,diamond,,,190.0,156.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,7490.0,7490.0,,,,3.0,,,,,,,,,,,,,,,,,,,
151,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-11-17 20:21:20.000,2023-11-15 15:09:44,591.0,1.0,131.0,32.0,306.0,62.0,119.0,1562.0,2022-12-08 19:10:01.428,2.3.5,56.0,41.0,27,True,,safety,conda-forge/safety,,450.0,29.0,https://pypi.org/project/safety,2023-11-15 15:24:21.000,421.0,1078065.0,1089374.0,https://anaconda.org/conda-forge/safety,2023-06-16 16:15:06.955,86778.0,3.0,426909.0,,,,,,,,,,,,,,,,,,
152,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000,2022-07-24 14:45:54,478.0,,86.0,10.0,61.0,56.0,53.0,1097.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,27,False,,pympler,conda-forge/pympler,,352.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,352.0,1323299.0,1328190.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,391306.0,3.0,,,,,,,,,,,,,,,,,,,
153,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-10-26 13:50:09.000,2022-08-08 11:25:05,700.0,,102.0,20.0,98.0,56.0,95.0,1031.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,False,,pylama,,,6819.0,6150.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,669.0,193761.0,193761.0,,,,3.0,,,,,,,,,,,,,,,,,,,
154,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2023-11-23 12:43:25.000,2023-11-23 12:41:05,375.0,9.0,53.0,17.0,78.0,27.0,126.0,736.0,2023-11-07 09:57:34.000,2.1.0,91.0,24.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1190.0,1181.0,https://pypi.org/project/pytest-testmon,2023-11-23 12:43:25.000,9.0,183943.0,184530.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40570.0,3.0,,,,,,,,,,,,,,,,,,,
155,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,44.0,712.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,27,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9562.0,8876.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,686.0,491081.0,493589.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,95339.0,3.0,,,,,,,,,,,,,,,,,,,
156,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,71.0,95.0,481.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,darglint,conda-forge/darglint,,20021.0,19895.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,126.0,437688.0,439317.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,81489.0,3.0,,,,,,,,,,,,,,,,,,,
157,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-11-20 21:26:24.000,2023-11-20 21:25:51,861.0,43.0,21.0,4.0,507.0,47.0,82.0,370.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,27,True,,nitpick,,['flake8'],1283.0,1271.0,https://pypi.org/project/nitpick,2023-08-19 01:46:40.000,12.0,44175.0,44175.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,
158,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-25 06:22:00.000,2023-09-25 06:20:54,1070.0,2.0,66.0,33.0,7.0,,,233.0,2023-04-27 15:17:02.669,6.0.1,40.0,187.0,27,True,,hacking,,['flake8'],4398.0,,https://pypi.org/project/hacking,2023-04-27 15:17:02.669,4398.0,73584.0,73584.0,,,,3.0,,,,,,,,,,,,,,,,,,,
159,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-11-03 15:56:08.359,2023-11-03 11:04:28,323.0,38.0,22.0,4.0,72.0,1.0,45.0,106.0,2023-11-03 08:51:01.000,2.2.0,28.0,18.0,27,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],10354.0,9844.0,https://pypi.org/project/flake8-builtins,2023-11-03 08:51:01.000,510.0,691850.0,709560.0,https://anaconda.org/conda-forge/flake8-builtins,2023-11-03 15:56:08.359,230234.0,3.0,,,,,,,,,,,,,,,,,,,
160,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-10-17 20:25:49.000,2023-09-21 19:22:19,335.0,4.0,160.0,53.0,134.0,40.0,135.0,4411.0,2023-03-20 14:10:04.829,23.3.0,23.0,47.0,26,True,,monkeytype,conda-forge/monkeytype,,26.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,26.0,76648.0,77443.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,55661.0,2.0,,,,,,,,,,,,,,,,,,,
161,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2018-02-28 04:47:03.000,2023-11-14 14:07:08.706,2022-02-16 05:16:40,168.0,,383.0,76.0,41.0,24.0,38.0,4031.0,2023-11-14 00:57:34.000,4.0.1,212.0,16.0,26,False,,rebound,conda-forge/rebound,,47.0,24.0,https://pypi.org/project/rebound,2023-11-14 00:57:34.000,23.0,12891.0,20479.0,https://anaconda.org/conda-forge/rebound,2023-11-14 14:07:08.706,318605.0,3.0,235.0,,,,,,,,,,,,,,,,,,
162,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,371.0,5.0,1.0,,,3962.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,981465.0,985693.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,380573.0,3.0,,11.0,,,,,,,,,,,,,,,,,
163,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1962.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,323.0,255.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,68.0,22819.0,22819.0,,,,3.0,,,,,,,,,,,,,,,,,,,
164,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-08-24 02:21:44.000,2022-12-21 03:55:00,575.0,,140.0,8.0,116.0,123.0,205.0,1042.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,,pdoc3,anaconda/pdoc3,,3929.0,3711.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,218.0,176165.0,176201.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1759.0,3.0,,,,,,,,,,,,,,,,,,,
