,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
124,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-02-07 17:12:40.000,2022-02-07 06:40:37,237.0,15.0,33.0,7.0,84.0,41.0,200.0,2022-02-07 17:12:40.000,0.9.1,19.0,16.0,8.0,28,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],1897.0,1511.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,386.0,551469.0,552324.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,20520.0,3.0,,,,,,,,,,,,,,,,,,,
125,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,7.0,33.0,21.0,176.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,18.0,28,False,astunparse,conda-forge/astunparse,,37810.0,37527.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,5792569.0,5803136.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,591784.0,3.0,,,,,,,,,,,,,,,,,,,
126,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2021-11-15 08:20:52.503,2021-11-13 21:38:20,92.0,,26.0,10.0,40.0,25.0,118.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,1.0,28,True,gast,conda-forge/gast,,78695.0,76832.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,11324650.0,11355382.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1382964.0,3.0,,,,,,,,,,,,,,,,,,,
127,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-01-02 03:47:38.000,2021-12-22 19:22:48,405.0,6.0,323.0,159.0,70.0,220.0,8257.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,62.0,27,True,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,9476.0,9793.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,3811.0,3.0,,,,,,,,,,,,,,,,,,,
128,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-02-16 08:21:38.449,2022-02-15 23:32:26,226.0,13.0,119.0,50.0,33.0,60.0,5724.0,2022-02-15 23:36:40.000,2.1.2,16.0,18.0,28.0,27,True,icecream,conda-forge/icecream,,51.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,51.0,161422.0,161617.0,https://anaconda.org/conda-forge/icecream,2022-02-16 08:21:38.449,1951.0,3.0,,2.0,,,,,,,,,,,,,,,,,
129,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-02-11 05:38:17.000,2022-02-11 05:38:13,543.0,47.0,133.0,38.0,33.0,90.0,3122.0,2022-02-11 05:28:33.000,2.3.1,24.0,2.0,19.0,27,True,alive-progress,conda-forge/alive-progress,,677.0,611.0,https://pypi.org/project/alive-progress,2022-02-11 05:28:33.000,66.0,32522.0,33031.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,12230.0,3.0,,,,,,,,,,,,,,,,,,,
130,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-02-17 11:22:49.000,2022-02-15 18:41:06,1734.0,190.0,149.0,35.0,749.0,545.0,2768.0,2022-02-11 18:19:35.000,2022.02.11,88.0,72.0,221.0,27,True,,conda-forge/mamba,,,,,,,,57312.0,https://anaconda.org/conda-forge/mamba,2022-02-14 10:25:20.427,2005952.0,3.0,,,,,,,,,,,,,,,,,,,
131,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-02-16 06:10:56.000,2022-02-16 06:09:28,487.0,56.0,82.0,34.0,330.0,62.0,2097.0,2022-02-10 14:51:38.000,1.3.3,31.0,17.0,29.0,27,True,notifiers,conda-forge/notifiers,,17.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,17.0,343779.0,344915.0,https://anaconda.org/conda-forge/notifiers,2021-11-16 00:29:21.949,15904.0,3.0,,,,,,,,,,,,,,,,,,,
132,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,594.0,157.0,33.0,119.0,1765.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,171.0,27,False,uiautomator,,,272.0,205.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,28090.0,28090.0,,,,3.0,,,,,,,,,,,,,,,,,,,
133,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-02-10 04:00:00.000,2022-02-10 04:00:00,1237.0,17.0,215.0,37.0,277.0,263.0,1337.0,2021-03-06 05:37:12.000,0.3.5,36.0,89.0,112.0,27,True,briefcase,,,16.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000,16.0,3471.0,3471.0,,,,2.0,,,,,,,,,,,,,,,,,,,
134,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2021-12-29 11:53:11.000,2021-12-29 11:52:34,474.0,6.0,75.0,8.0,49.0,50.0,878.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,40.0,27,True,pympler,conda-forge/pympler,,294.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,294.0,1263030.0,1266045.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935,177898.0,3.0,,,,,,,,,,,,,,,,,,,
135,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2021-12-15 13:51:36.167,2021-12-08 13:47:41,655.0,2.0,53.0,11.0,42.0,38.0,842.0,2021-10-05 13:05:13.000,1.3.3,19.0,26.0,17.0,27,True,yappi,conda-forge/yappi,,874.0,533.0,https://pypi.org/project/yappi,2021-12-15 13:51:36.167,341.0,886325.0,888052.0,https://anaconda.org/conda-forge/yappi,2021-11-07 16:26:03.838,96715.0,3.0,,,,,,,,,,,,,,,,,,,
136,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-02-12 13:47:39.000,2022-02-07 18:25:57,495.0,31.0,63.0,6.0,129.0,184.0,620.0,2022-02-06 19:21:38.000,0.18.0,42.0,26.0,54.0,27,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],163.0,,https://pypi.org/project/mkdocstrings,2022-02-06 19:18:22.000,163.0,142361.0,143127.0,https://anaconda.org/conda-forge/mkdocstrings,2021-12-28 00:30:39.821,12270.0,2.0,,,,,,,,,,,,,,,,,,,
137,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-01-20 12:12:45.137,2021-06-11 10:22:09,273.0,,37.0,7.0,34.0,49.0,450.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,25.0,27,True,coloredlogs,anaconda/coloredlogs,,12085.0,10351.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,2413426.0,2413494.0,https://anaconda.org/anaconda/coloredlogs,2022-01-20 12:12:45.137,3637.0,3.0,,,,,,,,,,,,,,,,,,,
138,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-01-21 20:05:44.000,2021-10-18 03:34:23,504.0,,37.0,7.0,56.0,94.0,387.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,48.0,27,True,darglint,conda-forge/darglint,,1796.0,1743.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,273986.0,275019.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,29985.0,3.0,,,,,,,,,,,,,,,,,,,
139,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-02-06 16:14:27.000,2022-02-06 12:47:09,702.0,6.0,19.0,11.0,17.0,278.0,170.0,2021-09-27 15:32:37.000,0.26.1,42.0,27.0,110.0,27,True,py2app,,,4753.0,3926.0,https://pypi.org/project/py2app,2021-09-27 15:32:37.000,827.0,14701.0,14701.0,,,,2.0,,,,,,,,,,,,,,,,,,,
140,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2021-12-15 15:00:09.741,2021-10-19 07:06:59,104.0,,33.0,3.0,61.0,40.0,135.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,3.0,27,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],5159.0,4335.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,593337.0,602406.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,589517.0,3.0,,,,,,,,,,,,,,,,,,,
141,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-01-19 09:57:47.000,2022-01-19 09:57:46,276.0,4.0,40.0,6.0,62.0,41.0,119.0,2021-10-14 11:43:49.000,4.1.1,33.0,31.0,13.0,27,True,flake8-isort,conda-forge/flake8-isort,['flake8'],5338.0,4749.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,589.0,621651.0,622188.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684,15063.0,3.0,,,,,,,,,,,,,,,,,,,
142,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-02-17 11:15:44.000,2022-01-31 05:21:05,5337.0,327.0,137.0,56.0,90.0,173.0,3485.0,2021-10-26 00:49:29.000,pyoxidizer/0.18.0,10.0,38.0,260.0,26,True,pyoxidizer,,,,,https://pypi.org/project/pyoxidizer,2021-10-26 00:43:39.000,,1429.0,1495.0,,,,3.0,1666.0,,,,,,,,,,,,,,,,,,
143,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,109.0,23.0,221.0,161.0,1741.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,108.0,26,False,dephell,,,365.0,353.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,16934.0,16939.0,,,,3.0,168.0,,,,,,,,,,,,,,,,,,
144,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2021-12-04 10:32:13.000,2021-11-27 18:29:02,698.0,1.0,46.0,18.0,301.0,116.0,863.0,2021-07-09 22:22:20.000,0.10.3,26.0,40.0,64.0,26,True,pdbpp,conda-forge/pdbpp,,3175.0,2583.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,533939.0,535214.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,68852.0,3.0,,,,,,,,,,,,,,,,,,,
145,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2021-12-15 15:32:37.134,2021-06-14 13:01:06,986.0,,92.0,17.0,61.0,78.0,855.0,2021-04-17 19:47:26.000,3.4.1,42.0,34.0,78.0,26,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],3134.0,2578.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,556.0,399829.0,416737.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860,1200506.0,3.0,,,,,,,,,,,,,,,,,,,
146,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-02-06 13:37:43.385,2019-06-15 20:36:43,183.0,,50.0,12.0,48.0,42.0,623.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,39.0,26,False,pytest-watch,conda-forge/pytest-watch,['pytest'],3966.0,3392.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,286251.0,287369.0,https://anaconda.org/conda-forge/pytest-watch,2022-02-06 13:37:43.385,54822.0,3.0,,,,,,,,,,,,,,,,,,,
147,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2021-09-01 03:13:36.000,2020-12-27 17:36:40,439.0,,51.0,10.0,36.0,33.0,488.0,2019-08-04 15:14:24.000,1.3.1,36.0,17.0,34.0,26,False,autoflake,conda-forge/autoflake,,4368.0,3869.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,499.0,682646.0,690151.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,255203.0,2.0,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
148,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-01-23 20:02:29.000,2022-01-23 19:39:11,241.0,2.0,58.0,15.0,107.0,72.0,363.0,2021-08-08 02:45:08.000,0.12.1,23.0,32.0,14.0,26,False,pep8-naming,conda-forge/pep8-naming,,10979.0,9270.0,https://pypi.org/project/pep8-naming,2021-08-08 02:45:08.000,1709.0,1221380.0,1224328.0,https://anaconda.org/conda-forge/pep8-naming,2021-08-08 04:41:02.577,212263.0,3.0,,,,,,,,,,,,,,,,,,,
149,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-02-12 10:03:26.000,2022-02-12 10:03:25,415.0,32.0,16.0,5.0,364.0,34.0,334.0,2022-01-10 17:10:08.000,3.8.0,31.0,12.0,8.0,26,True,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],528.0,,https://pypi.org/project/flake8-comprehensions,2022-01-10 17:10:08.000,528.0,639433.0,647402.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-01-10 21:45:55.529,502057.0,3.0,,,,,,,,,,,,,,,,,,,
150,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-01-03 17:23:29.000,2022-01-03 17:23:29,683.0,1.0,94.0,19.0,118.0,138.0,2018.0,2021-01-16 17:51:40.000,2.3,42.0,30.0,17.0,25,True,vulture,conda-forge/vulture,,1659.0,1442.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000,217.0,233706.0,234483.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062,51304.0,2.0,,,,,,,,,,,,,,,,,,,
151,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-01-24 19:19:33.000,2022-01-24 19:14:58,197.0,3.0,79.0,28.0,105.0,71.0,1373.0,2022-01-24 19:19:34.000,1.0.1,58.0,35.0,30.0,25,True,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,15756.0,15761.0,,,,3.0,173.0,,,,,,,,,,,,,,,,,,
152,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-02-17 09:04:03.000,2022-02-17 09:03:38,557.0,63.0,21.0,7.0,19.0,66.0,1056.0,2022-02-09 07:30:29.000,0.10.0,17.0,9.0,13.0,25,True,beartype,conda-forge/beartype,,29.0,,https://pypi.org/project/beartype,2022-02-09 07:30:29.000,29.0,72610.0,73121.0,https://anaconda.org/conda-forge/beartype,2022-02-10 13:09:12.806,10222.0,3.0,,,,,,,,,,,,,,,,,,,
153,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-02-03 14:42:26.000,2022-02-03 14:42:26,570.0,1.0,121.0,8.0,106.0,191.0,790.0,2021-08-03 14:51:19.000,0.10.0,34.0,57.0,87.0,25,True,pdoc3,anaconda/pdoc3,,1407.0,1290.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,278754.0,278774.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,545.0,3.0,,,,,,,,,,,,,,,,,,,
154,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2021-12-16 01:21:37.421,2021-12-15 17:43:12,1026.0,67.0,37.0,13.0,21.0,50.0,659.0,2021-12-15 20:36:30.000,3.4.3,49.0,9.0,37.0,25,True,hunter,conda-forge/hunter,,99.0,78.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,21.0,8044.0,8540.0,https://anaconda.org/conda-forge/hunter,2021-12-16 01:21:37.421,3475.0,3.0,,,,,,,,,,,,,,,,,,,
155,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,3.0,70.0,28.0,106.0,46.0,628.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,80.0,25,True,redbaron,,,470.0,354.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,35078.0,35078.0,,,,2.0,,,,,,,,,,,,,,,,,,,
156,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,23.0,84.0,52.0,483.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,45.0,25,False,mamba,,,529.0,411.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,21251.0,21251.0,,,,3.0,,,,,,,,,,,,,,,,,,,
157,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-02-12 10:03:31.000,2022-02-12 10:03:30,451.0,42.0,22.0,3.0,399.0,42.0,399.0,2022-01-10 17:14:34.000,3.11.0,29.0,16.0,6.0,25,True,pytest-randomly,conda-forge/pytest-randomly,,178.0,,https://pypi.org/project/pytest-randomly,2022-01-10 17:14:34.000,178.0,437516.0,442117.0,https://anaconda.org/conda-forge/pytest-randomly,2022-01-10 21:33:59.865,18405.0,3.0,,,,,,,,,,,,,,,,,,,
158,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-01-31 07:09:19.000,2021-12-27 17:39:09,174.0,2.0,27.0,4.0,69.0,24.0,340.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,8.0,25,True,interrogate,,,1367.0,1332.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,35.0,103169.0,103169.0,,,,3.0,,,,,,,,,,,,,,,,,,,
159,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,9.0,52.0,14.0,100.0,29.0,268.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,46.0,25,True,baron,,,256.0,197.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,36309.0,36309.0,,,,2.0,,,,,,,,,,,,,,,,,,,
160,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-02-09 10:54:47.000,2021-10-16 09:35:29,527.0,,31.0,5.0,60.0,72.0,250.0,,,41.0,20.0,17.0,25,True,check-manifest,conda-forge/check-manifest,,9575.0,7086.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000,2489.0,175002.0,176011.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389,38346.0,3.0,,,,,,,,,,,,,,,,,,,
161,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-02-16 22:56:55.000,2022-02-16 22:56:52,290.0,1.0,130.0,50.0,106.0,112.0,3668.0,2021-05-21 22:24:36.000,21.5.0,21.0,37.0,37.0,24,True,monkeytype,conda-forge/monkeytype,,187.0,164.0,https://pypi.org/project/monkeytype,2021-05-21 22:24:36.000,23.0,41123.0,41897.0,https://anaconda.org/conda-forge/monkeytype,2021-05-22 12:13:35.937,37928.0,3.0,,,,,,,,,,,,,,,,,,,
162,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,14.0,84.0,93.0,446.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,37.0,24,True,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,37646.0,38023.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,23786.0,3.0,,,,,,,,,,,,,,,,,,,
163,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2021-06-24 02:56:51.000,2021-03-14 13:43:08,285.0,,51.0,12.0,54.0,44.0,375.0,2021-03-14 13:46:47.000,2021.3.14,15.0,17.0,14.0,24,True,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,246477.0,247906.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,82890.0,3.0,,,,,,,,,,,,,,,,,,,
164,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-02-13 22:46:23.000,2022-02-13 09:44:38,1013.0,8.0,47.0,17.0,24.0,98.0,362.0,2022-02-13 10:35:33.000,0.11.1.0,20.0,14.0,5.0,24,True,py2exe,,,1570.0,1394.0,https://pypi.org/project/py2exe,2022-02-13 10:37:10.000,176.0,21697.0,21923.0,,,,3.0,7921.0,,,,,,,,,,,,,,,,,,
165,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-02-11 04:16:07.000,2022-02-11 04:16:07,443.0,2.0,35.0,11.0,34.0,22.0,258.0,2019-11-10 16:23:03.000,1.3.1,48.0,16.0,27.0,24,True,docformatter,conda-forge/docformatter,,932.0,843.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,89.0,106486.0,107360.0,https://anaconda.org/conda-forge/docformatter,2020-12-29 08:31:19.772,14862.0,3.0,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
