,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
154,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,14.0,6.0,256.0,19.0,30.0,304.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,27,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17385.0,17272.0,https://pypi.org/project/flake8-eradicate,2022-08-11 07:18:01.020,113.0,558589.0,558987.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,11966.0,2.0,,,,,,,,,,,,,,,,,,,
155,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,37.0,4.0,65.0,6.0,44.0,168.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,27,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],20599.0,19678.0,https://pypi.org/project/flake8-quotes,2022-12-19 16:50:01.696,921.0,692096.0,700146.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,684311.0,2.0,,,,,,,,,,,,,,,,,,,
156,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-07-03 07:21:35.215,2023-04-29 19:35:43,97.0,,30.0,12.0,45.0,3.0,30.0,128.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,27,True,,gast,conda-forge/gast,,133811.0,131856.0,https://pypi.org/project/gast,2023-04-29 19:44:01.995,1955.0,12400647.0,12465408.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2460949.0,3.0,-2.0,,,,,,,,,,,,,,,,,,
157,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,371.0,5.0,1.0,,,3953.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,211.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,211.0,865303.0,869450.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,369120.0,3.0,11.0,,,,,,,,,,,,,,,,,,
158,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1943.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,322.0,254.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,68.0,22417.0,22417.0,,,,3.0,,,,,,,,,,,,,,,,,,,
159,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,86.0,10.0,60.0,56.0,53.0,1086.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,False,,pympler,conda-forge/pympler,,347.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,347.0,1605080.0,1609900.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,380790.0,3.0,,,,,,,,,,,,,,,,,,,
160,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,102.0,20.0,97.0,56.0,95.0,1023.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,26,False,,pylama,,,6705.0,6051.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,654.0,182504.0,182504.0,,,,3.0,,,,,,,,,,,,,,,,,,,
161,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-08-24 02:21:44.000,2022-12-21 03:55:00,575.0,,139.0,8.0,116.0,123.0,203.0,1012.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,,pdoc3,anaconda/pdoc3,,3823.0,3605.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,218.0,186271.0,186304.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1579.0,3.0,,,,,,,,,,,,,,,,,,,
162,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-09-28 06:00:07.530,2023-05-18 17:02:25,1091.0,,80.0,25.0,77.0,6.0,173.0,773.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,26,True,,green,conda-forge/green,,235.0,,https://pypi.org/project/green,2022-09-21 00:00:55.818,235.0,12829.0,16170.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,130318.0,3.0,,,,,,,,,,,,,,,,,,,
163,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-09-03 20:47:47.000,2023-07-13 12:56:05,366.0,3.0,51.0,18.0,78.0,27.0,120.0,721.0,2023-07-13 13:22:05.000,2.0.12,84.0,24.0,26,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1171.0,1165.0,https://pypi.org/project/pytest-testmon,2023-07-13 13:17:02.192,6.0,138881.0,139474.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40335.0,3.0,,,,,,,,,,,,,,,,,,,
164,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-05 08:15:44.000,2023-08-03 07:40:25,478.0,6.0,78.0,18.0,450.0,13.0,110.0,587.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,26,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,101.0,,https://pypi.org/project/mypy-protobuf,2023-07-29 00:23:21.000,101.0,1618489.0,1621793.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,115652.0,3.0,,,,,,,,,,,,,,,,,,,
165,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,56.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],621.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,621.0,103293.0,103293.0,,,,3.0,,,,,,,,,,,,,,,,,,,
166,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-10-03 11:56:39.000,2023-09-07 20:35:16,182.0,4.0,40.0,5.0,107.0,27.0,27.0,502.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,interrogate,,,5354.0,5176.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,178.0,97698.0,97698.0,,,,3.0,,,,,,,,,,,,,,,,,,,
167,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-10-04 14:02:06.000,2023-10-03 08:15:02,821.0,21.0,21.0,3.0,486.0,45.0,80.0,362.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,26,True,,nitpick,,['flake8'],1278.0,1266.0,https://pypi.org/project/nitpick,2023-08-19 01:46:40.000,12.0,17432.0,17432.0,,,,3.0,,5.0,,,,,,,,,,,,,,,,,
168,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-10-04 13:12:44.000,2023-10-04 13:12:43,568.0,4.0,39.0,6.0,71.0,20.0,76.0,282.0,,,43.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,12687.0,9558.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,3129.0,202415.0,204200.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,103565.0,3.0,,,,,,,,,,,,,,,,,,,
169,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-10-02 00:50:42.000,2023-10-02 00:50:42,537.0,22.0,38.0,10.0,58.0,3.0,61.0,163.0,2023-07-16 18:33:22.000,0.9.31,31.0,24.0,26,True,,asteval,conda-forge/asteval,,176.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,176.0,284052.0,294266.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,326865.0,3.0,,,,,,,,,,,,,,,,,,,
170,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,44.0,18.0,6.0,83.0,11.0,41.0,156.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,26,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],417.0,399.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,18.0,67634.0,68460.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,16514.0,3.0,,71.0,,,,,,,,,,,,,,,,,
171,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-10-02 23:34:50.000,2023-09-21 19:22:19,335.0,5.0,159.0,55.0,133.0,40.0,135.0,4366.0,2023-03-20 14:10:04.829,23.3.0,23.0,47.0,25,True,,monkeytype,conda-forge/monkeytype,,26.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,26.0,55870.0,56661.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,54623.0,2.0,,,,,,,,,,,,,,,,,,,
172,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,838.0,821.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,17.0,3573.0,3577.0,,,,3.0,,252.0,,,,,,,,,,,,,,,,,
173,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,96.0,35.0,76.0,44.0,34.0,1489.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,25,True,,bowler,conda-forge/bowler,,13.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,13.0,80850.0,81146.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17504.0,2.0,,,,,,,,,,,,,,,,,,,
174,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-08-31 12:24:27.000,2023-02-20 18:24:13,204.0,,35.0,8.0,35.0,9.0,21.0,1252.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,330.0,302.0,https://pypi.org/project/stackprinter,2022-11-24 20:30:35.533,28.0,290351.0,290503.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,7955.0,3.0,,,,,,,,,,,,,,,,,,,
175,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-10-05 13:48:57.000,2020-11-16 12:31:58,468.0,,63.0,24.0,86.0,45.0,52.0,508.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,25,False,,mamba,,,971.0,843.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,128.0,6559.0,6559.0,,,,3.0,,,,,,,,,,,,,,,,,,,
176,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-10-02 16:57:09.000,2023-09-30 10:39:36,1132.0,27.0,163.0,33.0,398.0,39.0,294.0,418.0,2023-08-11 17:02:05.000,3.4.5,43.0,70.0,25,True,,,constructor,,15.0,15.0,,,,,98.0,https://anaconda.org/anaconda/constructor,2023-09-07 06:05:35.443,8636.0,3.0,,276.0,,,,,,,,,,,,,,,,,
177,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-08-19 21:30:31.000,2023-08-19 21:19:39,96.0,4.0,31.0,7.0,17.0,15.0,55.0,368.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,25,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],3355.0,3246.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2023-08-19 21:30:31.000,109.0,161395.0,161395.0,,,,3.0,,,,,,,,,,,,,,,,,,,
178,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,20.0,21.0,345.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,25,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2197.0,2043.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,154.0,477048.0,483808.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,527332.0,3.0,,,,,,,,,,,,,,,,,,,
179,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,11.0,52.0,230.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,25,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],4184.0,3712.0,https://pypi.org/project/pytest-mypy,2022-12-18 18:49:02.248,472.0,256121.0,258090.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,86651.0,3.0,,,,,,,,,,,,,,,,,,,
180,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-10-03 20:24:49.695,2023-10-03 12:24:01,131.0,13.0,21.0,7.0,51.0,7.0,13.0,218.0,2023-10-03 12:20:54.000,1.5.0,11.0,11.0,25,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1628.0,1508.0,https://pypi.org/project/pytest-datadir,2023-10-03 12:20:51.000,120.0,179493.0,198055.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,222747.0,3.0,,,,,,,,,,,,,,,,,,,
181,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,9.0,171.0,33.0,23.0,198.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1091.0,1045.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,46.0,99651.0,99928.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,9434.0,3.0,,,,,,,,,,,,,,,,,,,
182,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,24.0,5.0,25.0,7.0,16.0,189.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,25,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14478.0,14384.0,https://pypi.org/project/eradicate,2023-06-09 06:33:02.577,94.0,618570.0,618875.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,9164.0,2.0,,,,,,,,,,,,,,,,,,,
183,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-10-02 17:14:18.000,2023-10-02 17:14:17,169.0,4.0,11.0,2.0,53.0,6.0,23.0,160.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,flake8-black,conda-forge/flake8-black,['flake8'],7474.0,7217.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,257.0,997702.0,1006389.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,451732.0,3.0,,,,,,,,,,,,,,,,,,,
184,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-10-03 00:21:12.000,2023-09-16 10:58:51,294.0,9.0,21.0,4.0,67.0,2.0,43.0,105.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,25,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],10157.0,9651.0,https://pypi.org/project/flake8-builtins,2022-12-22 23:44:03.313,506.0,629340.0,632039.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,224088.0,3.0,,,,,,,,,,,,,,,,,,,
185,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4445.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,84.0,105540.0,105540.0,,,,3.0,,,,,,,,,,,,,,,,,,,
186,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-10-03 18:54:37.000,2023-09-07 16:41:57,207.0,2.0,89.0,28.0,117.0,43.0,77.0,1619.0,2023-09-07 16:49:17.000,1.0.4,61.0,39.0,24,True,,shiv,,,13.0,,https://pypi.org/project/shiv,2023-09-07 16:47:11.000,13.0,31240.0,31251.0,,,,3.0,,600.0,,,,,,,,,,,,,,,,,
187,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,80.0,48.0,674.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,redbaron,,,720.0,589.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,131.0,48400.0,48400.0,,,,3.0,,,,,,,,,,,,,,,,,,,
188,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-09-25 23:45:56.000,2023-01-27 11:02:15,1077.0,,81.0,21.0,34.0,19.0,133.0,647.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,24,True,,py2exe,,,2033.0,1856.0,https://pypi.org/project/py2exe,2022-11-05 16:36:06.716,177.0,15141.0,15405.0,,,,3.0,,14534.0,,,,,,,,,,,,,,,,,
189,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-10-02 23:42:44.000,2023-09-26 08:18:42,369.0,32.0,40.0,8.0,221.0,8.0,62.0,560.0,2023-08-16 08:58:38.000,1.16.0,26.0,19.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,34.0,,https://pypi.org/project/blacken-docs,2023-08-16 08:58:38.000,34.0,158941.0,159753.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,31698.0,3.0,,,,,,,,,,,,,,,,,,,
190,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-10-01 10:45:28.000,2023-09-27 22:50:45,308.0,28.0,55.0,28.0,296.0,22.0,77.0,543.0,2023-07-17 20:20:42.042,2.0.0,10.0,39.0,24,False,,fixit,,,47.0,45.0,https://pypi.org/project/fixit,2023-07-17 20:33:00.500,2.0,33464.0,33464.0,,,,3.0,,,,,,,,,,,,,,,,,,,
191,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,76.0,24.0,116.0,55.0,58.0,520.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,24,True,,pytest-virtualenv,conda-forge/pytest-shutil,,75.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,75.0,39065.0,39905.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,52924.0,3.0,,,,,,,,,,,,,,,,,,,
192,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,83.0,13.0,85.0,41.0,93.0,455.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,24,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,48319.0,48654.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27845.0,3.0,,,,,,,,,,,,,,,,,,,
193,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-09-13 20:26:49.000,2023-09-13 20:26:49,293.0,1.0,71.0,10.0,101.0,12.0,90.0,276.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1252.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1252.0,420763.0,423663.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,240765.0,3.0,,,,,,,,,,,,,,,,,,,
194,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-09-24 00:06:12.000,2023-09-24 00:06:10,594.0,3.0,40.0,7.0,27.0,30.0,46.0,173.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,releases,conda-forge/sphinx-releases,['sphinx'],964.0,593.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,371.0,18295.0,19059.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49696.0,3.0,,,,,,,,,,,,,,,,,,,
195,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,28.0,4.0,38.0,5.0,26.0,126.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,,flake8-commas,,['flake8'],16745.0,16357.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,388.0,403756.0,403756.0,,,,3.0,,,,,,,,,,,,,,,,,,,
