,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_forge
167,cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",packaging,22,True,marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000000,2021-12-08 04:58:13.804000,2021-12-08 02:42:13.000000,172.0,649.0,830.0,2021-12-08 02:45:09.000000,6.9,36.0,93.0,63.0,conda-forge/cx_freeze,cx_freeze,,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000000,153.0,29395.0,32336.0,https://anaconda.org/conda-forge/cx_freeze,2021-12-08 04:58:13.804000,102960.0,3.0,,,,,,,,,,,,,,,,
168,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,22,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000000,2021-11-11 16:57:18.000000,2021-11-11 16:24:42.000000,24.0,19.0,659.0,2021-11-11 16:57:18.000000,0.4.1,12.0,21.0,18.0,,snoop,418.0,8.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000000,8.0,11996.0,11996.0,,,,3.0,,,,,,,,,,,,,,,,
169,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,22,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000000,2021-11-22 12:51:12.000000,2021-11-10 20:51:55.000000,89.0,49.0,612.0,2021-11-03 13:04:54.000000,2.4.0,18.0,38.0,24.0,conda-forge/prettytable,prettytable,365.0,0.0,,https://pypi.org/project/prettytable,2021-11-03 13:04:54.000000,0.0,1926280.0,1931361.0,https://anaconda.org/conda-forge/prettytable,2021-11-03 16:22:13.588000,335369.0,3.0,,,,,,,,,,,,,,,,
170,pytest-testmon,https://github.com/tarpas/pytest-testmon,,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,testing,22,True,tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000000,2021-10-22 07:06:32.000000,2021-10-22 07:00:49.000000,29.0,88.0,505.0,2021-10-22 07:01:51.000000,1.2.2,39.0,16.0,28.0,conda-forge/pytest-testmon,pytest-testmon,287.0,98.0,,https://pypi.org/project/pytest-testmon,2021-10-22 07:01:51.000000,98.0,48923.0,49641.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063000,33030.0,3.0,['pytest'],,,,,,,,,,,,,,,
171,flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,,A flake8 plugin to help you write better list/set/dict comprehensions.,linters,22,True,adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000000,2021-12-06 19:08:55.000000,2021-12-06 19:08:54.000000,15.0,34.0,315.0,2021-10-11 13:39:20.000000,3.7.0,30.0,12.0,7.0,conda-forge/flake8-comprehensions,flake8-comprehensions,,714.0,,https://pypi.org/project/flake8-comprehensions,2021-10-11 13:39:20.000000,714.0,305321.0,312992.0,https://anaconda.org/conda-forge/flake8-comprehensions,2021-10-12 17:53:54.156000,467937.0,3.0,['flake8'],,,,,,,,,,,,,,,
172,pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,,It helps to use fixtures in pytest.mark.parametrize.,testing,22,True,tvorog/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000000,2021-11-17 16:12:56.000000,2021-11-17 16:10:48.000000,15.0,20.0,227.0,2020-02-01 18:04:00.000000,0.6.3,12.0,8.0,15.0,conda-forge/pytest-lazy-fixture,pytest-lazy-fixture,95.0,551.0,489.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000000,62.0,133243.0,138608.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818000,300484.0,3.0,['pytest'],,,,,,,,,,,,,,,
173,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,22,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000000,2021-12-02 19:45:41.000000,2021-12-02 19:45:36.000000,20.0,38.0,197.0,2021-11-22 17:59:06.000000,2.6.1,19.0,3.0,7.0,,mkdocs-awesome-pages-plugin,64.0,673.0,583.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2021-11-22 17:53:48.000000,90.0,23085.0,23085.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
174,data-science-types,https://github.com/predictive-analytics-lab/data-science-types,,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",linters,22,True,predictive-analytics-lab/data-science-types,https://github.com/predictive-analytics-lab/data-science-types,Apache-2.0,2019-09-20 11:45:49.000000,2021-02-16 17:29:01.000000,2021-02-16 17:29:00.000000,57.0,23.0,187.0,2021-02-16 16:47:31.000000,0.2.23,26.0,44.0,39.0,,data-science-types,446.0,149.0,149.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000000,0.0,25608.0,25608.0,,,,3.0,,,,,,,,,,,,,,,,
175,releases,https://github.com/bitprophet/releases,,A powerful Sphinx changelog-generating extension.,documentation,22,True,bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000000,2021-09-24 20:54:13.000000,2021-09-24 20:54:11.000000,36.0,43.0,160.0,2020-01-11 00:29:49.000000,1.6.3,32.0,10.0,33.0,,releases,522.0,1101.0,395.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000000,706.0,5167.0,5167.0,,,,3.0,['sphinx'],,,,,,,,,,,,,,,
176,memory_profiler,https://github.com/fabianp/memory_profiler,,Monitor Memory usage of Python code.,profiling,22,False,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632000,2020-10-20 18:00:58.207000,2018-06-28 13:35:12.000000,13.0,,67.0,2018-08-16 03:16:49.000000,0.54.0,52.0,61.0,,conda-forge/memory_profiler,memory_profiler,500.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,244517.0,246662.0,https://anaconda.org/conda-forge/memory_profiler,2020-10-20 18:00:58.207000,143720.0,3.0,,,,,,,,,,,,,,,,
177,Bpytop,https://github.com/aristocratos/bpytop,,Linux/OSX/FreeBSD resource monitor.,profiling,21,True,aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000000,2021-12-07 17:38:49.000000,2021-09-18 13:43:42.000000,308.0,219.0,8026.0,2021-06-07 14:44:29.000000,1.0.67,52.0,30.0,53.0,,bpytop,399.0,0.0,,https://pypi.org/project/bpytop,2021-06-07 14:44:29.000000,0.0,4611.0,4611.0,,,,3.0,,,,,,,,,,,,,,,,
178,Profiling,https://github.com/what-studio/profiling,,Was an interactive continuous Python profiler.,profiling,21,False,what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000000,2020-08-24 01:31:58.000000,2020-08-24 01:31:58.000000,113.0,20.0,2991.0,2017-06-28 06:10:16.000000,0.1.3,3.0,18.0,15.0,,profiling,433.0,47.0,42.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000000,5.0,1525.0,1525.0,,,,3.0,,,,,,,,,,,,,,,,
179,pyrasite,https://github.com/lmacken/pyrasite,,Inject code into running Python processes.,debugging,21,False,lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000000,2021-06-04 01:31:20.000000,2017-03-13 17:42:17.000000,189.0,15.0,2582.0,,,13.0,20.0,40.0,,pyrasite,274.0,43.0,37.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000000,6.0,10740.0,10740.0,,,,3.0,,,,,,,,,,,,,,,,
180,sixpack,https://github.com/sixpack/sixpack,,Sixpack is a language-agnostic a/b-testing framework.,testing,21,False,sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000000,2021-08-03 05:52:12.000000,2020-08-26 00:32:16.000000,185.0,125.0,1715.0,2017-11-22 14:27:35.000000,2.7.0,37.0,56.0,88.0,,sixpack,828.0,13.0,9.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000000,4.0,191.0,191.0,,,,3.0,,,,,,,,,,,,,,,,
181,shiv,https://github.com/linkedin/shiv,,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",packaging,21,True,linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000000,2021-11-18 17:19:55.000000,2021-11-18 16:53:47.000000,75.0,69.0,1281.0,2021-11-18 17:19:55.000000,1.0.0,57.0,34.0,33.0,,shiv,,10.0,,https://pypi.org/project/shiv,2021-11-18 17:12:31.000000,10.0,3510.0,3515.0,,,,3.0,,,155.0,,,,,,,,,,,,,
182,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,21,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000000,2021-10-12 20:53:52.000000,2021-10-12 20:53:49.000000,54.0,33.0,1251.0,2019-09-16 15:37:03.000000,1.2.0,9.0,17.0,26.0,,pyannotate,95.0,92.0,66.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000000,26.0,1459.0,1459.0,,,,3.0,,,,,,,,,,,,,,,,
183,pycco,https://github.com/pycco-docs/pycco,,Literate-style documentation generator.,documentation,21,False,pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000000,2021-03-29 17:53:40.000000,2019-12-20 19:59:49.000000,143.0,28.0,761.0,2018-07-25 01:42:48.000000,0.6.0,11.0,36.0,29.0,,pycco,222.0,466.0,242.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000000,224.0,1019.0,1019.0,,,,3.0,,,,,,,,,,,,,,,,
184,pynsist,https://github.com/takluyver/pynsist,,Build Windows installers for Python applications.,packaging,21,True,takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000000,2021-12-01 21:13:53.000000,2021-12-01 21:13:53.000000,101.0,133.0,736.0,2020-07-03 08:11:24.000000,2.5.1,21.0,29.0,25.0,,pynsist,550.0,88.0,,https://pypi.org/project/pynsist,2021-03-28 16:28:58.000000,88.0,903.0,903.0,,,,3.0,,,,,,,,,,,,,,,,
185,python-hunter,https://github.com/ionelmc/python-hunter,,Hunter is a flexible code tracing toolkit.,debugging,21,True,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000000,2021-10-13 15:22:29.000000,2021-10-13 15:22:29.000000,35.0,50.0,654.0,2021-06-23 20:47:14.000000,3.3.8,45.0,9.0,37.0,,hunter,959.0,107.0,73.0,https://pypi.org/project/hunter,2021-06-23 20:47:14.000000,34.0,4201.0,4201.0,,,,3.0,,,,,,,,,,,,,,,,
186,mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,,"Automatic documentation from sources, for MkDocs.",documentation,21,True,mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000000,2021-12-05 13:53:16.000000,2021-10-31 13:05:19.000000,58.0,156.0,545.0,2021-10-04 10:44:56.000000,0.16.2,40.0,25.0,53.0,conda-forge/mkdocstrings,mkdocstrings,464.0,0.0,,https://pypi.org/project/mkdocstrings,2021-10-04 10:44:56.000000,0.0,49690.0,50443.0,https://anaconda.org/conda-forge/mkdocstrings,2021-10-04 21:04:52.323000,10551.0,3.0,['mkdocs'],,,,,,,,,,,,,,,
187,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,21,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000000,2021-11-23 16:53:50.000000,2021-11-23 16:53:50.000000,20.0,35.0,290.0,2021-11-19 00:15:07.000000,1.12.0,21.0,13.0,3.0,conda-forge/blacken-docs,blacken-docs,208.0,22.0,,https://pypi.org/project/blacken-docs,2021-11-19 00:15:07.000000,22.0,7755.0,8855.0,https://anaconda.org/conda-forge/blacken-docs,2021-11-19 03:21:02.811000,18700.0,3.0,,,,,,,,,,,,,,,,
188,assertpy,https://github.com/ActivisionGameScience/assertpy,,Simple assertion library for unit testing in python with a fluent API.,testing,21,False,ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332000,2020-07-19 15:23:26.710000,2019-10-30 17:50:10.000000,47.0,,248.0,,,13.0,10.0,,conda-forge/assertpy,assertpy,279.0,124.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000000,124.0,95191.0,95459.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710000,13162.0,3.0,,,,,,,,,,,,,,,,
189,mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,,An MkDocs plugin to export content pages as PDF files.,documentation,21,True,zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000000,2021-10-05 01:44:06.000000,2021-10-05 01:31:10.000000,34.0,44.0,220.0,2021-10-05 01:33:27.000000,0.5.10,24.0,11.0,41.0,,mkdocs-pdf-export-plugin,72.0,187.0,183.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000000,4.0,7700.0,7700.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
190,add-trailing-comma,https://github.com/asottile/add-trailing-comma,,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,refactoring,21,True,asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000000,2021-11-30 01:03:36.000000,2021-11-30 01:03:35.000000,14.0,37.0,203.0,2021-11-20 18:06:22.000000,2.2.1,32.0,9.0,1.0,,add-trailing-comma,294.0,14.0,,https://pypi.org/project/add-trailing-comma,2021-11-20 18:06:22.000000,14.0,8667.0,8667.0,,,,3.0,,,,,,,,,,,,,,,,
191,xdoctest,https://github.com/Erotemic/xdoctest,,A rewrite of Python's builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,testing,21,True,Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000000,2021-10-07 17:48:21.000000,2021-10-06 11:53:11.000000,7.0,20.0,130.0,2021-10-06 11:58:58.000000,0.15.10,62.0,6.0,17.0,,xdoctest,,1861.0,1809.0,https://pypi.org/project/xdoctest,2021-10-06 11:58:58.000000,52.0,52722.0,52722.0,,,,3.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
192,sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,,sphinx builder that outputs markdown files.,documentation,21,False,codejamninja/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000000,2021-10-11 22:05:26.000000,2020-10-07 04:18:32.000000,29.0,16.0,114.0,2019-12-23 17:05:52.000000,0.5.4,22.0,16.0,18.0,,sphinx-markdown-builder,99.0,244.0,202.0,https://pypi.org/project/sphinx-markdown-builder,2019-12-23 17:05:52.000000,42.0,12858.0,12858.0,,,,3.0,['sphinx'],,,,,,,,,,,,,,clayrisser/sphinx-markdown-builder,
193,mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,,Generate a single PDF file from MkDocs repository.,documentation,21,True,orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000000,2021-12-03 14:40:26.000000,2021-10-14 20:29:54.000000,21.0,37.0,111.0,2021-07-03 02:09:02.000000,0.9.3,28.0,6.0,28.0,,mkdocs-with-pdf,188.0,78.0,78.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000000,,5956.0,5956.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,
194,dodgy,https://github.com/landscapeio/dodgy,,Looks at Python code to search for things which look dodgy such as passwords or diffs.,security,21,True,landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000000,2021-08-29 14:44:21.000000,2021-03-21 11:36:52.000000,18.0,3.0,95.0,2019-12-31 16:44:58.000000,0.2.1,10.0,14.0,9.0,conda-forge/dodgy,dodgy,70.0,1995.0,1471.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000000,524.0,92639.0,93051.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579000,26412.0,3.0,,,,,,,,,,,,,,,,
195,flake8-builtins,https://github.com/gforcada/flake8-builtins,,Check for python builtins being used as variables or parameters.,linters,21,True,gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000000,2021-09-21 08:08:53.000000,2021-09-20 15:48:57.000000,17.0,32.0,74.0,2020-05-14 10:45:01.000000,1.5.3,23.0,15.0,2.0,conda-forge/flake8-builtins,flake8-builtins,221.0,3509.0,2997.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000000,512.0,222079.0,224230.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836000,131240.0,3.0,['flake8'],,,,,,,,,,,,,,,
196,PrettyErrors,https://github.com/onelivesleft/PrettyErrors,,Prettify Python exception output to make it legible.,logging,20,True,onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000000,2021-11-24 14:38:57.000000,2021-11-24 14:32:14.000000,68.0,36.0,2362.0,2021-11-24 14:32:07.000000,1.2.25,48.0,5.0,,,pretty_errors,130.0,0.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000000,0.0,8847.0,8847.0,,,,3.0,,,,,,,,,,,,,,,,
197,Bowler,https://github.com/facebookincubator/Bowler,,Safe code refactoring for modern Python.,refactoring,20,True,facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000000,2021-09-01 18:41:17.000000,2021-09-01 18:41:12.000000,88.0,34.0,1346.0,2020-09-17 01:55:39.000000,0.9.0,8.0,26.0,46.0,conda-forge/bowler,bowler,,10.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000000,10.0,17228.0,17530.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246000,11189.0,3.0,,,,,,,,,,,,,,,,
198,heartrate,https://github.com/alexmojaki/heartrate,,Simple real time visualisation of the execution of a Python program.,profiling,20,True,alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000000,2021-11-13 14:58:19.000000,2021-11-13 14:58:04.000000,115.0,3.0,1330.0,2021-11-13 14:58:19.000000,0.2.2,4.0,3.0,4.0,,heartrate,27.0,26.0,26.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000000,0.0,726.0,726.0,,,,3.0,,,,,,,,,,,,,,,,
199,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,20,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000000,2021-12-06 12:07:14.000000,2021-07-01 09:03:43.000000,45.0,52.0,834.0,2020-09-02 06:33:11.000000,1.19.0,46.0,16.0,28.0,,wily,703.0,16.0,,https://pypi.org/project/wily,2021-07-01 08:25:50.000000,16.0,4090.0,4090.0,,,,3.0,,,,,,,,,,,,,,,,
200,python-manhole,https://github.com/ionelmc/python-manhole,,Debugging manhole for python applications.,debugging,20,True,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000000,2021-09-15 11:45:37.000000,2021-09-15 11:45:37.000000,16.0,15.0,316.0,2021-04-08 20:14:54.000000,1.8.0,22.0,11.0,5.0,,manhole,485.0,145.0,79.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000000,66.0,22018.0,22018.0,,,,3.0,,,,,,,,,,,,,,,,
201,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,20,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000000,2021-11-20 17:18:52.000000,2021-11-20 17:18:52.000000,41.0,25.0,284.0,2021-07-31 16:17:24.000000,0.1.4,6.0,29.0,32.0,,fixit,,13.0,13.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000000,0.0,2620.0,2620.0,,,,3.0,,,,,,,,,,,,,,,,
202,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,20,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000000,2021-10-20 17:40:15.000000,2021-06-14 12:23:20.000000,42.0,16.0,254.0,2021-06-14 12:12:56.000000,0.10.3,15.0,11.0,17.0,,pytest-docker,60.0,28.0,,https://pypi.org/project/pytest-docker,2021-06-14 12:09:30.000000,28.0,30303.0,30306.0,,,,3.0,['pytest'],,82.0,,,,,,,,,,,,,
203,xenon,https://github.com/rubik/xenon,,Monitoring tool based on radon.,code-metrics,20,True,rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000000,2021-09-03 15:36:06.000000,2021-09-03 15:36:04.000000,16.0,25.0,197.0,2021-05-26 07:12:42.000000,0.7.3,20.0,8.0,7.0,conda-forge/xenon,xenon,108.0,400.0,276.0,https://pypi.org/project/xenon,2021-09-03 15:34:36.000000,124.0,33802.0,34082.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883000,14005.0,3.0,,,,,,,,,,,,,,,,
204,pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,pytest plugin for manipulating test data directories and files.,testing,20,False,gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000000,2020-11-22 23:34:25.000000,2019-10-22 13:19:39.000000,17.0,11.0,152.0,2019-10-22 13:04:22.000000,1.3.1,9.0,7.0,5.0,conda-forge/pytest-datadir,pytest-datadir,71.0,534.0,456.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000000,78.0,54280.0,55832.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374000,96267.0,3.0,['pytest'],,,,,,,,,,,,,,,
205,flake8-mypy,https://github.com/ambv/flake8-mypy,,A plugin for flake8 integrating Mypy.,linters,20,False,ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00.000000,15.0,3.0,103.0,2017-08-31 23:17:01.000000,17.8.0,6.0,8.0,19.0,,flake8-mypy,50.0,986.0,788.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000000,198.0,17643.0,17643.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,
206,dlint,https://github.com/dlint-py/dlint,,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,security,20,True,dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000000,2021-10-27 13:22:05.000000,2021-10-27 13:11:03.000000,6.0,14.0,78.0,2021-10-27 13:15:42.000000,0.12.0,14.0,8.0,19.0,,dlint,214.0,18.0,,https://pypi.org/project/dlint,2021-10-27 13:15:42.000000,18.0,49772.0,49772.0,,,,3.0,,,,,,,,,,,,,,,,
207,pylint-flask,https://github.com/jschaf/pylint-flask,,A Pylint plugin to analyze Flask applications.,linters,20,True,jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000000,2021-03-10 19:35:23.000000,2021-03-10 19:35:23.000000,9.0,5.0,59.0,,,5.0,7.0,5.0,conda-forge/pylint-flask,pylint-flask,40.0,6256.0,5550.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000000,706.0,106395.0,107229.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934000,53396.0,3.0,['pylint'],,,,,,,,,,,,,,,
208,Birdseye,https://github.com/alexmojaki/birdseye,,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,debugging,19,True,alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000000,2021-11-11 16:04:25.000000,2021-11-11 16:04:02.000000,70.0,32.0,1435.0,2021-11-11 16:04:25.000000,0.9.3,38.0,10.0,18.0,,birdseye,412.0,0.0,,https://pypi.org/project/birdseye,2021-11-11 16:04:25.000000,0.0,786.0,786.0,,,,3.0,,,,,,,,,,,,,,,,
209,pyflow,https://github.com/David-OConnor/pyflow,,An installation and dependency system for Python.,dependency-managers,19,True,David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000000,2021-12-04 05:27:25.000000,2021-12-04 05:27:25.000000,35.0,69.0,944.0,2021-07-02 13:17:04.000000,0.3.1,26.0,28.0,43.0,,pyflow,357.0,0.0,,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000000,0.0,99.0,229.0,,,,3.0,,,3665.0,,,,,,,,,,,,,
210,python-devtools,https://github.com/samuelcolvin/python-devtools,,Dev tools for python.,logging,19,True,samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000000,2021-09-29 08:43:45.000000,2021-09-08 10:38:28.000000,15.0,34.0,439.0,2021-09-29 08:43:45.000000,0.8.0,12.0,7.0,2.0,,python-devtools,98.0,510.0,509.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000000,1.0,319.0,319.0,,,,3.0,,,,,,,,,,,,,,,,
211,vex,https://github.com/sashahart/vex,,Run a command in the named virtualenv.,virtual-envs,19,False,sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48.000000,24.0,40.0,371.0,2019-05-10 19:21:38.000000,0.0.19,18.0,3.0,2.0,,vex,200.0,38.0,22.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000000,16.0,298.0,298.0,,,,3.0,,,,,,,,,,,,,,,,
212,constructor,https://github.com/conda/constructor,,tool for creating installers from conda packages.,packaging,19,True,conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000000,2021-11-25 17:30:27.000000,2021-11-19 18:24:36.000000,130.0,194.0,333.0,2021-03-31 20:21:51.000000,3.2.1,37.0,47.0,57.0,constructor,,954.0,11.0,11.0,,,,,77.0,https://anaconda.org/anaconda/constructor,2021-04-01 17:48:58.348000,4927.0,3.0,,,220.0,,,,,,,,,,,,,
