,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
168,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,6.0,238.0,94.0,381.0,83.0,419.0,1524.0,2022-11-04 02:55:01.000,0.13.8,9.0,39.0,24,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,,,19868.0,20680.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,41419.0,3.0,,,,,,,,,,,,,,,,,,,
169,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-04-26 13:55:11.805,2023-04-26 09:11:54,1074.0,19.0,42.0,15.0,21.0,40.0,54.0,722.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,24,True,,hunter,conda-forge/hunter,,148.0,126.0,https://pypi.org/project/hunter,2022-09-27 22:33:15.252,22.0,10731.0,12358.0,https://anaconda.org/conda-forge/hunter,2023-04-26 13:55:11.805,35799.0,3.0,,,,,,,,,,,,,,,,,,,
170,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,28.0,52.0,503.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,24,False,,mamba,,,760.0,760.0,https://pypi.org/project/mamba,,,13129.0,13129.0,,,,3.0,,,,,,,,,,,,,,,,,,,
171,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,35.0,5.0,102.0,21.0,27.0,479.0,,,,12.0,24,True,,interrogate,,,4139.0,4139.0,https://pypi.org/project/interrogate,,,131061.0,131061.0,,,,3.0,,,,,,,,,,,,,,,,,,,
172,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-04-16 21:21:15.000,2023-04-16 21:21:14,535.0,1.0,78.0,13.0,85.0,38.0,93.0,453.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,24,True,,paver,conda-forge/paver,,960.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,960.0,54411.0,54756.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,26958.0,3.0,,,,,,,,,,,,,,,,,,9.0,
173,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,,70.0,9.0,100.0,11.0,90.0,270.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1256.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1256.0,322702.0,325666.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,231239.0,3.0,,,,,,,,,,,,,,,,,,,
174,xxh,xxh/xxh,shell,Bring your favorite shell wherever you go through the ssh.,,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-04-27 07:35:08.000,2023-04-27 07:35:07,756.0,3.0,88.0,42.0,50.0,19.0,58.0,4370.0,2022-09-29 10:20:01.217,0.8.12,89.0,23.0,23,True,,xxh-xxh,,,73.0,73.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,138.0,175.0,,,,3.0,1446.0,,,,,,,,,,,,,,,,,,
175,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,22.0,55.0,62.0,72.0,1265.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,23,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,214.0,334.0,,,,3.0,5431.0,,,,,,,,,,,,,,,,,,
176,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-02-20 18:24:13.000,2023-02-20 18:24:13,204.0,2.0,34.0,8.0,34.0,4.0,21.0,1224.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,23,True,,stackprinter,conda-forge/stackprinter,,254.0,254.0,https://pypi.org/project/stackprinter,,,418451.0,418560.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,5131.0,3.0,,,,,,,,,,,,,,,,,,,
177,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,55.0,11.0,49.0,41.0,42.0,690.0,,,1.0,16.0,23,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],7865.0,7865.0,https://pypi.org/project/pytest-watch,,,359601.0,360926.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,84815.0,3.0,,,,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,71.0,26.0,106.0,66.0,47.0,662.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,538.0,538.0,https://pypi.org/project/redbaron,,,30705.0,30705.0,,,,2.0,,,,,,,,,,,,,,,,,,,
179,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2023-05-01 10:59:27.000,2023-04-26 22:45:49,259.0,42.0,48.0,20.0,242.0,41.0,41.0,396.0,2021-07-31 16:17:24.000,0.1.4,7.0,35.0,23,True,,fixit,,,41.0,39.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,13158.0,13158.0,,,,3.0,,,,,,,,,,,,,,,,,,,
180,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-05-01 23:25:15.000,2023-05-01 23:25:12,115.0,5.0,22.0,6.0,40.0,9.0,12.0,200.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1503.0,1386.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,117.0,155770.0,158100.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,184102.0,3.0,,,,,,,,,,,,,,,,,,,
181,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-04-03 20:28:50.813,2023-04-03 19:55:36,164.0,2.0,12.0,2.0,49.0,6.0,23.0,157.0,,,12.0,10.0,23,True,,flake8-black,conda-forge/flake8-black,['flake8'],6677.0,6677.0,https://pypi.org/project/flake8-black,,,756145.0,765364.0,https://anaconda.org/conda-forge/flake8-black,2023-04-03 20:28:50.813,433325.0,3.0,,,,,,,,,,,,,,,,,,,
182,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-05-02 20:44:59.000,2022-02-09 02:49:51,186.0,,17.0,6.0,71.0,17.0,30.0,155.0,2022-02-09 03:17:52.000,0.2.3,4.0,12.0,23,False,,pandas-vet,conda-forge/pandas-vet,['flake8'],355.0,355.0,https://pypi.org/project/pandas-vet,,,64063.0,64365.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,14841.0,3.0,50.0,,,,,,,,,,,,,,,,,,
183,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,,21.0,3.0,57.0,1.0,42.0,103.0,,,19.0,17.0,23,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],8869.0,8869.0,https://pypi.org/project/flake8-builtins,,,610076.0,612630.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,199282.0,3.0,,,,,,,,,,,,,,,,,,,
184,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,33.0,2.0,45.0,18.0,80.0,47.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,23,False,,pytkdocs,conda-forge/pytkdocs,,1221.0,1221.0,https://pypi.org/project/pytkdocs,,,106034.0,108643.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,80890.0,3.0,,,,,,,,,,,,,,,,,,,
185,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,194.0,71.0,56.0,25.0,46.0,4355.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,22,True,,better-exceptions,,,,,https://pypi.org/project/better-exceptions,,,121137.0,121137.0,,,,3.0,,,,,,,,,,,,,,,,,,,
186,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,154.0,72.0,32.0,26.0,57.0,3905.0,,,19.0,17.0,22,True,,vprof,,,109.0,109.0,https://pypi.org/project/vprof,,,3232.0,3232.0,,,,3.0,,,,,,,,,,,,,,,,,,,
187,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-04-10 14:01:09.000,2022-12-06 17:25:01,713.0,,345.0,77.0,160.0,117.0,113.0,3865.0,,,12.0,101.0,22,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,,,678890.0,682746.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,323928.0,3.0,,,,,,,,,,,,,,,,,,,
188,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,3.0,197.0,59.0,44.0,40.0,16.0,2677.0,,,,23.0,22,True,,pyrasite,,,48.0,48.0,https://pypi.org/project/pyrasite,,,26316.0,26316.0,,,,3.0,,,,,,,,,,,,,,,,,,,
189,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,79.0,28.0,10.0,5.0,38.0,2637.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,pretty_errors,conda-forge/pretty_errors,,53.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,53.0,31892.0,32252.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,10821.0,3.0,,,,,,,,,,,,,,,,,,,
190,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,70.0,116.0,21.0,78.0,2130.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,85.0,85.0,https://pypi.org/project/python-taint,,,6246.0,6247.0,,,,3.0,103.0,,,,,,,,,,,,,,,,,,
191,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,72.0,170.0,68.0,126.0,1748.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,22,False,,sixpack,,,10.0,10.0,https://pypi.org/project/sixpack,,,331.0,331.0,,,,3.0,,,,,,,,,,,,,,,,,,,
192,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,137.0,16.0,65.0,29.0,28.0,821.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,295.0,295.0,https://pypi.org/project/pycco,,,1478.0,1478.0,,,,3.0,,,,,,,,,,,,,,,,,,,
193,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-04-27 17:06:00.000,2023-04-27 17:06:00,122.0,9.0,31.0,9.0,79.0,11.0,38.0,679.0,2023-04-05 18:22:56.000,0.11.0,15.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1431.0,1431.0,https://pypi.org/project/python-devtools,,,309.0,846.0,https://anaconda.org/conda-forge/python-devtools,2023-04-06 21:42:28.182,13429.0,3.0,,,,,,,,,,,,,,,,,,,
194,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-05-03 20:12:45.000,2023-05-02 10:03:16,1089.0,13.0,153.0,32.0,357.0,32.0,278.0,406.0,2023-02-09 08:48:42.000,3.4.3,41.0,66.0,22,False,,,constructor,,13.0,13.0,,,,,78.0,https://anaconda.org/anaconda/constructor,2023-04-22 13:13:51.136,6374.0,3.0,228.0,,,,,,,,,,,,,,,,,,
195,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,8.0,21.0,17.0,21.0,321.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1845.0,1705.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,140.0,433831.0,440048.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,453903.0,3.0,,,,,,,,,,,,,,,,,,,
196,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,13.0,100.0,44.0,30.0,280.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,278.0,278.0,https://pypi.org/project/baron,,,30838.0,30838.0,,,,3.0,,,,,,,,,,,,,,,,,,,
197,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-01-07 04:42:28.000,2021-10-14 20:29:54,188.0,,59.0,10.0,49.0,51.0,43.0,233.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],323.0,323.0,https://pypi.org/project/mkdocs-with-pdf,,,23453.0,23453.0,,,,3.0,,,,,,,,,,,,,,,,,,,
198,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,9.0,27.0,219.0,2022-02-24 08:21:17.000,0.9.0,21.0,9.0,22,False,,xenon,conda-forge/xenon,,1114.0,1032.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,82.0,124359.0,124654.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,19766.0,3.0,,,,,,,,,,,,,,,,,,,
199,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-04-16 21:01:19.000,2023-04-16 21:01:19,502.0,4.0,357.0,75.0,131.0,120.0,221.0,5492.0,2023-01-29 21:48:52.000,1.2.1,9.0,58.0,21,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
200,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,65.0,59.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,6.0,5996.0,5996.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,80.0,27.0,113.0,36.0,76.0,1590.0,2022-11-02 23:26:19.000,1.0.3,18.0,39.0,21,True,,shiv,,,,,https://pypi.org/project/shiv,,,22513.0,22522.0,,,,3.0,443.0,,,,,,,,,,,,,,,,,,
202,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,,92.0,30.0,75.0,38.0,34.0,1468.0,,,5.0,27.0,21,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,,,86227.0,86518.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,15747.0,3.0,,,,,,,,,,,,,,,,,,,
203,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,28.0,63.0,34.0,33.0,1383.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,144.0,115.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,29.0,3380.0,3380.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-04-19 17:00:20.000,2023-01-27 11:02:15,1077.0,,79.0,19.0,33.0,13.0,131.0,580.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,21,False,,py2exe,,,1735.0,1735.0,https://pypi.org/project/py2exe,,,14620.0,14877.0,,,,3.0,12852.0,,,,,,,,,,,,,,,,,,
205,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-05-02 04:36:33.000,2023-04-27 15:38:22,552.0,20.0,24.0,5.0,487.0,5.0,51.0,503.0,,,5.0,19.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,,,723015.0,729552.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,124215.0,3.0,,,,,,,,,,,,,,,,,,,
206,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,41.0,19.0,31.0,40.0,46.0,278.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],383.0,383.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,17752.0,17752.0,,,,3.0,,,,,,,,,,,,,,,,,,,
207,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-04-20 23:00:31.000,2023-03-30 10:45:48,131.0,4.0,16.0,4.0,65.0,44.0,71.0,152.0,2022-07-28 16:34:01.302,0.19.3,36.0,12.0,21,True,,flake8-simplify,conda-forge/flake8-simplify,,76.0,,https://pypi.org/project/flake8-simplify,2022-07-28 16:34:01.302,76.0,276702.0,277598.0,https://anaconda.org/conda-forge/flake8-simplify,2023-03-30 15:39:08.410,26007.0,3.0,,,,,,,,,,,,,,,,,,,
208,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,21,False,,flake8-commas,,['flake8'],15163.0,15163.0,https://pypi.org/project/flake8-commas,,,509745.0,509745.0,,,,3.0,,,,,,,,,,,,,,,,,,,
209,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-03-20 22:56:45.195,2023-03-20 14:09:13,329.0,3.0,150.0,54.0,123.0,35.0,130.0,4201.0,,,16.0,45.0,20,False,,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,,,48181.0,48958.0,https://anaconda.org/conda-forge/monkeytype,2023-03-20 22:56:45.195,49736.0,3.0,,,,,,,,,,,,,,,,,,,
210,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,79.0,10.0,59.0,45.0,53.0,1038.0,,,5.0,29.0,20,True,,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1683788.0,1687854.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,300918.0,3.0,,,,,,,,,,,,,,,,,,,
211,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,71.0,18.0,42.0,31.0,31.0,837.0,,,,20.0,20,True,,portray,,,790.0,790.0,https://pypi.org/project/portray,,,15956.0,15956.0,,,,3.0,,,,,,,,,,,,,,,,,,,
212,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,190.0,24.0,95.0,49.0,83.0,587.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,224004.0,224004.0,,,,3.0,,,,,,,,,,,,,,,,,,-6.0,
213,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-05-01 21:38:49.000,2023-04-27 15:38:12,323.0,19.0,32.0,6.0,175.0,12.0,55.0,509.0,,,10.0,16.0,20,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,,,https://pypi.org/project/blacken-docs,,,114958.0,115778.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,27913.0,3.0,,,,,,,,,,,,,,,,,,,
214,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-04-22 10:46:09.000,2022-11-03 10:04:57,807.0,,69.0,23.0,112.0,45.0,59.0,507.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,,,36431.0,37102.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,38954.0,3.0,,,,,,,,,,,,,,,,,,,
