,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,new_addition,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
84,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,309.0,108.0,254.0,167.0,8587.0,2022-05-17 00:35:25.391,0.3.12,36.0,29.0,85.0,30,True,py-spy,conda-forge/py-spy,,39.0,,https://pypi.org/project/py-spy,2022-05-17 00:33:00.000,38.0,859025.0,870112.3333333334,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,311166.0,2.0,9023.0,,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-05-17 00:35:25.391,1.0,1107.3333333333333,399596.0,,
85,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-06-22 03:42:55.000,2022-06-14 18:14:07,2469.0,96.0,204.0,62.0,170.0,154.0,5783.0,2022-04-29 20:46:28.000,1.5.8,127.0,30.0,58.0,30,True,scalene,,,111.0,108.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,6737.0,6737.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
86,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-05-23 07:00:21.000,2021-10-23 09:17:21,311.0,,290.0,60.0,122.0,93.0,4330.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,111.0,30,True,pipreqs,conda-forge/pipreqs,,11526.0,11198.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,328.0,258689.0,259067.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,26128.0,2.0,,,,,,,,,,,,,,,,,,,,,
87,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-06-23 08:10:15.000,2022-05-24 16:54:30,1156.0,22.0,270.0,49.0,322.0,165.0,2346.0,2022-02-16 22:16:52.000,1.2.0,35.0,60.0,89.0,30,True,detect-secrets,,,23.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,23.0,405893.0,405893.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
88,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-06-23 08:35:40.000,2022-06-23 08:28:38,1551.0,229.0,223.0,43.0,325.0,335.0,1432.0,2022-05-17 02:07:09.000,0.3.7,38.0,97.0,82.0,30,True,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-05-17 02:07:09.000,17.0,5317.0,5317.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
89,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-06-10 23:39:25.000,2022-06-10 23:24:01,1399.0,11.0,244.0,93.0,363.0,414.0,1407.0,2022-05-29 15:21:19.000,0.13.6,658.0,36.0,93.0,30,True,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,18330.0,18682.0,https://anaconda.org/conda-forge/pybuilder,2022-05-29 11:42:08.336,14099.0,3.0,,,,,,,,,,,,,,,,,,,,,
90,safety,pyupio/safety,security,Safety checks your installed dependencies for known security vulnerabilities.,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-06-23 06:09:12.000,2022-06-23 06:09:12,421.0,49.0,114.0,30.0,254.0,80.0,1306.0,2021-01-15 19:34:46.000,1.10.3,42.0,37.0,62.0,30,True,safety,conda-forge/safety,,353.0,,https://pypi.org/project/safety,2022-06-16 20:50:38.000,353.0,1026032.0,1033055.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,32066.0,3.0,166257.0,,,,,,,,,,,,,,,,,,,,
91,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,76.0,10.0,43.0,71.0,750.0,2021-11-08 16:58:17.000,6.6.0,63.0,30.0,,30,True,colorlog,conda-forge/colorlog,,18482.0,16115.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2367.0,9796795.0,9809894.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,969387.0,3.0,,,,,,,,,,,,,,,,,,,,,
92,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2022-06-14 18:11:38.000,2022-04-21 23:06:03,384.0,2.0,181.0,19.0,234.0,186.0,504.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,103.0,30,True,pytest-html,conda-forge/pytest-html,['pytest'],22306.0,21635.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,671.0,2267991.0,2271898.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,238333.0,2.0,,,,,,,,,,,,,,,,,,,,,
93,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-06-22 14:21:56.000,2022-06-22 10:34:59,454.0,7.0,185.0,6.0,199.0,144.0,471.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,6.0,30,True,coveralls,conda-forge/coveralls,['pytest'],31224.0,22072.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9152.0,536900.0,547528.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,690870.0,2.0,,,,,,,,,,,,,,,,,,,,,
94,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-05-22 13:55:44.801,2022-05-21 21:31:57,200.0,6.0,52.0,19.0,103.0,85.0,212.0,2022-05-21 21:30:52.000,1.5.4,34.0,25.0,3.0,30,True,typed_ast,conda-forge/typed-ast,,5487.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5487.0,13939105.0,14024463.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,4780097.0,1.0,,,,,,,,,,,,,,,,,,,,,
95,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-06-20 22:58:24.000,2022-06-20 08:05:49,708.0,39.0,184.0,51.0,99.0,85.0,4511.0,2021-11-14 19:24:48.000,4.1.1,36.0,40.0,17.0,29,True,pyinstrument,conda-forge/pyinstrument,,802.0,705.0,https://pypi.org/project/pyinstrument,2021-11-14 19:24:48.000,97.0,330689.0,332352.0,https://anaconda.org/conda-forge/pyinstrument,2022-01-26 07:30:47.190,114750.0,2.0,,,,,,,,,,,,,,,,,,,,,
96,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-06-14 00:19:06.000,2022-06-14 00:19:05,879.0,34.0,114.0,30.0,366.0,275.0,1802.0,2022-06-06 20:38:50.000,2.33.0,128.0,26.0,14.0,29,True,pyupgrade,conda-forge/pyupgrade,,48.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,48.0,389228.0,398251.0,https://anaconda.org/conda-forge/pyupgrade,2022-06-07 02:52:16.421,369954.0,2.0,,,,,,,,,,,,,,,,,,,,,
97,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-05-13 11:08:00.000,2022-02-23 11:35:47,1064.0,,95.0,29.0,230.0,223.0,1757.0,2022-02-23 11:36:30.000,3.7.1,46.0,51.0,113.0,29,True,flit,conda-forge/flit,,232.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,232.0,141276.0,143050.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,113593.0,3.0,,,,,,,,,,,,,,,,,,,,,
98,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-06-15 13:09:02.000,2022-05-25 00:21:34,3292.0,8.0,593.0,94.0,528.0,159.0,1673.0,2016-11-25 22:13:29.000,4.0.515,36.0,375.0,232.0,29,True,diamond,,,122.0,90.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,44864.0,44864.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
99,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-06-14 00:06:43.000,2022-05-04 14:47:24,1233.0,3.0,148.0,33.0,198.0,276.0,1652.0,2022-03-09 20:13:02.000,1.7.7,114.0,78.0,36.0,29,True,prospector,conda-forge/prospector,,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,202474.0,202900.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,29857.0,2.0,,,,,,,,,,,,,,,,,,,,,
100,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-06-23 07:38:41.000,2022-06-22 03:59:34,1348.0,81.0,187.0,26.0,701.0,696.0,917.0,2022-06-22 04:29:28.000,6.11.1,48.0,94.0,56.0,29,True,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,52364.0,55589.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,132256.0,2.0,,,,,,,,,,,,,,,,,,,,,
101,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-06-14 07:13:36.000,2022-06-14 07:13:35,320.0,13.0,69.0,18.0,57.0,161.0,913.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,35.0,29,True,typeguard,conda-forge/typeguard,,299.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,299.0,3861254.0,3863781.0,https://anaconda.org/conda-forge/typeguard,2021-10-11 07:35:51.312,103607.0,2.0,,,,,,,,,,,,,,,,,,,,,
102,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-06-23 07:45:56.000,2022-06-23 01:15:08,217.0,9.0,65.0,7.0,129.0,96.0,763.0,2022-06-23 01:16:27.000,22.6.22,43.0,56.0,41.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],9928.0,8986.0,https://pypi.org/project/flake8-bugbear,2022-06-23 01:16:57.000,942.0,1450031.0,1467181.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-04-26 19:18:58.597,583119.0,2.0,,,,,,,,,,,,,,,,,,,,,
103,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-05-20 06:28:30.000,2022-05-20 06:28:29,1670.0,7.0,172.0,54.0,265.0,221.0,539.0,2021-11-25 21:08:56.000,2.13.6,119.0,91.0,134.0,29,False,zc.buildout,conda-forge/zc.buildout,,1067.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1067.0,84723.0,85622.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,8098.0,3.0,,,,,,,,,,,,,,,,,,,,,
104,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-06-14 00:06:55.000,2022-04-12 08:30:29,619.0,1.0,108.0,17.0,169.0,159.0,515.0,2022-03-26 22:16:11.000,2.5.3,53.0,64.0,38.0,29,True,pylint-django,conda-forge/pylint-django,['pylint'],19207.0,18042.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,726168.0,727516.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,93972.0,2.0,212.0,,,,,,-2.0,,,,,,,,,,,,,,
105,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-05-24 02:24:15.000,2022-05-24 02:24:10,227.0,5.0,103.0,21.0,58.0,40.0,415.0,2022-05-24 02:14:19.000,1.5.0,29.0,37.0,10.0,29,True,ddt,conda-forge/ddt,,5580.0,4260.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1320.0,270543.0,271651.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,69859.0,3.0,,,,,,,,,,,,,,,,,,,,,
106,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-06-22 04:50:45.000,2022-06-22 04:41:01,431.0,2.0,518.0,165.0,142.0,166.0,8654.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,127.0,28,True,gdbgui,,,179.0,177.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,220088.0,220472.0,,,,2.0,8854.0,,,,,,,,,,,,,,,,,,,,
107,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-06-22 12:35:19.000,2022-06-12 05:02:10,512.0,5.0,239.0,65.0,366.0,377.0,5127.0,2022-05-28 04:17:00.000,1.1.0,51.0,77.0,110.0,28,True,pipx,conda-forge/pipx,,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,503229.0,503737.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,3052.0,3.0,,,,,,,,,,,,,,,,,,,,,
108,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-06-17 21:12:42.000,2022-06-05 22:44:24,6342.0,769.0,158.0,57.0,105.0,204.0,3886.0,2022-06-05 23:21:43.000,0.22.0,19.0,46.0,285.0,28,True,pyoxidizer,,,,,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,2352.0,2457.0,,,,3.0,3057.0,,,,,,,,,,,,,,,,,,,,
109,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-06-17 21:20:13.000,2022-06-17 21:20:13,591.0,7.0,143.0,41.0,38.0,121.0,3533.0,2022-04-01 19:56:01.000,2.4.1,26.0,5.0,19.0,28,True,alive-progress,conda-forge/alive-progress,,1012.0,931.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,81.0,65089.0,65634.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,15276.0,3.0,,,,,,,,,,,,,,,,,,,,,
110,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-06-09 14:37:10.000,2022-06-09 14:37:10,671.0,5.0,345.0,72.0,143.0,109.0,3457.0,2021-12-18 13:42:24.000,0.60.0,58.0,97.0,115.0,28,True,memory_profiler,conda-forge/memory_profiler,,169.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,169.0,591797.0,594396.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,189799.0,2.0,,,,,,,,,,,,,,,,,,,,,
111,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-11-05 18:08:14.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3151.0,2371.0,3328.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,835.0,28,True,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,3034.0,3035.0,,,,2.0,151.0,,,,,,,,,,,,,,,,,,,,
112,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-06-23 11:36:52.000,2022-06-22 17:08:07,1931.0,127.0,173.0,37.0,863.0,596.0,3297.0,2022-06-01 13:56:29.000,2022.05.31,94.0,82.0,296.0,28,True,,conda-forge/mamba,,,,,,,,83534.0,https://anaconda.org/conda-forge/mamba,2022-06-01 14:47:06.240,3257863.0,3.0,,,,,,,,,,,,,,,,,,,,,
113,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,97.0,31.0,75.0,139.0,1347.0,2021-08-08 13:25:20.000,5.1.0,54.0,51.0,20.0,28,True,radon,conda-forge/radon,,3185.0,2585.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,460032.0,460769.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,41273.0,2.0,,,,,,,,,,,,,,,,,,,,,
114,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-06-13 10:06:01.000,2022-05-01 13:21:11,768.0,4.0,168.0,54.0,259.0,159.0,1024.0,2021-10-25 16:25:47.000,5.0.0,91.0,46.0,133.0,28,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],169.0,,https://pypi.org/project/pytest-bdd,2021-10-25 16:25:47.000,169.0,511731.0,513013.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,47446.0,3.0,,,,,,,,,,,,,,,,,,,,,
115,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-05-22 09:09:29.000,2022-05-20 09:39:03,662.0,7.0,54.0,12.0,44.0,41.0,923.0,2022-05-20 09:48:23.000,1.3.5,20.0,26.0,19.0,28,True,yappi,conda-forge/yappi,,943.0,602.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,341.0,752012.0,753797.0,https://anaconda.org/conda-forge/yappi,2022-05-20 18:19:05.949,107100.0,2.0,,,,,,,,,,,,,,,,,,,,,
116,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-06-21 17:03:11.000,2022-06-21 17:03:10,480.0,28.0,115.0,17.0,348.0,251.0,809.0,2022-01-07 23:34:01.000,2022.1.7,22.0,77.0,29.0,28,True,nox,conda-forge/nox,['pytest'],166.0,,https://pypi.org/project/nox,2022-01-07 23:34:01.000,166.0,1400512.0,1402459.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,85700.0,3.0,,,,,,,,,,,,,,,,,,,,wntrblm/nox,
117,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-06-09 12:52:00.000,2022-06-01 13:33:21,438.0,26.0,103.0,20.0,104.0,66.0,791.0,2022-05-05 15:21:28.000,3.3.0,24.0,49.0,19.0,28,False,prettytable,conda-forge/prettytable,,587.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,587.0,7754495.0,7764452.0,https://anaconda.org/conda-forge/prettytable,2022-05-05 21:50:26.592,716939.0,3.0,,,,,,,,,,,,,,,,,,,,,
118,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-06-18 13:16:32.000,2022-05-28 15:55:45,523.0,14.0,72.0,9.0,140.0,232.0,749.0,2022-05-28 15:57:31.000,0.19.0,44.0,29.0,34.0,28,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,165952.0,166963.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,20222.0,2.0,,,,,,,,,,,,,,,,,,,,,
119,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-06-17 00:12:31.000,2022-06-17 00:12:31,1065.0,7.0,76.0,23.0,73.0,169.0,737.0,2022-05-23 22:25:25.000,3.4.2,144.0,38.0,4.0,28,True,green,conda-forge/green,,899.0,690.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,16043.0,17765.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,98210.0,3.0,,,,,,,,,,,,,,,,,,,,,
120,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-02-05 18:42:01.000,2021-10-27 00:10:12,262.0,,87.0,24.0,104.0,75.0,660.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,34.0,28,True,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,4176494.0,4202410.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1606805.0,2.0,,,,,,,,,,,,,,,,,,,,,
121,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000,2022-06-14 00:31:07.000,2022-06-14 00:31:07,584.0,4.0,96.0,21.0,136.0,51.0,635.0,2021-12-12 20:12:38.000,2.0.3,23.0,39.0,19.0,28,True,pyhamcrest,conda-forge/pyhamcrest,,1819.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1819.0,1420224.0,1425745.0,https://anaconda.org/conda-forge/pyhamcrest,2021-12-13 10:31:09.148,403074.0,3.0,,,,,,,,,,,,,,,,,,,,,
122,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,41.0,7.0,35.0,49.0,468.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,26.0,28,True,coloredlogs,anaconda/coloredlogs,,13473.0,11739.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,4416673.0,4416758.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,4888.0,3.0,,,,,,,,,,,,,,,,,,,,,
123,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-06-13 16:59:45.000,2022-06-10 08:30:14,223.0,9.0,85.0,11.0,97.0,115.0,422.0,2022-06-10 08:42:20.000,1.18.3,43.0,41.0,27.0,28,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1417.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-06-10 08:42:20.000,1417.0,554148.0,559851.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-06-10 12:02:22.338,313701.0,2.0,,,,,,,,,,,,,,,,,,,,,
124,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-06-10 18:58:25.000,2022-06-02 15:43:30,248.0,7.0,69.0,13.0,113.0,75.0,384.0,2022-06-02 15:46:24.000,0.13.0,24.0,33.0,16.0,28,False,pep8-naming,conda-forge/pep8-naming,,13024.0,11285.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1739.0,1423225.0,1426189.0,https://anaconda.org/conda-forge/pep8-naming,2022-06-02 22:10:48.777,225278.0,2.0,,,,,,,,,,,,,,,,,,,,,
