,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
123,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-01-26 13:40:00.000,2023-01-19 14:22:24,2322.0,62.0,236.0,40.0,1062.0,769.0,4115.0,2023-01-16 09:26:06.000,2023.01.16,100.0,105.0,28,True,440.0,,conda-forge/mamba,,,,,,,129216.0,https://anaconda.org/conda-forge/mamba,2023-01-17 11:28:27.901,5943946.0,3.0,,,,,,,,,,,,,,,,,,,,,
124,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3418.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,2269.0,2270.0,,,,2.0,105.0,,156.0,,,,,,,,,,,,,,,,,,
125,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-01-11 17:43:25.000,2023-01-11 17:43:24,719.0,17.0,316.0,82.0,366.0,206.0,2151.0,2022-12-06 07:57:49.000,7.0.1,10.0,124.0,28,True,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,176580.0,176939.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,8627.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
126,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-01-03 20:43:57.000,2023-01-03 20:43:57,3332.0,2.0,600.0,90.0,532.0,170.0,1695.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,28,True,135.0,diamond,,,152.0,118.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,33359.0,33359.0,,,,3.0,34.0,,,,,,,,,,,,,,,,,,,,
127,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-01-03 00:13:00.000,2022-09-03 06:11:45,527.0,,98.0,31.0,77.0,141.0,1411.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,28,True,20.0,radon,conda-forge/radon,,3657.0,3057.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,310748.0,311591.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,53111.0,2.0,600.0,,,,,,,,,,,,,,,,,,,,
128,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-12-26 21:37:15.000,2022-07-14 18:31:38,706.0,,58.0,19.0,315.0,125.0,1041.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,True,90.0,pdbpp,conda-forge/pdbpp,,4087.0,3476.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,549626.0,550995.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,89029.0,2.0,611.0,,,,,,,,,,,,,,,,,,,,
129,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-01-22 23:24:48.000,2022-08-08 11:25:05,700.0,,95.0,19.0,95.0,94.0,972.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,28,True,43.0,pylama,,,5224.0,4624.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,156204.0,156204.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
130,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,1.0,91.0,25.0,109.0,76.0,700.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,6492547.0,6519432.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1855126.0,2.0,2109.0,,,,,,,,,,,,,,,,,,,,
131,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-01-24 05:03:51.000,2023-01-24 05:03:50,554.0,28.0,67.0,11.0,121.0,64.0,693.0,2022-11-25 15:05:02.493,2.0.0,52.0,36.0,28,True,29.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,1009578.0,1019638.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,452711.0,2.0,540.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
132,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,497.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,16716.0,14886.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,4967369.0,4967485.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,7453.0,3.0,1830.0,,,,,,,,,,,,,,,,,,,,
133,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-01-24 20:39:54.000,2023-01-22 18:14:42,519.0,25.0,46.0,10.0,73.0,66.0,364.0,2022-12-16 19:22:01.584,1.5.1,50.0,25.0,28,True,18.0,docformatter,conda-forge/docformatter,,1558.0,1459.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,209016.0,210512.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,41914.0,3.0,99.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
134,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,28,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,201712.0,201712.0,,,,2.0,4393.0,,,,,,,,,,,,,,,,,,,,
135,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:46:32.000,2022-12-18 18:44:36,259.0,12.0,33.0,7.0,91.0,51.0,218.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,28,True,8.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2508.0,2094.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,529841.0,531229.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,48613.0,3.0,414.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
136,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,54.0,20.0,106.0,86.0,217.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,9373596.0,9464695.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5739264.0,2.0,5490.0,,,,,,,,,,,,,,,,,,,,
137,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,4.0,38.0,4.0,65.0,43.0,160.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,8.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],16259.0,15406.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000,516254.0,524748.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,645573.0,2.0,853.0,,,,,,,,,,,,,,,,,,,,
138,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,358.0,153.0,69.0,227.0,9147.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,27,True,67.0,bpytop,conda-forge/bpytop,,81.0,80.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,7297.0,7718.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,9701.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
139,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-01-15 18:18:10.000,2022-12-04 22:09:17,262.0,14.0,135.0,50.0,40.0,69.0,6544.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,207558.0,208062.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,10593.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
140,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3652.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,561970.0,565273.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,264290.0,3.0,172.0,,,,,,,,,,,,,,,,,,,,
141,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-01-20 01:00:47.000,2022-12-09 14:20:56,290.0,27.0,95.0,16.0,122.0,45.0,1604.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,27,True,31.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,327931.0,331784.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,308289.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,
142,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-01-26 07:06:12.000,2023-01-26 06:59:58,833.0,64.0,31.0,12.0,36.0,126.0,1468.0,2023-01-17 08:38:01.474,0.12.0,23.0,14.0,27,True,34.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,103397.0,104518.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,34757.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,
143,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:29:04.000,2022-11-24 20:28:21,202.0,3.0,35.0,8.0,34.0,21.0,1208.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,27,True,7.0,stackprinter,conda-forge/stackprinter,,191.0,165.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,728874.0,728980.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4569.0,3.0,26.0,1.0,,,,,,,,,,,,,,,,,,,
144,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-01-23 18:06:50.000,2023-01-20 08:01:58,372.0,40.0,118.0,34.0,258.0,205.0,1079.0,2022-12-08 12:30:00.681,0.20.3,35.0,40.0,27,True,33.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:22:48.000,4573499.0,4594497.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-12-08 19:33:40.469,1427594.0,3.0,,,58.0,,,,,,,,,,,,,,,,,,
145,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-01-17 07:07:26.000,2022-11-25 12:58:03,700.0,2.0,57.0,13.0,64.0,50.0,1060.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,27,True,18.0,yappi,conda-forge/yappi,,1082.0,740.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,1148312.0,1150349.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,136524.0,3.0,342.0,,,,,,,,,,,,,,,,,,,,
146,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,79.0,23.0,74.0,173.0,755.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,27,True,4.0,green,conda-forge/green,,977.0,768.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,9548.0,11325.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,113767.0,3.0,209.0,,,,,,,,,,,,,,,,,,,,
147,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-01-04 17:49:26.000,2023-01-02 21:10:23,2022.0,17.0,157.0,17.0,727.0,368.0,749.0,2022-02-06 14:17:08.000,0.5.1,18.0,69.0,27,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,23659.0,33038.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,675340.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,
148,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-01-25 08:05:35.000,2022-11-29 17:39:56,463.0,14.0,66.0,19.0,370.0,106.0,535.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,27,True,7.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,1144274.0,1147446.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,82487.0,3.0,60.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
149,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,39.0,6.0,61.0,95.0,464.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,False,56.0,darglint,conda-forge/darglint,,12993.0,12940.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,372332.0,373624.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,51719.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,
150,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,18.0,69.0,9.0,100.0,90.0,271.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,27,True,16.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1170.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,311662.0,314704.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,225118.0,3.0,1170.0,,,,,,,,,,,,,,,,,,,,
151,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,7.0,33.0,21.0,192.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,64150.0,63867.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,6523009.0,6541669.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1250250.0,3.0,283.0,,,,,,,,,,,,,,,,,,,,
152,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,126.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,108838.0,106975.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,13073845.0,13108978.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1967462.0,3.0,1863.0,,,,,,,,,,,,,,,,,,,,
153,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,20.0,22.0,3.0,57.0,41.0,98.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,27,True,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5676.0,5276.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,555270.0,557741.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,182859.0,3.0,400.0,,,,,,,,,,,,,,,,,,,,
154,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-01-23 17:31:53.000,2023-01-23 17:31:44,326.0,9.0,151.0,52.0,123.0,127.0,4111.0,2022-02-18 23:46:48.000,22.2.0,22.0,45.0,26,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,114096.0,114879.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,46997.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,
155,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-12-22 14:22:26.000,2022-07-14 07:40:12,517.0,,91.0,32.0,360.0,66.0,2370.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,26,True,41.0,notifiers,conda-forge/notifiers,,359.0,337.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,421691.0,422845.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,28862.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,
156,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,607.0,156.0,34.0,119.0,1875.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,171.0,uiautomator,,,302.0,235.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,23929.0,23929.0,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,
157,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,1004.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,1100097.0,1103808.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,259828.0,3.0,306.0,,,,,,,,,,,,,,,,,,,,
158,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,4.0,133.0,9.0,114.0,201.0,928.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,101.0,pdoc3,anaconda/pdoc3,,2270.0,2153.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,304792.0,304821.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1106.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,
159,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,54.0,10.0,49.0,42.0,676.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],6078.0,5461.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,414774.0,416089.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,78939.0,3.0,617.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,211751.0,211751.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
161,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-01-21 11:07:35.000,2023-01-21 11:05:08,531.0,29.0,26.0,4.0,466.0,47.0,480.0,2022-05-11 17:35:06.000,3.12.0,30.0,18.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,589558.0,596206.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,99731.0,3.0,195.0,,,,,,,,,,,,,,,,,,,,
162,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-12-28 19:06:53.000,2022-12-28 19:06:53,294.0,9.0,58.0,19.0,57.0,51.0,446.0,2022-04-20 19:59:44.000,2021.03.14,15.0,23.0,26,True,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],15467.0,12800.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,408822.0,410979.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,148866.0,2.0,2667.0,,,,,,,,,,,,,,,,,,,,
163,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-01-21 11:07:32.000,2023-01-21 11:05:04,495.0,29.0,19.0,6.0,426.0,42.0,404.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,9.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],567.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,789812.0,799083.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,686122.0,3.0,567.0,,,,,,,,,,,,,,,,,,,,
