,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
122,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2025-09-01 12:24:49.483000,2025-08-31 21:24:41,525.0,,38.0,10.0,52.0,33.0,384.0,2025-09-01 09:48:08.000,2.2.1,36.0,11.0,19.0,30,True,,executing,conda-forge/executing,335269.0,334468.0,https://pypi.org/project/executing,2025-09-01 09:48:08.000,801.0,100796565.0,101185623.0,https://anaconda.org/conda-forge/executing,2025-09-01 12:24:49.483,25288821.0,1.0,,,,,,,,,,,,,,,,,,,,
123,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2025-06-01 20:57:08.000000,2025-06-01 20:57:08,409.0,,427.0,154.0,79.0,231.0,10874.0,2021-12-22 19:23:21.000,1.0.68,53.0,36.0,90.0,29,True,,bpytop,conda-forge/bpytop,240.0,239.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,9602.0,10046.0,https://anaconda.org/conda-forge/bpytop,2025-04-22 14:57:45.970,27095.0,3.0,,,,,,,,,,,,,,,,,,,,
124,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2025-12-04 21:58:46.357000,2024-04-16 15:33:52,719.0,,387.0,81.0,166.0,117.0,4559.0,2022-11-15 17:59:01.069,0.61.0,59.0,105.0,139.0,29,False,,memory_profiler,conda-forge/memory_profiler,464.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,464.0,5384890.0,5453328.0,https://anaconda.org/conda-forge/memory_profiler,2025-12-04 21:58:46.357,4448524.0,3.0,,,,,,,,,,,,,,,,,,,,
125,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2025-03-13 15:39:41.000000,2025-01-06 20:58:21,1449.0,,514.0,46.0,605.0,246.0,4440.0,2024-05-06 18:05:06.000,1.5.0,38.0,87.0,125.0,29,False,,detect-secrets,,95.0,,https://pypi.org/project/detect-secrets,2024-05-06 17:46:16.000,95.0,3197083.0,3197083.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
126,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2019-12-10 22:26:33.000,2026-03-07 23:00:58.000000,2026-03-07 23:00:58,757.0,11.0,133.0,13.0,281.0,90.0,3215.0,2026-02-24 03:38:26.000,5.0.2,35.0,53.0,53.0,29,True,,line_profiler,conda-forge/line_profiler,405.0,,https://pypi.org/project/line_profiler,2026-02-23 23:29:45.000,405.0,2682736.0,2758353.0,https://anaconda.org/conda-forge/line_profiler,2026-02-24 23:29:30.445,4837681.0,3.0,,2201.0,,,,,,,,,,,,,,,,,,
127,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2025-04-22 14:56:28.563000,2024-12-06 14:57:38,1142.0,,102.0,19.0,74.0,222.0,881.0,2024-08-28 22:50:15.000,4.5.0,111.0,47.0,6.0,29,False,,progressbar2,conda-forge/progressbar2,934.0,,https://pypi.org/project/progressbar2,2024-08-28 22:50:10.000,934.0,23237264.0,23298699.0,https://anaconda.org/conda-forge/progressbar2,2025-04-22 14:56:28.563,4236879.0,3.0,,3295.0,,,,,,,,,,,,,,,,,,
128,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2026-02-17 23:52:44.000000,2026-02-17 23:52:37,297.0,30.0,106.0,22.0,116.0,101.0,861.0,2019-12-10 01:50:33.000,0.8.1,14.0,35.0,32.0,29,True,,astor,conda-forge/astor,618.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,618.0,12779881.0,12965110.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2778448.0,2.0,,,,,,,,,,,,,,,,,,,,
129,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2026-03-02 15:33:10.000000,2026-03-02 15:33:07,705.0,3.0,170.0,29.0,412.0,158.0,348.0,2025-12-02 16:39:11.000,1.10.0,35.0,91.0,129.0,29,False,,numpydoc,conda-forge/numpydoc,3586.0,,https://pypi.org/project/numpydoc,2025-12-02 16:39:11.000,3586.0,2020160.0,2081336.0,https://anaconda.org/conda-forge/numpydoc,2025-12-02 22:48:01.622,4282355.0,2.0,['sphinx'],,,,,,,,,,,,,,,,,,,
130,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2026-02-13 16:29:39.000000,2026-02-12 15:13:32,1099.0,2.0,67.0,31.0,7.0,,241.0,2025-11-06 17:24:29.000,8.0.0,43.0,191.0,,29,True,,hacking,,8023.0,7914.0,https://pypi.org/project/hacking,2025-11-06 17:24:29.000,109.0,150981.0,150981.0,,,,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
131,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2026-03-09 17:44:41.000000,2025-12-26 19:14:24,547.0,1.0,107.0,29.0,372.0,69.0,2732.0,2025-05-17 15:59:40.000,1.3.6,34.0,27.0,39.0,28,True,,notifiers,conda-forge/notifiers,1419.0,1382.0,https://pypi.org/project/notifiers,2025-05-17 15:58:56.000,37.0,502749.0,503788.0,https://anaconda.org/conda-forge/notifiers,2025-05-20 18:12:25.759,65481.0,3.0,,,,,,,,,,,,,,,,,,,,
132,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2026-03-08 06:59:22.000000,2026-03-08 06:40:53,1449.0,4.0,272.0,89.0,406.0,429.0,1954.0,2026-02-13 00:20:26.000,0.13.18,693.0,39.0,102.0,28,True,,pybuilder,conda-forge/pybuilder,6.0,,https://pypi.org/project/pybuilder,2026-03-08 06:59:22.000,6.0,69176.0,75970.0,https://anaconda.org/conda-forge/pybuilder,2026-02-13 06:01:08.193,353290.0,3.0,,,,,,,,,,,,,,,,,,,,
133,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2024-06-29 14:21:40.000000,2023-11-01 17:50:44,3337.0,,599.0,84.0,534.0,170.0,1761.0,2016-11-25 22:13:29.000,4.0.515,36.0,388.0,123.0,28,False,,diamond,,221.0,215.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,6.0,4861.0,4861.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
134,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2026-02-23 17:34:55.834000,2022-07-14 18:31:38,706.0,,74.0,16.0,324.0,128.0,1450.0,2026-02-23 14:23:43.000,0.12.1,33.0,41.0,107.0,28,False,,pdbpp,conda-forge/pdbpp,638.0,,https://pypi.org/project/pdbpp,2026-02-23 14:23:43.000,638.0,1492257.0,1497409.0,https://anaconda.org/conda-forge/pdbpp,2026-02-23 17:34:55.834,288557.0,3.0,,,,,,,,,,,,,,,,,,,,
135,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2026-03-02 18:18:44.792000,2024-11-12 22:24:34,1157.0,,75.0,22.0,98.0,181.0,806.0,2024-04-18 23:54:19.000,4.0.2,149.0,40.0,7.0,28,False,,green,conda-forge/green,1490.0,1364.0,https://pypi.org/project/green,2024-04-18 23:54:19.000,126.0,29464.0,34650.0,https://anaconda.org/conda-forge/green,2026-03-02 18:18:44.792,352691.0,3.0,,,,,,,,,,,,,,,,,,,,
136,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2026-02-12 14:23:26.000000,2026-02-12 14:23:25,688.0,3.0,115.0,23.0,187.0,69.0,803.0,2023-10-22 15:51:05.000,V2.1.0,25.0,47.0,26.0,28,False,,pyhamcrest,conda-forge/pyhamcrest,42899.0,42584.0,https://pypi.org/project/pyhamcrest,2023-10-22 15:47:25.000,315.0,5495127.0,5507412.0,https://anaconda.org/conda-forge/pyhamcrest,2025-04-22 14:56:22.885,626551.0,3.0,,,,,,,,,,,,,,,,,,,,
137,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2026-03-07 13:02:59.000000,2026-03-06 20:30:10,2087.0,16.0,176.0,49.0,343.0,277.0,613.0,2026-03-06 20:30:05.000,5.1.3,154.0,101.0,121.0,28,False,,zc.buildout,conda-forge/zc.buildout,121.0,,https://pypi.org/project/zc.buildout,2026-03-07 13:02:50.000,121.0,53614.0,55282.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,90122.0,3.0,,,,,,,,,,,,,,,,,,,,
138,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a hot-reload web server.,,https://github.com/sphinx-doc/sphinx-autobuild,https://github.com/sphinx-doc/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2025-12-16 13:12:50.000000,2025-12-16 13:12:50,401.0,1.0,94.0,17.0,96.0,94.0,602.0,2025-08-25 18:44:54.000,2025.8.25,25.0,37.0,20.0,28,True,sphinx-doc/sphinx-autobuild,sphinx-autobuild,conda-forge/sphinx-autobuild,33548.0,31266.0,https://pypi.org/project/sphinx-autobuild,2025-08-25 18:44:54.000,2282.0,6420259.0,6427779.0,https://anaconda.org/conda-forge/sphinx-autobuild,2025-11-04 15:27:59.755,473789.0,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
139,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2026-01-13 20:03:22.000000,2026-01-11 20:59:38,625.0,1.0,85.0,7.0,160.0,151.0,583.0,2025-05-11 04:54:03.000,1.7.7,64.0,40.0,25.0,28,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,4764.0,4459.0,https://pypi.org/project/docformatter,2025-05-11 04:54:03.000,305.0,1015080.0,1020018.0,https://anaconda.org/conda-forge/docformatter,2025-05-11 20:23:47.641,325854.0,3.0,,61.0,,,,,,,,,,,,,,,,,,
140,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2025-05-06 21:53:54.000000,2025-05-06 21:53:53,286.0,,267.0,13.0,146.0,83.0,531.0,2025-05-05 20:43:43.000,0.15.1,31.0,37.0,21.0,28,False,,pep8-naming,conda-forge/pep8-naming,59998.0,59162.0,https://pypi.org/project/pep8-naming,2025-05-05 20:43:11.000,836.0,2567516.0,2575843.0,https://anaconda.org/conda-forge/pep8-naming,2025-05-06 21:46:36.863,566288.0,2.0,,,,,,,,,,,,,,,,,,,,
141,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2025-04-22 14:57:12.196000,2021-10-18 03:34:23,504.0,,41.0,5.0,61.0,95.0,483.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,71.0,28,False,,darglint,conda-forge/darglint,22882.0,22592.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,290.0,843468.0,845203.0,https://anaconda.org/conda-forge/darglint,2025-04-22 14:57:12.196,119720.0,2.0,,,,,,,,,,,,,,,,,,,,
142,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2026-03-08 21:01:08.000000,2026-03-08 21:01:07,681.0,4.0,23.0,6.0,580.0,56.0,469.0,2025-09-09 22:37:17.000,3.17.0,42.0,16.0,6.0,28,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,30341.0,29560.0,https://pypi.org/project/flake8-comprehensions,2025-09-09 22:37:17.000,781.0,1704001.0,1718788.0,https://anaconda.org/conda-forge/flake8-comprehensions,2025-09-10 17:55:03.656,1020347.0,2.0,['flake8'],,,,,,,,,,,,,,,,,,,
143,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2025-04-22 14:56:37.697000,2019-12-22 18:11:19,86.0,,53.0,9.0,37.0,22.0,229.0,2019-12-22 18:12:11.000,1.6.3,11.0,11.0,25.0,28,False,,astunparse,conda-forge/astunparse,169280.0,168597.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,683.0,15242698.0,15296718.0,https://anaconda.org/conda-forge/astunparse,2025-04-22 14:56:37.697,3349295.0,2.0,,,,,,,,,,,,,,,,,,,,
144,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2025-11-30 12:53:57.736000,2025-11-29 15:24:18,128.0,,38.0,10.0,64.0,40.0,146.0,2025-11-29 15:30:03.000,0.7.0,24.0,11.0,,28,True,,gast,conda-forge/gast,216133.0,215602.0,https://pypi.org/project/gast,2025-11-29 15:30:03.000,531.0,18970848.0,19028720.0,https://anaconda.org/conda-forge/gast,2025-11-30 12:53:57.736,3877456.0,2.0,,,,,,,,,,,,,,,,,,,,
145,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2025-06-29 22:40:49.000000,2025-06-29 22:34:16,438.0,,515.0,161.0,171.0,174.0,10325.0,2025-06-29 22:40:49.000,0.15.3.0,96.0,45.0,169.0,27,True,,gdbgui,,508.0,506.0,https://pypi.org/project/gdbgui,2025-06-29 22:39:12.000,2.0,8855.0,9153.0,,,,3.0,,20267.0,,,,,,,,,,,,,,,,,,
146,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2024-12-24 01:04:30.000000,2024-11-03 22:09:40,6749.0,,251.0,61.0,137.0,236.0,6078.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,335.0,27,False,,pyoxidizer,,159.0,157.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,21662.0,22026.0,,,,3.0,,27008.0,,,,,,,,,,,,,,,,,,
147,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2018-06-28 14:01:33.000,2025-12-04 21:58:46.357000,2018-06-28 13:35:12,500.0,,387.0,4.0,1.0,,4539.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,,27,False,,memory_profiler,conda-forge/memory_profiler,464.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,464.0,5384890.0,5453328.0,https://anaconda.org/conda-forge/memory_profiler,2025-12-04 21:58:46.357,4448531.0,3.0,,,,,,,,,,,,,,,,,,,,
148,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2024-02-05 04:33:35.000000,2021-06-11 17:11:55,4487.0,,1356.0,94.0,3155.0,2374.0,3592.0,2017-05-30 10:07:57.000,0.11.1,731.0,484.0,835.0,27,False,,coala-bears,,19.0,13.0,https://pypi.org/project/coala-bears,2023-12-02 01:06:08.134,6.0,5637.0,5638.0,,,,3.0,,252.0,,,,,,,,,,,,,,,,,,
149,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2025-11-20 20:05:07.000000,2025-08-12 07:20:32,817.0,,362.0,66.0,455.0,233.0,2455.0,2025-03-30 09:04:11.000,10.2.2,19.0,143.0,145.0,27,True,,pytest-testinfra,conda-forge/pytest-testinfra,20.0,,https://pypi.org/project/pytest-testinfra,2025-03-30 09:06:00.000,20.0,900520.0,901117.0,https://anaconda.org/conda-forge/pytest-testinfra,2025-04-22 14:57:44.936,37047.0,3.0,['pytest'],,,,,,,-3.0,,,,,,,,,,,,
150,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000000,2020-11-16 01:36:32,316.0,,636.0,155.0,36.0,120.0,2096.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,183.0,27,False,,uiautomator,,327.0,315.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,12.0,96641.0,96641.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
151,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000000,2025-06-07 07:19:43,497.0,,89.0,10.0,66.0,56.0,1393.0,2021-12-22 16:55:15.000,1.0.1,18.0,30.0,60.0,27,True,,pympler,conda-forge/pympler,259.0,,https://pypi.org/project/pympler,2024-06-28 19:56:05.000,259.0,6454866.0,6465093.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,664778.0,3.0,,,,,,,,,,,,,,,,,,,,
152,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-12-01 07:34:04.000000,2025-12-01 07:33:38,407.0,,74.0,20.0,91.0,140.0,956.0,2025-12-01 07:48:45.000,2.2.0,95.0,29.0,35.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,1630.0,1571.0,https://pypi.org/project/pytest-testmon,2025-12-01 07:30:23.000,59.0,1848731.0,1850008.0,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,123908.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
153,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2026-03-08 21:24:35.000000,2026-03-08 21:24:34,730.0,9.0,32.0,2.0,638.0,67.0,700.0,2025-09-12 15:22:58.000,4.0.1,36.0,20.0,9.0,27,True,,pytest-randomly,conda-forge/pytest-randomly,12406.0,11637.0,https://pypi.org/project/pytest-randomly,2025-09-12 15:22:58.000,769.0,5551571.0,5558598.0,https://anaconda.org/conda-forge/pytest-randomly,2025-04-22 14:58:02.951,372479.0,3.0,,,,,,,,,,,,,,,,,,,,
154,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2026-03-02 22:15:17.000000,2024-05-20 16:10:07,243.0,,50.0,5.0,126.0,37.0,661.0,2024-04-07 22:30:44.000,1.7.0,16.0,17.0,37.0,27,False,,interrogate,,9369.0,8983.0,https://pypi.org/project/interrogate,2024-04-07 22:30:44.000,386.0,1162598.0,1162598.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
155,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2025-04-22 14:57:01.909000,2024-06-04 10:45:11,262.0,,25.0,10.0,38.0,5.0,468.0,2024-05-31 16:57:41.000,1.1.3,42.0,14.0,5.0,27,False,explosion/wasabi,wasabi,conda-forge/wasabi,69385.0,69174.0,https://pypi.org/project/wasabi,2024-05-31 16:56:16.000,211.0,17435039.0,17464405.0,https://anaconda.org/conda-forge/wasabi,2025-04-22 14:57:01.909,2026308.0,3.0,,,,,,,,,,,,,,,,,,,,
156,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2025-04-22 14:56:33.025000,2024-02-26 01:33:26,235.0,,112.0,20.0,67.0,46.0,444.0,2024-02-26 01:36:32.000,1.7.2,34.0,38.0,13.0,27,False,,ddt,conda-forge/ddt,6763.0,6551.0,https://pypi.org/project/ddt,2024-02-26 01:36:32.000,212.0,1634034.0,1638394.0,https://anaconda.org/conda-forge/ddt,2025-04-22 14:56:33.025,183120.0,3.0,,,,,,,,,,,,,,,,,,,,
157,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2025-04-22 14:56:27.787000,2024-02-10 21:52:43,112.0,,39.0,3.0,70.0,45.0,178.0,2024-02-10 21:58:22.000,3.4.0,42.0,33.0,11.0,27,False,,flake8-quotes,conda-forge/flake8-quotes,24284.0,23850.0,https://pypi.org/project/flake8-quotes,2024-02-10 21:58:22.000,434.0,868016.0,884543.0,https://anaconda.org/conda-forge/flake8-quotes,2025-04-22 14:56:27.787,908994.0,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
158,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2026-02-11 02:19:15.000000,2025-06-14 08:50:16,355.0,,196.0,53.0,174.0,141.0,4998.0,2023-03-20 14:10:04.829,23.3.0,23.0,51.0,61.0,26,True,,monkeytype,conda-forge/monkeytype,23.0,,https://pypi.org/project/monkeytype,2023-03-20 14:10:04.829,23.0,264805.0,266565.0,https://anaconda.org/conda-forge/monkeytype,2025-04-22 14:56:45.647,123230.0,2.0,,,,,,,,,,,,,,,,,,,,
159,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2026-02-25 14:28:08.000000,2025-10-22 12:17:56,111.0,,204.0,64.0,61.0,51.0,4725.0,2021-01-29 16:48:55.000,0.3.3,16.0,19.0,34.0,26,True,,better-exceptions,,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,102.0,460990.0,460990.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
160,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39,2145.0,,116.0,25.0,221.0,161.0,1788.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,107.0,26,False,,dephell,,870.0,847.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,23.0,1173.0,1177.0,,,,3.0,,353.0,,,,,,,,,,,,,,,,,,
161,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2026-01-02 09:41:41.000000,2025-10-19 04:53:06,906.0,,63.0,23.0,131.0,73.0,1273.0,2023-10-11 03:48:57.000,1.25.0,52.0,24.0,44.0,26,True,,wily,,288.0,286.0,https://pypi.org/project/wily,2023-10-11 03:48:57.000,2.0,35152.0,35152.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
162,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2025-11-03 14:02:49.000000,2025-11-03 14:02:49,647.0,,144.0,8.0,130.0,237.0,1189.0,2025-03-20 22:53:51.000,0.11.6,41.0,69.0,106.0,26,True,,pdoc3,anaconda/pdoc3,489.0,,https://pypi.org/project/pdoc3,2025-03-20 22:53:51.000,489.0,578357.0,578391.0,https://anaconda.org/anaconda/pdoc3,2025-10-17 12:08:52.752,2621.0,3.0,,,,,,,,,,,,,,,,,,,,
163,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2024-06-21 06:45:05.000000,2022-08-08 11:25:05,700.0,,100.0,15.0,99.0,96.0,1051.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,64.0,26,False,,pylama,,7215.0,6886.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,329.0,232925.0,232925.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
