,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
173,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,12.0,91.0,44.0,56.0,19.0,59.0,4533.0,2022-09-29 10:18:30.000,0.8.12,89.0,24.0,24,True,,xxh-xxh,,,75.0,75.0,https://pypi.org/project/xxh-xxh,219.0,258.0,,,,3.0,,,1661.0,,,,,,,,,,,,,,,,
174,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,95.0,20.0,97.0,50.0,95.0,1009.0,,,,46.0,24,True,,pylama,,,5982.0,5982.0,https://pypi.org/project/pylama,176963.0,176963.0,,,,3.0,,,,,,,,,,,,,,,,,,,
175,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-07-29 01:20:54.000,2023-07-29 01:19:00,606.0,18.0,73.0,15.0,162.0,37.0,71.0,796.0,2023-06-25 03:08:35.000,2.2.0,28.0,37.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1497184.0,1506639.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,491710.0,2.0,,,,,,,,,,,,,,,,,,,
176,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-08-17 08:18:54.000,2023-08-16 08:58:33,360.0,33.0,39.0,7.0,207.0,7.0,61.0,545.0,2023-08-16 08:58:38.000,1.16.0,26.0,18.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,34.0,,https://pypi.org/project/blacken-docs,122508.0,123336.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,30648.0,3.0,2023-08-16 08:58:38.000,34.0,,,,,,,,,,,,,,,,,
177,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-07-21 16:19:56.000,2022-01-27 10:32:34,98.0,,21.0,9.0,22.0,19.0,21.0,338.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1930.0,1930.0,https://pypi.org/project/pytest-lazy-fixture,417803.0,424423.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,503159.0,3.0,,,,,,,,,,,,,,,,,,,
178,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-08-12 17:24:35.000,2023-08-12 17:19:26,116.0,3.0,20.0,6.0,16.0,8.0,28.0,222.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,24,True,,xenon,conda-forge/xenon,,1167.0,1087.0,https://pypi.org/project/xenon,153358.0,153657.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,20970.0,3.0,2023-08-12 17:24:35.000,80.0,,,,,,,,,,,,,,,,,
179,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-08-07 17:50:48.000,2023-08-07 17:50:47,166.0,2.0,11.0,2.0,51.0,6.0,23.0,160.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,24,True,,flake8-black,conda-forge/flake8-black,['flake8'],7324.0,7067.0,https://pypi.org/project/flake8-black,957865.0,966790.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,446259.0,3.0,2022-12-20 09:31:01.407,257.0,,,,,,,,,,,,,,,,,
180,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-08-11 20:20:47.000,2022-12-22 23:43:03,285.0,,21.0,4.0,60.0,1.0,42.0,105.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9444.0,9444.0,https://pypi.org/project/flake8-builtins,635919.0,638604.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,217515.0,3.0,,,,,,,,,,,,,,,,,,,
181,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,236.0,70.0,116.0,22.0,78.0,2142.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,103.0,91.0,https://pypi.org/project/python-taint,3709.0,3710.0,,,,3.0,2018-11-01 16:02:04.000,12.0,106.0,,,,,,,,,,,,,,,,
182,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2023-08-17 05:09:54.000,2023-08-17 05:09:53,391.0,92.0,100.0,16.0,143.0,37.0,49.0,2008.0,2023-08-17 04:32:13.000,4.1.0,14.0,40.0,23,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,375273.0,380118.0,https://anaconda.org/conda-forge/line_profiler,2023-06-16 13:17:35.941,421518.0,3.0,,,,,,,,,,,,,,,,,,,
183,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,29.0,28.0,827.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,23,False,,pycco,,,306.0,306.0,https://pypi.org/project/pycco,1835.0,1835.0,,,,3.0,,,,,,,,,,,,,,,,,,,
184,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-08-17 12:17:13.000,2023-08-17 11:20:46,130.0,8.0,34.0,11.0,88.0,11.0,39.0,796.0,2023-08-17 12:17:13.000,0.12.0,16.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,1555.0,1555.0,https://pypi.org/project/python-devtools,507.0,1104.0,https://anaconda.org/conda-forge/python-devtools,2023-06-16 19:25:38.145,16740.0,3.0,,,,,,,,,,,,,,,,,,,
185,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,66.0,48.0,671.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,577.0,577.0,https://pypi.org/project/redbaron,31513.0,31513.0,,,,2.0,,,,,,,,,,,,,,,,,,,
186,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,28.0,52.0,506.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,23,False,,mamba,,,830.0,830.0,https://pypi.org/project/mamba,6404.0,6404.0,,,,3.0,,,,,,,,,,,,,,,,,,,
187,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,38.0,5.0,102.0,27.0,27.0,490.0,,,,12.0,23,False,,interrogate,,,4925.0,4925.0,https://pypi.org/project/interrogate,81912.0,81912.0,,,,3.0,,,,,,,,,,,,,,,,,,,
188,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-08-16 09:44:24.000,2023-08-15 07:51:17,1121.0,28.0,155.0,33.0,388.0,35.0,288.0,416.0,2023-08-02 15:50:00.000,3.4.5,43.0,69.0,23,False,,,constructor,,14.0,14.0,,,89.0,https://anaconda.org/anaconda/constructor,2023-08-11 18:30:31.374,7583.0,3.0,,,276.0,,,,,,,,,,,,,,,,
189,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,61.0,10.0,50.0,53.0,44.0,253.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,23,False,,mkdocs-with-pdf,,['mkdocs'],366.0,366.0,https://pypi.org/project/mkdocs-with-pdf,23388.0,23388.0,,,,3.0,,,,,,,,,,,,,,,,,,,
190,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-06-24 21:25:39.000,2023-06-24 21:25:38,106.0,4.0,40.0,7.0,27.0,,39.0,162.0,2019-10-11 01:01:17.000,0.5.3,4.0,20.0,23,True,,sphinx-markdown-builder,,['sphinx'],718.0,718.0,https://pypi.org/project/sphinx-markdown-builder,60208.0,60208.0,,,,3.0,,,,,,,,,,,,,,,,,,,
191,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,1.0,368.0,74.0,132.0,102.0,225.0,5632.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,10.0,10.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
192,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-08-10 15:05:46.768,2022-02-16 05:16:40,168.0,,375.0,76.0,41.0,14.0,38.0,4019.0,2018-12-04 10:11:53.000,2.0.0,47.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,2114.0,9988.0,https://anaconda.org/conda-forge/rebound,2023-08-10 15:05:46.768,307004.0,3.0,,,232.0,,,,,,,,,,,,,,,,
193,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,154.0,72.0,32.0,26.0,57.0,3929.0,,,19.0,17.0,22,False,,vprof,,,115.0,115.0,https://pypi.org/project/vprof,2955.0,2955.0,,,,3.0,,,,,,,,,,,,,,,,,,,
194,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2718.0,,,13.0,23.0,22,True,,pyrasite,,,55.0,49.0,https://pypi.org/project/pyrasite,20539.0,20539.0,,,,3.0,2012-05-09 19:11:33.000,6.0,,,,,,,,,,,,,,,,,
195,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-06-16 16:11:48.791,2023-01-20 18:08:14,186.0,,93.0,31.0,75.0,38.0,34.0,1485.0,,,5.0,27.0,22,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,96918.0,97219.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17164.0,3.0,,,,,,,,,,,,,,,,,,,
196,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,63.0,72.0,1285.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,148.0,274.0,,,,3.0,2021-07-02 13:17:04.000,1.0,6072.0,,,,,,,,,,,,,,,,
197,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,944.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,35618.0,35806.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4154.0,3.0,2021-11-11 16:57:18.000,23.0,,,,,,,,,,,,,,,,,
198,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,42.0,15.0,21.0,40.0,54.0,746.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,22,True,,hunter,conda-forge/hunter,,146.0,146.0,https://pypi.org/project/hunter,8118.0,10043.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,48135.0,3.0,,,,,,,,,,,,,,,,,,,
199,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-06-11 01:13:27.000,2023-01-27 11:02:15,1077.0,,81.0,21.0,33.0,15.0,133.0,631.0,2022-11-05 16:32:25.000,0.13.0.0,17.0,17.0,22,False,,py2exe,,,1825.0,1825.0,https://pypi.org/project/py2exe,13916.0,14182.0,,,,3.0,,,14103.0,,,,,,,,,,,,,,,,
200,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-08-17 08:40:47.000,2023-08-09 01:00:56,303.0,44.0,52.0,21.0,284.0,20.0,74.0,502.0,,,,37.0,22,False,,fixit,,,43.0,43.0,https://pypi.org/project/fixit,21962.0,21962.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,356.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,manhole,conda-forge/manhole,,255.0,255.0,https://pypi.org/project/manhole,36401.0,37085.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,17105.0,3.0,,,,,,,,,,,,,,,,,,,
202,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,40.0,46.0,284.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],479.0,479.0,https://pypi.org/project/mkdocs-pdf-export-plugin,18101.0,18101.0,,,,3.0,,,,,,,,,,,,,,,,,,,
203,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,44.0,30.0,280.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,309.0,309.0,https://pypi.org/project/baron,31605.0,31605.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-08-04 22:44:46.000,2023-08-04 22:44:45,831.0,4.0,9.0,5.0,101.0,19.0,25.0,188.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,101.0,,https://pypi.org/project/xdoctest,114131.0,118023.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,163495.0,3.0,2023-01-30 01:24:01.118,101.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
205,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,35.0,7.0,27.0,27.0,46.0,173.0,,,5.0,10.0,22,True,,releases,conda-forge/sphinx-releases,['sphinx'],581.0,581.0,https://pypi.org/project/releases,15281.0,16064.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49386.0,3.0,,,,,,,,,,,,,,,,,,,
206,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,16.0,2.0,16.0,24.0,21.0,155.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,22,True,,dlint,conda-forge/dlint,,51.0,,https://pypi.org/project/dlint,123018.0,123182.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3445.0,3.0,2022-08-09 19:17:19.574,51.0,,,,,,,,,,5.0,,,,,,,
207,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,11.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,22,False,,dodgy,conda-forge/dodgy,,2789.0,2503.0,https://pypi.org/project/dodgy,445483.0,446348.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,72678.0,3.0,2019-12-31 16:44:58.000,286.0,,,,,,,,,,,,,,,,,
208,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-08-02 10:26:53.000,2023-06-15 18:07:24,224.0,4.0,13.0,3.0,9.0,10.0,68.0,84.0,2023-06-12 08:50:38.000,2.3.5,40.0,4.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],231.0,231.0,https://pypi.org/project/mkdocs-print-site-plugin,16815.0,16815.0,,,,3.0,,,,,,,,,,,,,,,,,,,
209,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,197.0,70.0,56.0,27.0,46.0,4424.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,better-exceptions,,,,,https://pypi.org/project/better-exceptions,109993.0,109993.0,,,,3.0,,,,,,,,,,,,,,,,,,,
210,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,69.0,63.0,https://pypi.org/project/profiling,2624.0,2624.0,,,,3.0,2017-06-28 06:10:16.000,6.0,,,,,,,,,,,,,,,,,
211,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,88.0,128.0,1754.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,110.0,110.0,,,,3.0,2017-11-22 14:27:35.000,4.0,,,,,,,,,,,,,,,,,
212,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,124.0,34.0,4.0,5.0,4.0,1645.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,21,False,,heartrate,conda-forge/heartrate,,55.0,52.0,https://pypi.org/project/heartrate,1099.0,1203.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2719.0,3.0,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,,,
213,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,83.0,28.0,113.0,38.0,76.0,1615.0,2022-11-02 23:26:19.000,1.0.3,18.0,39.0,21,True,,shiv,,,,,https://pypi.org/project/shiv,21694.0,21706.0,,,,3.0,,,589.0,,,,,,,,,,,,,,,,
214,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-08-16 08:56:39.000,2023-08-03 07:40:25,478.0,6.0,72.0,18.0,433.0,13.0,110.0,582.0,,,10.0,37.0,21,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,1463186.0,1466499.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-06-16 19:23:42.346,109352.0,3.0,,,,,,,,,,,,,,,,,,,
215,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-08-15 20:36:31.270,2023-08-15 18:04:51,578.0,22.0,26.0,5.0,508.0,8.0,52.0,530.0,,,8.0,20.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,1146291.0,1152906.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,145536.0,3.0,,,,,,,,,,,,,,,,,,,
216,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-08-15 08:36:27.000,2023-08-15 08:36:26,546.0,19.0,21.0,7.0,469.0,3.0,51.0,442.0,,,30.0,15.0,21,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,1060709.0,1080158.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,739062.0,3.0,,,,,,,,,,,,-6.0,,,,,,,
217,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,21,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7903.0,7548.0,https://pypi.org/project/pylint-flask,1154680.0,1155909.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,103257.0,3.0,2019-01-30 19:26:02.000,355.0,,,,,,,,,,,,,,,,,
218,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,72.0,17.0,42.0,30.0,32.0,845.0,,,,20.0,20,True,,portray,,,800.0,800.0,https://pypi.org/project/portray,10475.0,10475.0,,,,3.0,,,,,,,,,,,,,,,,,,,
219,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,188.0,24.0,95.0,49.0,83.0,587.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,152262.0,152262.0,,,,3.0,,,,,,,,,,,,,,,,,,,
