,name,github_id,category,description,resource,homepage,contributor_count,github_url,license,created_at,updated_at,fork_count,open_issue_count,star_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,17.0,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2025-10-09 17:36:28.000,192.0,3.0,2617.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,{},63.0,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,https://packaging.python.org/overview/,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,https://docs.python.org/3/library/unittest.html,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,1139.0,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2026-07-14 07:44:12.000,3235.0,986.0,14346.0,39,True,pytest,conda-forge/pytest,['pytest'],2035429.0,1843457.0,https://pypi.org/project/pytest,2026-06-19 10:58:31.000,2026-06-19 10:58:31.000,9.1.1,192.0,191972.0,1016754514.0,1017521429.0,https://anaconda.org/conda-forge/pytest,2026-06-22 11:24:21.473,52917168.0,1.0,-12.0,,,,,,,,,,,,,,,
5,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,647.0,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2026-07-12 14:23:26.000,1410.0,673.0,2839.0,37,True,setuptools,conda-forge/setuptools,,899993.0,866318.0,https://pypi.org/project/setuptools,2026-07-04 15:31:20.000,2026-07-04 15:31:20.000,83.0.0,632.0,33675.0,1449005538.0,1451899521.0,https://anaconda.org/conda-forge/setuptools,2026-07-09 17:46:50.771,214154757.0,1.0,,,,,,,,,,,,,,,,
6,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,289.0,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2026-04-12 11:02:00.080,2156.0,325.0,56361.0,36,True,rich,conda-forge/rich,,597171.0,553403.0,https://pypi.org/project/rich,2026-04-12 08:24:02.000,2026-04-12 08:24:02.000,15.0.0,207.0,43768.0,587564398.0,587882391.0,https://anaconda.org/conda-forge/rich,2026-04-12 11:02:00.080,22895501.0,1.0,,,,,,,,,,,,,,,,
7,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,544.0,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2026-07-13 00:57:54.000,2807.0,291.0,41729.0,36,True,black,conda-forge/black,,751010.0,686540.0,https://pypi.org/project/black,2026-05-18 16:53:33.000,2026-05-18 16:53:33.000,26.5.1,74.0,64470.0,161656845.0,161922599.0,https://anaconda.org/conda-forge/black,2026-05-22 14:44:05.181,19134350.0,1.0,,,,,,,,,,,,,,,,
8,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,134.0,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2026-07-18 03:07:49.966,1469.0,603.0,31241.0,36,True,tqdm,conda-forge/tqdm,,1276895.0,1218750.0,https://pypi.org/project/tqdm,2026-07-17 18:09:04.000,2026-07-17 18:09:04.000,4.69.0,150.0,58145.0,605831961.0,606566769.0,https://anaconda.org/conda-forge/tqdm,2026-07-18 03:07:49.966,53636871.0,1.0,,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2026-07-18 01:44:33.948113,3.0,7599.0,,,,,,,,,,
9,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,250.0,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2026-07-23 14:57:38.000,1498.0,368.0,11241.0,36,True,psutil,conda-forge/psutil,,818834.0,799212.0,https://pypi.org/project/psutil,2026-01-28 18:14:57.000,2026-01-28 18:14:57.000,7.2.2,104.0,19622.0,372303635.0,373225697.0,https://anaconda.org/conda-forge/psutil,2026-01-29 09:23:17.173,66388530.0,1.0,,,,,,,,,,,,,,,,
10,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,900.0,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2026-06-24 03:33:11.000,3302.0,1042.0,10223.0,36,True,pip,conda-forge/pip,,259908.0,253824.0,https://pypi.org/project/pip,2026-05-31 17:33:56.000,2026-05-31 17:33:56.000,26.1.2,158.0,6084.0,584510462.0,587680536.0,https://anaconda.org/conda-forge/pip,2026-05-31 21:27:26.742,234585530.0,1.0,-12.0,,,,,,,,,,,,,,,
11,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,311.0,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2026-07-21 14:22:26.893,1102.0,,5039.0,36,True,virtualenv,conda-forge/virtualenv,,513635.0,511409.0,https://pypi.org/project/virtualenv,2026-07-21 13:12:12.000,2026-07-21 13:12:12.000,21.7.0,273.0,2226.0,502511306.0,502839102.0,https://anaconda.org/conda-forge/virtualenv,2026-07-21 14:22:26.893,22617954.0,1.0,,,,,,,,,,,,,,,,
12,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://docs.astral.sh/ruff,927.0,,MIT,2022-11-30 10:02:13.208,2026-07-16 22:09:00.160,2248.0,,48626.0,35,True,ruff,conda-forge/ruff,,293580.0,215014.0,https://pypi.org/project/ruff,2026-07-16 15:13:19.000,2026-07-16 15:13:19.000,0.15.22,415.0,78566.0,290587987.0,290764814.0,https://anaconda.org/conda-forge/ruff,2026-07-16 22:09:00.160,7780393.0,1.0,-13.0,,,,,,,,,,,,,,,
13,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,543.0,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2026-06-08 04:26:45.120,1881.0,22.0,25069.0,35,True,pipenv,conda-forge/pipenv,,174618.0,174361.0,https://pypi.org/project/pipenv,2026-06-08 02:12:38.000,2026-06-08 02:12:38.000,2026.6.2,418.0,257.0,26471165.0,26475934.0,https://anaconda.org/conda-forge/pipenv,2026-06-08 04:26:45.120,352925.0,2.0,,,,,,,,,,,,,,,,
14,mypy,python/mypy,type-checkers,Optional static typing for Python.,,https://github.com/python/mypy,861.0,https://github.com/python/mypy,,2012-12-07 13:30:23.000,2026-07-14 02:19:09.405,3236.0,3166.0,20528.0,35,False,mypy,conda-forge/mypy,,458101.0,385910.0,https://pypi.org/project/mypy,2026-07-13 11:28:38.000,2026-07-13 11:28:38.000,2.3.0,140.0,72191.0,179863540.0,179972986.0,https://anaconda.org/conda-forge/mypy,2026-07-14 02:19:09.405,7989563.0,1.0,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,331.0,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2026-07-18 12:55:48.349,4109.0,1.0,27112.0,34,True,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],104100.0,90428.0,https://pypi.org/project/mkdocs-material,2026-07-17 16:21:30.000,2026-07-17 16:21:30.000,9.7.7,442.0,13672.0,17138871.0,17153432.0,https://anaconda.org/conda-forge/mkdocs-material,2026-07-18 12:55:48.349,1077537.0,1.0,,,,,,,,,,,,,,,,
16,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,167.0,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2026-07-22 07:47:23.821,991.0,26.0,15440.0,34,True,pre-commit,conda-forge/pre-commit,,323016.0,285922.0,https://pypi.org/project/pre-commit,2026-07-21 20:56:57.000,2026-07-21 20:56:57.000,4.6.1,203.0,37094.0,165340522.0,165496382.0,https://anaconda.org/conda-forge/pre-commit,2026-07-22 07:47:23.821,10442664.0,1.0,,,,,,,,,,,,,,,,
17,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,347.0,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2026-07-12 20:29:14.000,661.0,98.0,6950.0,34,True,isort,conda-forge/isort,,612745.0,583801.0,https://pypi.org/project/isort,2026-07-12 20:29:14.000,2026-02-28 10:08:19.000,8.0.1,155.0,28944.0,121786515.0,121921024.0,https://anaconda.org/conda-forge/isort,2026-02-28 11:36:11.788,9684681.0,2.0,,,,,,,,,,,,,,,,
18,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,180.0,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2026-06-23 21:59:49.043,530.0,72.0,6138.0,34,True,jedi,conda-forge/jedi,,603453.0,601852.0,https://pypi.org/project/jedi,2026-05-01 23:38:43.000,2026-05-01 23:38:43.000,0.20.0,36.0,1601.0,135901430.0,136451492.0,https://anaconda.org/conda-forge/jedi,2026-06-23 21:59:49.043,40154561.0,1.0,,,,,,,,,,,,,,,,
19,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,55.0,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2026-06-29 10:32:48.000,1184.0,12.0,14776.0,33,True,playwright,,,65754.0,58971.0,https://pypi.org/project/playwright,2026-06-29 10:32:48.000,2026-06-29 10:32:48.000,1.61.0,130.0,6783.0,85847278.0,85847278.0,,,,1.0,,,,,,,,,,,,,,,,
20,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,494.0,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2026-06-15 12:32:37.926,2018.0,288.0,13014.0,33,True,pyinstaller,conda-forge/pyinstaller,,92088.0,89822.0,https://pypi.org/project/pyinstaller,2026-06-13 14:13:55.000,2026-06-13 14:13:55.000,6.21.0,73.0,2266.0,11006945.0,11037606.0,https://anaconda.org/conda-forge/pyinstaller,2026-06-15 12:32:37.926,2023691.0,1.0,,,,,,,,,,,,,,,,
21,hypothesis,HypothesisWorks/hypothesis,testing,The property-based testing library for Python.,,https://github.com/HypothesisWorks/hypothesis,394.0,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2026-07-23 07:16:54.000,660.0,47.0,8805.0,33,True,hypothesis,conda-forge/hypothesis,,51271.0,43815.0,https://pypi.org/project/hypothesis,2026-07-23 07:16:54.000,2026-07-23 07:16:54.000,6.161.0,1541.0,7456.0,42258450.0,42533642.0,https://anaconda.org/conda-forge/hypothesis,2026-07-22 01:59:59.514,20364246.0,1.0,,,,,,,,,,,,,,,,
22,pylint,PyCQA/pylint,linters,python code static checker.,,https://github.com/pylint-dev/pylint,656.0,,GPL-2.0,2020-06-17 14:34:01.091,2026-06-14 15:06:54.053,1273.0,,5700.0,33,True,pylint,conda-forge/pylint,,506732.0,493563.0,https://pypi.org/project/pylint,2026-06-14 14:43:24.000,2026-06-14 14:43:24.000,4.0.6,212.0,13169.0,68765535.0,68880214.0,https://anaconda.org/conda-forge/pylint,2026-06-14 15:06:54.053,8371592.0,1.0,,,,,,,,,,,,,,,,
23,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,353.0,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2026-07-21 18:29:58.841,567.0,,3914.0,33,True,tox,conda-forge/tox,['pytest'],150233.0,136634.0,https://pypi.org/project/tox,2026-07-21 13:10:34.000,2026-07-21 13:10:34.000,4.58.0,297.0,13599.0,34848734.0,34875298.0,https://anaconda.org/conda-forge/tox,2026-07-21 18:29:58.841,1965752.0,1.0,,,,,,,,,,,,,,,,
24,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,178.0,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2026-05-19 00:51:26.000,348.0,23.0,3797.0,33,True,flake8,conda-forge/flake8,,719271.0,692737.0,https://pypi.org/project/flake8,2025-06-20 19:31:34.000,2025-06-20 19:31:34.000,7.3.0,94.0,26534.0,56368149.0,56519300.0,https://anaconda.org/conda-forge/flake8,2025-06-26 20:01:55.726,11185219.0,1.0,,,,,,,,,,,,,,,,
25,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,82.0,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2026-07-14 17:00:31.000,191.0,52.0,1649.0,33,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],256989.0,215746.0,https://pypi.org/project/pytest-asyncio,2026-05-26 09:56:02.000,2026-05-26 09:56:02.000,1.4.0,76.0,41243.0,244874492.0,244925982.0,https://anaconda.org/conda-forge/pytest-asyncio,2026-05-26 13:34:51.646,3810300.0,1.0,,,,,,,,,,,,,,,,
26,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,659.0,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2026-07-20 21:25:58.000,2461.0,563.0,34291.0,32,True,poetry,conda-forge/poetry,,925.0,,https://pypi.org/project/poetry,2026-05-09 15:18:55.000,2026-05-09 15:18:55.000,2.4.1,188.0,925.0,83225666.0,83337957.0,https://anaconda.org/conda-forge/poetry,2026-05-09 16:51:24.968,8197310.0,1.0,,,,,,,,,,,,,,,,
27,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,77.0,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2026-05-24 13:07:54.000,797.0,251.0,23948.0,32,True,loguru,conda-forge/loguru,,170886.0,155831.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,2024-12-06 11:20:54.000,0.7.3,22.0,15055.0,76814277.0,76876717.0,https://anaconda.org/conda-forge/loguru,2026-01-16 11:15:00.482,4620591.0,1.0,,,,,,,,,,,,,,,,
28,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,262.0,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2025-10-20 13:17:06.000,2602.0,144.0,21861.0,32,True,mkdocs,conda-forge/mkdocs,['mkdocs'],112038.0,104902.0,https://pypi.org/project/mkdocs,2024-08-30 12:24:05.000,2024-08-30 12:24:05.000,1.6.1,62.0,7136.0,16650680.0,16670035.0,https://anaconda.org/conda-forge/mkdocs,2025-04-22 14:56:22.183,1180678.0,1.0,,,,,,,,,,,,,,,,
29,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,234.0,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2026-07-17 16:22:27.000,2553.0,299.0,11759.0,32,True,robotframework,conda-forge/robotframework,,15361.0,14149.0,https://pypi.org/project/robotframework,2026-07-17 16:22:02.000,2026-03-03 16:28:51.000,7.4.2,153.0,1212.0,4932829.0,4937274.0,https://anaconda.org/conda-forge/robotframework,2026-03-04 14:33:43.144,284500.0,2.0,,,,,,,,,,,,,,,,
30,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,197.0,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2026-05-25 22:28:37.000,778.0,248.0,8091.0,32,True,bandit,conda-forge/bandit,,70470.0,67094.0,https://pypi.org/project/bandit,2026-02-25 06:44:13.000,2026-02-25 06:44:13.000,1.9.4,51.0,3376.0,27339163.0,27349192.0,https://anaconda.org/conda-forge/bandit,2026-02-25 10:39:26.216,692021.0,1.0,,,,,,,,,,,,,,,,
31,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,104.0,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2026-04-24 21:33:08.000,234.0,161.0,2049.0,32,True,pytest-cov,conda-forge/pytest-cov,['pytest'],77890.0,,https://pypi.org/project/pytest-cov,2026-03-21 20:11:14.000,2026-03-21 20:11:14.000,7.1.0,54.0,77890.0,215402607.0,215664427.0,https://anaconda.org/conda-forge/pytest-cov,2026-03-22 00:27:51.180,19374706.0,2.0,,,,,,,,,,,,,,,,
32,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,91.0,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2026-04-22 17:23:18.659,180.0,11.0,555.0,32,True,wheel,conda-forge/wheel,,406626.0,390496.0,https://pypi.org/project/wheel,2026-04-22 15:51:26.000,2026-04-22 15:51:26.000,0.47.0,86.0,16130.0,556889751.0,559420685.0,https://anaconda.org/conda-forge/wheel,2026-04-22 17:23:18.659,179696318.0,1.0,,,,,,,,,,,,,,,,
33,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/Microsoft/pyright,150.0,https://github.com/Microsoft/pyright,MIT,2019-03-12 03:38:46.000,2026-07-15 21:08:39.000,1799.0,281.0,15523.0,31,True,,,,1792.0,1697.0,,,2026-06-25 00:18:43.863,1.1.411,495.0,,,3329418.0,,,,2.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2026-06-25 00:18:43.863,95.0,3329418.0,,,,,
34,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,156.0,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2025-10-17 16:01:24.000,902.0,418.0,13957.0,31,True,yapf,conda-forge/yapf,,109571.0,108315.0,https://pypi.org/project/yapf,2024-11-14 00:11:39.000,2024-11-14 00:11:39.000,0.43.0,75.0,1256.0,9051686.0,9108953.0,https://anaconda.org/conda-forge/yapf,2025-04-22 14:56:24.153,3607832.0,2.0,,,,,,,,,,,,,,,,
35,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,204.0,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2026-07-21 13:44:23.000,581.0,,12886.0,31,True,pipx,conda-forge/pipx,,4971.0,4866.0,https://pypi.org/project/pipx,2026-07-21 13:44:23.000,2026-07-21 13:44:23.000,1.16.2,82.0,105.0,6923791.0,6928154.0,https://anaconda.org/conda-forge/pipx,2026-06-05 14:08:56.720,239989.0,2.0,,,,,,,,,,,,,,,,
36,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,227.0,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2026-07-18 18:49:58.011,664.0,177.0,8009.0,31,True,pip-tools,conda-forge/pip-tools,,41384.0,38265.0,https://pypi.org/project/pip-tools,2026-07-18 12:51:45.000,2026-07-18 12:51:45.000,7.6.0,126.0,3119.0,17012331.0,17016935.0,https://anaconda.org/conda-forge/pip-tools,2026-07-18 18:49:58.011,340700.0,2.0,,,,,,,,,,,,,,,,
37,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,910.0,https://github.com/sphinx-doc/sphinx,,2015-01-02 10:53:28.000,2026-03-08 22:44:48.000,2394.0,1423.0,7719.0,31,False,sphinx,conda-forge/sphinx,['sphinx'],526429.0,490372.0,https://pypi.org/project/sphinx,2025-12-31 15:09:25.000,2025-12-31 15:09:25.000,9.1.0,241.0,36057.0,89010267.0,89221638.0,https://anaconda.org/conda-forge/sphinx,2026-01-01 12:53:05.325,15641476.0,1.0,,,,,,,,,,,,,,,,
38,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,143.0,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2026-06-06 12:56:29.674,279.0,31.0,4820.0,31,True,structlog,conda-forge/structlog,,41362.0,36391.0,https://pypi.org/project/structlog,2026-06-06 07:33:38.000,2026-06-06 07:33:38.000,26.1.0,43.0,4971.0,106593835.0,106614635.0,https://anaconda.org/conda-forge/structlog,2026-06-06 12:56:29.674,1372854.0,2.0,,,,,,,,,,,,,,,,
39,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,84.0,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2026-07-14 04:30:39.000,159.0,13.0,2033.0,31,True,pytest-mock,conda-forge/pytest-mock,['pytest'],148224.0,138811.0,https://pypi.org/project/pytest-mock,2025-09-16 16:37:25.000,2025-09-16 16:37:25.000,3.15.1,66.0,9413.0,99288371.0,99367839.0,https://anaconda.org/conda-forge/pytest-mock,2025-09-17 09:28:14.765,5801172.0,2.0,,,,,,,,,,,,,,,,
40,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,118.0,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2026-07-14 04:29:18.000,274.0,312.0,1874.0,31,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],143824.0,138207.0,https://pypi.org/project/pytest-xdist,2025-07-01 13:30:56.000,2025-07-01 13:30:56.000,3.8.0,71.0,5617.0,159529621.0,159719862.0,https://anaconda.org/conda-forge/pytest-xdist,2025-07-02 10:39:49.174,13697396.0,2.0,,,,,,,,,,,,,,,,
41,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,108.0,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-12-27 20:06:33.000,220.0,50.0,1782.0,31,True,nodeenv,conda-forge/nodeenv,,146955.0,146546.0,https://pypi.org/project/nodeenv,2025-12-20 14:08:52.000,2025-12-20 14:08:52.000,1.10.0,75.0,409.0,185697899.0,185822704.0,https://anaconda.org/conda-forge/nodeenv,2025-12-20 20:08:47.195,9110833.0,2.0,,,,,,,,,,,,,,,,
42,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,52.0,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2026-05-02 11:56:21.593,116.0,11.0,673.0,31,True,parso,conda-forge/parso,,605410.0,604242.0,https://pypi.org/project/parso,2026-05-01 23:12:58.000,2026-05-01 23:12:58.000,0.8.7,30.0,1168.0,132603121.0,133138027.0,https://anaconda.org/conda-forge/parso,2026-05-02 11:56:21.593,38513283.0,1.0,,,,,,,,,,,,,,,,
43,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,57.0,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2026-06-22 17:53:53.000,531.0,233.0,15332.0,30,True,py-spy,conda-forge/py-spy,,9056.0,8815.0,https://pypi.org/project/py-spy,2026-04-24 22:08:45.000,2026-04-24 22:09:42.172,0.4.2,41.0,236.0,23454448.0,23467100.0,https://anaconda.org/conda-forge/py-spy,2026-04-27 18:05:01.608,910983.0,1.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2026-04-24 22:09:42.172,5.0,
44,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,52.0,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2026-05-18 21:26:38.373,1254.0,534.0,10349.0,30,True,pyautogui,conda-forge/pyautogui,,58120.0,57086.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,2023-05-24 20:13:07.561,0.9.54,51.0,1034.0,2911259.0,2918354.0,https://anaconda.org/conda-forge/pyautogui,2026-05-18 21:26:38.373,489555.0,2.0,,,,,,,,,,,,,,,,
45,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,252.0,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2026-06-23 06:06:23.305,475.0,51.0,8643.0,30,True,pdm,conda-forge/pdm,,861.0,625.0,https://pypi.org/project/pdm,2026-06-23 01:50:23.000,2026-06-23 01:50:23.000,2.28.0,250.0,236.0,11712018.0,11744445.0,https://anaconda.org/conda-forge/pdm,2026-06-23 06:06:23.305,1880783.0,2.0,,,,,,,,,,,,,,,,
46,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,499.0,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2026-07-01 15:30:55.710,2182.0,646.0,7443.0,30,True,conda,conda-forge/conda,,51981.0,51898.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,2017-04-22 23:43:59.218,4.3.16,116.0,83.0,5524.0,1058325.0,https://anaconda.org/conda-forge/conda,2026-07-01 15:30:55.710,77907330.0,2.0,-13.0,,,,,,,,,,,,,,,
47,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,63.0,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2026-04-07 16:34:39.989,388.0,441.0,4730.0,30,True,invoke,conda-forge/invoke,,35700.0,34346.0,https://pypi.org/project/invoke,2026-04-07 15:17:46.000,2026-04-07 15:17:46.000,3.0.3,71.0,1354.0,81417019.0,81459642.0,https://anaconda.org/conda-forge/invoke,2026-04-07 16:34:39.989,2813119.0,2.0,,,,,,,,,,,,,,,,
48,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,108.0,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2026-03-11 08:45:56.000,194.0,76.0,2570.0,30,True,tabulate,conda-forge/tabulate,,12252.0,,https://pypi.org/project/tabulate,2026-03-04 18:55:31.000,2026-03-04 18:55:31.000,0.10.0,28.0,12252.0,228456000.0,228660358.0,https://anaconda.org/conda-forge/tabulate,2026-03-05 17:47:04.179,13283327.0,2.0,,,,,,,,,,,,,,,,
