,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge,new_addition
133,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,608.0,156.0,33.0,119.0,1846.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,292.0,225.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,86701.0,86701.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
134,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,32.0,75.0,141.0,1370.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3359.0,2759.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,320091.0,320879.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,46507.0,2.0,,,,,,,,,,,,,,,,,,,,,
135,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-09-28 06:49:33.000,2022-09-28 06:45:56,737.0,82.0,24.0,9.0,34.0,107.0,1307.0,2022-09-18 06:22:36.000,0.11.0,22.0,12.0,27,True,25.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,50.0,106341.0,107263.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,24909.0,3.0,,,,,,,,,,,,,,,,,,,,,
136,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-23 18:35:21.000,2022-09-23 18:35:21,528.0,4.0,79.0,9.0,144.0,239.0,950.0,2022-05-28 15:57:31.000,0.19.0,44.0,31.0,27,True,51.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,217031.0,218462.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,32932.0,2.0,,,,,,,,,,,,,,,,,,,,,
137,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,39.0,8.0,35.0,50.0,480.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,27,False,26.0,coloredlogs,anaconda/coloredlogs,,14580.0,12846.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1734.0,3828432.0,3828529.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,5835.0,3.0,,,,,,,,,,,,,,,,,,,,,
138,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-09-26 10:06:08.000,2021-10-18 03:34:23,504.0,,37.0,6.0,58.0,95.0,448.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,53.0,darglint,conda-forge/darglint,,7594.0,7541.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,386678.0,387893.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,43768.0,3.0,,,,,,,,,,,,,,,,,,,,,
139,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-28 19:50:37.314,2022-08-24 14:59:30,494.0,50.0,41.0,10.0,56.0,50.0,325.0,2022-08-19 15:59:04.388,1.5.0,49.0,22.0,27,True,13.0,docformatter,conda-forge/docformatter,,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,248304.0,249281.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,23469.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,,
140,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-06-14 15:20:57.000,2022-06-10 09:18:33,1062.0,,66.0,32.0,6.0,,224.0,2021-04-21 10:37:50.000,4.1.0,37.0,185.0,27,True,,hacking,,['flake8'],4391.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4391.0,172223.0,172223.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
141,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,8.0,33.0,21.0,187.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,54639.0,54356.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7047846.0,7063619.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,993760.0,3.0,,,,,,,,,,,,,,,,,,,,,
142,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,150.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,27,True,3.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],10878.0,10054.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,572580.0,581045.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,609524.0,3.0,,,,,,,,,,,,,,,,,,,,,
143,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,12.0,41.0,28.0,121.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,97591.0,95728.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,13371952.0,13405738.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1756921.0,3.0,,,,,,,,,,,,,,,,,,,,,
144,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-09-01 23:27:33.000,2022-09-01 23:27:27,246.0,4.0,125.0,50.0,37.0,68.0,6179.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,26,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,174633.0,175084.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,7673.0,3.0,,,,,,,,,,,,,,,,,,,,,
145,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-09-12 19:48:00.000,2022-09-02 21:20:52,702.0,2.0,300.0,81.0,352.0,201.0,2106.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,26,True,122.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,190220.0,190544.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,6498.0,3.0,,,,,,,,,,,,,,,,,,,,,
146,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-09-28 02:13:33.000,2022-09-25 16:39:25,224.0,8.0,83.0,15.0,103.0,39.0,1393.0,2022-04-01 07:40:49.000,3.5.1,23.0,33.0,26,True,28.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,43.0,222376.0,225989.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,274627.0,3.0,,,,,,,,,,,,,,,,,,,,,
147,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,3.0,52.0,17.0,311.0,120.0,987.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,75.0,pdbpp,conda-forge/pdbpp,,3697.0,3105.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,313182.0,314498.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,80326.0,3.0,,,,,,,,,,,,,,,,,,,,,
148,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,4.0,77.0,9.0,58.0,51.0,966.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1397837.0,1401196.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,221711.0,3.0,,,,,,,,,,,,,,,,,,,,,
149,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-08-19 14:36:32.000,2022-08-19 14:36:32,571.0,1.0,131.0,8.0,112.0,197.0,881.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,98.0,pdoc3,anaconda/pdoc3,,1970.0,1853.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,461932.0,461959.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,950.0,2.0,,,,,,,,,,,,,,,,,,,,,
150,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-08-30 18:30:44.000,2022-04-12 10:40:59,2005.0,,155.0,17.0,719.0,363.0,725.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,150.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,21258.0,30654.0,https://anaconda.org/conda-forge/asv,2022-05-24 16:16:44.182,638935.0,3.0,,,,,,,,,,,,,,,,,,,,,
151,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,11.0,49.0,42.0,654.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,39.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5271.0,4697.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,338078.0,339325.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,69844.0,3.0,,,,,,,,,,,,,,,,,,,,,
152,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,82.0,582.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,333292.0,333292.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
153,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-09-27 12:07:24.000,2022-09-27 12:07:22,495.0,20.0,22.0,4.0,438.0,45.0,449.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,190.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,190.0,693586.0,699789.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,68237.0,3.0,,,,,,,,,,,,,,,,,,,,,
154,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-09-27 09:08:52.000,2022-09-27 09:08:41,460.0,20.0,17.0,5.0,403.0,40.0,385.0,2022-05-19 09:53:53.000,3.10.0,33.0,14.0,26,True,7.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,887694.0,896747.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,633735.0,3.0,,,,,,,,,,,,,,,,,,,,,
155,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,340.0,155.0,70.0,227.0,8744.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,25,True,63.0,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7721.0,8115.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,7503.0,3.0,,,,,,,,,,,,,,,,,,,,,
156,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,351.0,5.0,,,3485.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,25,False,,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,586401.0,589280.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,218805.0,3.0,,,,,,,,,,,,,,,,,,,,,
157,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-09-26 18:35:17.000,2022-07-14 07:40:12,517.0,21.0,89.0,32.0,358.0,66.0,2305.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,25,True,41.0,notifiers,conda-forge/notifiers,,22.0,,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,22.0,370205.0,371407.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,25247.0,3.0,,,,,,,,,,,,,,,,,,,,,
158,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,23.0,221.0,161.0,1740.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,410.0,398.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,6112.0,6116.0,,,,3.0,,187.0,,,,,,,,,,,,,,,,,,,
159,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-09-13 16:46:57.000,2022-09-13 16:44:28,203.0,3.0,85.0,27.0,112.0,74.0,1511.0,2022-09-19 21:11:16.934,1.0.2,59.0,38.0,25,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,20168.0,20176.0,,,,3.0,,329.0,,,,,,,,,,,,,,,,,,,
160,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-08-25 09:15:03.000,2022-08-25 09:14:19,194.0,9.0,34.0,9.0,31.0,21.0,1180.0,2022-08-25 09:18:01.304,0.2.8,17.0,6.0,25,True,7.0,stackprinter,conda-forge/stackprinter,,162.0,136.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,383842.0,383940.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3855.0,3.0,,,,,,,,,,,,,,,,,,,,,
161,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-08-26 09:11:59.000,2022-08-25 03:35:27,793.0,55.0,51.0,23.0,78.0,57.0,987.0,2022-08-21 02:43:17.359,1.23.0,49.0,20.0,25,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,13109.0,13109.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
162,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-09-27 22:06:36.000,2022-09-20 17:17:24,1051.0,38.0,60.0,19.0,26.0,118.0,473.0,2022-09-20 17:40:39.000,0.12.0.1,23.0,15.0,25,True,8.0,py2exe,,,1713.0,1537.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,16279.0,16525.0,,,,3.0,,10355.0,,,,,,,,,,,,,,,,,,,
163,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-07-23 23:26:28.000,2021-03-14 13:43:08,285.0,,55.0,12.0,57.0,47.0,420.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,25,False,16.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,306700.0,308626.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,125222.0,3.0,,,,,,,,,,,,,,,,,,,,,
164,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-09-05 07:25:02.000,2022-07-29 16:12:10,178.0,4.0,29.0,5.0,88.0,27.0,405.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2456.0,2367.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,99020.0,99020.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
165,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-09-24 12:21:50.000,2020-08-04 12:21:12,274.0,,63.0,10.0,91.0,86.0,266.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,25,False,13.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,354379.0,357458.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,215547.0,3.0,,,,,,,,,,,,,,,,,,,,,
166,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,,35.0,7.0,66.0,75.0,263.0,,,42.0,22.0,25,True,19.0,check-manifest,conda-forge/check-manifest,,10458.0,7886.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,214509.0,215847.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,60223.0,3.0,,,,,,,,,,,,,,,,,,,,,
167,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-09-27 20:22:17.000,2022-09-25 18:39:29,243.0,2.0,33.0,7.0,87.0,44.0,214.0,2022-09-28 00:02:11.373,0.10.0,20.0,16.0,25,True,11.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2301.0,1885.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,416.0,289169.0,290297.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,34982.0,3.0,,,,,,,,,,,,,,,,,,,,,
168,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-09-25 10:13:33.000,2022-07-17 08:42:20,816.0,1.0,25.0,12.0,22.0,299.0,212.0,2022-09-25 10:15:14.532,0.28.4,45.0,31.0,25,True,146.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,829.0,10173.0,10173.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
169,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2022-09-18 01:32:37.000,2022-09-06 00:35:13,809.0,68.0,8.0,5.0,94.0,24.0,168.0,2022-09-05 17:42:22.786,1.1.0,66.0,8.0,25,True,18.0,xdoctest,conda-forge/xdoctest,,85.0,,https://pypi.org/project/xdoctest,2022-03-25 19:19:03.000,85.0,134005.0,135955.0,https://anaconda.org/conda-forge/xdoctest,2022-09-06 14:20:03.783,60459.0,3.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest,
170,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-09-07 18:47:12.000,2022-09-07 18:46:36,461.0,11.0,34.0,11.0,52.0,51.0,138.0,2022-05-24 15:52:50.000,0.9.27,27.0,22.0,25,True,7.0,asteval,conda-forge/asteval,,163.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,163.0,187454.0,190394.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,208805.0,3.0,,,,,,,,,,,,,,,,,,,,,
171,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-09-26 22:02:43.000,2022-09-02 03:26:22,317.0,3.0,145.0,52.0,117.0,119.0,3974.0,2022-02-18 23:46:48.000,22.2.0,22.0,42.0,24,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,50018.0,50796.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,43606.0,2.0,,,,,,,,,,,,,,,,,,,,,
172,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-08-22 16:37:01.910,2022-02-16 05:16:40,168.0,,371.0,77.0,41.0,38.0,3902.0,2022-09-05 15:33:00.569,3.20.0,185.0,16.0,24,True,20.0,rebound,conda-forge/rebound,,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,18.0,2772.0,6073.0,https://anaconda.org/conda-forge/rebound,2022-08-22 16:37:01.910,211090.0,3.0,,198.0,,,,,,,,,,,,,,,,,,,
173,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-09-27 12:45:06.000,2022-09-27 09:20:55,1040.0,14.0,40.0,14.0,21.0,51.0,695.0,2022-09-27 22:33:15.252,3.5.1,51.0,9.0,24,True,39.0,hunter,conda-forge/hunter,,122.0,101.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,21.0,16101.0,17181.0,https://anaconda.org/conda-forge/hunter,2022-09-11 03:16:18.330,15128.0,3.0,,,,,,,,,,,,,,,,,,,,,
174,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,26.0,106.0,46.0,645.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,True,80.0,redbaron,,,540.0,424.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,41862.0,41862.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
