,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
125,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-11-14 19:18:03.000,2022-10-11 07:52:01,326.0,5.0,76.0,17.0,63.0,166.0,1058.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,6429714.0,6433308.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,165333.0,2.0,386.0,,,,,,,,,,,,,,,,,,,,
126,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-11-08 13:36:03.000,2022-08-08 11:25:05,700.0,,95.0,18.0,92.0,94.0,952.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,28,True,42.0,pylama,,,4976.0,4376.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,148555.0,148555.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
127,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-11-23 21:55:24.000,2022-11-23 21:55:23,488.0,34.0,114.0,19.0,123.0,72.0,895.0,2022-10-28 21:23:04.748,3.5.0,27.0,52.0,28,False,33.0,prettytable,conda-forge/prettytable,,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,7142755.0,7154559.0,https://anaconda.org/conda-forge/prettytable,2022-09-02 18:13:03.683,908980.0,3.0,654.0,,,,,,,,,,,,,,,,,,,,
128,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,6.0,79.0,23.0,74.0,172.0,751.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,28,True,4.0,green,conda-forge/green,,955.0,746.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,15112.0,16892.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,110361.0,3.0,209.0,,,,,,,,,,,,,,,,,,,,
129,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-11-24 08:06:09.000,2022-11-15 17:55:26,458.0,34.0,66.0,21.0,349.0,105.0,515.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,28,True,5.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,1340470.0,1343606.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,75275.0,2.0,60.0,,,,,,,,,,,,,nipunn1313/mypy-protobuf,,,,,,,
130,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,50.0,491.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,15512.0,13682.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,5180258.0,5180365.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,6645.0,3.0,1830.0,,,,,,,,,,,,,,,,,,,,
131,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-08-22 19:55:12.624,2022-08-19 19:21:52,253.0,,93.0,15.0,118.0,76.0,406.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,28,False,17.0,pep8-naming,conda-forge/pep8-naming,,21386.0,19634.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1417444.0,1420596.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,255324.0,2.0,1752.0,,,,,,,,,,,,,,,,,,,,
132,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-11-24 09:03:22.000,2022-11-24 09:03:21,273.0,51.0,22.0,3.0,52.0,39.0,94.0,2022-11-01 11:29:02.054,2.0.1,25.0,17.0,28,True,4.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5237.0,4837.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,616981.0,619379.0,https://anaconda.org/conda-forge/flake8-builtins,2022-11-01 16:45:27.308,172680.0,2.0,400.0,,,,,,,,,,,,,,,,,,,,
133,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-11-24 14:18:59.000,2022-08-17 04:06:12,527.0,,263.0,64.0,396.0,405.0,5730.0,2022-05-28 04:17:00.000,1.1.0,51.0,81.0,27,True,118.0,pipx,conda-forge/pipx,,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,444824.0,446046.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,13449.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,
134,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3644.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,653696.0,656759.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,238955.0,3.0,172.0,,,,,,,,,,,,,,,,,,,,
135,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-11-24 10:26:55.000,2022-11-05 11:37:40,707.0,6.0,310.0,81.0,356.0,201.0,2126.0,2022-06-19 22:34:24.000,6.8.0,9.0,119.0,27,True,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,190602.0,190953.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,7724.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,
136,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,608.0,157.0,34.0,119.0,1864.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,293.0,226.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,41562.0,41562.0,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,
137,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,32.0,75.0,141.0,1389.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3462.0,2862.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,358095.0,358920.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,50367.0,2.0,600.0,,,,,,,,,,,,,,,,,,,,
138,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-11-17 03:55:10.000,2022-11-17 03:52:58,781.0,76.0,27.0,10.0,36.0,117.0,1383.0,2022-09-18 06:22:36.000,0.11.0,22.0,14.0,27,True,26.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,114120.0,115139.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,29552.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,
139,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-11-22 12:20:51.000,2022-11-21 06:20:10,344.0,32.0,115.0,34.0,225.0,201.0,1044.0,2022-11-11 16:00:00.664,0.20.2,34.0,40.0,27,True,30.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:22:48.000,4763087.0,4783403.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-11-11 19:51:11.691,1340625.0,3.0,,46.0,,,,,,,,,,,,,,,,,,,
140,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-10-27 17:55:03.000,2022-07-14 18:31:38,706.0,,53.0,18.0,313.0,123.0,1012.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,27,True,73.0,pdbpp,conda-forge/pdbpp,,3841.0,3249.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,279379.0,280719.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,84481.0,3.0,592.0,,,,,,,,,,,,,,,,,,,,
141,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-10-29 17:26:06.000,2022-10-29 17:26:06,574.0,3.0,133.0,8.0,114.0,201.0,902.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,True,98.0,pdoc3,anaconda/pdoc3,,2101.0,1984.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,447008.0,447037.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1046.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,
142,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-11-14 16:03:39.000,2022-11-14 16:03:39,612.0,6.0,98.0,22.0,147.0,58.0,678.0,2022-08-07 15:50:19.406,2.0.4,24.0,40.0,27,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1541226.0,1546915.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,443769.0,3.0,1821.0,,,,,,,,,,,,,,,,,,,,
143,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-09-26 10:06:08.000,2021-10-18 03:34:23,504.0,,37.0,6.0,58.0,95.0,458.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,False,54.0,darglint,conda-forge/darglint,,10065.0,10012.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,380436.0,381702.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,48131.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,
144,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-11-24 11:02:20.000,2022-11-24 11:01:11,560.0,12.0,36.0,7.0,69.0,76.0,269.0,,,42.0,22.0,27,True,19.0,check-manifest,conda-forge/check-manifest,,10656.0,8084.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,234321.0,235769.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,68097.0,3.0,2572.0,,,,,,,,,,,,,,,,,,,,
145,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-11-22 21:44:15.000,2022-11-09 20:57:45,252.0,11.0,33.0,7.0,91.0,48.0,216.0,2022-11-10 02:51:02.924,0.10.1,21.0,16.0,27,True,9.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2379.0,1963.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,384010.0,385219.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,39927.0,3.0,416.0,,,,,,,,,,,,,realpython/pytest-mypy,,,,,,,
146,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,45.0,8.0,33.0,21.0,188.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,58394.0,58111.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,7130755.0,7148009.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1121556.0,3.0,283.0,,,,,,,,,,,,,,,,,,,,
147,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-11-24 06:58:09.000,2021-10-19 07:06:59,104.0,,33.0,3.0,64.0,41.0,154.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,27,False,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],13343.0,12519.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,571336.0,579621.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,613138.0,3.0,824.0,,,,,,,,,,,,,,,,,,,,
148,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,124.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,101783.0,99920.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,14152931.0,14187496.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1866517.0,3.0,1863.0,,,,,,,,,,,,,,,,,,,,
149,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-11-23 16:17:41.000,2022-11-14 09:24:55,254.0,9.0,134.0,50.0,39.0,69.0,6404.0,2022-07-21 09:20:01.329,2.1.3,17.0,20.0,26,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,210611.0,211104.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,9370.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
150,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-22 14:18:46.000,2022-09-30 15:01:30,199.0,5.0,35.0,8.0,33.0,21.0,1188.0,2022-09-30 15:04:01.545,0.2.9,18.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,172.0,146.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,686878.0,686979.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4154.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,
151,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-11-20 22:06:40.000,2022-04-12 10:40:59,2005.0,,157.0,19.0,721.0,364.0,740.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,23021.0,32442.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,659528.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,
152,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,53.0,11.0,49.0,42.0,664.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5560.0,4943.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,306111.0,307410.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,75344.0,3.0,617.0,,,,,,,,,,,,,,,,,,,,
153,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,584.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,194485.0,194485.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
154,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-11-16 21:46:20.000,2022-11-16 21:45:57,1074.0,53.0,63.0,19.0,27.0,128.0,503.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,16.0,26,True,4.0,py2exe,,,1747.0,1571.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,15875.0,16127.0,,,,3.0,176.0,11092.0,,,,,,,,,,,,,,,,,,,
155,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-11-24 03:33:08.000,2022-11-24 03:33:07,510.0,23.0,27.0,4.0,451.0,47.0,462.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,667538.0,673946.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,83304.0,3.0,195.0,,,,,,,,,,,,,,,,,,,,
156,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-11-24 03:33:02.000,2022-11-24 03:33:01,476.0,23.0,17.0,6.0,415.0,42.0,397.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,8.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],567.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,872039.0,881399.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,673925.0,3.0,567.0,,,,,,,,,,,,,,,,,,,,
157,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-10-04 10:09:47.000,2022-10-04 10:09:22,824.0,7.0,25.0,13.0,22.0,299.0,217.0,2022-09-25 10:15:14.532,0.28.4,45.0,31.0,26,True,148.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,10771.0,10771.0,,,,3.0,829.0,,,,,,,,,,,,,,,,,,,,
158,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,348.0,155.0,70.0,227.0,8834.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,25,True,66.0,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,8370.0,8782.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,8655.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
159,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,23.0,221.0,161.0,1744.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,413.0,401.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,3753.0,3757.0,,,,3.0,12.0,190.0,,,,,,,,,,,,,,,,,,,
160,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,4.0,85.0,27.0,113.0,74.0,1529.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,25,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,20240.0,20248.0,,,,3.0,12.0,346.0,,,,,,,,,,,,,,,,,,,
161,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-23 18:35:21.000,2022-09-23 18:35:21,528.0,1.0,83.0,10.0,144.0,248.0,1045.0,2022-05-28 15:57:31.000,0.19.0,44.0,31.0,25,True,50.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,247715.0,249279.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,39116.0,3.0,236.0,,,,,,,,,,,,,,,,,,,,
162,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,,77.0,10.0,58.0,51.0,986.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,25,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,1300226.0,1303762.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,240497.0,3.0,306.0,,,,,,,,,,,,,,,,,,,,
163,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-10-16 22:01:52.000,2022-07-29 16:12:10,178.0,,30.0,5.0,91.0,27.0,419.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2763.0,2674.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,112949.0,112949.0,,,,3.0,89.0,,,,,,,,,,,,,,,,,,,,
164,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-11-11 19:53:12.000,2022-11-11 19:53:12,468.0,14.0,35.0,11.0,53.0,55.0,141.0,2022-11-07 21:57:22.231,0.9.28,28.0,23.0,25,True,5.0,asteval,conda-forge/asteval,,166.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,207712.0,210808.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,226039.0,3.0,166.0,,,,,,,,,,,,,,,,,,,,
165,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-08-12 11:51:31.000,2022-08-12 11:51:31,100.0,,195.0,73.0,54.0,45.0,4266.0,2021-01-29 16:48:55.000,0.3.3,16.0,16.0,24,True,29.0,better-exceptions,,,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,70993.0,70993.0,,,,3.0,58.0,,,,,,,,,,,,,,,,,,,,
166,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-11-22 18:34:58.569,2022-02-16 05:16:40,168.0,,371.0,77.0,41.0,38.0,3929.0,2022-11-22 14:37:02.140,3.22.0,188.0,16.0,24,True,20.0,rebound,conda-forge/rebound,,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,2165.0,5663.0,https://anaconda.org/conda-forge/rebound,2022-11-22 18:34:58.569,230734.0,3.0,18.0,202.0,,,,,,,,,,,,,,,,,,,
