,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
176,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,56.0,11.0,49.0,41.0,42.0,692.0,,,1.0,16.0,23,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],8012.0,8012.0,https://pypi.org/project/pytest-watch,391352.0,392702.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,86405.0,3.0,,,,,,,,,,,,,,,,,
177,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,26.0,106.0,66.0,47.0,663.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,542.0,542.0,https://pypi.org/project/redbaron,37993.0,37993.0,,,,2.0,,,,,,,,,,,,,,,,,
178,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-05-24 13:32:07.000,2023-01-27 11:02:15,1077.0,,81.0,19.0,33.0,13.0,132.0,593.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,23,True,,py2exe,,,1936.0,1759.0,https://pypi.org/project/py2exe,14511.0,14772.0,,,,3.0,2022-11-05 16:36:06.716,177.0,13092.0,,,,,,,,,,,,,,
179,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,13.0,100.0,46.0,30.0,281.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,baron,,,341.0,282.0,https://pypi.org/project/baron,38222.0,38222.0,,,,2.0,2021-12-09 03:33:32.000,59.0,,,,,,,,,,,,,,,
180,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-04-03 20:28:50.813,2023-04-03 19:55:36,164.0,1.0,11.0,2.0,49.0,6.0,23.0,157.0,,,12.0,10.0,23,True,,flake8-black,conda-forge/flake8-black,['flake8'],6772.0,6772.0,https://pypi.org/project/flake8-black,840068.0,849338.0,https://anaconda.org/conda-forge/flake8-black,2023-04-03 20:28:50.813,435695.0,3.0,,,,,,,,,,,,,,,,,
181,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,34.0,2.0,45.0,18.0,80.0,48.0,2022-03-07 18:48:43.000,0.16.1,26.0,23.0,23,False,,pytkdocs,conda-forge/pytkdocs,,1254.0,1232.0,https://pypi.org/project/pytkdocs,101800.0,104494.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,83521.0,3.0,2022-03-07 18:48:43.000,22.0,,,,,,,,,,,,,,,
182,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2017-05-29 17:11:25.872,2023-04-11 12:34:02.647,2022-02-16 05:16:40,168.0,,375.0,78.0,41.0,14.0,38.0,4019.0,2018-12-04 10:11:53.000,2.0.0,43.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,6437.0,10306.0,https://anaconda.org/conda-forge/rebound,2023-04-11 12:34:02.647,278364.0,3.0,,,223.0,,,,,,,,,,,,,,
183,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,154.0,72.0,32.0,26.0,57.0,3913.0,,,19.0,17.0,22,True,,vprof,,,111.0,111.0,https://pypi.org/project/vprof,3294.0,3294.0,,,,3.0,,,,,,,,,,,,,,,,,
184,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,3.0,197.0,60.0,44.0,40.0,16.0,2678.0,,,,23.0,22,True,,pyrasite,,,48.0,48.0,https://pypi.org/project/pyrasite,25012.0,25012.0,,,,3.0,,,,,,,,,,,,,,,,,
185,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,70.0,116.0,21.0,78.0,2134.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,86.0,86.0,https://pypi.org/project/python-taint,6785.0,6786.0,,,,3.0,,,103.0,,,,,,,,,,,,,,
186,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2023-05-22 19:43:22.000,2023-03-06 21:28:54,298.0,8.0,97.0,16.0,130.0,33.0,46.0,1835.0,2023-03-04 00:16:16.000,4.0.3,13.0,39.0,22,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,455030.0,459704.0,https://anaconda.org/conda-forge/line_profiler,2023-05-18 20:32:53.270,392650.0,3.0,,,,,,,,,,,,,,,,,
187,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,72.0,170.0,68.0,126.0,1748.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,22,False,,sixpack,,,10.0,10.0,https://pypi.org/project/sixpack,190.0,190.0,,,,3.0,,,,,,,,,,,,,,,,,
188,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-22 20:22:27.544,2022-12-22 13:48:56,431.0,,32.0,19.0,16.0,22.0,28.0,926.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,True,,snoop,conda-forge/snoop,,22.0,,https://pypi.org/project/snoop,41068.0,41248.0,https://anaconda.org/conda-forge/snoop,2022-12-22 20:22:27.544,3432.0,3.0,2022-12-22 13:51:11.775,22.0,,,,,,,,,,,,,,,
189,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,138.0,16.0,65.0,29.0,28.0,823.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,297.0,297.0,https://pypi.org/project/pycco,1489.0,1489.0,,,,3.0,,,,,,,,,,,,,,,,,
190,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-05-25 06:00:38.000,2023-05-24 01:44:01,589.0,25.0,71.0,14.0,156.0,36.0,69.0,765.0,,,14.0,37.0,22,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1457262.0,1466943.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,474408.0,3.0,,,,,,,,,,,,,,,,,
191,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-05-18 17:02:25.000,2023-05-18 17:02:25,1091.0,18.0,75.0,25.0,77.0,5.0,173.0,765.0,,,8.0,39.0,22,True,,green,conda-forge/green,,,,https://pypi.org/project/green,12105.0,13899.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,122014.0,3.0,,,,,,,,,,,,,,,,,
192,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-05-23 15:07:55.000,2023-05-23 15:06:17,123.0,9.0,33.0,10.0,81.0,11.0,38.0,751.0,2023-04-05 18:22:56.000,0.11.0,15.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1468.0,1467.0,https://pypi.org/project/python-devtools,420.0,982.0,https://anaconda.org/conda-forge/python-devtools,2023-04-06 21:42:28.182,14074.0,3.0,2017-08-21 10:32:25.000,1.0,,,,,,,,,,,,,,,
193,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,,94.0,25.0,109.0,28.0,77.0,722.0,,,4.0,33.0,22,True,,astor,conda-forge/astor,,,,https://pypi.org/project/astor,6365226.0,6392730.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,2007852.0,3.0,,,,,,,,,-6.0,,,,,,,,
194,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,8.0,21.0,17.0,21.0,327.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,22,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1755.0,1755.0,https://pypi.org/project/pytest-lazy-fixture,417442.0,423762.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,461368.0,3.0,,,,,,,,,,,,,,,,,
195,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-05-16 14:50:54.000,2023-05-16 14:50:53,413.0,12.0,20.0,5.0,177.0,,48.0,293.0,2022-12-12 20:13:01.220,2.4.0,36.0,11.0,22,True,,add-trailing-comma,,,26.0,,https://pypi.org/project/add-trailing-comma,27104.0,27104.0,,,,3.0,2022-12-12 20:13:01.220,26.0,,,,,,,,,,,,,,,
196,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-01-07 04:42:28.000,2021-10-14 20:29:54,188.0,,60.0,10.0,49.0,51.0,44.0,237.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],330.0,330.0,https://pypi.org/project/mkdocs-with-pdf,23684.0,23684.0,,,,3.0,,,,,,,,,,,,,,,,,
197,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,9.0,27.0,218.0,2022-02-24 08:21:17.000,0.9.0,21.0,9.0,22,False,,xenon,conda-forge/xenon,,1133.0,1050.0,https://pypi.org/project/xenon,118976.0,119274.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,20008.0,3.0,2022-02-24 08:21:17.000,83.0,,,,,,,,,,,,,,,
198,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-04-19 05:31:49.000,2023-04-19 05:31:49,827.0,1.0,9.0,5.0,101.0,19.0,25.0,186.0,2023-01-30 01:24:01.118,1.1.1,67.0,9.0,22,True,,xdoctest,conda-forge/xdoctest,,127.0,,https://pypi.org/project/xdoctest,78648.0,82198.0,https://anaconda.org/conda-forge/xdoctest,2023-01-30 06:16:04.314,138466.0,3.0,2023-01-30 01:24:01.118,127.0,,,,,,,,,,,,,,,conda-forge/xdoctest
199,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-05-16 19:17:29.000,2023-05-16 19:17:28,188.0,2.0,17.0,6.0,71.0,17.0,30.0,154.0,2022-02-09 03:17:52.000,0.2.3,4.0,13.0,22,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],358.0,358.0,https://pypi.org/project/pandas-vet,67054.0,67364.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,15156.0,3.0,,,52.0,,,,,,,,,,,,,,
200,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-04-16 21:01:19.000,2023-04-16 21:01:19,502.0,3.0,358.0,75.0,131.0,102.0,221.0,5510.0,2023-01-29 21:48:52.000,1.2.1,9.0,58.0,21,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
201,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,75.0,25.0,15.0,20.0,2973.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,profiling,,,59.0,59.0,https://pypi.org/project/profiling,7432.0,7432.0,,,,3.0,,,,,,,,,,,,,,,,,
202,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,,93.0,31.0,75.0,38.0,34.0,1473.0,,,5.0,27.0,21,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,103662.0,103958.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,16017.0,3.0,,,,,,,,,,,,,,,,,
203,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,28.0,63.0,34.0,33.0,1383.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,145.0,116.0,https://pypi.org/project/pyannotate,2808.0,2808.0,,,,3.0,2019-09-16 15:37:03.000,29.0,,,,,,,,,,,,,,,
204,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-05-20 20:56:06.000,2023-05-20 20:56:05,557.0,18.0,25.0,5.0,491.0,4.0,52.0,510.0,,,5.0,19.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,723220.0,729939.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,127677.0,3.0,,,,,,,,,,,,,,,,,
205,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-05-01 10:59:27.000,2023-04-26 22:45:49,259.0,33.0,48.0,20.0,242.0,36.0,41.0,399.0,2021-07-31 16:17:24.000,0.1.4,5.0,35.0,21,False,,fixit,,,39.0,39.0,https://pypi.org/project/fixit,13623.0,13623.0,,,,3.0,,,,,,,,,,,,,,,,,
206,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-12-17 09:19:57.000,2022-12-17 09:19:54,492.0,,21.0,10.0,44.0,7.0,15.0,339.0,2021-12-15 14:34:12.182,0.0.1,23.0,11.0,21,True,,manhole,conda-forge/manhole,,288.0,251.0,https://pypi.org/project/manhole,17392.0,18040.0,https://anaconda.org/conda-forge/manhole,2022-11-02 02:11:21.465,14262.0,3.0,2021-04-08 20:14:54.000,37.0,,,,,,,,,,,,,,,
207,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-02-12 10:13:02.000,2022-09-14 15:18:11,71.0,,60.0,8.0,52.0,17.0,33.0,336.0,2022-09-19 22:54:45.987,1.0.1,20.0,16.0,21,True,,pytest-docker,,['pytest'],46.0,,https://pypi.org/project/pytest-docker,118382.0,118384.0,,,,3.0,2022-09-19 22:54:45.987,46.0,102.0,,,,,,,,,,,,,,
208,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,41.0,19.0,31.0,40.0,46.0,280.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],399.0,399.0,https://pypi.org/project/mkdocs-pdf-export-plugin,17461.0,17461.0,,,,3.0,,,,,,,,,,,,,,,,,
209,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,21,False,,flake8-commas,,['flake8'],15436.0,15436.0,https://pypi.org/project/flake8-commas,553819.0,553819.0,,,,3.0,,,,,,,,,,,,,,,,,
210,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-05-23 22:07:04.000,2023-05-23 22:06:16,330.0,3.0,152.0,55.0,126.0,35.0,130.0,4228.0,,,16.0,45.0,20,False,,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,46352.0,47142.0,https://anaconda.org/conda-forge/monkeytype,2023-03-20 22:56:45.195,50609.0,3.0,,,,,,,,,,,,,,,,,
211,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,,122.0,34.0,4.0,5.0,4.0,1623.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,20,False,,heartrate,conda-forge/heartrate,,54.0,51.0,https://pypi.org/project/heartrate,1010.0,1113.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,2370.0,3.0,2021-11-13 14:58:19.000,3.0,,,,,,,,,,,,,,,
212,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1561.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,20,True,,birdseye,,,4.0,,https://pypi.org/project/birdseye,1404.0,1404.0,,,,3.0,2022-05-18 12:08:29.000,4.0,,,,,,,,,,,,,,,
213,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2022-11-30 02:55:03.000,2022-11-18 15:26:38,97.0,,54.0,41.0,22.0,8.0,25.0,1542.0,2020-12-02 20:41:20.000,20.12.2,3.0,38.0,20,True,,xar,,,26.0,26.0,https://pypi.org/project/xar,195.0,195.0,,,,3.0,2020-12-02 20:41:20.000,,,,,,,,,,,,,,,,
214,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,74.0,18.0,42.0,30.0,32.0,838.0,,,,20.0,20,True,,portray,,,793.0,793.0,https://pypi.org/project/portray,16924.0,16924.0,,,,3.0,,,,,,,,,,,,,,,,,
215,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,190.0,24.0,95.0,49.0,83.0,586.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,208034.0,208034.0,,,,3.0,,,,,,,,,,,,,,,,,
216,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-05-20 20:43:18.000,2023-05-20 20:43:17,328.0,17.0,33.0,6.0,180.0,12.0,55.0,516.0,,,10.0,16.0,20,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,,,https://pypi.org/project/blacken-docs,129477.0,130313.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,28431.0,3.0,,,,,,,,,,,,,,,,,
217,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-05-13 11:14:27.000,2022-11-03 10:04:57,807.0,,71.0,24.0,113.0,47.0,58.0,512.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,42453.0,43153.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,40622.0,3.0,,,,,,,,,,,,,,,,,
218,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-05-16 06:33:09.000,2023-05-16 06:33:08,527.0,24.0,19.0,7.0,452.0,3.0,51.0,429.0,,,28.0,15.0,20,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,931268.0,940406.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-04-13 19:34:20.810,712814.0,3.0,,,,,,,,,,,,,,,,,
219,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-04-03 22:53:04.000,2023-04-03 22:41:28,472.0,4.0,20.0,4.0,174.0,8.0,97.0,197.0,2023-04-03 22:45:55.442,0.16.0,51.0,14.0,20,True,hakancelikdev/unimport,unimport,,,5.0,,https://pypi.org/project/unimport,13794.0,13794.0,,,,3.0,2022-01-29 20:05:35.000,5.0,,,,,,,,,,,,,,,
220,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,sphinx builder that outputs markdown files.,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-01-23 14:44:55.000,2022-01-08 15:29:29,100.0,,40.0,7.0,25.0,24.0,17.0,161.0,2022-01-08 15:31:25.000,0.5.5,23.0,17.0,20,False,,sphinx-markdown-builder,,['sphinx'],768.0,692.0,https://pypi.org/project/sphinx-markdown-builder,41580.0,41580.0,,,,3.0,2022-01-08 15:31:25.000,76.0,,,,,,,,,,,,,,,
221,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-05-23 02:19:51.000,2022-05-19 03:25:57,154.0,,29.0,7.0,27.0,6.0,22.0,141.0,2021-07-27 09:00:22.000,0.4.8,18.0,9.0,20,True,,lazydocs,,,170.0,147.0,https://pypi.org/project/lazydocs,5621.0,5621.0,,,,3.0,2021-07-27 08:05:42.000,23.0,,,,,,,,,,,,,,,
222,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2022-07-04 21:06:04.000,2019-08-07 13:44:00,69.0,,14.0,6.0,10.0,10.0,3.0,81.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,unify,conda-forge/unify,,1218.0,1160.0,https://pypi.org/project/unify,108402.0,108457.0,https://anaconda.org/conda-forge/unify,2021-06-29 19:32:02.475,1270.0,3.0,2019-08-07 13:46:09.000,58.0,,,,,,,,,,,,,,,
