,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
125,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-10-26 19:46:18.000,2022-10-26 19:46:17,470.0,22.0,110.0,19.0,117.0,71.0,873.0,2022-09-02 13:35:06.105,3.4.1,26.0,50.0,28,False,26.0,prettytable,conda-forge/prettytable,,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,654.0,6645648.0,6657125.0,https://anaconda.org/conda-forge/prettytable,2022-09-02 18:13:03.683,872299.0,3.0,,,,,,,,,,,,,,,,,,,,
126,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-09-20 23:58:26.000,2022-09-20 23:55:51,1073.0,6.0,79.0,23.0,74.0,172.0,749.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,28,True,4.0,green,conda-forge/green,,946.0,737.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,13962.0,15717.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,107076.0,3.0,,,,,,,,,,,,,,,,,,,,
127,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-10-11 03:04:06.000,2022-10-11 03:04:02,609.0,21.0,97.0,22.0,146.0,58.0,671.0,2022-08-07 15:50:19.406,2.0.4,24.0,40.0,28,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1821.0,1621100.0,1626776.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,437054.0,3.0,,,,,,,,,,,,,,,,,,,,
128,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-10-27 08:37:40.000,2022-10-26 18:33:13,448.0,51.0,66.0,20.0,336.0,105.0,504.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,28,True,5.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1170589.0,1173677.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,71041.0,2.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
129,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-10-04 00:29:31.172,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,50.0,485.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,15076.0,13246.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1830.0,5003988.0,5004092.0,https://anaconda.org/anaconda/coloredlogs,2022-10-04 00:29:31.172,6345.0,3.0,,,,,,,,,,,,,,,,,,,,
130,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-10-09 13:18:05.000,2022-10-09 13:18:02,309.0,22.0,56.0,8.0,67.0,44.0,138.0,2022-10-08 19:00:41.339,5.0.0,37.0,34.0,28,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],13159.0,12524.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,788203.0,788879.0,https://anaconda.org/conda-forge/flake8-isort,2022-10-09 01:29:06.992,24343.0,2.0,,,,,,,,,,,,,,,,,,,,
131,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-10-27 08:34:36.000,2022-08-17 04:06:12,527.0,3.0,250.0,66.0,391.0,403.0,5642.0,2022-05-28 04:17:00.000,1.1.0,51.0,81.0,27,True,107.0,pipx,conda-forge/pipx,,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,435712.0,436752.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,10407.0,3.0,,,,,,,,,,,,,,,,,,,,
132,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-10-21 23:48:04.000,2022-10-21 23:25:35,687.0,2.0,351.0,76.0,151.0,110.0,3619.0,2021-12-18 13:42:24.000,0.60.0,58.0,99.0,27,True,115.0,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,1509530.0,1512489.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,227858.0,3.0,,,,,,,,,,,,,,,,,,,,
133,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,608.0,156.0,34.0,119.0,1852.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,292.0,225.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,31946.0,31946.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
134,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,32.0,75.0,141.0,1380.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3412.0,2812.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,348351.0,349155.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,48276.0,2.0,,,,,,,,,,,,,,,,,,,,
135,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-10-27 07:23:38.000,2022-10-27 07:20:19,769.0,89.0,26.0,10.0,36.0,109.0,1349.0,2022-09-18 06:22:36.000,0.11.0,22.0,14.0,27,True,25.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,50.0,114503.0,115466.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,26985.0,3.0,,,,,,,,,,,,,,,,,,,,
136,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-09-30 15:01:50.000,2022-09-30 15:01:30,199.0,14.0,35.0,9.0,32.0,21.0,1187.0,2022-09-30 15:04:01.545,0.2.9,18.0,7.0,27,True,7.0,stackprinter,conda-forge/stackprinter,,167.0,141.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,563455.0,563555.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4000.0,3.0,,,,,,,,,,,,,,,,,,,,
137,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-10-24 18:40:45.000,2022-10-21 12:46:42,332.0,25.0,114.0,34.0,211.0,197.0,1024.0,2022-10-21 13:24:00.333,0.20.1,17.0,39.0,27,True,32.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:24:00.333,,4848615.0,4868371.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-10-21 15:18:34.081,1283816.0,3.0,-5.0,45.0,,,,,,,,,,,,,,,,,,
138,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-23 18:35:21.000,2022-09-23 18:35:21,528.0,4.0,81.0,9.0,144.0,244.0,988.0,2022-05-28 15:57:31.000,0.19.0,44.0,31.0,27,True,51.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,224240.0,225744.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,36115.0,2.0,,,,,,,,,,,,,,,,,,,,
139,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-10-25 13:19:06.000,2022-10-25 13:19:05,502.0,21.0,26.0,4.0,445.0,47.0,455.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,27,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,195.0,669830.0,676206.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,76521.0,3.0,,,,,,,,,,,,,,,,,,,,
140,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-09-26 10:06:08.000,2021-10-18 03:34:23,504.0,,37.0,6.0,58.0,95.0,454.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,53.0,darglint,conda-forge/darglint,,9123.0,9070.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,412398.0,413642.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,46059.0,3.0,,,,,,,,,,,,,,,,,,,,
141,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,46.0,8.0,33.0,21.0,187.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,56315.0,56032.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7256160.0,7272705.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1058920.0,3.0,,,,,,,,,,,,,,,,,,,,
142,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,12.0,41.0,28.0,122.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,99461.0,97598.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,14262884.0,14297134.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1815255.0,3.0,,,,,,,,,,,,,,,,,,,,
143,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-10-10 19:53:16.555,2022-10-09 13:17:50,258.0,36.0,21.0,3.0,47.0,38.0,91.0,2022-10-08 14:10:36.157,2.0.0,24.0,16.0,27,True,4.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5076.0,4676.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,400.0,610781.0,613116.0,https://anaconda.org/conda-forge/flake8-builtins,2022-10-10 19:53:16.555,165816.0,3.0,,,,,,,,,,,,,,,,,,,,
144,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-10-20 16:30:15.000,2022-10-10 05:54:37,248.0,3.0,130.0,50.0,37.0,68.0,6269.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,26,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,186920.0,187388.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,8430.0,3.0,,,,,,,,,,,,,,,,,,,,
145,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-10-19 02:12:45.000,2018-06-28 13:35:12,500.0,,351.0,5.0,1.0,,3486.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,26,False,,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,1509530.0,1512489.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,227864.0,3.0,,,,,,,,,,,,,,,,,,,,
146,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-09-12 19:48:00.000,2022-09-02 21:20:52,702.0,1.0,307.0,82.0,352.0,201.0,2117.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,26,True,126.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,194606.0,194942.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,7060.0,3.0,,,,,,,,,,,,,,,,,,,,
147,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-10-25 11:14:51.000,2022-07-14 18:31:38,706.0,,52.0,17.0,313.0,123.0,998.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,26,True,73.0,pdbpp,conda-forge/pdbpp,,3771.0,3179.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,397547.0,398870.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,82077.0,3.0,,,,,,,,,,,,,,,,,,,,
148,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,,77.0,9.0,58.0,51.0,977.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1321605.0,1325051.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,230944.0,3.0,,,,,,,,,,,,,,,,,,,,
149,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-10-12 11:39:55.000,2022-04-12 10:40:59,2005.0,,157.0,18.0,720.0,363.0,732.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,25050.0,34436.0,https://anaconda.org/conda-forge/asv,2022-05-24 16:16:44.182,647648.0,3.0,,,,,,,,,,,,,,,,,,,,
150,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,584.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,334627.0,334627.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-10-25 13:18:30.000,2022-10-25 13:18:29,466.0,20.0,17.0,6.0,408.0,41.0,390.0,2022-05-19 09:53:53.000,3.10.0,33.0,14.0,26,True,7.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,896879.0,906069.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,652545.0,3.0,,,,,,,,,,,,,,,,,,,,
152,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-28 19:50:37.314,2022-08-24 14:59:30,494.0,40.0,40.0,10.0,56.0,50.0,330.0,2022-08-19 15:59:04.388,1.5.0,49.0,22.0,26,True,19.0,docformatter,conda-forge/docformatter,,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,266236.0,267319.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,27090.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
153,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-10-27 07:42:35.000,2022-10-27 07:42:33,557.0,9.0,35.0,7.0,68.0,75.0,268.0,,,42.0,22.0,26,True,19.0,check-manifest,conda-forge/check-manifest,,10573.0,8001.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,209922.0,211299.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,63378.0,3.0,,,,,,,,,,,,,,,,,,,,
154,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-10-04 10:09:47.000,2022-10-04 10:09:22,824.0,7.0,25.0,13.0,22.0,299.0,215.0,2022-09-25 10:15:14.532,0.28.4,45.0,31.0,26,True,146.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,829.0,9724.0,9724.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
155,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-10-15 17:57:05.000,2022-10-15 17:57:04,247.0,6.0,33.0,7.0,87.0,46.0,215.0,2022-09-28 00:02:11.373,0.10.0,20.0,16.0,26,True,11.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2353.0,1937.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,416.0,309120.0,310282.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,37202.0,3.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
156,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,151.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,26,True,3.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],12428.0,11604.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,581441.0,589812.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,611120.0,3.0,,,,,,,,,,,,,,,,,,,,
157,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,112.0,23.0,221.0,161.0,1742.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,410.0,398.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,5108.0,5112.0,,,,3.0,,189.0,,,,,,,,,,,,,,,,,,
158,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-09-13 16:46:57.000,2022-09-13 16:44:28,203.0,3.0,85.0,27.0,112.0,74.0,1519.0,2022-09-19 21:11:16.934,1.0.2,59.0,38.0,25,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,19311.0,19319.0,,,,3.0,,339.0,,,,,,,,,,,,,,,,,,
159,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-10-25 14:15:30.000,2022-09-25 16:39:25,224.0,6.0,86.0,15.0,107.0,39.0,1433.0,2022-04-01 07:40:49.000,3.5.1,23.0,33.0,25,True,28.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,43.0,277380.0,281022.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,280449.0,3.0,,,,,,,,,,,,,,,,,,,,
160,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-10-20 05:12:22.000,2022-10-20 05:12:16,802.0,23.0,53.0,23.0,80.0,58.0,1011.0,2022-10-20 05:13:01.074,1.24.0,50.0,22.0,25,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,15452.0,15452.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
161,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-10-19 22:49:01.000,2022-08-19 14:36:32,571.0,1.0,133.0,8.0,113.0,197.0,892.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,25,True,99.0,pdoc3,anaconda/pdoc3,,2040.0,1923.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,426789.0,426818.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1035.0,3.0,,,,,,,,,,,,,,,,,,,,
162,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,11.0,49.0,42.0,659.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,25,False,39.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5395.0,4821.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,331483.0,332744.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,71888.0,3.0,,,,,,,,,,,,,,,,,,,,
163,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-10-26 21:52:52.000,2022-10-26 21:33:23,1056.0,35.0,62.0,18.0,26.0,124.0,487.0,2022-10-26 21:45:42.000,0.12.0.2,24.0,15.0,25,True,8.0,py2exe,,,1732.0,1556.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,15797.0,16044.0,,,,3.0,,10656.0,,,,,,,,,,,,,,,,,,
164,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-10-16 22:01:52.000,2022-07-29 16:12:10,178.0,,30.0,5.0,91.0,27.0,413.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2591.0,2502.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,101732.0,101732.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
165,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-09-24 12:21:50.000,2020-08-04 12:21:12,274.0,,65.0,10.0,91.0,86.0,266.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,25,False,13.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,340532.0,343594.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,217409.0,3.0,,,,,,,,,,,,,,,,,,,,
