,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
174,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2023-07-25 20:53:54.000,2022-12-22 23:43:03,285.0,,21.0,4.0,59.0,1.0,42.0,106.0,,,19.0,17.0,24,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],9370.0,9370.0,https://pypi.org/project/flake8-builtins,625211.0,627877.0,https://anaconda.org/conda-forge/flake8-builtins,2023-06-16 13:23:26.276,215993.0,3.0,,,,,,,,,,,,,,,,,,,
175,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-06-24 19:35:05.000,2022-12-04 22:09:17,262.0,,143.0,49.0,45.0,36.0,70.0,6877.0,2022-07-21 09:17:39.000,2.1.3,7.0,21.0,23,True,,icecream,conda-forge/icecream,,,,https://pypi.org/project/icecream,244746.0,245499.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,21103.0,3.0,,,,,,,,,,,,,,,,,,,
176,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,85.0,28.0,113.0,41.0,76.0,1612.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,23,True,,shiv,,,13.0,,https://pypi.org/project/shiv,19704.0,19715.0,,,,3.0,587.0,2022-01-24 19:17:52.000,13.0,,,,,,,,,,,,,,,,
177,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,123.0,33.0,90.0,31.0,143.0,848.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,246.0,196.0,https://pypi.org/project/pynsist,1632.0,1632.0,,,,3.0,,2022-03-21 11:44:22.000,50.0,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,28.0,106.0,66.0,48.0,670.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,redbaron,,,571.0,571.0,https://pypi.org/project/redbaron,28616.0,28616.0,,,,2.0,,,,,,,,,,,,,,,,,,,
179,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,24.0,85.0,28.0,52.0,507.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,23,False,,mamba,,,821.0,821.0,https://pypi.org/project/mamba,6801.0,6801.0,,,,3.0,,,,,,,,,,,,,,,,,,,
180,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,38.0,5.0,102.0,27.0,27.0,488.0,,,,12.0,23,False,,interrogate,,,4832.0,4832.0,https://pypi.org/project/interrogate,81555.0,81555.0,,,,3.0,,,,,,,,,,,,,,,,,,,
181,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,59.0,10.0,50.0,53.0,44.0,250.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,23,False,,mkdocs-with-pdf,,['mkdocs'],360.0,360.0,https://pypi.org/project/mkdocs-with-pdf,24342.0,24342.0,,,,3.0,,,,,,,,,,,,,,,,,,,
182,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-07-03 23:06:12.000,2023-07-03 23:06:10,165.0,1.0,11.0,2.0,50.0,6.0,23.0,160.0,,,12.0,10.0,23,True,,flake8-black,conda-forge/flake8-black,['flake8'],7006.0,7006.0,https://pypi.org/project/flake8-black,933162.0,942047.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,444292.0,3.0,,,,,,,,,,,,,,,,,,,
183,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-07-21 14:20:35.371,2022-02-16 05:16:40,168.0,,376.0,76.0,41.0,14.0,38.0,4018.0,2018-12-04 10:11:53.000,2.0.0,46.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,2255.0,10069.0,https://anaconda.org/conda-forge/rebound,2023-07-21 14:20:35.371,304660.0,3.0,231.0,,,,,,,,,,,,,,,,,,
184,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-07-21 11:34:22.000,2023-07-21 11:34:22,716.0,3.0,349.0,79.0,161.0,120.0,113.0,3970.0,,,12.0,102.0,22,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,799872.0,803903.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,350713.0,3.0,,,,,,,,,,,,,,,,,,,
185,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,154.0,72.0,32.0,26.0,57.0,3927.0,,,19.0,17.0,22,False,,vprof,,,114.0,114.0,https://pypi.org/project/vprof,3026.0,3026.0,,,,3.0,,,,,,,,,,,,,,,,,,,
186,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,236.0,70.0,116.0,22.0,78.0,2140.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,91.0,91.0,https://pypi.org/project/python-taint,4026.0,4027.0,,,,3.0,106.0,,,,,,,,,,,,,,,,,,
187,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-06-16 16:11:48.791,2023-01-20 18:08:14,186.0,,93.0,31.0,75.0,38.0,34.0,1484.0,,,5.0,27.0,22,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,96356.0,96654.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17020.0,3.0,,,,,,,,,,,,,,,,,,,
188,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-07-25 21:29:24.000,2023-05-23 15:06:17,123.0,1.0,36.0,11.0,85.0,16.0,39.0,789.0,2023-04-05 18:22:56.000,0.11.0,15.0,12.0,22,True,,python-devtools,conda-forge/python-devtools,,1537.0,1536.0,https://pypi.org/project/python-devtools,557.0,1141.0,https://anaconda.org/conda-forge/python-devtools,2023-06-16 19:25:38.145,16364.0,3.0,,2017-08-21 10:32:25.000,1.0,,,,,,,,,,,,,,,,
189,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-06-16 13:25:36.186,2023-05-18 17:02:25,1091.0,10.0,74.0,25.0,77.0,5.0,173.0,770.0,,,8.0,39.0,22,True,,green,conda-forge/green,,,,https://pypi.org/project/green,14854.0,16652.0,https://anaconda.org/conda-forge/green,2023-06-16 13:25:36.186,127706.0,3.0,,,,,,,,,,,,,,,,,,,
190,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-06-16 19:26:54.897,2023-04-26 09:11:54,1074.0,,42.0,15.0,21.0,40.0,54.0,743.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,22,True,,hunter,conda-forge/hunter,,145.0,145.0,https://pypi.org/project/hunter,7236.0,9126.0,https://anaconda.org/conda-forge/hunter,2023-06-16 19:26:54.897,47266.0,3.0,,,,,,,,,,,,,,,,,,,
191,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,22.0,10.0,44.0,7.0,15.0,351.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,manhole,conda-forge/manhole,,254.0,254.0,https://pypi.org/project/manhole,15431.0,16106.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,16897.0,3.0,,,,,,,,,,,,,,,,,,,
192,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-08-01 15:56:21.000,2023-08-01 15:56:20,446.0,37.0,19.0,7.0,191.0,1.0,53.0,307.0,2023-07-30 21:11:36.000,3.0.1,40.0,11.0,22,True,,add-trailing-comma,,,20.0,,https://pypi.org/project/add-trailing-comma,23616.0,23616.0,,,,3.0,,2023-07-30 21:11:36.000,20.0,,,,,,,,,,,,,,,,
193,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,40.0,46.0,283.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,22,False,,mkdocs-pdf-export-plugin,,['mkdocs'],467.0,467.0,https://pypi.org/project/mkdocs-pdf-export-plugin,17951.0,17951.0,,,,3.0,,,,,,,,,,,,,,,,,,,
194,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,44.0,30.0,281.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,baron,,,305.0,305.0,https://pypi.org/project/baron,28827.0,28827.0,,,,3.0,,,,,,,,,,,,,,,,,,,
195,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,35.0,7.0,27.0,26.0,46.0,173.0,,,5.0,10.0,22,True,,releases,conda-forge/sphinx-releases,['sphinx'],576.0,576.0,https://pypi.org/project/releases,12618.0,13400.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49267.0,3.0,,,,,,,,,,,,,,,,,,,
196,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-06-24 21:25:39.000,2023-06-24 21:25:38,106.0,4.0,40.0,7.0,27.0,,39.0,163.0,2019-10-11 01:01:17.000,0.5.3,4.0,20.0,22,True,,sphinx-markdown-builder,,['sphinx'],715.0,715.0,https://pypi.org/project/sphinx-markdown-builder,54976.0,54976.0,,,,3.0,,,,,,,,,,,,,,,,,,,
197,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-08-02 10:26:53.000,2023-06-15 18:07:24,224.0,4.0,13.0,3.0,9.0,10.0,68.0,84.0,2023-06-12 08:50:38.000,2.3.5,40.0,4.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],230.0,230.0,https://pypi.org/project/mkdocs-print-site-plugin,14727.0,14727.0,,,,3.0,,,,,,,,,,,,,,,,,,,
198,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,197.0,70.0,56.0,27.0,46.0,4413.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,better-exceptions,,,,,https://pypi.org/project/better-exceptions,114934.0,114934.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,75.0,25.0,15.0,20.0,2974.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,profiling,,,63.0,63.0,https://pypi.org/project/profiling,2546.0,2546.0,,,,3.0,,,,,,,,,,,,,,,,,,,
200,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,60.0,44.0,40.0,16.0,2711.0,,,,23.0,21,True,,pyrasite,,,49.0,49.0,https://pypi.org/project/pyrasite,20883.0,20883.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2016-05-26 17:37:38.151,2023-08-03 14:09:15.000,2023-05-30 17:59:57,301.0,3.0,98.0,17.0,132.0,35.0,48.0,1980.0,2023-03-04 00:16:16.000,4.0.3,13.0,39.0,21,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,380734.0,385535.0,https://anaconda.org/conda-forge/line_profiler,2023-06-16 13:17:35.941,417722.0,3.0,,,,,,,,,,,,,,,,,,,
202,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,67.0,128.0,1753.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,120.0,120.0,,,,3.0,,,,,,,,,,,,,,,,,,,
203,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,63.0,72.0,1282.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,135.0,260.0,,,,3.0,6029.0,,,,,,,,,,,,,,,,,,
204,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-06-16 13:20:11.899,2022-07-24 14:45:54,478.0,,81.0,10.0,59.0,46.0,53.0,1072.0,,,5.0,29.0,21,False,,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,1903669.0,1908249.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,352678.0,3.0,,,,,,,,,,,,,,,,,,,
205,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-08-03 07:40:25.000,2023-08-03 07:40:25,478.0,6.0,73.0,18.0,425.0,12.0,110.0,577.0,,,10.0,37.0,21,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,1309629.0,1312869.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-06-16 19:23:42.346,106943.0,3.0,,,,,,,,,,,,,,-4.0,,,,,
206,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-08-01 14:07:05.000,2023-08-01 14:07:03,572.0,20.0,26.0,5.0,504.0,6.0,52.0,530.0,,,6.0,19.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,978679.0,985150.0,https://anaconda.org/conda-forge/pytest-randomly,2023-07-10 15:26:54.030,142362.0,3.0,,,,,,,,,,,,,,-6.0,,,,,
207,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,3.0,21.0,5.0,177.0,10.0,99.0,230.0,2023-07-07 11:10:02.502,1.0.0,53.0,15.0,21,True,hakancelikdev/unimport,unimport,,,3.0,,https://pypi.org/project/unimport,12822.0,12822.0,,,,3.0,,2022-01-29 20:05:35.000,3.0,,,,,,,,,,,,,,,,
208,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-06-21 21:06:31.000,2023-06-18 06:50:58,114.0,1.0,20.0,6.0,16.0,9.0,27.0,221.0,,,5.0,9.0,21,True,,xenon,conda-forge/xenon,,1086.0,1086.0,https://pypi.org/project/xenon,137824.0,138121.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,20843.0,3.0,,,,,,,,,,,,,,,,,,,
209,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-06-16 19:23:52.988,2023-03-30 10:45:48,131.0,,20.0,5.0,67.0,49.0,71.0,156.0,2023-06-03 10:38:27.145,0.19.3,37.0,13.0,21,True,,flake8-simplify,conda-forge/flake8-simplify,,27.0,,https://pypi.org/project/flake8-simplify,247054.0,248033.0,https://anaconda.org/conda-forge/flake8-simplify,2023-06-16 19:23:52.988,31343.0,3.0,,2023-06-03 10:38:27.145,27.0,,,,,,,,,,,,,,,,
210,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-06-16 16:14:58.026,2023-05-16 19:17:28,188.0,1.0,17.0,6.0,71.0,19.0,30.0,155.0,2022-02-09 03:17:52.000,0.2.3,4.0,13.0,21,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],386.0,386.0,https://pypi.org/project/pandas-vet,56846.0,57154.0,https://anaconda.org/conda-forge/pandas-vet,2023-06-16 16:14:58.026,15976.0,3.0,63.0,,,,,,,,,,,,,,,,,,
211,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,21,False,,flake8-commas,,['flake8'],15900.0,15900.0,https://pypi.org/project/flake8-commas,549813.0,549813.0,,,,3.0,,,,,,,,,,,,,,,,,,,
212,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,11.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,,dodgy,conda-forge/dodgy,,2769.0,2483.0,https://pypi.org/project/dodgy,439226.0,440071.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,71020.0,3.0,,2019-12-31 16:44:58.000,286.0,,,,,,,,,,,,,,,,
213,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,14.0,7.0,10.0,10.0,3.0,84.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,21,False,,unify,conda-forge/unify,,1255.0,1206.0,https://pypi.org/project/unify,129011.0,129066.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1452.0,3.0,,2019-08-07 13:46:09.000,49.0,,,,,,,,,,,,,,,,
214,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,21,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7869.0,7514.0,https://pypi.org/project/pylint-flask,549829.0,551038.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,101563.0,3.0,,2019-01-30 19:26:02.000,355.0,,,,,,,,,,,,,,,,
215,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,1.0,365.0,74.0,132.0,102.0,225.0,5620.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,20,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
216,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-07-27 01:04:15.000,2023-07-27 01:03:50,331.0,2.0,156.0,55.0,128.0,38.0,130.0,4313.0,,,16.0,45.0,20,False,,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,61529.0,62324.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,53276.0,3.0,,,,,,,,,,,,,,-6.0,,,,,
217,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,124.0,34.0,4.0,5.0,4.0,1640.0,,,2.0,3.0,20,False,,heartrate,conda-forge/heartrate,,52.0,52.0,https://pypi.org/project/heartrate,1027.0,1129.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2675.0,3.0,,,,,,,,,,,,,,,,,,,
218,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,72.0,18.0,42.0,30.0,32.0,845.0,,,,20.0,20,True,,portray,,,800.0,800.0,https://pypi.org/project/portray,12001.0,12001.0,,,,3.0,,,,,,,,,,,,,,,,,,,
219,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-06-16 16:13:53.097,2022-11-03 10:04:57,807.0,,73.0,24.0,114.0,48.0,58.0,516.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,32068.0,32821.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,45984.0,3.0,,,,,,,,,,,,,,,,,,,
220,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-08-02 08:03:17.000,2023-08-02 08:03:14,544.0,21.0,20.0,7.0,466.0,3.0,51.0,443.0,,,30.0,15.0,20,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],,,https://pypi.org/project/flake8-comprehensions,1016823.0,1036097.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,732434.0,3.0,,,,,,,,,,,,,,-6.0,,,,,
