,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
159,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-01-31 07:09:19.000,2021-12-27 17:39:09,174.0,2.0,27.0,4.0,69.0,24.0,339.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,8.0,25,True,interrogate,,,1352.0,1317.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,35.0,94087.0,94087.0,,,,3.0,,,,,,,,,,,,,,,,,,,
160,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,9.0,52.0,14.0,100.0,29.0,267.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,46.0,25,True,baron,,,255.0,196.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,34313.0,34313.0,,,,2.0,,,,,,,,,,,,,,,,,,,
161,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-01-30 04:08:18.000,2020-12-27 18:10:35,441.0,,35.0,11.0,34.0,22.0,255.0,2019-11-10 16:23:03.000,1.3.1,48.0,15.0,27.0,25,False,docformatter,conda-forge/docformatter,,924.0,835.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,89.0,99979.0,100843.0,https://anaconda.org/conda-forge/docformatter,2020-12-29 08:31:19.772,14697.0,3.0,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
162,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-02-09 10:54:47.000,2021-10-16 09:35:29,527.0,,32.0,5.0,60.0,72.0,247.0,,,41.0,20.0,17.0,25,True,check-manifest,conda-forge/check-manifest,,9557.0,7068.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000,2489.0,175589.0,176590.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389,38040.0,3.0,,,,,,,,,,,,,,,,,,,
163,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-01-26 16:51:02.039,2021-01-04 03:14:37,166.0,,358.0,79.0,40.0,38.0,3790.0,2022-01-26 14:15:59.000,3.19.2,176.0,16.0,20.0,24,False,rebound,conda-forge/rebound,,38.0,22.0,https://pypi.org/project/rebound,2022-01-26 14:15:59.000,16.0,3125.0,6045.0,https://anaconda.org/conda-forge/rebound,2022-01-26 16:51:02.039,166280.0,3.0,178.0,,,,,,,,,,,,,,,,,,
164,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-02-10 13:09:12.806,2022-02-09 07:31:45,550.0,62.0,19.0,7.0,19.0,64.0,1051.0,2022-02-09 07:30:29.000,0.10.0,17.0,9.0,12.0,24,True,beartype,conda-forge/beartype,,28.0,,https://pypi.org/project/beartype,2022-02-09 07:30:29.000,28.0,68668.0,69171.0,https://anaconda.org/conda-forge/beartype,2022-02-10 13:09:12.806,10060.0,3.0,,,,,,,,,,,,,,,,,,,
165,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2021-12-16 01:21:37.421,2021-12-15 17:43:12,1026.0,67.0,37.0,13.0,21.0,50.0,661.0,2021-12-15 20:36:30.000,3.4.3,49.0,9.0,37.0,24,True,hunter,conda-forge/hunter,,99.0,78.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,21.0,7009.0,7491.0,https://anaconda.org/conda-forge/hunter,2021-12-16 01:21:37.421,3380.0,3.0,,,,,,,,,,,,,,,,,,,
166,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,14.0,84.0,93.0,446.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,37.0,24,True,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,39021.0,39398.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,23775.0,3.0,,,,,,,,,,,,,,,,,,,
167,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2021-06-24 02:56:51.000,2021-03-14 13:43:08,285.0,,51.0,12.0,54.0,44.0,375.0,2021-03-14 13:46:47.000,2021.3.14,15.0,17.0,14.0,24,True,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2586.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2586.0,238764.0,240179.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,82095.0,3.0,,,,,,,,,,,,,,,,,,,
168,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2021-03-12 04:22:24.000,2020-08-04 12:21:12,274.0,,61.0,9.0,87.0,85.0,255.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,13.0,24,False,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,372079.0,375327.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,204645.0,3.0,,,,,,,,,,,,,,,,,,,
169,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-02-07 13:36:08.000,2022-02-07 13:36:08,445.0,28.0,32.0,10.0,48.0,49.0,128.0,2022-01-16 14:50:25.000,0.9.26,26.0,19.0,10.0,24,True,asteval,conda-forge/asteval,,160.0,,https://pypi.org/project/asteval,2022-01-16 14:49:28.000,160.0,168844.0,171291.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922,156645.0,3.0,,,,,,,,,,,,,,,,,,,
170,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,23.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,5.0,24,True,flake8-commas,,['flake8'],2754.0,2420.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,283429.0,283429.0,,,,3.0,,,,,,,,,,,,,,,,,,,
171,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2021-10-19 01:43:50.000,2021-10-19 01:43:50,99.0,,195.0,74.0,53.0,42.0,4114.0,2021-01-29 16:48:55.000,0.3.3,16.0,15.0,29.0,23,True,better-exceptions,,,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,58.0,32609.0,32609.0,,,,3.0,,,,,,,,,,,,,,,,,,,
172,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40,619.0,,167.0,74.0,31.0,56.0,3813.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,26.0,23,True,vprof,,,106.0,90.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,6490.0,6490.0,,,,3.0,,,,,,,,,,,,,,,,,,,
173,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,229.0,73.0,116.0,77.0,2063.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,21.0,23,False,python-taint,,,69.0,57.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,3087.0,3088.0,,,,3.0,71.0,,,,,,,,,,,,,,,,,,
174,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2021-12-30 11:53:38.000,2021-09-01 18:41:12,183.0,,88.0,28.0,72.0,34.0,1354.0,2020-09-17 01:55:39.000,0.9.0,8.0,26.0,46.0,23,True,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,33684.0,33979.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,11517.0,3.0,,,,,,,,,,,,,,,,,,,
175,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,15.0,65.0,28.0,766.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,29.0,23,False,pycco,,,361.0,248.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1636.0,1636.0,,,,3.0,,,,,,,,,,,,,,,,,,,
176,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-01-13 11:17:04.000,2021-12-01 21:13:53,550.0,3.0,101.0,33.0,86.0,134.0,749.0,2020-07-03 08:11:24.000,2.5.1,21.0,29.0,25.0,23,True,pynsist,,,47.0,,https://pypi.org/project/pynsist,2021-03-28 16:28:58.000,47.0,1902.0,1902.0,,,,3.0,,,,,,,,,,,,,,,,,,,
177,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2022-02-08 04:58:14.000,2022-02-08 04:47:36,294.0,7.0,29.0,15.0,63.0,90.0,512.0,2022-02-08 04:57:14.000,1.2.3,42.0,16.0,28.0,23,True,pytest-testmon,conda-forge/pytest-testmon,['pytest'],54.0,,https://pypi.org/project/pytest-testmon,2022-02-08 04:57:14.000,54.0,122963.0,123657.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,33331.0,3.0,,,,,,,,,,,,,,,,,,,
178,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-02-10 12:05:34.000,2022-02-10 12:05:34,982.0,21.0,134.0,28.0,238.0,201.0,344.0,2022-01-04 16:33:51.000,3.2.2,37.0,50.0,58.0,23,True,,constructor,,12.0,12.0,,,,,78.0,https://anaconda.org/anaconda/constructor,2022-01-29 13:42:13.852,5126.0,3.0,225.0,,,,,,,,,,,,,,,,,,
179,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-01-31 23:38:48.000,2022-01-31 23:38:47,225.0,24.0,22.0,5.0,102.0,40.0,319.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,3.0,23,True,blacken-docs,conda-forge/blacken-docs,,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,17.0,24281.0,25296.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,19287.0,3.0,,,,,,,,,,,,,,,,,,,
180,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-01-13 00:51:00.000,2021-10-05 01:31:10,72.0,,34.0,17.0,29.0,45.0,226.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,41.0,23,True,mkdocs-pdf-export-plugin,,['mkdocs'],201.0,197.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,4.0,14538.0,14538.0,,,,3.0,,,,,,,,,,,,,,,,,,,
181,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-02-07 06:19:06.000,2022-02-07 06:19:04,336.0,8.0,6.0,4.0,205.0,27.0,219.0,2021-10-19 12:43:12.000,1.2.0,12.0,13.0,1.0,23,True,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],65.0,,https://pypi.org/project/flake8-eradicate,2021-10-19 12:43:12.000,65.0,287029.0,287129.0,https://anaconda.org/conda-forge/flake8-eradicate,2021-10-19 16:48:36.521,1008.0,3.0,,,,,,,,,,,,,,,,,,,
182,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-02-10 14:19:11.238,2021-12-27 20:45:31,230.0,10.0,31.0,3.0,42.0,75.0,42.0,2021-12-27 17:36:21.000,0.15.0,24.0,21.0,24.0,23,False,pytkdocs,conda-forge/pytkdocs,,6.0,,https://pypi.org/project/pytkdocs,2021-12-27 17:36:21.000,6.0,116722.0,118544.0,https://anaconda.org/conda-forge/pytkdocs,2022-02-10 14:19:11.238,29154.0,3.0,,,,,,,,,,,,,,,,,,,
183,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,17.0,22,False,profiling,,,50.0,45.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,5.0,6342.0,6342.0,,,,3.0,,,,,,,,,,,,,,,,,,,
184,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2021-08-03 05:52:12.000,2020-08-26 00:32:16,828.0,,185.0,73.0,167.0,125.0,1721.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,88.0,22,False,sixpack,,,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,247.0,247.0,,,,3.0,,,,,,,,,,,,,,,,,,,
185,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2021-03-18 20:44:50.000,2021-01-01 18:48:26,159.0,,33.0,8.0,26.0,15.0,1159.0,2020-10-31 13:10:42.000,0.2.5,14.0,6.0,11.0,22,False,stackprinter,conda-forge/stackprinter,,110.0,90.0,https://pypi.org/project/stackprinter,2020-10-31 13:06:59.000,20.0,384809.0,384901.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,2966.0,3.0,,,,,,,,,,,,,,,,,,,
186,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2021-11-11 19:47:40.294,2021-11-11 16:24:42,418.0,,24.0,15.0,12.0,21.0,702.0,2021-11-11 16:57:18.000,0.4.1,12.0,21.0,18.0,22,True,snoop,conda-forge/snoop,,12.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,12.0,19474.0,19528.0,https://anaconda.org/conda-forge/snoop,2021-11-11 19:47:40.294,219.0,3.0,,-2.0,,,,,,,,,,,,,,,,,
187,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2022-01-17 14:17:37.000,2022-01-07 16:44:16,166.0,7.0,42.0,15.0,163.0,25.0,291.0,2021-07-31 16:17:24.000,0.1.4,6.0,29.0,32.0,22,True,fixit,,,16.0,14.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,8422.0,8422.0,,,,3.0,,,,,,,,,,,,,,,,,,,
188,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2022-02-07 19:34:39.000,2022-02-06 05:00:23,668.0,79.0,13.0,3.0,359.0,65.0,225.0,2022-01-15 04:40:55.000,0.31.0,47.0,13.0,30.0,22,True,nitpick,,['flake8'],3.0,,https://pypi.org/project/nitpick,2022-01-15 04:40:51.000,3.0,12592.0,12592.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,
189,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-01-24 13:27:24.000,2021-12-27 19:37:29,66.0,8.0,21.0,7.0,11.0,39.0,214.0,2021-11-22 17:59:06.000,2.6.1,19.0,3.0,9.0,22,True,mkdocs-awesome-pages-plugin,,['mkdocs'],60.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2021-11-22 17:53:48.000,60.0,51680.0,51680.0,,,,3.0,,,,,,,,,,,,,,,,,,,
190,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-01-31 23:38:56.000,2022-01-31 23:38:55,313.0,28.0,17.0,5.0,130.0,38.0,211.0,2021-11-20 18:06:22.000,2.2.1,32.0,9.0,1.0,22,True,add-trailing-comma,,,11.0,,https://pypi.org/project/add-trailing-comma,2021-11-20 18:06:22.000,11.0,18968.0,18968.0,,,,3.0,,,,,,,,,,,,,,,,,,,
191,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2021-09-03 15:36:06.000,2021-09-03 15:36:04,108.0,,16.0,5.0,12.0,25.0,202.0,2021-09-03 15:34:36.000,0.8.0,20.0,8.0,7.0,22,True,xenon,conda-forge/xenon,,368.0,299.0,https://pypi.org/project/xenon,2021-09-03 15:34:36.000,69.0,65473.0,65749.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,14360.0,3.0,,,,,,,,,,,,,,,,,,,
192,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/predictive-analytics-lab/data-science-types,https://github.com/predictive-analytics-lab/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,187.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,39.0,22,True,data-science-types,conda-forge/data-science-types,,178.0,170.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,48372.0,48557.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,2600.0,3.0,,,,,,,,,,,,,,,,,,,
193,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2021-12-15 14:41:21.229,2021-09-24 20:54:11,522.0,,36.0,5.0,26.0,43.0,159.0,2020-01-11 00:29:49.000,1.6.3,33.0,10.0,33.0,22,True,releases,conda-forge/sphinx-releases,['sphinx'],785.0,419.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,366.0,5947.0,6933.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,44393.0,3.0,,,,,,,,,,,,,,,,,,,
194,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2021-12-20 22:57:51.000,2021-12-20 22:57:18,676.0,1.0,7.0,4.0,78.0,20.0,132.0,2021-10-06 11:58:58.000,0.15.10,62.0,7.0,18.0,22,True,xdoctest,conda-forge/xdoctest,,2121.0,2059.0,https://pypi.org/project/xdoctest,2021-10-06 11:58:58.000,62.0,113086.0,113696.0,https://anaconda.org/conda-forge/xdoctest,2021-08-10 02:00:15.250,14644.0,3.0,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
195,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,13.0,5.0,,,67.0,2018-08-16 03:16:49.000,0.54.0,52.0,61.0,,22,False,memory_profiler,conda-forge/memory_profiler,,268.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,268.0,433951.0,436162.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,152614.0,3.0,,,,,,,,,,,,,,,,,,,
196,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,192.0,59.0,44.0,15.0,2605.0,,,13.0,20.0,40.0,21,False,pyrasite,,,44.0,38.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,32453.0,32453.0,,,,3.0,,,,,,,,,,,,,,,,,,,
197,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,1.0,72.0,29.0,10.0,37.0,2455.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,2.0,21,True,pretty_errors,conda-forge/pretty_errors,,39.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,39.0,24215.0,24457.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,3630.0,3.0,,,,,,,,,,,,,,,,,,,
198,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2021-11-11 16:04:25.000,2021-11-11 16:04:02,412.0,,70.0,46.0,47.0,32.0,1459.0,2021-11-11 16:04:25.000,0.9.3,38.0,10.0,18.0,21,True,birdseye,,,3.0,,https://pypi.org/project/birdseye,2021-11-11 16:04:25.000,3.0,1391.0,1391.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2021-10-12 20:53:52.000,2021-10-12 20:53:49,95.0,,54.0,28.0,61.0,33.0,1269.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,26.0,21,True,pyannotate,,,84.0,66.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,18.0,4089.0,4089.0,,,,3.0,,,,,,,,,,,,,,,,,,,
200,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-02-09 02:17:45.000,2022-02-09 02:17:44,709.0,6.0,45.0,24.0,62.0,52.0,848.0,2020-09-02 06:33:11.000,1.19.0,46.0,17.0,28.0,21,True,wily,,,9.0,,https://pypi.org/project/wily,2021-07-01 08:25:50.000,9.0,24007.0,24007.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,4.0,16.0,9.0,21.0,20.0,236.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,15.0,21,True,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],611.0,557.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,310243.0,315678.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,315266.0,3.0,,,,,,,,,,,,,,,,,,,
