,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
83,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2023-03-30 23:24:00.000,2023-03-30 23:20:31,1312.0,31.0,234.0,54.0,1084.0,153.0,865.0,2313.0,2023-03-30 23:25:05.000,2.1.131,220.0,113.0,32,True,pex,,,141.0,,https://pypi.org/project/pex,2023-03-04 15:05:49.926,141.0,845032.0,951714.0,,,,2.0,,2773754.0,,,,,,,,,,,,,,,,,,
84,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2023-04-09 14:32:53.000,2023-04-09 14:32:53,1147.0,13.0,112.0,33.0,260.0,131.0,262.0,1927.0,2022-11-05 13:10:04.066,3.8.0,48.0,64.0,32,True,flit,conda-forge/flit,,1748.0,1353.0,https://pypi.org/project/flit,2022-11-05 13:10:04.066,395.0,232659.0,234708.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,151682.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
85,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-04-11 09:56:01.000,2023-04-11 09:56:01,379.0,8.0,146.0,28.0,83.0,59.0,126.0,1686.0,2023-03-09 15:41:00.602,0.13.13,46.0,57.0,32,True,ipdb,conda-forge/ipdb,,52558.0,43636.0,https://pypi.org/project/ipdb,2022-12-13 15:37:01.965,8922.0,3108785.0,3113082.0,https://anaconda.org/conda-forge/ipdb,2023-03-23 21:56:15.404,348085.0,1.0,,,,,,,,,,,,,,,,,,,,
86,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2023-04-01 11:46:41.000,2023-04-01 11:46:34,900.0,35.0,173.0,27.0,215.0,18.0,300.0,1509.0,2023-03-31 01:56:06.098,13.1.0,97.0,51.0,32,True,pdoc,,,1965.0,1697.0,https://pypi.org/project/pdoc,2023-01-06 22:04:00.729,268.0,105908.0,105908.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
87,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-03-26 13:44:46.000,2023-03-26 13:44:46,538.0,11.0,101.0,31.0,80.0,20.0,145.0,1431.0,2023-03-26 06:25:00.948,6.0.1,56.0,56.0,32,True,radon,conda-forge/radon,,4448.0,3816.0,https://pypi.org/project/radon,2021-08-08 13:25:20.000,632.0,451946.0,452797.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,56176.0,2.0,,,,,,,,,,,,,,,,,,,,
88,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2023-04-03 20:36:15.000,2023-04-03 20:36:12,1101.0,4.0,136.0,23.0,300.0,54.0,211.0,746.0,2022-07-16 16:40:18.561,0.12.0,28.0,74.0,32,True,nose2,conda-forge/nose2,,24100.0,23015.0,https://pypi.org/project/nose2,2022-07-16 16:40:18.561,1085.0,646866.0,648370.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,88746.0,2.0,,,,,,,,,,,,,,,,,,,,
89,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-03-24 17:18:47.000,2023-03-24 17:18:47,959.0,78.0,288.0,54.0,208.0,21.0,75.0,10371.0,2023-02-21 20:39:02.812,1.7.0,13.0,22.0,31,True,memray,conda-forge/memray,,140.0,129.0,https://pypi.org/project/memray,2023-01-17 23:09:01.475,11.0,80500.0,82907.0,https://anaconda.org/conda-forge/memray,2023-02-22 05:53:10.527,28892.0,2.0,,,,,,,,,,,,,,,,,,,,
90,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2023-04-08 06:34:42.000,2023-04-08 06:34:38,664.0,25.0,173.0,46.0,47.0,16.0,173.0,4315.0,2023-04-08 04:50:01.191,3.1.1,30.0,7.0,31,True,alive-progress,conda-forge/alive-progress,,1889.0,1717.0,https://pypi.org/project/alive-progress,2023-01-02 21:20:40.562,172.0,288873.0,289639.0,https://anaconda.org/conda-forge/alive-progress,2023-04-08 05:54:08.845,29116.0,2.0,,,,,,,,,,,,,,,,,,,,
91,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-03-18 18:37:44.000,2023-01-16 03:40:03,1483.0,4.0,165.0,52.0,161.0,80.0,215.0,1565.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,doit,conda-forge/doit,,1756.0,1468.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,288.0,389957.0,392818.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,183121.0,3.0,,,,,,,,,,,,,,,,,,,,
92,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,64.0,126.0,1434.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,logbook,conda-forge/logbook,,5487.0,4296.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1191.0,2234520.0,2237015.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,122145.0,2.0,,291.0,,,,,,,,,,,,,,,,,,
93,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-04-07 10:32:53.843,2023-04-06 14:06:29,559.0,15.0,92.0,11.0,155.0,54.0,280.0,1191.0,2023-04-06 14:07:03.047,0.21.2,49.0,36.0,31,True,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],7866.0,7284.0,https://pypi.org/project/mkdocstrings,2023-01-19 22:59:01.803,582.0,352015.0,353887.0,https://anaconda.org/conda-forge/mkdocstrings,2023-04-07 10:32:53.843,56161.0,2.0,,,,,,,,,,,,,,,,,,,,
94,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-04-10 19:33:13.000,2023-04-10 19:29:18,1574.0,86.0,199.0,29.0,923.0,67.0,779.0,1049.0,2023-04-08 19:43:00.944,6.14.9,62.0,103.0,31,True,cx_freeze,conda-forge/cx_freeze,,43.0,,https://pypi.org/project/cx_freeze,2023-01-30 09:51:27.855,43.0,86050.0,90163.0,https://anaconda.org/conda-forge/cx_freeze,2023-04-09 01:25:04.667,209765.0,2.0,,,,,,,,,,,,,,,,,,,,
95,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-04-10 13:13:03.642,2023-04-10 11:51:09,424.0,15.0,68.0,17.0,158.0,21.0,90.0,1045.0,2023-04-10 11:18:29.000,0.9.7,29.0,48.0,31,True,pytest-sugar,conda-forge/pytest-sugar,['pytest'],24549.0,21821.0,https://pypi.org/project/pytest-sugar,2022-11-05 08:06:05.737,2728.0,820054.0,822692.0,https://anaconda.org/conda-forge/pytest-sugar,2023-04-10 13:13:03.642,179348.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
96,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-04-06 13:16:20.000,2023-03-05 15:33:25,515.0,4.0,133.0,23.0,389.0,47.0,263.0,1037.0,2022-11-21 16:15:35.393,2022.11.21,24.0,85.0,31,True,nox,conda-forge/nox,['pytest'],4170.0,3885.0,https://pypi.org/project/nox,2022-11-21 16:15:35.393,285.0,1023533.0,1026410.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,155402.0,2.0,,,,,,,,wntrblm/nox,,,,,,,,,,,,
97,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-02-10 09:37:04.000,2023-01-17 20:27:44,742.0,2.0,188.0,19.0,313.0,111.0,221.0,1028.0,2023-01-17 20:31:11.783,6.3.0,22.0,89.0,31,True,pydocstyle,conda-forge/pydocstyle,,56351.0,53602.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,2749.0,3246117.0,3262154.0,https://anaconda.org/conda-forge/pydocstyle,2023-01-17 23:20:42.339,1299057.0,2.0,-2.0,60.0,,,,,,,,,,,,,,,,,,
98,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-04-11 08:30:15.746,2023-04-10 09:23:04,514.0,12.0,121.0,20.0,132.0,30.0,79.0,996.0,2023-04-10 09:07:08.837,3.7.0,29.0,53.0,31,False,prettytable,conda-forge/prettytable,,42687.0,41708.0,https://pypi.org/project/prettytable,2023-01-09 20:56:32.595,979.0,8506325.0,8519272.0,https://anaconda.org/conda-forge/prettytable,2023-04-11 08:30:15.746,1061676.0,2.0,,,,,,,,,,,,,,,,,,,,
99,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-04-04 14:56:00.000,2023-04-04 14:55:55,306.0,37.0,89.0,8.0,192.0,47.0,140.0,928.0,2023-03-23 14:48:01.895,23.3.23,57.0,73.0,31,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],31768.0,31382.0,https://pypi.org/project/flake8-bugbear,2023-01-20 21:20:01.679,386.0,1853190.0,1868786.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-03-23 17:22:10.646,686267.0,2.0,,,,,,,,,,,,,,,,,,,,
100,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-04-11 01:18:49.000,2023-04-05 13:30:20,298.0,36.0,92.0,9.0,180.0,24.0,139.0,480.0,2023-01-30 23:06:33.000,1.22.0,64.0,50.0,31,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],35432.0,33945.0,https://pypi.org/project/sphinx-autodoc-typehints,2023-01-30 23:11:04.728,1487.0,1236890.0,1244174.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,473496.0,2.0,,,,,,,,,,,,,,,,,,,,
101,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2023-04-10 14:01:09.000,2022-12-06 17:25:01,713.0,,367.0,77.0,160.0,125.0,113.0,3842.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,30,True,memory_profiler,conda-forge/memory_profiler,,212.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,212.0,672481.0,676316.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,318357.0,2.0,,,,,,,,,,,,,,,,,,,,
102,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-04-07 11:52:08.000,2023-03-28 16:47:46,967.0,9.0,367.0,40.0,471.0,190.0,378.0,3077.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,30,True,factory_boy,conda-forge/factory_boy,,810.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,810.0,2607828.0,2609352.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,120461.0,3.0,,,,,,,,,,,,,,,,,,,,
103,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-04-12 20:06:31.000,2023-04-12 20:06:30,1026.0,10.0,150.0,38.0,450.0,14.0,352.0,2587.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,pyupgrade,conda-forge/pyupgrade,,60.0,,https://pypi.org/project/pyupgrade,2022-12-06 22:22:02.046,60.0,404748.0,414910.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,518273.0,2.0,,,,,,,,,,,,,,,,,,,,
104,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2023-04-04 14:12:01.000,2023-02-27 07:59:09,717.0,5.0,114.0,22.0,133.0,15.0,162.0,2476.0,2023-01-08 21:24:44.000,2.7,46.0,35.0,30,True,vulture,conda-forge/vulture,,3889.0,3666.0,https://pypi.org/project/vulture,2023-01-09 21:18:34.095,223.0,429008.0,429851.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,67513.0,2.0,,,,,,,,,,,,,,,,,,,,
105,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-04-13 09:47:41.000,2023-04-13 09:47:40,2763.0,389.0,253.0,41.0,555.0,104.0,465.0,1661.0,2023-04-12 04:05:00.862,0.3.14,48.0,107.0,30,True,briefcase,,,17.0,,https://pypi.org/project/briefcase,2023-01-30 02:23:00.441,17.0,5064.0,5066.0,,,,2.0,,94.0,,,,,,,,,,,,,,,,,,
106,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-04-09 16:10:27.000,2023-03-21 00:01:05,639.0,3.0,465.0,71.0,255.0,67.0,144.0,1639.0,,,10.0,89.0,30,True,pyelftools,conda-forge/pyelftools,,5517.0,4989.0,https://pypi.org/project/pyelftools,2022-08-10 21:45:29.337,528.0,2183160.0,2184617.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,123855.0,2.0,,,,,,,,,,,,,,,,,,,,
107,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-04-05 10:48:47.000,2023-02-26 17:29:13,584.0,34.0,124.0,30.0,303.0,55.0,115.0,1478.0,2022-12-08 19:10:01.428,2.3.5,55.0,41.0,30,True,safety,conda-forge/safety,,405.0,13.0,https://pypi.org/project/safety,2022-12-08 19:10:01.428,392.0,988706.0,998270.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,58320.0,3.0,,308007.0,,,,,,,,,,,,,,,,,,
108,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,84.0,12.0,46.0,3.0,73.0,793.0,2022-08-29 14:53:13.855,6.7.0,66.0,30.0,30,True,colorlog,conda-forge/colorlog,,26387.0,23818.0,https://pypi.org/project/colorlog,2022-08-29 14:53:13.855,2569.0,7413015.0,7429779.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1408189.0,3.0,,,,,,,,,,,,,,,,,,,,
109,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-04-10 03:11:05.000,2023-03-26 05:57:46,2096.0,73.0,157.0,19.0,752.0,154.0,375.0,762.0,2022-02-06 14:17:08.000,0.5.1,18.0,72.0,30,True,asv,conda-forge/asv,,984.0,917.0,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,32905.0,42208.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,697756.0,3.0,,,,,,,,,,,,,,,,,,,,
110,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-03-15 15:29:58.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,274.0,134.0,229.0,559.0,2022-11-08 15:13:17.367,3.0.1,123.0,92.0,30,False,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-11-08 15:13:17.367,1065.0,77486.0,78687.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,22821.0,3.0,,,,,,,,,,,,,,,,,,,,
111,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2023-03-23 01:07:33.000,2023-03-23 01:07:33,145.0,2.0,52.0,17.0,57.0,13.0,39.0,558.0,2022-01-24 01:14:49.000,0.7.0,13.0,22.0,30,True,mccabe,conda-forge/mccabe,,371792.0,355867.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15925.0,27928080.0,28007218.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6489321.0,2.0,,,,,,,,,,,,,,,,,,,,
112,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-03-04 03:11:05.000,2022-06-22 04:41:01,431.0,,530.0,165.0,151.0,143.0,167.0,9159.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,gdbgui,,,275.0,272.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,3.0,69370.0,69769.0,,,,2.0,,13178.0,,,,,,,,,,,,,,,,,,
113,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-04-12 10:57:47.000,2023-04-11 18:39:07,811.0,2.0,219.0,56.0,123.0,17.0,97.0,5242.0,2022-11-05 12:02:04.078,4.4.0,39.0,47.0,29,True,pyinstrument,conda-forge/pyinstrument,,1521.0,1415.0,https://pypi.org/project/pyinstrument,2022-11-05 12:02:04.078,106.0,439638.0,441955.0,https://anaconda.org/conda-forge/pyinstrument,2022-11-05 17:20:23.957,183061.0,2.0,-2.0,,,,,,,,,,,,,,,,,,,
114,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-02-24 17:12:43.000,2023-01-21 22:38:30,6697.0,13.0,198.0,60.0,122.0,309.0,230.0,4619.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,29,True,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,4.0,5866.0,6061.0,,,,3.0,,7633.0,,,,,,,,,,,,,,,,,,
115,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,6.0,254.0,94.0,381.0,92.0,419.0,1519.0,2023-02-21 23:31:11.294,0.13.9,672.0,39.0,29,True,pybuilder,conda-forge/pybuilder,,62.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,62.0,20110.0,20882.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,38617.0,3.0,,,,,,,,,,,,,,,,,,,,
116,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-04-06 01:22:42.000,2023-01-25 16:29:31,473.0,2.0,188.0,8.0,223.0,23.0,146.0,510.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,29,True,coveralls,conda-forge/coveralls,['pytest'],40488.0,30965.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9523.0,533283.0,545204.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,894094.0,3.0,,,,,,,,,,,,,,,,,,,,
117,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-03-17 13:09:02.979,2021-06-11 10:22:09,273.0,,39.0,9.0,35.0,31.0,51.0,502.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,29,False,coloredlogs,anaconda/coloredlogs,,22736.0,20760.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1976.0,5860263.0,5860394.0,https://anaconda.org/anaconda/coloredlogs,2023-03-17 13:09:02.979,8798.0,3.0,,,,,,,,,,,,,,,,,,,,
118,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-04-05 13:30:10.000,2023-04-05 13:30:10,254.0,3.0,26.0,15.0,30.0,4.0,5.0,379.0,2023-01-16 06:55:01.507,1.1.1,40.0,12.0,29,True,wasabi,conda-forge/wasabi,,27185.0,26882.0,https://pypi.org/project/wasabi,2023-01-16 06:55:01.507,303.0,4000770.0,4021550.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,1039009.0,3.0,,,,,,,,explosion/wasabi,,,,,,,,,,,,
119,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-04-12 09:10:26.000,2023-04-12 09:10:26,308.0,1.0,928.0,234.0,113.0,21.0,100.0,15798.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,285966.0,287264.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,61041.0,2.0,,,,,,,,,,,,,,,,,,,,
120,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-04-13 14:16:11.000,2023-04-13 09:08:46,2418.0,100.0,261.0,48.0,1174.0,495.0,825.0,4507.0,2023-04-06 14:24:04.000,2023.04.06,105.0,119.0,28,True,,conda-forge/mamba,,,,,,,,143290.0,https://anaconda.org/conda-forge/mamba,2023-04-06 15:21:25.785,7021213.0,3.0,,,,,,,,,,,,,,,,,,,,
121,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,835.0,2373.0,3451.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,108.0,2794.0,2795.0,,,,2.0,,162.0,,,,,,,,,,,,,,,,,,
122,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-04-11 16:04:33.000,2023-04-11 16:04:33,1217.0,6.0,360.0,46.0,397.0,121.0,198.0,2983.0,2022-10-05 17:13:10.000,1.4.0,37.0,71.0,28,True,detect-secrets,,,33.0,,https://pypi.org/project/detect-secrets,2022-10-04 19:58:36.939,33.0,372757.0,372757.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
123,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,610.0,155.0,35.0,171.0,119.0,1894.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,28,False,uiautomator,,,308.0,241.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,65365.0,65365.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
124,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,1.0,600.0,90.0,533.0,135.0,170.0,1702.0,2016-11-25 22:13:29.000,4.0.515,36.0,385.0,28,True,diamond,,,160.0,126.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,18919.0,18919.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
