,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
112,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-01-29 19:46:36.000,2023-01-29 19:46:36,3335.0,3.0,600.0,89.0,532.0,170.0,1695.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,29,True,135.0,diamond,,,152.0,118.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,35209.0,35209.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
113,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-01-30 16:49:56.000,2023-01-30 16:49:56,637.0,1.0,461.0,71.0,252.0,140.0,1597.0,,,10.0,88.0,29,True,66.0,pyelftools,conda-forge/pyelftools,,5066.0,4540.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,526.0,2034720.0,2036117.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,116005.0,2.0,,,,,,,,,,,,,,,,,,,,
114,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-12-19 10:09:26.000,2022-11-04 02:52:33,1415.0,,249.0,94.0,375.0,418.0,1495.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,17250.0,17932.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,32775.0,3.0,,,,,,,,,,,,,,,,,,,,
115,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-01-17 13:01:04.000,2022-10-25 21:21:25,1001.0,,100.0,17.0,64.0,86.0,1021.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,29,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],4290.0,3691.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,599.0,559395.0,578555.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1590301.0,3.0,,,,,,,,,,,,,,,,,,,,
116,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-02-01 16:03:46.000,2023-02-01 15:47:48,1512.0,61.0,198.0,27.0,861.0,751.0,1015.0,2023-01-30 09:51:27.855,6.14.2,54.0,100.0,29,True,68.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,53527.0,57338.0,https://anaconda.org/conda-forge/cx_freeze,2023-01-30 13:51:24.544,186774.0,3.0,,,,,,,,,,,,,,,,,,,,
117,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-01-31 19:17:51.000,2023-01-31 19:17:49,291.0,38.0,92.0,10.0,157.0,138.0,466.0,2023-01-30 23:06:33.000,1.22.0,64.0,50.0,29,True,24.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1464.0,,https://pypi.org/project/sphinx-autodoc-typehints,2023-01-30 23:11:04.728,1464.0,1024431.0,1031209.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,427043.0,2.0,,,,,,,,,,,,,,,,,,,,
118,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-20 00:48:27.815,2022-12-19 20:42:53,256.0,3.0,119.0,14.0,121.0,76.0,420.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,25166.0,23414.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1752.0,1811800.0,1815037.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,271954.0,2.0,,,,,,,,,,,,,,,,,,,,
119,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-30 11:46:37.000,2023-01-30 10:06:49,253.0,6.0,25.0,13.0,29.0,5.0,368.0,2023-01-16 06:55:01.507,1.1.1,40.0,12.0,29,True,4.0,wasabi,conda-forge/wasabi,,25193.0,24905.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,288.0,3583243.0,3603775.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,985547.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
120,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-23 09:25:56.098,2022-12-22 22:55:55,353.0,36.0,85.0,7.0,80.0,48.0,140.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,29,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],17455.0,16820.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,920146.0,920858.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,28513.0,2.0,,,,,,,,,,,,,,,,,,,,
121,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,2.0,924.0,235.0,112.0,98.0,15647.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,20.0,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,212044.0,213345.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,58548.0,2.0,,,,,,,,,,,,,,,,,,,,
122,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-02-02 13:16:19.000,2023-02-02 11:35:51,2324.0,53.0,235.0,42.0,1066.0,773.0,4137.0,2023-01-16 09:26:06.000,2023.01.16,100.0,105.0,28,True,440.0,,conda-forge/mamba,,,,,,,,128364.0,https://anaconda.org/conda-forge/mamba,2023-01-17 11:28:27.901,6033114.0,3.0,,,,,,,,,,,,,,,,,,,,
123,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3418.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,108.0,2233.0,2234.0,,,,2.0,156.0,,,,,,,,,,,,,,,,,,,
124,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-01-30 14:11:46.000,2023-01-11 17:43:24,719.0,17.0,316.0,82.0,368.0,206.0,2157.0,2022-12-06 07:57:49.000,7.0.1,10.0,124.0,28,True,125.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,193987.0,194335.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,8719.0,3.0,,,,,,,,,,,,,,,,,,,,
125,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-01-03 00:13:00.000,2022-09-03 06:11:45,527.0,,98.0,31.0,77.0,141.0,1411.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,28,True,20.0,radon,conda-forge/radon,,3668.0,3068.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,347716.0,348550.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,53409.0,2.0,,,,,,,,,,,,,,,,,,,,
126,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-12-26 21:37:15.000,2022-07-14 18:31:38,706.0,,58.0,19.0,315.0,125.0,1047.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,True,91.0,pdbpp,conda-forge/pdbpp,,4108.0,3496.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,612.0,675946.0,677303.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,89562.0,2.0,,,,,,,,,,,,,,,,,,,,
127,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,1.0,95.0,25.0,109.0,76.0,701.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,38.0,astor,conda-forge/astor,,2133.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2133.0,6653434.0,6680042.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1862573.0,2.0,,,,,,,,,,,,,,,,,,,,
128,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-01-31 16:04:02.641,2023-01-31 15:56:38,559.0,32.0,68.0,11.0,125.0,66.0,698.0,2023-01-31 16:04:02.641,2.0.1,54.0,36.0,28,True,29.0,autoflake,conda-forge/autoflake,,549.0,,https://pypi.org/project/autoflake,2023-01-31 16:04:02.641,549.0,1177935.0,1187798.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,453736.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
129,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-01-17 04:26:48.000,2023-01-03 16:40:29,617.0,8.0,99.0,22.0,149.0,59.0,686.0,2022-08-07 15:50:19.406,2.0.4,24.0,41.0,28,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,33760.0,31939.0,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1821.0,1485650.0,1491265.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,454819.0,3.0,,,,,,,,,,,,,,,,,,,,
130,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-01-31 06:24:15.000,2023-01-31 06:24:11,623.0,1.0,115.0,16.0,180.0,162.0,547.0,2022-03-26 22:16:11.000,2.5.3,54.0,67.0,28,True,58.0,pylint-django,conda-forge/pylint-django,['pylint'],21679.0,20511.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1168.0,1013887.0,1015539.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,128469.0,2.0,217.0,,,,,,,,,,,,,,,,,,,
131,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-01-24 20:39:54.000,2023-01-22 18:14:42,519.0,25.0,46.0,10.0,73.0,67.0,366.0,2022-12-16 19:22:01.584,1.5.1,50.0,25.0,28,True,21.0,docformatter,conda-forge/docformatter,,1577.0,1478.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,240530.0,242032.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,43568.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
132,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,28,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,4393.0,223223.0,223223.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
133,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:46:32.000,2022-12-18 18:44:36,259.0,12.0,33.0,7.0,91.0,51.0,218.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,28,True,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2513.0,2099.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,414.0,555595.0,556972.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,49588.0,3.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
134,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,54.0,20.0,106.0,86.0,217.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5490.0,10218428.0,10308416.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5759276.0,2.0,,,,,,,,,,,,,,,,,,,,
135,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,4.0,38.0,4.0,65.0,43.0,160.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,8.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],16402.0,15549.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000,853.0,576477.0,584924.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,650473.0,2.0,,,,,,,,,,,,,,,,,,,,
136,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,357.0,154.0,69.0,227.0,9157.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,27,True,67.0,bpytop,conda-forge/bpytop,,82.0,81.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7496.0,7905.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,9817.0,3.0,,,,,,,,,,,,,,,,,,,,
137,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-01-15 18:18:10.000,2022-12-04 22:09:17,262.0,14.0,135.0,50.0,40.0,69.0,6552.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,227784.0,228275.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,10815.0,3.0,,,,,,,,,,,,,,,,,,,,
138,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-12-22 14:22:26.000,2022-07-14 07:40:12,517.0,,91.0,32.0,360.0,66.0,2371.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,True,41.0,notifiers,conda-forge/notifiers,,363.0,341.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,22.0,488852.0,489971.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,29116.0,3.0,,,,,,,,,,,,,,,,,,,,
139,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-01-20 01:00:47.000,2022-12-09 14:20:56,290.0,23.0,95.0,16.0,122.0,45.0,1618.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,27,True,31.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,43.0,355546.0,359387.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,311151.0,3.0,,,,,,,,,,,,,,,,,,,,
140,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-02-02 08:13:59.000,2023-02-02 08:11:56,836.0,63.0,31.0,12.0,36.0,126.0,1479.0,2023-01-17 08:38:01.474,0.12.0,23.0,14.0,27,True,34.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,50.0,121286.0,122393.0,https://anaconda.org/conda-forge/beartype,2023-01-31 22:20:27.420,35434.0,3.0,,,,,,,,,,,,,,,,,,,,
141,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-01-17 07:07:26.000,2022-11-25 12:58:03,700.0,1.0,58.0,13.0,64.0,50.0,1063.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,27,True,18.0,yappi,conda-forge/yappi,,1089.0,747.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,342.0,1327892.0,1329912.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,137409.0,3.0,,,,,,,,,,,,,,,,,,,,
142,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-01-22 23:24:48.000,2022-08-08 11:25:05,700.0,,95.0,19.0,95.0,94.0,974.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,True,44.0,pylama,,,5244.0,4644.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,600.0,175865.0,175865.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
143,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,79.0,23.0,74.0,173.0,755.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,27,True,4.0,green,conda-forge/green,,978.0,769.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,11823.0,13578.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,114114.0,3.0,,,,,,,,,,,,,,,,,,,,
144,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-01-04 17:49:26.000,2023-01-02 21:10:23,2022.0,17.0,157.0,17.0,727.0,368.0,753.0,2022-02-06 14:17:08.000,0.5.1,18.0,69.0,27,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,26672.0,35948.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,677180.0,3.0,,,,,,,,,,,,,,,,,,,,
145,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-02-01 08:09:45.000,2022-11-29 17:39:56,463.0,13.0,66.0,19.0,371.0,106.0,538.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,27,True,8.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1333745.0,1336824.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,83147.0,3.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
146,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,499.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,27,False,29.0,coloredlogs,anaconda/coloredlogs,,16838.0,15008.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1830.0,5229385.0,5229504.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,7767.0,3.0,,,,,,,,,,,,,,,,,,,,
147,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,39.0,6.0,61.0,95.0,464.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,False,56.0,darglint,conda-forge/darglint,,13138.0,13085.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,408478.0,409752.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,52268.0,3.0,,,,,,,,,,,,,,,,,,,,
148,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-12-28 19:06:53.000,2022-12-28 19:06:53,294.0,9.0,58.0,19.0,57.0,51.0,446.0,2022-04-20 19:59:44.000,2021.03.14,15.0,23.0,27,True,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],15567.0,12900.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2667.0,456600.0,458747.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,150339.0,2.0,,,,,,,,,,,,,,,,,,,,
149,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,426.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,27,True,11.0,ddt,conda-forge/ddt,,6047.0,4726.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1321.0,387391.0,388508.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,79356.0,3.0,,,,,,,-2.0,,,,,,,,,,,,,
150,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,18.0,69.0,9.0,100.0,90.0,271.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,27,True,16.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1170.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1170.0,350491.0,353496.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,225435.0,3.0,,,,,,,,,,,,,,,,,,,,
151,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,8.0,33.0,21.0,193.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,64647.0,64364.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7017445.0,7036068.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1266372.0,3.0,,,,,,,,,,,,,,,,,,,,
152,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,127.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,,gast,conda-forge/gast,,109425.0,107524.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1901.0,13594525.0,13629261.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1979983.0,3.0,,,,,,,,,,,,,,,,,,,,
