,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
164,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-02-28 01:38:58.000,2022-12-04 22:09:17,262.0,2.0,137.0,50.0,41.0,69.0,6616.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,25,True,38.0,icecream,conda-forge/icecream,,91.0,,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,91.0,251588.0,252095.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,11683.0,3.0,,,,,,,,,,,,,,,,,,,,
165,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,113.0,24.0,221.0,161.0,1750.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,826.0,814.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,2808.0,2812.0,,,,3.0,197.0,,,,,,,,,,,,,,,,,,,
166,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-02-20 18:24:13.000,2023-02-20 18:24:13,204.0,2.0,35.0,8.0,34.0,21.0,1212.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,25,True,7.0,stackprinter,conda-forge/stackprinter,,265.0,239.0,https://pypi.org/project/stackprinter,2022-11-24 20:30:35.533,26.0,439245.0,439349.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4683.0,3.0,,,,,,,,,,,,,,,,,,,,
167,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,1014.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,25,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1517584.0,1521376.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,273063.0,3.0,,,,,,,,,,,,,,,,,,,,
168,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,18.0,71.0,17.0,42.0,31.0,824.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,25,True,32.0,portray,,,800.0,782.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,18.0,16561.0,16561.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
169,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,54.0,10.0,49.0,42.0,677.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,25,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],8176.0,7559.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,617.0,383345.0,384645.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,80660.0,3.0,,,,,,,,,,,,,,,,,,,,
170,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,52.0,504.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,25,False,45.0,mamba,,,858.0,740.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,13900.0,13900.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
171,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-02-26 22:56:35.000,2022-07-29 16:12:10,178.0,,32.0,5.0,98.0,27.0,457.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,3730.0,3641.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,217914.0,217914.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
172,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-03-02 03:01:09.000,2022-12-27 20:44:55,370.0,2.0,11.0,5.0,247.0,30.0,290.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,25,True,16.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],15459.0,15366.0,https://pypi.org/project/flake8-eradicate,2022-09-20 20:07:10.434,93.0,498133.0,498417.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,6540.0,3.0,,,,,,,,,,,,,,,,,,,,
173,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-12-11 18:01:45.000,2022-12-11 17:58:01,563.0,3.0,37.0,7.0,69.0,76.0,275.0,,,43.0,22.0,25,True,17.0,check-manifest,conda-forge/check-manifest,,11518.0,8821.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,2697.0,242834.0,244366.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,78158.0,3.0,,,,,,,,,,,,,,,,,,,,
174,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:49:02.248,2022-12-18 18:44:36,259.0,3.0,33.0,7.0,91.0,51.0,219.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,25,True,10.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3813.0,3385.0,https://pypi.org/project/pytest-mypy,2022-12-18 18:49:02.248,428.0,372996.0,374450.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,53826.0,3.0,,,,,,,,,,,,,realpython/pytest-mypy,,,,,,,
175,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,194.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,39.0,data-science-types,conda-forge/data-science-types,,955.0,947.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,113754.0,114013.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,7016.0,3.0,,,,,,,,,,,,,wearepal/data-science-types,,,,,,,
176,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-01-05 00:12:48.000,2023-01-05 00:12:47,102.0,1.0,204.0,72.0,55.0,46.0,4323.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,30.0,better-exceptions,,,73.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,73.0,114468.0,114468.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,83.0,26.0,113.0,76.0,1556.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,24,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-11-02 23:25:32.717,12.0,16802.0,16810.0,,,,3.0,389.0,,,,,,,,,,,,,,,,,,,
178,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,1.0,135.0,8.0,114.0,201.0,942.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,24,True,103.0,pdoc3,anaconda/pdoc3,,3133.0,3016.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,346759.0,346787.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1142.0,3.0,,,,,,,,,,,,,,,,,,,,
179,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,71.0,26.0,106.0,46.0,655.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,80.0,redbaron,,,632.0,516.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,41282.0,41282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
180,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-03-02 00:11:48.000,2023-01-27 11:02:15,1077.0,3.0,75.0,19.0,32.0,131.0,539.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,24,True,13.0,py2exe,,,1852.0,1676.0,https://pypi.org/project/py2exe,2022-11-05 16:36:06.716,176.0,16424.0,16676.0,,,,3.0,12107.0,,,,,,,,,,,,,,,,,,,
181,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-02-28 09:05:49.000,2023-02-28 09:05:48,314.0,36.0,36.0,5.0,164.0,53.0,485.0,2023-01-16 10:50:01.873,1.13.0,23.0,16.0,24,True,13.0,blacken-docs,conda-forge/blacken-docs,,19.0,,https://pypi.org/project/blacken-docs,2023-01-16 10:50:01.873,19.0,76511.0,77341.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,26584.0,3.0,,,,,,,,,,,,,adamchainz/blacken-docs,,,,,,,
182,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,13.0,84.0,93.0,453.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,50085.0,50432.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,26442.0,3.0,,,,,,,,,,,,,,,,,,,,
183,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-03-01 12:50:42.074,2023-02-28 15:59:22,1081.0,37.0,155.0,32.0,345.0,274.0,395.0,2023-02-09 08:48:42.000,3.4.3,40.0,64.0,24,True,34.0,,constructor,,13.0,13.0,,,,,68.0,https://anaconda.org/anaconda/constructor,2023-03-01 12:50:42.074,5437.0,3.0,228.0,,,,,,,,,,,,,,,,,,,
184,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-02-23 03:31:58.000,2022-07-24 17:34:17,72.0,,27.0,7.0,13.0,45.0,295.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,24,True,10.0,mkdocs-awesome-pages-plugin,,['mkdocs'],2304.0,2221.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-07-24 17:45:31.955,83.0,100024.0,100024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
185,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,1.0,70.0,9.0,100.0,90.0,271.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,11.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1178.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1178.0,361236.0,364222.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,226955.0,3.0,,-3.0,,,,,,,,,,,,,,,,,,
186,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-02-24 20:47:30.194,2023-02-11 21:51:22,473.0,5.0,36.0,11.0,54.0,55.0,147.0,2023-02-11 21:55:09.000,0.9.29,29.0,23.0,24,True,5.0,asteval,conda-forge/asteval,,172.0,,https://pypi.org/project/asteval,2022-11-07 21:57:22.231,172.0,214638.0,217946.0,https://anaconda.org/conda-forge/asteval,2023-02-24 20:47:30.194,254732.0,3.0,,,,,,,,,,,,,,,,,,,,
187,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,25.0,4.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,5.0,flake8-commas,,['flake8'],14793.0,14459.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,380420.0,380420.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
188,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,171.0,71.0,32.0,57.0,3887.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,124.0,108.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,3900.0,3900.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,70.0,116.0,78.0,2114.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,21.0,python-taint,,,92.0,80.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,6118.0,6119.0,,,,3.0,94.0,,,,,,,,,,,,,,,,,,,
190,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,1.0,90.0,30.0,75.0,34.0,1458.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,109760.0,110050.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,15098.0,3.0,,,,,,,,,,,,,,,,,,,,
191,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-02-25 08:58:26.000,2022-03-11 18:31:51,368.0,,44.0,22.0,54.0,72.0,1231.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,23,True,60.0,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,225.0,344.0,,,,3.0,5144.0,,,,,,,,,,,,,,,,,,,
192,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,143.0,833.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,True,29.0,pynsist,,,231.0,184.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,2126.0,2126.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
193,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-11-03 10:04:57.000,2022-11-03 10:04:57,807.0,,68.0,22.0,111.0,59.0,502.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,28361.0,28984.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,34906.0,3.0,,,,,,,,,,,,,,,,,,,,
194,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2023-03-01 11:00:37.000,2023-02-24 18:26:44,226.0,21.0,47.0,19.0,205.0,34.0,376.0,2021-07-31 16:17:24.000,0.1.4,6.0,33.0,23,True,32.0,fixit,,,35.0,33.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,20222.0,20222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
195,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-02-28 00:29:25.000,2022-10-11 00:53:47,704.0,,19.0,4.0,388.0,77.0,324.0,2022-03-27 17:47:46.000,0.32.0,48.0,15.0,23,True,45.0,nitpick,,['flake8'],1200.0,1196.0,https://pypi.org/project/nitpick,2022-03-27 17:47:42.000,4.0,12843.0,12843.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,
196,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,7.0,21.0,21.0,311.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,23,False,17.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1654.0,1600.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,442870.0,448894.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,427745.0,3.0,,,,,,,,,,,,,,,,,,,,
197,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,13.0,100.0,30.0,278.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,46.0,baron,,,320.0,261.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,41662.0,41662.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-01-07 04:42:28.000,2021-10-14 20:29:54,188.0,,56.0,10.0,49.0,43.0,210.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,52.0,mkdocs-with-pdf,,['mkdocs'],288.0,288.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,26919.0,26919.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
199,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-02-07 01:06:49.000,2023-02-07 01:06:45,111.0,1.0,22.0,6.0,37.0,12.0,197.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,23,True,9.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1425.0,1335.0,https://pypi.org/project/pytest-datadir,2022-10-25 11:19:00.465,90.0,192163.0,194368.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,169835.0,3.0,,,,,,,,,,,,,,,,,,,,
200,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-02-10 01:42:43.000,2023-01-30 05:02:24,826.0,6.0,8.0,5.0,100.0,24.0,177.0,2023-01-30 01:24:01.118,1.1.1,67.0,8.0,23,True,18.0,xdoctest,conda-forge/xdoctest,,95.0,,https://pypi.org/project/xdoctest,2023-01-30 01:24:01.118,95.0,113733.0,116672.0,https://anaconda.org/conda-forge/xdoctest,2023-01-30 06:16:04.314,108760.0,3.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
201,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,33.0,2.0,45.0,80.0,47.0,2022-03-07 18:48:43.000,0.16.1,26.0,23.0,23,False,17.0,pytkdocs,conda-forge/pytkdocs,,1193.0,1185.0,https://pypi.org/project/pytkdocs,2022-03-07 18:48:43.000,8.0,146690.0,149233.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,73756.0,3.0,,,,,,,,,,,,,,,,,,,,
202,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,79.0,28.0,10.0,38.0,2611.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,5.0,pretty_errors,conda-forge/pretty_errors,,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,45.0,24164.0,24513.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,9783.0,3.0,,,,,,,,,,,,,,,,,,,,
203,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,72.0,170.0,126.0,1745.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,22,False,88.0,sixpack,,,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,171.0,171.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
204,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-22 20:22:27.544,2022-12-22 13:48:56,431.0,8.0,30.0,17.0,16.0,26.0,900.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,True,22.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2022-12-22 13:51:11.775,13.0,36777.0,36935.0,https://anaconda.org/conda-forge/snoop,2022-12-22 20:22:27.544,2689.0,3.0,,,,,,,,,,,,,,,,,,,,
205,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,814.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,29.0,pycco,,,397.0,284.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1423.0,1423.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
206,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-02-21 14:05:36.000,2023-02-21 14:05:34,401.0,15.0,20.0,5.0,171.0,48.0,277.0,2022-12-12 20:13:01.220,2.4.0,36.0,11.0,22,True,,add-trailing-comma,,,14.0,,https://pypi.org/project/add-trailing-comma,2022-12-12 20:13:01.220,14.0,25433.0,25433.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
207,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,27.0,219.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,22,False,8.0,xenon,conda-forge/xenon,,991.0,922.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,69.0,120860.0,121153.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,19108.0,3.0,,,,,,,,,,,,,,,,,,,,
