,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,dockerhub_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
131,Mamba Test Runner,https://github.com/nestorsalceda/mamba,,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,testing,24,True,nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000000,2021-10-21 18:03:56.000000,2020-11-16 12:31:58.000000,64.0,52.0,476.0,2020-11-16 12:36:24.000000,0.11.2,21.0,22.0,45.0,mamba,,,468.0,,18020.0,587.0,367.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000000,220.0,18020.0,,,,,,,,3.0,,,,,,,,,,
132,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,24,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000000,2021-06-21 14:55:20.000000,2021-06-21 14:55:20.000000,78.0,93.0,445.0,2017-12-31 01:13:41.000000,1.3.4,28.0,45.0,37.0,paver,conda-forge/paver,,534.0,,35356.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000000,1908.0,34962.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122000,23297.0,,,,,3.0,,,,,,,,,,
133,py2exe,https://github.com/py2exe/py2exe,,A distutils extension to create standalone Windows programs from Python code.,packaging,24,True,py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000000,2021-10-23 15:22:57.000000,2021-09-07 17:20:13.000000,42.0,82.0,312.0,2021-09-07 17:35:59.000000,0.10.4.1,11.0,14.0,4.0,py2exe,,,970.0,11286.0,23533.0,1650.0,1304.0,https://pypi.org/project/py2exe,2021-09-07 17:37:18.000000,346.0,23169.0,,,,,,,,2.0,,,,,,,,,,
134,wasabi,https://github.com/ines/wasabi,,A lightweight console printing and formatting toolkit.,logging,24,True,ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000000,2021-08-06 12:46:34.000000,2021-01-31 03:56:30.000000,18.0,3.0,305.0,2021-01-31 04:00:51.000000,0.8.2,34.0,4.0,3.0,wasabi,conda-forge/wasabi,,203.0,,14014.0,14458.0,14044.0,https://pypi.org/project/wasabi,2021-01-31 04:00:51.000000,414.0,,https://anaconda.org/conda-forge/wasabi,2021-02-01 05:11:04.383000,448479.0,,,,,3.0,,,,,,,,,,
135,flake8-import-order,https://github.com/PyCQA/flake8-import-order,,Flake8 plugin that checks import order against various Python Style Guides.,linters,24,False,PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000000,2021-03-12 04:22:24.000000,2020-08-04 12:21:12.000000,61.0,85.0,245.0,2019-03-04 08:39:11.000000,0.18.1,34.0,40.0,13.0,flake8-import-order,conda-forge/flake8-import-order,,274.0,,352048.0,1892.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000000,1892.0,348667.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199000,199517.0,,,,,3.0,['flake8'],,,,,,,,,
136,pytest-mypy,https://github.com/dbader/pytest-mypy,,Mypy static type checker plugin for Pytest.,testing,24,True,dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000000,2021-06-16 15:01:08.000000,2021-06-16 15:01:08.000000,32.0,37.0,190.0,2021-03-21 15:51:09.000000,0.8.1,17.0,15.0,9.0,pytest-mypy,conda-forge/pytest-mypy,,222.0,,393764.0,1591.0,1325.0,https://pypi.org/project/pytest-mypy,2021-03-21 15:51:09.000000,266.0,392959.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057000,16105.0,,,,,3.0,['pytest'],,,,,,,,,
137,flake8-commas,https://github.com/PyCQA/flake8-commas,,Flake8 extension for enforcing trailing commas in python.,linters,24,True,PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000000,2021-10-13 19:25:52.000000,2021-10-13 19:25:45.000000,23.0,26.0,127.0,2021-10-13 19:25:39.000000,2.1.0,20.0,12.0,5.0,flake8-commas,,,176.0,,266829.0,550.0,,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000000,550.0,266829.0,,,,,,,,3.0,['flake8'],,,,,,,,,
138,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,23,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000000,2021-10-26 08:24:25.000000,2021-10-26 08:24:21.000000,4510.0,4432.0,21485.0,2021-09-02 19:45:03.000000,1.5.9,72.0,109.0,49.0,sqlmap,,,9864.0,,,8.0,,https://pypi.org/project/sqlmap,2021-10-01 07:03:02.000000,8.0,,,,,,,,,3.0,,,,,,,,,,
139,Bpytop,https://github.com/aristocratos/bpytop,,Linux/OSX/FreeBSD resource monitor.,profiling,23,True,aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000000,2021-10-15 06:13:20.000000,2021-09-18 13:43:42.000000,299.0,214.0,7696.0,2021-06-07 14:44:29.000000,1.0.67,52.0,30.0,51.0,bpytop,,,399.0,,10158.0,0.0,,https://pypi.org/project/bpytop,2021-06-07 14:44:29.000000,0.0,10158.0,,,,,,,,3.0,,,,,,,,,,
140,icecream,https://github.com/gruns/icecream,,Never use print() to debug again.,debugging,23,True,gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000000,2021-08-31 15:45:27.000000,2021-08-31 15:45:26.000000,108.0,56.0,5476.0,2021-06-22 20:52:25.000000,2.1.1,15.0,16.0,26.0,icecream,,,213.0,,103612.0,6.0,,https://pypi.org/project/icecream,2021-06-22 20:47:50.000000,6.0,103612.0,,,,,,,,3.0,,,,,,,,,,
141,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,23,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-10-28 00:55:39.000000,2021-10-28 00:55:39.000000,163.0,113.0,4634.0,2021-10-21 20:35:42.000000,1.3.16,115.0,23.0,36.0,scalene,,,2005.0,,,70.0,70.0,https://pypi.org/project/scalene,2021-10-21 20:35:42.000000,0.0,,,,,,,,,3.0,,,,,,,,,,
142,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,23,True,pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000000,2021-10-27 13:54:50.000000,2021-10-01 12:15:51.000000,185.0,338.0,4216.0,2021-09-26 09:07:51.000000,0.16.5,46.0,63.0,85.0,pipx,,,,,121347.0,4.0,,https://pypi.org/project/pipx,2021-08-05 07:45:12.000000,4.0,121347.0,,,,,,,,3.0,,,,,,,,,,
143,rebound,https://github.com/shobrook/rebound,,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,logging,23,True,shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872000,2021-09-29 17:19:59.717000,2021-01-04 03:14:37.000000,345.0,38.0,3711.0,2021-09-29 12:55:41.000000,3.18.0,171.0,16.0,20.0,rebound,conda-forge/rebound,,166.0,175.0,4637.0,35.0,21.0,https://pypi.org/project/rebound,2021-09-29 12:55:41.000000,14.0,1692.0,https://anaconda.org/conda-forge/rebound,2021-09-29 17:19:59.717000,155880.0,,,,,3.0,,,,,,,,,,
144,MonkeyType,https://github.com/Instagram/MonkeyType,,A system for Python that generates static type annotations by collecting runtime types.,refactoring,23,True,Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000000,2021-10-03 07:01:51.000000,2021-09-15 00:20:06.000000,126.0,112.0,3548.0,2021-05-21 22:24:36.000000,21.5.0,21.0,37.0,37.0,monkeytype,conda-forge/monkeytype,,,,33794.0,186.0,152.0,https://pypi.org/project/monkeytype,2021-05-21 22:24:36.000000,34.0,32981.0,https://anaconda.org/conda-forge/monkeytype,2021-05-22 12:13:35.937000,36590.0,,,,,2.0,,,,,,,,,,
145,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,23,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-10-27 20:37:28.000000,2021-10-27 20:37:28.000000,88.0,135.0,1913.0,2021-01-16 17:51:40.000000,2.3,42.0,29.0,14.0,vulture,conda-forge/vulture,,682.0,,797.0,1588.0,1228.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,49435.0,,,,,2.0,,,,,,,,,,
146,stackprinter,https://github.com/cknd/stackprinter,,Debugging-friendly exceptions for Python.,logging,23,True,cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000000,2021-03-18 20:44:50.000000,2021-01-01 18:48:26.000000,33.0,15.0,1146.0,2020-10-31 13:10:42.000000,0.2.5,14.0,6.0,11.0,stackprinter,,,159.0,,164105.0,82.0,78.0,https://pypi.org/project/stackprinter,2020-10-31 13:06:59.000000,4.0,164105.0,,,,,,,,3.0,,,,,,,,,,
147,cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",packaging,23,True,marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000000,2021-10-20 10:53:00.000000,2021-10-20 10:51:20.000000,165.0,638.0,809.0,2021-10-20 10:53:00.000000,6.8.2,33.0,91.0,61.0,cx_freeze,conda-forge/cx_freeze,,,,52086.0,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000000,153.0,49145.0,https://anaconda.org/conda-forge/cx_freeze,2021-10-01 20:26:20.237000,97055.0,,,,,3.0,,,,,,,,,,
148,redbaron,https://github.com/PyCQA/redbaron,,Bottom-up approach to refactoring in python.,refactoring,23,False,pycqa/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000000,2020-12-13 18:51:56.000000,2019-08-11 17:42:44.000000,66.0,46.0,616.0,2019-03-17 19:03:54.000000,0.9.2,15.0,34.0,80.0,redbaron,,,1669.0,,41576.0,501.0,329.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000000,172.0,41576.0,,,,,,,,2.0,,,,,,,,,,
149,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,23,True,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-10-02 23:08:01.000000,2021-10-02 23:08:01.000000,206.0,81.0,576.0,2021-09-12 03:26:49.000000,0.8.0,57.0,38.0,56.0,sphinx-bootstrap-theme,,,396.0,,,976.0,,https://pypi.org/project/sphinx-bootstrap-theme,2021-09-12 03:26:49.000000,976.0,,,,,,,,,2.0,['sphinx'],,,,,,,,,
150,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,23,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000000,2021-10-28 12:09:41.000000,2021-10-21 19:34:05.000000,88.0,45.0,575.0,2021-09-26 08:27:57.000000,2.2.1,16.0,36.0,23.0,prettytable,conda-forge/prettytable,,356.0,,4091849.0,0.0,,https://pypi.org/project/prettytable,2021-09-26 08:27:57.000000,0.0,4086839.0,https://anaconda.org/conda-forge/prettytable,2021-09-26 14:19:09.674000,320681.0,,,,,3.0,,,,,,,,,,
151,pytest-testmon,https://github.com/tarpas/pytest-testmon,,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,testing,23,True,tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000000,2021-10-22 07:06:32.000000,2021-10-22 07:00:49.000000,29.0,88.0,497.0,2021-10-22 07:01:51.000000,1.2.2,39.0,16.0,28.0,pytest-testmon,conda-forge/pytest-testmon,,287.0,,102731.0,98.0,,https://pypi.org/project/pytest-testmon,2021-10-22 07:01:51.000000,98.0,101990.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063000,32617.0,,,,,3.0,['pytest'],,,,,,,,,
152,mypy-protobuf,https://github.com/dropbox/mypy-protobuf,,open source tools to generate mypy stubs from protobufs.,linters,23,True,dropbox/mypy-protobuf,https://github.com/dropbox/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000000,2021-10-12 20:39:05.000000,2021-10-12 20:39:05.000000,62.0,88.0,394.0,2021-10-12 20:17:02.000000,3.0.0,36.0,28.0,5.0,mypy-protobuf,,,,,1163064.0,24.0,,https://pypi.org/project/mypy-protobuf,2021-10-12 20:17:02.000000,24.0,1163064.0,,,,,,,,3.0,,,,,,,,,,
153,pytest-randomly,https://github.com/pytest-dev/pytest-randomly,,Pytest plugin to randomly order tests and control random.seed.,testing,23,True,pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000000,2021-10-23 09:20:17.000000,2021-10-23 09:20:16.000000,21.0,40.0,366.0,2021-08-13 20:24:33.000000,3.10.1,26.0,16.0,5.0,pytest-randomly,,,,,357628.0,214.0,,https://pypi.org/project/pytest-randomly,2021-08-13 20:24:33.000000,214.0,357628.0,,,,,,,,3.0,,,,,,,,,,
154,sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,documentation,23,True,executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000000,2021-06-24 02:56:51.000000,2021-03-14 13:43:08.000000,50.0,44.0,357.0,2021-03-14 13:46:47.000000,2021.3.14,15.0,17.0,13.0,sphinx-autobuild,conda-forge/sphinx-autobuild,,,,186962.0,4682.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000000,4682.0,185554.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297000,76033.0,,,,,2.0,['sphinx'],,,,,,,,,
155,flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,,A flake8 plugin to help you write better list/set/dict comprehensions.,linters,23,True,adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000000,2021-10-12 17:53:54.156000,2021-10-11 19:21:20.000000,15.0,33.0,310.0,2021-10-11 13:39:20.000000,3.7.0,30.0,12.0,7.0,flake8-comprehensions,conda-forge/flake8-comprehensions,,,,631491.0,714.0,,https://pypi.org/project/flake8-comprehensions,2021-10-11 13:39:20.000000,714.0,623986.0,https://anaconda.org/conda-forge/flake8-comprehensions,2021-10-12 17:53:54.156000,442843.0,,,,,3.0,['flake8'],,,,,,,,,
156,baron,https://github.com/PyCQA/baron,,"IDE allow you to refactor code, Baron allows you to write refactoring code.",refactoring,23,False,PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000000,2021-10-05 07:57:09.000000,2020-02-10 02:47:14.000000,51.0,29.0,265.0,2019-02-25 23:55:38.000000,0.8,19.0,31.0,47.0,baron,,,1489.0,,41963.0,291.0,179.0,https://pypi.org/project/baron,2019-02-01 15:17:04.000000,112.0,41963.0,,,,,,,,2.0,,,,,,,,,,
157,flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,,Flake8 plugin to find commented out or dead code.,linters,23,True,wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000000,2021-10-19 12:43:12.000000,2021-10-19 12:41:28.000000,7.0,27.0,199.0,2021-10-19 12:43:12.000000,1.2.0,12.0,13.0,1.0,flake8-eradicate,,,325.0,,242462.0,72.0,,https://pypi.org/project/flake8-eradicate,2021-10-19 12:43:12.000000,72.0,242462.0,,,,,,,,3.0,['flake8'],,,,,,,,,
158,flake8-black,https://github.com/peterjc/flake8-black,,flake8 plugin to run black for checking Python coding style.,linters,23,True,peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000000,2021-10-11 23:31:13.000000,2021-10-11 23:29:55.000000,8.0,14.0,97.0,2021-07-16 22:59:22.000000,0.2.3,11.0,5.0,7.0,flake8-black,conda-forge/flake8-black,,97.0,,221806.0,1452.0,1416.0,https://pypi.org/project/flake8-black,2021-07-16 22:59:22.000000,36.0,216094.0,https://anaconda.org/conda-forge/flake8-black,2021-07-17 00:37:54.092000,159955.0,,,,,3.0,['flake8'],,,,,,,,,
159,flake8-builtins,https://github.com/gforcada/flake8-builtins,,Check for python builtins being used as variables or parameters.,linters,23,True,gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000000,2021-09-21 08:08:53.000000,2021-09-20 15:48:57.000000,17.0,32.0,72.0,2020-05-14 10:45:01.000000,1.5.3,23.0,15.0,2.0,flake8-builtins,conda-forge/flake8-builtins,,221.0,,442807.0,3331.0,2819.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000000,512.0,440628.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836000,128571.0,,,,,3.0,['flake8'],,,,,,,,,
160,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,22,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-07-02 15:56:52.000000,2021-06-11 17:11:55.000000,1354.0,2371.0,3266.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,836.0,coala-bears,,,4487.0,147.0,1.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,,,,,,,,,3.0,,-5.0,,,,,,,,
161,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,22,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000000,2021-10-12 21:50:21.000000,2021-10-12 21:50:21.000000,321.0,100.0,3128.0,2018-08-16 03:16:49.000000,0.54.0,52.0,89.0,105.0,memory_profiler,,,641.0,,,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,,,,,,,,,3.0,,-5.0,,,,,,,,
162,alive-progress,https://github.com/rsalmei/alive-progress,,"A new kind of Progress Bar, with real time throughput, ETA and very cool animations!.",logging,22,True,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000000,2021-10-28 03:12:25.000000,2021-10-28 03:12:20.000000,114.0,66.0,2780.0,2021-10-19 01:28:57.000000,2.1.0,21.0,1.0,25.0,alive-progress,conda-forge/alive-progress,,,,19310.0,457.0,457.0,https://pypi.org/project/alive-progress,2021-10-19 01:28:57.000000,0.0,18781.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990000,10596.0,,,,,3.0,,,,,,,,,,
163,pynsist,https://github.com/takluyver/pynsist,,Build Windows installers for Python applications.,packaging,22,True,takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000000,2021-10-10 14:32:02.000000,2021-10-10 14:31:59.000000,101.0,132.0,726.0,2020-07-03 08:11:24.000000,2.5.1,21.0,28.0,25.0,pynsist,,,547.0,,2058.0,88.0,,https://pypi.org/project/pynsist,2021-03-28 16:28:58.000000,88.0,2058.0,,,,,,,,3.0,,,,,,,,,,
164,python-hunter,https://github.com/ionelmc/python-hunter,,Hunter is a flexible code tracing toolkit.,debugging,22,True,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000000,2021-10-13 15:22:29.000000,2021-10-13 15:22:29.000000,35.0,50.0,646.0,2021-06-23 20:47:14.000000,3.3.8,45.0,9.0,37.0,hunter,,,959.0,,6161.0,102.0,68.0,https://pypi.org/project/hunter,2021-06-23 20:47:14.000000,34.0,6161.0,,,,,,,,3.0,,,,,,,,,,
165,mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,,"Automatic documentation from sources, for MkDocs.",documentation,22,True,mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000000,2021-10-27 17:07:06.000000,2021-10-10 11:07:30.000000,52.0,155.0,516.0,2021-10-04 10:44:56.000000,0.16.2,40.0,24.0,48.0,mkdocstrings,conda-forge/mkdocstrings,,463.0,,100634.0,0.0,,https://pypi.org/project/mkdocstrings,2021-10-04 10:44:56.000000,0.0,99852.0,https://anaconda.org/conda-forge/mkdocstrings,2021-10-04 21:04:52.323000,9386.0,,,,,3.0,['mkdocs'],,,,,,,,,
166,mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,,An MkDocs plugin to export content pages as PDF files.,documentation,22,True,zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000000,2021-10-05 01:44:06.000000,2021-10-05 01:31:10.000000,34.0,44.0,216.0,2021-10-05 01:33:27.000000,0.5.10,24.0,11.0,41.0,mkdocs-pdf-export-plugin,,,72.0,,14486.0,174.0,170.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000000,4.0,14486.0,,,,,,,,3.0,['mkdocs'],,,,,,,,,
167,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,22,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000000,2021-10-19 18:23:27.000000,2021-10-19 18:12:13.000000,20.0,36.0,185.0,2021-10-19 18:17:32.000000,2.6.0,18.0,3.0,11.0,mkdocs-awesome-pages-plugin,,,58.0,,46663.0,615.0,525.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2021-10-19 18:15:43.000000,90.0,46663.0,,,,,,,,3.0,['mkdocs'],3.0,,,,,,,,
168,xdoctest,https://github.com/Erotemic/xdoctest,,A rewrite of Python's builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,testing,22,True,Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000000,2021-10-07 17:48:21.000000,2021-10-06 11:53:11.000000,6.0,20.0,123.0,2021-10-06 11:58:58.000000,0.15.10,62.0,6.0,17.0,xdoctest,,,,,92993.0,1658.0,1606.0,https://pypi.org/project/xdoctest,2021-10-06 11:58:58.000000,52.0,92993.0,,,,,,,,3.0,,,,,,,,,conda-forge/xdoctest,
169,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,21,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-10-28 14:39:24.000000,2021-10-26 16:31:24.000000,124.0,422.0,2298.0,,,79.0,62.0,204.0,,conda-forge/mamba,,1499.0,,45779.0,,,,,,,https://anaconda.org/conda-forge/mamba,2021-10-14 03:28:02.158000,1419162.0,,,,,3.0,,,,,,,,,,
170,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,21,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-10-25 23:34:21.000000,2021-09-26 23:53:33.000000,205.0,252.0,1244.0,2021-03-06 05:36:18.000000,0.3.5,35.0,86.0,99.0,briefcase,,,1208.0,,,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,,,,,,,,,3.0,,,,,,,,,,
171,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,21,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000000,2021-10-12 20:53:52.000000,2021-10-12 20:53:49.000000,53.0,33.0,1238.0,2019-09-16 15:37:03.000000,1.2.0,9.0,17.0,26.0,pyannotate,,,95.0,,3500.0,91.0,65.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000000,26.0,3500.0,,,,,,,,3.0,,,,,,,,,,
172,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,21,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000000,2021-10-14 21:11:19.000000,2021-07-01 09:03:43.000000,45.0,52.0,822.0,2020-09-02 06:33:11.000000,1.19.0,46.0,16.0,28.0,wily,,,703.0,,10441.0,16.0,,https://pypi.org/project/wily,2021-07-01 08:25:50.000000,16.0,10441.0,,,,,,,,3.0,,,,,,,,,,
173,python-manhole,https://github.com/ionelmc/python-manhole,,Debugging manhole for python applications.,debugging,21,True,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000000,2021-09-15 11:45:37.000000,2021-09-15 11:45:37.000000,16.0,15.0,314.0,2021-04-08 20:14:54.000000,1.8.0,22.0,11.0,5.0,manhole,,,485.0,,22447.0,142.0,76.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000000,66.0,22447.0,,,,,,,,3.0,,,,,,,,,,
174,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,21,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000000,2021-10-25 20:48:29.000000,2021-10-25 20:48:29.000000,18.0,33.0,275.0,2021-08-27 20:23:14.000000,1.11.0,20.0,12.0,2.0,blacken-docs,conda-forge/blacken-docs,,201.0,,9089.0,22.0,,https://pypi.org/project/blacken-docs,2021-08-27 20:23:14.000000,22.0,7867.0,https://anaconda.org/conda-forge/blacken-docs,2021-08-27 23:27:48.536000,18336.0,,,,,3.0,,,,,,,,,,
175,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,21,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000000,2021-10-20 17:40:15.000000,2021-06-14 12:23:20.000000,42.0,16.0,241.0,2021-06-14 12:12:56.000000,0.10.3,15.0,11.0,17.0,pytest-docker,,,60.0,82.0,50573.0,28.0,,https://pypi.org/project/pytest-docker,2021-06-14 12:09:30.000000,28.0,50570.0,,,,,,,,3.0,['pytest'],,,,,,,,,
