,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
131,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,1.0,92.0,25.0,109.0,76.0,699.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,34.0,astor,conda-forge/astor,,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,6534368.0,6561152.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1848147.0,2.0,2109.0,,,,,,,,,,,,,,,,,,,,
132,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-01-17 05:25:57.000,2023-01-17 05:25:56,553.0,32.0,67.0,11.0,120.0,64.0,686.0,2022-11-25 15:05:02.493,2.0.0,52.0,36.0,28,True,29.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,992816.0,1002844.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,451297.0,2.0,540.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
133,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,497.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,16517.0,14687.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,5116505.0,5116620.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,7418.0,3.0,1830.0,,,,,,,,,,,,,,,,,,,,
134,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-01-19 14:07:05.000,2023-01-08 17:10:51,511.0,17.0,46.0,10.0,71.0,64.0,363.0,2022-12-16 19:22:01.584,1.5.1,50.0,25.0,28,True,16.0,docformatter,conda-forge/docformatter,,1537.0,1438.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,204211.0,205659.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,40552.0,3.0,99.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
135,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,28,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,199096.0,199096.0,,,,2.0,4393.0,,,,,,,,,,,,,,,,,,,,
136,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-12-18 18:46:32.000,2022-12-18 18:44:36,259.0,12.0,33.0,7.0,91.0,51.0,218.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,28,True,8.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],2487.0,2073.0,https://pypi.org/project/pytest-mypy,2022-02-07 17:12:40.000,499612.0,500965.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,47364.0,3.0,414.0,,,,,,,,,,,,,,,,,,,realpython/pytest-mypy,
137,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,54.0,20.0,106.0,86.0,216.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,8944969.0,9035763.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5720083.0,2.0,5490.0,,,,,,,,,,,,,,,,,,,,
138,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,4.0,38.0,4.0,65.0,43.0,159.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,8.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],16050.0,15197.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000,502513.0,510954.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,641589.0,2.0,853.0,,,,,,,,,,,,,,,,,,,,
139,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,356.0,154.0,69.0,227.0,9061.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,27,True,67.0,bpytop,conda-forge/bpytop,,81.0,80.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,7338.0,7755.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,9608.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
140,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-01-15 18:18:10.000,2022-12-04 22:09:17,262.0,14.0,135.0,50.0,40.0,69.0,6531.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,198091.0,198585.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,10394.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
141,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3652.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,27,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,520464.0,523729.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,261230.0,3.0,172.0,,,,,,,,,,,,,,,,,,,,
142,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-01-13 01:35:02.000,2022-12-09 14:20:56,290.0,28.0,95.0,16.0,121.0,45.0,1598.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,27,True,31.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,303511.0,307337.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,306156.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,
143,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-01-17 08:35:11.000,2023-01-17 08:34:19,826.0,60.0,31.0,11.0,36.0,124.0,1457.0,2023-01-17 08:38:01.474,0.12.0,23.0,14.0,27,True,34.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,96418.0,97515.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,34021.0,3.0,50.0,,,,,,,,,,,,,,,,,,,,
144,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-01-16 18:04:27.000,2023-01-15 10:01:53,368.0,36.0,118.0,34.0,256.0,204.0,1073.0,2022-12-08 12:30:00.681,0.20.3,35.0,40.0,27,True,33.0,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],,,https://pypi.org/project/pytest-asyncio,2022-10-21 13:22:48.000,4548262.0,4569095.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-12-08 19:33:40.469,1416391.0,3.0,,58.0,,,,,,,,,,,,,,,,,,,
145,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,79.0,23.0,74.0,173.0,755.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,27,True,4.0,green,conda-forge/green,,974.0,765.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,9551.0,11324.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,113502.0,3.0,209.0,,,,,,,,,,,,,,,,,,,,
146,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-01-04 17:49:26.000,2023-01-02 21:10:23,2022.0,17.0,157.0,17.0,727.0,367.0,748.0,2022-02-06 14:17:08.000,0.5.1,18.0,69.0,27,True,154.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,20339.0,29692.0,https://anaconda.org/conda-forge/asv,2022-11-04 11:34:14.554,673462.0,3.0,67.0,,,,,,,,,,,,,,,,,,,,
147,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-01-19 08:05:13.000,2022-11-29 17:39:56,463.0,18.0,66.0,19.0,369.0,106.0,530.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,27,True,7.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,1107218.0,1110376.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,82124.0,3.0,60.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
148,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,39.0,6.0,61.0,95.0,464.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,False,56.0,darglint,conda-forge/darglint,,12735.0,12682.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,366271.0,367554.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,51321.0,3.0,53.0,,,,,,,,,,,,,,,,,,,,
149,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-12-11 18:01:45.000,2022-12-11 17:58:01,563.0,15.0,37.0,7.0,69.0,76.0,273.0,,,43.0,22.0,27,True,17.0,check-manifest,conda-forge/check-manifest,,10974.0,8294.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,234783.0,236296.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,74179.0,3.0,2680.0,,,,,,,,,,,,,,,,,,,,
150,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,18.0,69.0,9.0,100.0,90.0,271.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,27,True,16.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1170.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,298047.0,301083.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,224665.0,3.0,1170.0,,,,,,,,,,,,,,,,,,,,
151,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,7.0,33.0,21.0,189.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,63235.0,62952.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,6463920.0,6482353.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1235058.0,3.0,283.0,,,,,,,,,,,,,,,,,,,,
152,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,126.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,107661.0,105798.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,13234839.0,13269753.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1955186.0,3.0,1863.0,,,,,,,,,,,,,,,,,,,,
153,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,27.0,22.0,3.0,57.0,41.0,98.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,27,True,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5619.0,5219.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,556735.0,559192.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,181877.0,3.0,400.0,,,,,,,,,,,,,,,,,,,,
154,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-01-09 15:30:36.000,2022-12-16 18:28:08,324.0,7.0,151.0,52.0,123.0,125.0,4105.0,2022-02-18 23:46:48.000,22.2.0,22.0,44.0,26,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,98341.0,99122.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,46883.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,
155,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2022-12-22 14:22:26.000,2022-07-14 07:40:12,517.0,,91.0,33.0,360.0,66.0,2366.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,26,True,41.0,notifiers,conda-forge/notifiers,,354.0,332.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,379957.0,381103.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,28660.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,
156,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,607.0,156.0,34.0,119.0,1875.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,171.0,uiautomator,,,302.0,235.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,23992.0,23992.0,,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,
157,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:29:04.000,2022-11-24 20:28:21,202.0,3.0,35.0,8.0,34.0,21.0,1208.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,189.0,163.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,767721.0,767826.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4533.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,
158,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,1003.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,1105886.0,1109569.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,257867.0,3.0,306.0,,,,,,,,,,,,,,,,,,,,
159,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,4.0,133.0,9.0,114.0,201.0,927.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,101.0,pdoc3,anaconda/pdoc3,,2242.0,2125.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,292231.0,292259.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1094.0,2.0,117.0,,,,,,,,,,,,,,,,,,,,
160,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,54.0,10.0,49.0,42.0,676.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],6002.0,5385.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,362983.0,364294.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,78662.0,3.0,617.0,,,,,,,,,,,,,,,,,,,,
161,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,218623.0,218623.0,,,,2.0,600.0,,,,,,,,,,,,,,,,,,,,
162,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-01-17 08:49:25.000,2023-01-17 08:49:24,526.0,26.0,26.0,4.0,465.0,47.0,476.0,2022-05-11 17:35:06.000,3.12.0,30.0,18.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,195.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,587138.0,593674.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,98054.0,3.0,195.0,,,,,,,,,,,,,,,,,,,,
163,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-12-28 19:06:53.000,2022-12-28 19:06:53,294.0,9.0,58.0,19.0,57.0,51.0,445.0,2022-04-20 19:59:44.000,2021.03.14,15.0,23.0,26,True,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],15306.0,12639.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,353782.0,355923.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,147746.0,2.0,2667.0,,,,,,,,,,,,,,,,,,,,
164,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-01-17 08:49:14.000,2023-01-17 08:49:13,490.0,26.0,19.0,6.0,426.0,42.0,403.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,9.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],567.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,774273.0,783528.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,684918.0,3.0,567.0,,,,,,,,,,,,,,,,,,,,
165,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-12-27 12:55:42.000,2022-10-04 10:09:22,824.0,,25.0,13.0,23.0,302.0,223.0,2022-12-28 12:12:07.000,0.28.5,46.0,31.0,26,True,153.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,14302.0,14302.0,,,,3.0,829.0,,,,,,,,,,,,,,,,,,,,
166,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-12-31 22:28:30.000,2022-12-31 22:06:15,570.0,24.0,40.0,5.0,27.0,46.0,166.0,2023-01-02 18:25:53.338,2.0.0,34.0,10.0,26,True,28.0,releases,conda-forge/sphinx-releases,['sphinx'],881.0,515.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,8353.0,9200.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47480.0,2.0,366.0,,,,,,,,,,,,,,,,,,,,
167,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-01-11 16:33:01.000,2023-01-11 16:33:01,162.0,17.0,10.0,2.0,47.0,23.0,151.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,26,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],3253.0,3067.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,705261.0,714288.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,388186.0,3.0,186.0,,,,,,,,,,,,,,,,,,,,
168,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,116.0,24.0,221.0,161.0,1750.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,424.0,412.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,2947.0,2951.0,,,,3.0,12.0,192.0,,,,,,,,,,,,,,,,,,,
169,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-01-17 12:16:46.000,2022-12-22 12:56:19,1075.0,23.0,70.0,20.0,30.0,131.0,528.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,16.0,25,True,9.0,py2exe,,,1810.0,1634.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,15083.0,15334.0,,,,3.0,176.0,11564.0,,,,,,,,,,,,,,,,,,,
170,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,62.0,22.0,85.0,52.0,502.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,25,False,45.0,mamba,,,666.0,548.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,12855.0,12855.0,,,,3.0,118.0,,,,,,,,,,,,,,,,,,,,
171,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-01-15 22:00:58.000,2022-07-29 16:12:10,178.0,,31.0,5.0,95.0,27.0,442.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,3071.0,2982.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,193408.0,193408.0,,,,3.0,89.0,,,,,,,,,,,,,,,,,,,,
