,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
129,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,55.0,20.0,106.0,1.0,86.0,219.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,,typed_ast,conda-forge/typed-ast,,5530.0,,https://pypi.org/project/typed_ast,8202400.0,8290709.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,6005068.0,2.0,2022-05-21 21:30:52.000,5530.0,,,,,,,,,,9.0,,,,,,,
130,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2023-04-20 07:24:40.000,2019-12-22 18:11:19,86.0,,46.0,8.0,33.0,24.0,21.0,197.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,28,False,,astunparse,conda-forge/astunparse,,76515.0,76092.0,https://pypi.org/project/astunparse,7818796.0,7840749.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1580651.0,2.0,2019-12-22 18:12:11.000,423.0,,,,,,,,,,,,,,,,,
131,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-05-21 22:20:16.000,2023-04-29 19:35:43,97.0,1.0,28.0,12.0,45.0,3.0,29.0,127.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,28,True,,gast,conda-forge/gast,,122020.0,120079.0,https://pypi.org/project/gast,13037315.0,13073647.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,2216254.0,2.0,2021-11-13 21:39:31.000,1941.0,,,,,,,,,,,,,,,,,
132,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-05-27 06:48:23.000,2023-05-26 21:51:12,740.0,21.0,315.0,82.0,380.0,116.0,207.0,2209.0,2023-05-21 15:37:18.000,8.1.0,12.0,129.0,27,True,,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],,,https://pypi.org/project/pytest-testinfra,232138.0,232512.0,https://anaconda.org/conda-forge/pytest-testinfra,2023-05-22 05:46:31.886,10849.0,3.0,,,,,,,,,,,,,,,,,,,
133,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-05-16 14:03:19.000,2022-08-08 11:25:05,700.0,,99.0,20.0,97.0,49.0,95.0,998.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,True,,pylama,,,6530.0,5873.0,https://pypi.org/project/pylama,175209.0,175209.0,,,,2.0,2022-08-08 11:29:01.059,657.0,,,,,,,,,,,,,,,,,
134,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-05-29 04:59:32.000,2023-05-29 04:59:22,598.0,33.0,75.0,14.0,158.0,36.0,69.0,767.0,2023-05-29 05:07:06.000,0.7,57.0,37.0,27,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,713.0,,https://pypi.org/project/autoflake,1435696.0,1445209.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,475683.0,2.0,2023-01-31 16:04:02.641,713.0,,,,,,,,,,,,,,,,,
135,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-05-30 12:18:16.000,2023-05-30 11:46:19,356.0,23.0,45.0,17.0,75.0,26.0,118.0,671.0,2023-05-18 07:04:56.000,2.0.8,42.0,23.0,27,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1118.0,1118.0,https://pypi.org/project/pytest-testmon,121432.0,122042.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,39073.0,3.0,,,,,,,,,,,,,,,,,,,
136,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,42.0,6.0,61.0,56.0,95.0,476.0,,,18.0,22.0,27,False,,darglint,conda-forge/darglint,,18564.0,18564.0,https://pypi.org/project/darglint,470829.0,472257.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,64263.0,2.0,,,,,,,,,,,,,,,,,,,
137,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-05-28 08:44:15.000,2023-02-09 08:53:43,295.0,,59.0,19.0,60.0,21.0,53.0,468.0,2022-04-20 19:59:44.000,2021.03.14,15.0,24.0,27,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],21004.0,18118.0,https://pypi.org/project/sphinx-autobuild,403572.0,406013.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,180636.0,2.0,2021-03-14 13:46:47.000,2886.0,,,,,,,,,,,,,,,,,
138,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-05-06 20:04:57.000,2023-05-06 20:04:56,258.0,2.0,131.0,15.0,123.0,17.0,78.0,453.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,27,False,,pep8-naming,conda-forge/pep8-naming,,49651.0,47767.0,https://pypi.org/project/pep8-naming,1807402.0,1810893.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,307281.0,2.0,2022-12-19 20:46:55.580,1884.0,,,,,,,,,,,,,,,,,
139,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,110.0,21.0,61.0,8.0,41.0,427.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,27,True,,ddt,conda-forge/ddt,,5093.0,5093.0,https://pypi.org/project/ddt,366415.0,367534.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,83948.0,3.0,,,,,,,,,,,,,,,,,,,
140,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-05-26 18:06:38.061,2023-05-26 14:12:08,599.0,60.0,27.0,5.0,33.0,31.0,100.0,168.0,,,34.0,19.0,27,True,,griffe,conda-forge/griffe,,2144.0,2144.0,https://pypi.org/project/griffe,441181.0,449643.0,https://anaconda.org/conda-forge/griffe,2023-05-26 18:06:38.061,126941.0,2.0,,,,,,,,,,,,,,,,,,,
141,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-05-26 16:41:17.000,2022-12-22 22:55:55,353.0,,91.0,7.0,81.0,7.0,48.0,150.0,,,12.0,37.0,27,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],22421.0,22421.0,https://pypi.org/project/flake8-isort,1064197.0,1065085.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,39096.0,2.0,,,,,,,,,,,,,,,,,,,
142,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,369.0,153.0,69.0,72.0,227.0,9376.0,,,8.0,35.0,26,False,,bpytop,conda-forge/bpytop,,119.0,119.0,https://pypi.org/project/bpytop,5910.0,6344.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,12167.0,3.0,,,,,,,,,,,,,,,,,,,
143,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2023-04-11 12:34:02.647,2022-02-16 05:16:40,168.0,,383.0,78.0,41.0,24.0,38.0,4016.0,2023-04-07 14:10:00.760,3.24.3,198.0,16.0,26,False,,rebound,conda-forge/rebound,,43.0,24.0,https://pypi.org/project/rebound,6848.0,10704.0,https://anaconda.org/conda-forge/rebound,2023-04-11 12:34:02.647,281322.0,3.0,2022-04-25 14:15:09.000,19.0,223.0,,,,,,,,,,,,,,,,
144,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-04-18 22:40:40.000,2023-02-22 05:49:22,592.0,,237.0,33.0,219.0,108.0,177.0,3688.0,,,15.0,109.0,26,True,,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,6337554.0,6349624.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,1050144.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
145,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-05-03 11:15:44.000,2023-05-03 09:02:42,975.0,11.0,361.0,41.0,475.0,167.0,381.0,3116.0,,,10.0,126.0,26,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,2770332.0,2771878.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,125231.0,3.0,,,,,,,,,,,,,,,,,,,
146,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,155.0,35.0,183.0,119.0,1909.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,313.0,245.0,https://pypi.org/project/uiautomator,33031.0,33031.0,,,,3.0,2020-11-16 03:43:07.000,68.0,,,,,,,,,,,,,,,,,
147,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-05-30 17:59:57.000,2023-05-30 17:59:57,301.0,8.0,99.0,16.0,130.0,38.0,47.0,1851.0,2023-03-04 00:35:51.589,4.0.3,27.0,39.0,26,True,,line_profiler,conda-forge/line_profiler,,74.0,,https://pypi.org/project/line_profiler,391842.0,396490.0,https://anaconda.org/conda-forge/line_profiler,2023-05-18 20:32:53.270,395085.0,3.0,2022-12-09 15:21:59.908,74.0,,,,,,,,,,,,,,,,,
148,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-02-22 17:27:24.000,2023-01-29 19:46:36,3335.0,,564.0,90.0,533.0,66.0,170.0,1709.0,,,,385.0,26,True,,diamond,,,141.0,141.0,https://pypi.org/project/diamond,13993.0,13993.0,,,,3.0,,,,,,,,,,,,,,,,,,,
149,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,54.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],635.0,,https://pypi.org/project/sphinx-bootstrap-theme,191052.0,191052.0,,,,3.0,2022-02-03 20:27:24.000,635.0,,,,,,,,,,,,,,,,,
150,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-05-08 18:43:02.000,2023-05-08 18:35:17,91.0,19.0,31.0,7.0,16.0,11.0,47.0,328.0,2023-05-08 18:47:19.000,2.9.1,23.0,6.0,26,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],2746.0,2638.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,98950.0,98950.0,,,,3.0,2022-07-24 17:45:31.955,108.0,,,,,,,,,,,,,,,,,
151,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-05-08 17:24:10.000,2023-04-16 08:34:06,854.0,2.0,25.0,11.0,24.0,162.0,303.0,251.0,2022-12-28 12:12:07.000,0.28.5,47.0,31.0,26,True,,py2app,,,5258.0,4427.0,https://pypi.org/project/py2app,16317.0,16317.0,,,,3.0,2022-12-27 12:57:01.911,831.0,,,,,,,,,,,,,,,,,
152,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-05-09 08:32:48.000,2023-05-08 06:33:29,274.0,15.0,33.0,9.0,97.0,10.0,52.0,226.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,26,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3530.0,3530.0,https://pypi.org/project/pytest-mypy,243427.0,245104.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,67084.0,3.0,,,,,,,,,,,,,,,,,,,
153,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,,31.0,4.0,65.0,5.0,43.0,166.0,,,15.0,32.0,26,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],18503.0,18503.0,https://pypi.org/project/flake8-quotes,794890.0,803265.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,678375.0,3.0,,,,,,,,,,,,,,,,,,,
154,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-05-07 11:32:06.000,2023-05-07 11:32:06,501.0,28.0,36.0,11.0,56.0,5.0,58.0,152.0,2023-02-11 21:55:09.000,0.9.29,29.0,24.0,26,True,,asteval,conda-forge/asteval,,174.0,,https://pypi.org/project/asteval,186643.0,190203.0,https://anaconda.org/conda-forge/asteval,2023-02-24 20:47:30.194,284858.0,3.0,2022-11-07 21:57:22.231,174.0,,,,,,,,,,,,,,,,,
155,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2023-05-31 00:56:50.000,2023-05-31 00:56:47,6010.0,153.0,254.0,56.0,818.0,121.0,498.0,4228.0,,,69.0,93.0,25,False,,pytype,conda-forge/pytype,,,,https://pypi.org/project/pytype,227347.0,231686.0,https://anaconda.org/conda-forge/pytype,2023-05-25 03:45:31.641,160549.0,3.0,,,,,,,,,,,,,,,,,,,
156,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,25.0,221.0,107.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,832.0,816.0,https://pypi.org/project/dephell,2899.0,2903.0,,,,3.0,2020-04-28 06:29:24.000,16.0,215.0,,,,,,,,,,,,,,,,
157,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,,136.0,8.0,114.0,118.0,201.0,970.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,25,True,,pdoc3,anaconda/pdoc3,,3503.0,3272.0,https://pypi.org/project/pdoc3,246242.0,246269.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1196.0,3.0,2021-08-03 14:51:19.000,231.0,,,,,,,,,,,,,,,,,
158,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-03-19 22:56:32.000,2022-07-29 16:12:10,178.0,,36.0,5.0,102.0,23.0,27.0,482.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,,interrogate,,,4596.0,4418.0,https://pypi.org/project/interrogate,78381.0,78381.0,,,,3.0,2021-09-10 23:05:20.000,178.0,,,,,,,,,,,,,,,,,
159,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-05-31 09:54:21.000,2023-05-30 16:29:04,1097.0,16.0,162.0,32.0,364.0,42.0,281.0,409.0,2023-05-23 23:26:10.000,3.4.3,41.0,69.0,25,True,,,constructor,,14.0,14.0,,,82.0,https://anaconda.org/anaconda/constructor,2023-05-24 15:23:12.449,6821.0,3.0,,,253.0,,,,,,,,,,,,,,,,
160,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-05-31 09:56:46.000,2023-05-31 09:56:43,371.0,1.0,14.0,5.0,256.0,8.0,30.0,302.0,2022-09-20 20:06:30.000,1.4.0,15.0,15.0,25,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],16379.0,16379.0,https://pypi.org/project/flake8-eradicate,600897.0,601231.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,8697.0,3.0,,,,,,,,,,,,,,,,,,,
161,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-05-02 14:07:31.000,2023-05-02 14:06:24,564.0,1.0,37.0,6.0,69.0,18.0,76.0,279.0,,,43.0,22.0,25,True,,check-manifest,conda-forge/check-manifest,,12598.0,9215.0,https://pypi.org/project/check-manifest,202933.0,204589.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,89458.0,3.0,2022-12-05 08:17:08.785,3383.0,,,,,,,,,,,,,,,,,
162,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,53.0,9.0,171.0,33.0,23.0,195.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,984.0,984.0,https://pypi.org/project/data-science-types,76615.0,76888.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,8195.0,3.0,,,,,,,,,,,,,,,,,,,
163,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-04-28 19:12:20.000,2023-04-28 19:12:18,591.0,8.0,40.0,5.0,27.0,28.0,46.0,170.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,25,True,,releases,conda-forge/sphinx-releases,['sphinx'],938.0,567.0,https://pypi.org/project/releases,12446.0,13242.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,48608.0,3.0,2023-01-02 18:25:53.338,371.0,,,,,,,,,,,,,,,,,
164,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-05-16 14:50:22.000,2023-05-16 14:50:21,1038.0,18.0,146.0,38.0,456.0,13.0,358.0,2655.0,,,112.0,34.0,24,True,,pyupgrade,conda-forge/pyupgrade,,,,https://pypi.org/project/pyupgrade,369121.0,379353.0,https://anaconda.org/conda-forge/pyupgrade,2023-05-06 23:44:39.754,542321.0,2.0,,,,,,,,,,,,,,,,,,,
165,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-06-01 05:27:22.000,2023-06-01 05:22:42,938.0,70.0,33.0,12.0,39.0,48.0,140.0,1828.0,2023-05-02 04:55:53.000,0.14.0,25.0,16.0,24,True,,beartype,conda-forge/beartype,,,,https://pypi.org/project/beartype,217509.0,218840.0,https://anaconda.org/conda-forge/beartype,2023-05-02 07:37:54.210,47944.0,3.0,,,,,,,,,,,,,,,,,,,
166,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,1421.0,,237.0,94.0,381.0,83.0,419.0,1539.0,2022-11-04 02:55:01.000,0.13.8,9.0,39.0,24,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,19500.0,20358.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,44649.0,3.0,,,,,,,,,,,,,,,,,,,
167,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-02-20 18:24:13.000,2023-02-20 18:24:13,204.0,,35.0,8.0,34.0,6.0,21.0,1246.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,24,True,,stackprinter,conda-forge/stackprinter,,262.0,262.0,https://pypi.org/project/stackprinter,400215.0,400326.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,5353.0,3.0,,,,,,,,,,,,,,,,,,,
168,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-03-13 06:57:40.000,2023-03-13 01:30:13,821.0,5.0,56.0,26.0,88.0,30.0,60.0,1070.0,2023-02-22 04:00:16.000,1.24.1,50.0,23.0,24,True,,wily,,,189.0,179.0,https://pypi.org/project/wily,11236.0,11236.0,,,,3.0,2022-10-20 05:13:01.074,10.0,,,,,,,,,,,,,,,,,
169,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-05-12 08:59:28.000,2023-03-13 20:38:27,472.0,1.0,75.0,19.0,416.0,10.0,106.0,571.0,2022-10-20 06:20:02.477,3.4.0,40.0,36.0,24,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,87.0,,https://pypi.org/project/mypy-protobuf,1133252.0,1136367.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,96585.0,3.0,2022-10-20 06:20:02.477,87.0,,,,,,,,,,,,,,,,,
170,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-05-20 20:43:18.000,2023-05-20 20:43:17,328.0,14.0,36.0,7.0,180.0,12.0,55.0,519.0,2023-01-16 10:50:01.873,1.13.0,23.0,16.0,24,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,34.0,,https://pypi.org/project/blacken-docs,133708.0,134524.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,28580.0,3.0,2023-01-16 10:50:01.873,34.0,,,,,,,,,,,,,,,,,
171,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,28.0,52.0,507.0,2020-11-16 12:36:24.000,0.11.2,7.0,23.0,24,False,,mamba,,,784.0,784.0,https://pypi.org/project/mamba,10889.0,10889.0,,,,3.0,,,,,,,,,,,,,,,,,,,
172,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-04-16 21:21:15.000,2023-04-16 21:21:14,535.0,1.0,78.0,13.0,85.0,38.0,93.0,454.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,24,True,,paver,conda-forge/paver,,960.0,,https://pypi.org/project/paver,55059.0,55403.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,27189.0,3.0,2017-12-31 01:13:41.000,960.0,,,,,,,,,,9.0,,,,,,,
